Gene stable ID	count	mean	std	min	25%	50%	75%	max
ENSMUSG00000090572	1.0	0.6772151898734177		0.6772151898734177	0.6772151898734177	0.6772151898734177	0.6772151898734177	0.6772151898734177
ENSMUSG00000046321	74.0	0.037617974836581594	0.02029541970006067	0.01097638800255265	0.026142060178739192	0.031561562866704335	0.03898939492514508	0.12962571368153944
ENSMUSG00000079487	74.0	0.048011666576601206	0.02045143638361955	0.01366120218579235	0.03570829229613735	0.04054083966853607	0.05231739558334124	0.10794730131746705
ENSMUSG00000055148	47.0	0.04958709677288946	0.02007553974919353	0.007268363045909419	0.04272044931567019	0.05008700915487629	0.055860092837620924	0.10531572522472533
ENSMUSG00000027312	78.0	0.106832287306019	0.02497206015431539	0.06248708944432969	0.09424034327950181	0.10510327184988155	0.11711950921801437	0.1958762886597938
ENSMUSG00000039910	66.0	0.05355675981090303	0.035241449060326724	0.0	0.03794519898498243	0.04384354749424631	0.05675240647808596	0.20391585086440325
ENSMUSG00000091259	1.0	0.2694063926940639		0.2694063926940639	0.2694063926940639	0.2694063926940639	0.2694063926940639	0.2694063926940639
ENSMUSG00000045725	68.0	0.18118016430909178	0.10291751442398024	0.00745921033554107	0.12120091228335789	0.15433981507444877	0.20880334610424958	0.6118143459915613
ENSMUSG00000039246	74.0	0.2777066072146834	0.16021081853849203	0.15031695721077654	0.221060032296159	0.23758317443514082	0.28126710454296666	1.4883720930232558
ENSMUSG00000059834	77.0	0.23872656738010298	0.056908134908704916	0.08395522388059701	0.2127249357326478	0.245910780669145	0.2796894300335275	0.32644577576720873
ENSMUSG00000030428	72.0	0.13228076538553324	0.13305107316876794	0.005842745895362142	0.09894960653170214	0.10727957845591149	0.1313323355048478	1.204472843450479
ENSMUSG00000018476	71.0	0.09662471168017049	0.0189328026569961	0.05061115355233003	0.08679556587259882	0.09271681839961667	0.1059183506425349	0.16779661016949152
ENSMUSG00000058571	60.0	0.03640324184465535	0.030261815368974734	0.008679567444507685	0.022900732949317215	0.02504790475373824	0.029244676070654698	0.12475351649796239
ENSMUSG00000026439	76.0	0.03144814203141889	0.0259201264915007	0.005245410266017234	0.013464027946067762	0.022931993817993546	0.042694041092061444	0.1416126870672325
ENSMUSG00000028745	76.0	0.052935880049261246	0.0642998757550237	0.00396930404869013	0.010911973007090053	0.015320695923136847	0.08275811820262909	0.26330953275710883
ENSMUSG00000041530	62.0	0.01086147758052296	0.019127107972104398	0.0	0.0	0.0027619463627034974	0.017385719449450006	0.12249527410207939
ENSMUSG00000055560	9.0	0.6089928824372528	0.17842800711152593	0.39283683911313244	0.5138917902653019	0.5733627204030227	0.6248339973439575	0.9775280898876404
ENSMUSG00000022229	76.0	0.10566022950701723	0.025325064820006817	0.03571428571428571	0.09167123004307881	0.10797751327568386	0.12464631878791857	0.16429534221955971
ENSMUSG00000086040	69.0	0.24988679871946104	0.09364512745658846	0.15921115921115922	0.19849579708007667	0.21950266892331727	0.2769452969850154	0.8291215403128761
ENSMUSG00000048264	77.0	0.02316820372310247	0.05305171009757827	0.0017136329017517135	0.005525686977299881	0.009003775776938717	0.017095068257286926	0.35714285714285715
ENSMUSG00000024045	80.0	0.17968219287121215	0.03413992323709675	0.08465384886259596	0.16879141145614251	0.17919535192603153	0.19174620942004417	0.29850746268656714
ENSMUSG00000026116	73.0	0.11304604658021002	0.012612578922956572	0.07883817427385892	0.10761834319526628	0.11066098081023455	0.11818653746322894	0.1503799257819403
ENSMUSG00000000308	67.0	0.061708377647694504	0.05301388273576982	0.022881158066775622	0.04090877891682182	0.054880166724557145	0.061912658927584296	0.4197930142302717
ENSMUSG00000039891	81.0	0.2820090903158073	0.10701927691855806	0.10580890911014708	0.24067753760586527	0.25390573716686354	0.30650529500756435	1.0078125
ENSMUSG00000060701	6.0	0.28388889752574287	0.10441918949199239	0.17421790722761596	0.22001236945657407	0.24530888374577176	0.35575777948520937	0.4343434343434343
ENSMUSG00000045031	54.0	0.13874860620201218	0.06069236391295539	0.03513153513153513	0.09382139742138486	0.13467367254833196	0.16987870829632737	0.36912751677852346
ENSMUSG00000096916	6.0	0.44824501744516265	0.18132935430291072	0.3214285714285714	0.3562873551447414	0.39307788603267857	0.4189258227534279	0.8103201146679407
ENSMUSG00000098781	3.0	0.5282021285201792	0.11625567650870747	0.43567828183212803	0.46295559471020375	0.49023290758827953	0.5744640518642048	0.6586951961401301
ENSMUSG00000035325	78.0	0.10190927763146614	0.015014291567255126	0.0826700434153401	0.09249932719311299	0.09854880110894881	0.10520857918338447	0.16642567958357432
ENSMUSG00000042848	4.0	0.7620345543458018	0.37532055357321253	0.41397849462365593	0.490528022477132	0.6977616795615937	0.9692682114302635	1.2386363636363635
ENSMUSG00000081769	4.0	0.6136448507434742	0.12002115026685178	0.49562059389019436	0.5553947776365964	0.5894191635779957	0.6476692366848736	0.7801204819277108
ENSMUSG00000008845	82.0	0.2755177447547148	0.028794757019318936	0.12204762993695076	0.2677917043774902	0.2778450388217243	0.2897804112288027	0.36585365853658536
ENSMUSG00000024471	80.0	0.10904419636445621	0.03512824610661199	0.07589658048373644	0.09359797625997275	0.10194569905963605	0.11188999788764688	0.3287037037037037
ENSMUSG00000027564	3.0	1.110529355145642	0.5191970246642487	0.6631016042780747	0.8258850797594339	0.9886685552407932	1.3342432305794256	1.6798179059180578
ENSMUSG00000028048	75.0	0.13592280241940208	0.038401139787125095	0.0906036510247508	0.11470491964514035	0.12634957688940765	0.13858455965963246	0.3184904468656245
ENSMUSG00000037606	78.0	0.08252430516258658	0.022643319951261384	0.036101083032490974	0.06837212031925852	0.07403723009456671	0.09273126488986667	0.1770356305149112
ENSMUSG00000047879	78.0	0.050705658864087275	0.024693903099379157	0.027715355805243445	0.03756804588919264	0.041688460152604336	0.05361916207884142	0.16044107512060649
ENSMUSG00000059366	38.0	0.07080909804957096	0.03588502112729336	0.04224591712781752	0.05681556465601001	0.0648257799570658	0.07146707216480891	0.2683982683982684
ENSMUSG00000090840	32.0	0.3024699717639604	0.1587957093011434	0.12069772388853436	0.2018303758558055	0.2319796035733862	0.393444410559015	0.8740157480314962
ENSMUSG00000072623	67.0	0.17898437987654772	0.04189526281111746	0.024580335731414868	0.16209050051460044	0.18842778199154836	0.20506790305731332	0.2533890972021921
ENSMUSG00000037708	13.0	0.08561933193214097	0.05289369773885969	0.024999999999999998	0.058761804826862545	0.07883817427385892	0.08172706245181187	0.204232995658466
ENSMUSG00000002731	63.0	0.046138261272998214	0.04637126012906446	0.01482552883746158	0.02354846788806647	0.028271578496466054	0.04593584235371512	0.33333333333333337
ENSMUSG00000036613	78.0	0.0608703394513951	0.0447079073093178	0.004073849814631866	0.04168258096928151	0.049748281632805466	0.0628964249599284	0.2958661057252607
ENSMUSG00000061947	63.0	0.27964680780156687	0.1012374356141693	0.15954989926784924	0.23682204442346472	0.2517619420516836	0.28724665146938344	0.7169811320754716
ENSMUSG00000038602	72.0	0.039670867259189634	0.02679119683736076	0.008781977854142801	0.026148618602942597	0.03206267720368948	0.03854733405263763	0.18447597879979483
ENSMUSG00000027722	79.0	0.17496831378520006	0.04637462844115452	0.07084468664850135	0.15606196807822645	0.169905607995558	0.1930135905669243	0.3777539779681763
ENSMUSG00000033498	81.0	0.18446319333104327	0.02249703736103358	0.1356976356976357	0.1717745921898171	0.18374558303886926	0.1942699170645891	0.2656794425087108
ENSMUSG00000043445	51.0	0.08377524336694547	0.029165314417240556	0.02584493041749503	0.06604596389850216	0.07674199623352165	0.09097878804188571	0.18182537797831075
ENSMUSG00000075267	79.0	0.036625979773519834	0.021372748018625962	0.01102161933022467	0.02960476084707274	0.03137811415957112	0.0369954108793627	0.15438713998660417
ENSMUSG00000026963	67.0	0.36303029677481397	0.1376777244199916	0.10784313725490197	0.28179650889477015	0.3520449077786688	0.4172015013124812	0.9788359788359788
ENSMUSG00000095061	1.0	1.1264367816091954		1.1264367816091954	1.1264367816091954	1.1264367816091954	1.1264367816091954	1.1264367816091954
ENSMUSG00000078346	1.0	2.1956521739130435		2.1956521739130435	2.1956521739130435	2.1956521739130435	2.1956521739130435	2.1956521739130435
ENSMUSG00000052942	65.0	0.15460379424144774	0.029662064212863513	0.05732484076433121	0.1449847478916203	0.15748194014447886	0.16535977859778597	0.2402992052360916
ENSMUSG00000052040	63.0	0.047247660897227796	0.037093181425357405	0.0010002545656054855	0.028166553067044166	0.03603763536303923	0.04553517432992611	0.15859966746720855
ENSMUSG00000044030	65.0	0.0367768720113476	0.028080056365028066	0.014431239388794566	0.027561941064360065	0.03015896597830931	0.034370645610775664	0.18604651162790697
ENSMUSG00000030409	77.0	0.1568702386500599	0.06793247763020592	0.014259140555283234	0.13818770226537216	0.15923566878980894	0.18373493975903613	0.5630136986301371
ENSMUSG00000049184	88.0	0.11663229722357582	0.0729633843231522	0.019202363367799114	0.05537216783528412	0.12666060482482538	0.1561781266658662	0.5554716981132075
ENSMUSG00000026156	73.0	0.10594898764393489	0.06988305368646207	0.01878415300546448	0.08203124999999999	0.0979412352588447	0.10902496266268402	0.4953183520599251
ENSMUSG00000040548	80.0	0.11734961945492368	0.016507082120575667	0.07234042553191489	0.10829095038490358	0.11261418144760169	0.12307740644425326	0.1796116504854369
ENSMUSG00000026344	77.0	0.08666544114847756	0.038657777140217946	0.0348314606741573	0.06997971602434076	0.07828679008471917	0.09271407329659757	0.37212049616066156
ENSMUSG00000028100	74.0	0.395932545126416	0.09187591509798589	0.07870370370370369	0.35918049792531126	0.4112984571944992	0.44294928819218776	0.6886075949367089
ENSMUSG00000070319	55.0	0.018142797798824987	0.03090980496146651	0.005097224844251464	0.0071727007951605855	0.009751142712036566	0.013819171336687567	0.20789109367789568
ENSMUSG00000067951	1.0	0.37065637065637064		0.37065637065637064	0.37065637065637064	0.37065637065637064	0.37065637065637064	0.37065637065637064
ENSMUSG00000020849	28.0	0.07615435659094964	0.16243522997228166	0.0	0.0	0.006896750159720395	0.07020388938401073	0.7287761852260198
ENSMUSG00000030057	9.0	0.1306047043507476	0.13442813905696196	0.0	0.0	0.117840851495185	0.2627118644067796	0.30019880715705766
ENSMUSG00000026155	77.0	0.15578009963251335	0.06878355378586366	0.09455744914788344	0.11583624246271025	0.13940520446096655	0.17447418738049714	0.633920296570899
ENSMUSG00000026343	39.0	0.10540579239520564	0.0366036861897113	0.05772849804180866	0.0796050019462826	0.0926415245415966	0.12441378924481421	0.18787878787878787
ENSMUSG00000060245	1.0	0.19647180906260808		0.19647180906260808	0.19647180906260808	0.19647180906260808	0.19647180906260808	0.19647180906260808
ENSMUSG00000001076	71.0	0.026785446532994205	0.01508801692953953	0.0009909660766961653	0.019936837650786098	0.022895712016940177	0.02915517805756486	0.08121487824458122
ENSMUSG00000027317	83.0	0.3784122571947831	0.1634556208061113	0.13631349782293178	0.265769306347023	0.30709083119108826	0.4686343241676634	0.9047619047619048
ENSMUSG00000041550	75.0	0.26337692143467345	0.09917202228537275	0.09021113243761997	0.2123172016912401	0.23356435643564355	0.28258373680530546	0.7540983606557377
ENSMUSG00000037400	71.0	0.09441385805026639	0.017801720762165196	0.06299212598425197	0.08444276630664288	0.08954817637452367	0.10320867350335464	0.1892857142857143
ENSMUSG00000018398	70.0	0.028873323093452485	0.018320368043426724	0.0047913117546848375	0.01948208755222391	0.02372501896261578	0.03183165375820164	0.10875649740103958
ENSMUSG00000022382	55.0	0.030821900117854094	0.04864775097252031	0.0015868065921403158	0.004105714249718928	0.010465236763029738	0.03397173896425967	0.30092592592592593
ENSMUSG00000022129	79.0	0.12865430021422158	0.02249802934262685	0.025787965616045846	0.12002994945359308	0.13400758533501897	0.13883777939730785	0.19373111782477342
ENSMUSG00000040690	72.0	0.18658758013218035	0.06594607662231314	0.11864406779661016	0.15015703062974547	0.1577597968931942	0.1937373654795172	0.4340218392316801
ENSMUSG00000029260	11.0	0.23373296672425392	0.04021463054418198	0.18556701030927836	0.21371487119437943	0.2360175695461201	0.23983194077334957	0.33497931402642467
ENSMUSG00000006276	78.0	0.07185401863685185	0.02071054703543501	0.03125	0.06176892917166753	0.06555529342713126	0.07533149502224087	0.14582584022699116
ENSMUSG00000060181	84.0	0.0871835723853025	0.038709724950078454	0.03303935764117415	0.06665986288209066	0.07612939218295217	0.0923535490842866	0.24155666038059315
ENSMUSG00000039543	79.0	0.19445853373096103	0.03661165556555251	0.15304024932033686	0.1773900834981907	0.1876723438767234	0.20017365875740922	0.40157480314960636
ENSMUSG00000020783	77.0	0.07224807452683413	0.024771089294780026	0.038867562380038384	0.055434782608695644	0.06476502221183071	0.08556351300414626	0.1455743879472693
ENSMUSG00000027380	61.0	0.280345446678076	0.09156251594372881	0.11989431590974006	0.22559315441462466	0.2633532354365015	0.30435415756516676	0.6562499999999999
ENSMUSG00000044164	67.0	0.020496033351313475	0.011367235229374308	0.007502387123175556	0.012396906449622585	0.02152481104173513	0.02409097630309882	0.08633093525179855
ENSMUSG00000032050	66.0	0.017340911316600108	0.014735110279740336	0.00965561635017702	0.011717740483936393	0.01285701729763106	0.016790127208051092	0.11168741355463348
ENSMUSG00000026494	78.0	0.07117988866975172	0.012496346759441394	0.04180064308681672	0.0632187509307297	0.06822025861907763	0.07581449446926591	0.105578816340387
ENSMUSG00000039105	70.0	0.07082886796110126	0.045472811762226485	0.02672955974842767	0.04994469021199472	0.06064516129032258	0.0678486490192878	0.2711442786069652
ENSMUSG00000040197	11.0	0.6081653723141854	0.5495796743671632	0.27672273467173086	0.34619094901352965	0.37003968253968256	0.45319688186326557	2.0097087378640777
ENSMUSG00000043157	60.0	0.15775590990717694	0.07066672604099082	0.10204081632653063	0.11957552683589165	0.1345384876238629	0.17627677649458917	0.6029411764705883
ENSMUSG00000074895	72.0	0.2327181517517614	0.08556745161059656	0.005144974929147591	0.19111439724466908	0.22146633266761745	0.25810704631224674	0.6350974930362117
ENSMUSG00000026959	58.0	0.021251152300551558	0.023311638863956454	0.003032345013477089	0.005594063632174018	0.011205401639519106	0.022857561347263668	0.10558287532542666
ENSMUSG00000031995	81.0	0.11127279899347334	0.021319464497714224	0.029850746268656716	0.09986174625119643	0.10789527510738392	0.12101836782143688	0.16988110964332892
ENSMUSG00000094719	2.0	0.35575035869227395	0.12207534869621005	0.26943005181347146	0.31259020525287273	0.35575035869227395	0.39891051213167517	0.44207066557107644
ENSMUSG00000037355	76.0	0.20722034389210708	0.05133637673689032	0.08610869775074814	0.17467213165217013	0.19723557774980569	0.2390757488162097	0.37974683544303806
ENSMUSG00000108919	4.0	0.23742567310837037	0.13024516511216863	0.1094890510948905	0.17886962037795046	0.21064736120983607	0.26920341394025604	0.41891891891891886
ENSMUSG00000039686	64.0	0.026170637649504017	0.02178087887408385	0.011631205673758865	0.017734101663139174	0.020760983821324703	0.02586465210766887	0.18253968253968253
ENSMUSG00000037225	73.0	0.06546411758993335	0.05018558674801455	0.008357915437561455	0.04467697907188353	0.06102540834845735	0.06720565942395149	0.3563457818776967
ENSMUSG00000021464	69.0	0.03800482544354733	0.010526145672563315	0.006630890466119235	0.03279345734445157	0.0384071630537229	0.04492087799897907	0.06371463714637146
ENSMUSG00000041205	55.0	0.2618107549300914	0.10250629669858032	0.1393769968051118	0.1984053680385865	0.2316499372647428	0.31159356088691015	0.7538461538461538
ENSMUSG00000027073	58.0	0.48829965345157206	0.1292130313502429	0.20812000359292193	0.4360722338726112	0.46716887029047094	0.5176986106897316	1.135135135135135
ENSMUSG00000078429	72.0	0.06109824955980928	0.02684747866332097	0.03699843668577384	0.047531222580384	0.05089748612994137	0.0668580954284064	0.21683108516206967
ENSMUSG00000041623	80.0	0.6996938137993134	0.18953660586057658	0.5472779369627507	0.6351171821319939	0.6565238664817011	0.7208121683864982	2.2636363636363632
ENSMUSG00000031399	77.0	0.09621046779624846	0.03407662471595346	0.03234880450070324	0.07005455067470572	0.09139563606422396	0.12036743744060818	0.1946141661009278
ENSMUSG00000022476	72.0	0.017659504296831233	0.016980769512612914	0.003077373974208675	0.0077531573928063605	0.010951420330071564	0.019424681477074764	0.09068776628119295
ENSMUSG00000032252	82.0	0.05849466592870791	0.012427014828738418	0.03786134561268867	0.05178595015785743	0.055647649276290054	0.060977212427087174	0.10764872521246459
ENSMUSG00000021253	81.0	0.03293959908287141	0.02632454863471973	0.008214561539001616	0.021920000000000002	0.025479094076655055	0.029465930018416207	0.195644045616003
ENSMUSG00000027072	63.0	0.5513878395900474	0.15895917748846902	0.28977463841237805	0.4868914186779141	0.5520756115641215	0.5910906840695144	1.517857142857143
ENSMUSG00000050840	80.0	0.04421506298058026	0.017125145607631464	0.015306122448979591	0.03691333987637206	0.03947733874420883	0.04659471600113359	0.1431906614785992
ENSMUSG00000038009	79.0	0.20103416996352425	0.04144709746086158	0.0438871473354232	0.1783774629928476	0.2028623353021354	0.21892270877217143	0.3134067705534659
ENSMUSG00000021345	4.0	1.1677850000833834	1.1475648014991724	0.3658969804618117	0.5046521709004196	0.7240500813644326	1.3871829105473963	2.8571428571428568
ENSMUSG00000051444	62.0	0.42106315724253585	0.06542051556382565	0.26399451867077767	0.39178404690920615	0.41840907405146155	0.4412708290890499	0.6736842105263159
ENSMUSG00000050846	52.0	0.13611505328773513	0.07836215892693418	0.038305157286539694	0.11332058636073934	0.12919380406118564	0.13571217944161834	0.6527777777777778
ENSMUSG00000037149	81.0	0.024310980411800583	0.014328966387125183	0.012378721980595517	0.019359145527369826	0.02261344665351343	0.02498488817247632	0.11445215454467575
ENSMUSG00000046846	68.0	0.37390605176216435	0.11950809773274851	0.2546323968918111	0.3046438135006788	0.3268766523123725	0.38857215360815733	0.7833943275388839
ENSMUSG00000009628	75.0	0.5102209251325835	0.05316916451416895	0.25184735658444296	0.5041952344525671	0.518206829584075	0.5317707482967966	0.609793715056873
ENSMUSG00000067276	81.0	0.06180477951869513	0.028002859395273708	0.01346153846153846	0.047207586933614334	0.055602716468590836	0.06571488557631745	0.1594225315803042
ENSMUSG00000034387	77.0	0.12109849585982504	0.02430802835848058	0.06428856648475975	0.10966860266484453	0.1162931556632344	0.13156723063223508	0.24074074074074073
ENSMUSG00000050174	80.0	0.21853986488320826	0.04923395541091737	0.10215946843853821	0.1916149412547107	0.21327534702100065	0.2548127024782205	0.4115183246073299
ENSMUSG00000020930	81.0	0.19961207644815446	0.07257487473028258	0.10469659516784946	0.16154041687849516	0.1919665271966527	0.22380657160570366	0.6474164133738602
ENSMUSG00000026946	54.0	0.28768651215665303	0.06221201582384233	0.09984418075032961	0.2710688034634552	0.285898132454124	0.3055410282782852	0.4895397489539749
ENSMUSG00000050132	73.0	0.042873764686114806	0.016249705875852585	0.018229694146242658	0.03404918215199733	0.039053698835899354	0.045656855707106966	0.09986495131139385
ENSMUSG00000024534	79.0	0.14625425614561327	0.01842952458370781	0.09742160278745644	0.1363428647985764	0.14676476136578004	0.15684434183229606	0.20748892766071667
