Gene name	sscrofa_dNdS
Galnt14	0.07410691664555359
Galnt9	0.03536390600045631
Galntl6	0.04750353749747322
Gap43	0.2874100019459039
Garnl3	0.08778103616813296
Gbx2	0.01181483633546388
Gca	0.13596115395601258
Gcgr	0.004097982162449037
Gda	0.09597468799437513
Gdap1	0.1762987690381807
Gdap1l1	0.2895347186065225
Gdf5	0.10293735378216794
Gdnf	0.10198467282373748
Gfra2	0.059619387451680037
Gfra4	0.005154965307173868
Ghsr	0.028737722808293925
Gipc2	0.1018082191780822
Gipr	0.16286689419795222
Gjd2	0.019671247642144972
Glb1l2	0.1768593410929177
Glod5	0.20191485724055394
Glra2	0.02321831667204128
Glra3	0.060471799784456964
Glt1d1	0.13371729059722048
Gm5741	0.0409016727866177
Gm5901	0.13027179006560452
Gm8773	0.2929386370644465
Gnal	0.05299539170506912
Gnl3l	0.11228275727396993
Gnrh1	0.3153437069135316
Golga7b	0.10849821602335387
Gpr12	0.046070061819252286
Gpr135	0.11985726280436608
Gpr137c	0.12893462469733655
Gpr149	0.19846308052121614
Gpr151	0.24926006948912624
Gpr158	0.1354543722613831
Gpr173	0.010566356720202874
Gpr22	0.08554763447828906
Gpr27	0.009829998843529548
Gpr61	0.053609831029185866
Gpr88	0.01833616298811545
Gprasp1	0.5216677609980302
Gprasp2	0.28052742212879805
Gprin1	0.5804304071837746
Greb1l	0.10354330708661418
Grem2	0.08795936349971492
Gria1	0.009217362158538628
Grid2ip	0.04693755004003202
Grik1	0.023759015697921087
Grin1	0.0038801465833153696
Grin2a	0.02255247034284969
Grin2b	0.011439842209072978
Grin2d	0.01346875689997792
Grip2	0.06189770200148258
Grm1	0.04934158337299699
Grm2	0.023368904498176416
Grm4	0.02673558506371981
Grm7	0.0020445716622367613
Grm8	0.015586729013582719
Grpr	0.07506775067750678
Gspt2	0.14162505674080803
Gucy1a2	0.1065725956182696
Gxylt2	0.12463275088912942
H2afy2	0.013680781758957657
Hap1	0.22692337551432346
Has3	0.024897042306252337
Hcn1	0.04444020598893764
Hcn3	0.03662597114317425
Hcn4	0.03515981735159817
Hcrtr1	0.051452282157676346
Hdac11	0.06674892041949414
Hebp2	0.18487046632124354
Hecw1	0.10647382920110192
Hexim2	0.12015868044681073
Hmgcll1	0.08949704142011836
Homer2	0.03038162282326788
Hook2	0.06632288774295914
Hrh3	0.024108148704468643
Hs3st5	0.038046675818788
Hs6st2	0.09128978224455613
Hs6st3	0.033890099249576366
Hspa12a	0.14797342832386634
Htr1a	0.008575683584471848
Htr1b	0.07607455306200075
Htr1d	0.07802668009061163
Htr1f	0.07055164511376658
Htr2c	0.08694832138815542
Htr7	0.10061311114604622
Ica1l	0.25686356073211314
Ids	0.12740333826325798
Igf1	0.11952014218009475
Igf2bp2	0.19116186693147968
Igfbpl1	0.15727066939743453
Igsf3	0.036019768104923015
Igsf9	0.1296108291032149
Ikzf4	0.03420473979965795
Il12a	0.3787315823190263
Il17b	0.05217623974313236
Il1rapl2	0.0639864099660249
Il34	0.22012862461920346
Ina	0.04211630695443645
Inha	0.18244937319189972
Inpp5f	0.0873114463176575
Inpp5j	0.16875630494307536
Insm2	0.12584959438719578
Insrr	0.07824251220477635
Iqsec3	0.061982342768726675
Irs1	0.0723799273510023
Irs4	0.2893023255813953
Irx2	0.030700580098170463
Islr	0.09656804733727813
Islr2	0.09700345754898193
Isoc1	0.03784246575342466
Itgbl1	0.10692375109553023
Jakmip1	0.023049744826425887
Jakmip2	0.005608429639700882
Jazf1	0.0037934668071654375
Jph4	0.048071096748131696
Kcna3	0.01523284491513129
Kcna4	0.024498269896193768
Kcnab1	0.14066111881645862
Kcnab3	0.10280546327057956
Kcnc1	0.0017535070140280561
Kcnc2	0.0815872427220471
Kcnc3	0.025289979083475942
Kcnf1	0.010584065640627277
Kcng1	0.02571515520389531
Kcng3	0.04661791590493601
Kcnh1	0.07531779661016948
Kcnh2	0.061483319547835674
Kcnh4	0.09084153817573844
Kcnh7	0.05910447761194031
Kcnip1	0.09310731646516264
Kcnip2	0.029449754585378456
Kcnip4	0.014840798704803022
Kcnj11	0.031324694930179885
Kcnj12	0.005008105604446503
Kcnj3	0.006780512305374184
Kcnj6	0.008309364014062
Kcnj9	0.006059885931558936
Kcnk3	0.04771122751081759
Kcnk9	0.0608154803040774
Kcnmb2	0.03648820905035054
Kcnq2	0.02418127952598287
Kcnq3	0.06194690265486725
Kcnq5	0.07428571428571429
Kcns1	0.03590985678180286
Kcns2	0.00973554199360651
Kcnt1	0.04161257259993168
Kcnt2	0.02502421698417824
Kcnv1	0.02849043231750532
Kctd16	0.03772793963529659
Kctd8	0.030082691759338462
Khdrbs2	0.05506257110352673
Kif17	0.10168450605369364
Kif26b	0.058079847908745236
Kif5c	0.013116171807437302
Kifc2	0.12385165022116365
Kit	0.1404779145546705
Klc1	0.02674010217113666
Klf5	0.08193091231178035
Klf8	0.2388914338066881
Klhdc8a	0.03892167809858032
Klhl1	0.03944236654199252
Klhl29	0.03567335243553009
Klhl32	0.023549934583515047
Klhl34	0.08727134146341464
Krt73	0.10573788306889806
Krt79	0.09033118819651544
Ksr2	0.02139522821576764
L1cam	0.062407777102682076
L3mbtl1	0.14457320520067835
Lama3	0.20600196325901
Lancl2	0.11218292247231154
Lgi1	0.04600104547830633
Lgi2	0.02090240738071213
Lhfpl1	0.06727748691099476
Lhfpl4	0.008064516129032258
Lhfpl5	0.004850651008424815
Lhx1	0.0011921534626639213
Lhx6	0.014527431208340456
Lhx8	0.05136748576981814
Lhx9	0.02881844380403458
Lin28b	0.19720949604331528
Lingo1	0.004009221208780196
Lmcd1	0.04879496616407456
Lmtk3	0.10059482155353394
Lmx1a	0.01651376146788991
Lonrf2	0.14796520992161494
Lpgat1	0.1587725150100067
Lrfn5	0.06930078609846918
Lrig3	0.13758573388203016
Lrp11	0.2539506172839506
Lrrc24	0.07969246691801582
Lrrc3b	0.003168095415579575
Lrrc7	0.047029702970297016
Ly6h	0.09210038323649401
Lypd6b	0.151836425596365
Mab21l1	0.012075350185155369
Mab21l3	0.2352740892066735
Mal2	0.0781587890021625
Maml3	0.1055396370582617
Map3k12	0.0456140350877193
Map3k13	0.10181699132427566
Map3k15	0.11686746987951807
Map3k9	0.04357989647687428
Mapk10	0.013594470046082949
Mapk8	0.08024306637581799
Mapk8ip2	0.07885341222074875
Mapt	0.09776357827476037
March11	0.1631656804733728
March4	0.08665906499429875
March9	0.0959552495697074
Mast1	0.03330634902278247
Mchr1	0.03105095541401274
Mctp1	0.05647840531561463
Mctp2	0.11931617906238985
Mdga1	0.026811494568953667
Mesp2	0.31796025496812896
Met	0.10195788695973404
Mex3a	0.04314516129032258
Mfsd6	0.12620817843866172
Mgat4c	0.07662991697291413
Mgat5b	0.046927374301675984
Mical2	0.07263983801569222
Mkrn3	0.4470017222483168
Mllt11	0.12122598353156452
Mme	0.07347504621072089
Mmp11	0.13695257838818345
Mmp24	0.06061719324026452
Mn1	0.061850911608585274
Morn4	0.042557215812369965
Moxd1	0.10807325251483106
Mpped1	0.07415703843433152
Mrap2	0.15419624977243765
Mst1r	0.24133504492939664
Mstn	0.06537450722733246
Mtmr7	0.04860501842428496
Mtss1	0.032189600282985495
Mtus2	0.23385671207237185
Myo5b	0.06594580162862101
Myt1l	0.041880204996796934
Nacad	0.35062380923114744
Nalcn	0.013100436681222708
Nanos1	0.09010503040353787
Nap1l2	0.18914027149321272
Napb	0.007227414330218069
Nbea	0.022026431718061675
Ncdn	0.022323192414065586
Ndn	0.11315021876519205
Ndrg4	0.02208096353295417
Ndst3	0.07647843485993776
Ndst4	0.04084720121028744
Necab1	0.05191138140747177
Nefh	0.10461034402059442
Nefl	0.06623869273416982
Negr1	0.06695464362850972
Nell1	0.0642939150401837
Nell2	0.1063155327968788
Neto1	0.03640826344855799
Neurod1	0.014901960784313726
Neurod2	0.014835948644793153
Neurod6	0.03210463733650416
Nfix	0.050930026572187766
Ngfr	0.058480290456431536
Nhlh1	0.03606057304717289
Nhlh2	0.016911849878373682
Nipal2	0.19768734712030245
Nipsnap1	0.04706927175843695
Nkain3	0.0880257412089175
Nkx2-1	0.020300088261253308
Nmbr	0.09245230078563413
Nnmt	0.14046726276319585
Nol4	0.06610800744878956
Nos1	0.048408730642604564
Nova2	0.009189443920829406
Npas1	0.09293451501723288
Npas4	0.1381165919282511
Npnt	0.13546745813016747
Nppa	0.18879472693032012
Nppc	0.04960998439937599
Nptx1	0.03059663437021928
Nptxr	0.04935551393632258
Npy	0.1137903547229972
Npy1r	0.03401006420267222
Npy2r	0.0391121775644871
Nr1h4	0.12001140250855187
Nr2f2	0.0037105751391465673
Nrg1	0.34575260804769004
Nrg3	0.09406952965235174
Nrip3	0.09779179810725552
Nrn1	0.2980956082394093
Nrsn2	0.3341148886283705
Nrxn3	0.020633299284984682
Nsf	0.03468727534148095
Nsg1	0.016823444283646887
Nsg2	0.02563615647550323
Nt5c1a	0.051742627345844505
Ntn3	0.06665864516905308
Ntn5	0.15405469118340406
Ntng2	0.018580685455539075
Ntrk1	0.10989149634115568
Nts	0.16430805899001935
Nxnl2	0.056486325408913324
Nxph2	0.09421182266009852
Nxph3	0.031064412973960714
Nxph4	0.06834577901531452
Olfm1	0.0127309036445332
Olfm3	0.010065003145313485
Opcml	0.05425280976828084
Oprd1	0.030597680642283676
Oprl1	0.024702144559173942
Osbp2	0.15018357044515832
Osbpl5	0.0660117322778995
Otud7a	0.05681405208964264
Ovgp1	0.3355655667843663
Oxtr	0.04274402634713755
P2rx2	0.14826999432785026
P2rx5	0.3007548152004165
P2ry1	0.03406896551724138
Pacsin1	0.035311871227364185
Pafah1b3	0.034751676015870835
Pak3	0.07593371258966115
Pak6	0.12551822730521806
Pak7	0.0899182561307902
Palm3	0.4041540854607009
Panx2	0.03032354135643698
Paqr9	0.03824511206485455
Pcdh11x	0.16043372427528213
Pcdha11	0.1699579831932773
Pcdha12	0.16200852676456656
Pcdhac2	0.0669952537422417
Pcgf2	0.030252100840336138
Pclo	0.15510739465486145
Pcsk1	0.08253836582330983
Pcsk2	0.0257177033492823
Pcsk5	0.1475501113585746
Pdcd1lg2	0.3726727188798277
Pde1a	0.08709201246514679
Pde4a	0.15012517882689555
Pdxp	0.036954709641567086
Pdzd4	0.03350028737991625
Pdzd7	0.08014303744215398
Peli3	0.020460358056265983
Pgm2l1	0.07761578044596912
Pgr	0.14559099437148218
Pgrmc1	0.0329885877318117
Pik3c2g	0.2542037586547972
Pip5kl1	0.1450055699962867
Pitpnm2	0.053004765779379286
Pitpnm3	0.044736842105263165
Piwil2	0.1550101494740727
Pkia	0.04797768479776848
Pkib	0.34827340328002443
Pknox2	0.01880877742946709
Pla2g4e	0.220773381294964
Pla2g4f	0.2402305313466404
Plcd3	0.062100815564508215
Plch2	0.13714166434734204
Plcxd3	0.01382144191258872
Pld5	0.12136385312350978
Plek2	0.05656999641962049
Plekha5	0.17654437127626216
Plekha6	0.08813616447590157
Plekha7	0.08368614168783517
Plekhg4	0.2199514077461769
Pnck	0.1208328951519613
Pnma2	0.151222977773267
Pnoc	0.20391317639865486
Podxl2	0.15128775245506765
Pou4f1	0.0017465554046186688
Pou6f2	0.1640149283048517
Ppargc1a	0.1341886269070735
Ppargc1b	0.15013206550449024
Ppfia2	0.009157198575546888
Ppfia4	0.03296309566463633
Ppif	0.07178082191780823
Ppm1e	0.14316239316239315
Ppp1r1b	0.13371126967060895
Ppp2r2c	0.004054784645882141
Ppp3cb	0.029197080291970805
Prdm8	0.07631510754081368
Prepl	0.10645211202228068
Prkaa2	0.0340494527766518
Prkar1b	0.041682498670111715
Prkar2b	0.017123287671232883
Prkce	0.016863406408094438
Prmt8	0.08754103486009067
Prokr2	0.07099879663056559
Prph	0.05497264819298718
Prrc2b	0.13416731821735733
Prrg3	0.028635953026196932
Prrt1	0.01919271863870202
Prrt2	0.4161264822134387
Prrt3	0.23536503683858
Prrt4	0.13481412926114456
Prss12	0.21377672209026127
Psd	0.12120530694850462
Ptchd1	0.047602256699576864
Pth2r	0.16539440203562342
Ptprn	0.12370178041543026
Ptprn2	0.1610499462943072
Ptprs	0.029207104925837755
Ptpru	0.02671950907696241
Rab11fip2	0.09511784511784513
Rab11fip4	0.0463034202979646
Rab26	0.16461780929866035
Rab3b	0.02352661596958175
Rab3c	0.01828268818560081
Rab3d	0.030239487915241142
Rab6b	0.14372915486753507
Rab9b	0.02387130254281266
Radil	0.08980940994444055
Rai2	0.09288299155609167
Ralgps1	0.05407166123778501
Ralgps2	0.026852214817718545
Ralyl	0.021762956004383903
Ramp3	0.1121527479143373
Rapgefl1	0.048303271170895765
Rasgef1a	0.045103677917360384
Rasgef1c	0.04149318018664752
Rasgrf2	0.09743389344796144
Rassf6	0.17458016189440614
Rbfox1	0.22189390741522444
Rbfox2	0.20407009609949125
Rbfox3	0.1090765898798976
Rbms3	0.15226598898771707
Rbp4	0.08412265211109328
Rcan2	0.04624443487002729
Rell2	0.2341060362634841
Reln	0.03987782114372985
Rem2	0.1074724081780351
Reps2	0.14762826718296224
Resp18	0.7003012048192769
Retn	0.005178357200346237
Rfx2	0.044744617982270994
Rgmb	0.13512294157455448
Rgs11	0.13930095509042878
Rgs17	0.06426015248171775
Rgs4	0.054785621481160666
Rgs7bp	0.062160828811050825
Rgs8	0.03722334004024145
Rhbdl1	0.012033694344163659
Rhof	0.1592791653493519
Rhov	0.023626450440374664
Rimbp2	0.09410205434062292
Rims1	0.13156089193825046
Rims3	0.03831918136294361
Rims4	0.003053435114503817
Ripk4	0.039916610460481936
Rnasel	0.5183542744518355
Rnf112	0.05635838150289016
Rnf150	0.055288461538461536
Rnf152	0.01860316785372595
Rnf157	0.09942599425994257
Rnf165	0.0968152866242038
Rnf208	0.04936417342545309
Rnf39	0.09873209673632308
Rnpc3	0.07792844306485869
Robo1	0.035481023830538395
Robo2	0.039903489235337784
Rph3a	0.08072211476466798
Rpp25	0.10394515948517068
Rps6kl1	0.2013593882752761
Rsph4a	0.2663815488009776
Rspo2	0.05064229249011858
Rspo3	0.2311472631757329
Rtbdn	0.4319731693683623
Rtn1	0.19280245022970904
Rtn2	0.1807639836289222
Rtn4r	0.07747537151444314
Rtn4rl2	0.01975962517824404
Rufy3	0.1609882124979816
Rundc3b	0.056953924914675776
Runx1t1	0.02958579881656805
Rxfp1	0.14828506880262887
Ryr2	0.019072911636890396
Samd10	0.16041284002449052
Samd14	0.05553393019333073
Samd3	0.22698072805139186
Sarm1	0.03191678520625889
Satb2	0.0050052137643378505
Sbsn	0.6107281344248169
Scg2	0.18684477510990868
Scg5	0.06629335260115607
Scn1a	0.01595138625142423
Scn2b	0.04684142672969488
Scn3a	0.026394422310756973
Scn3b	0.07781753130590341
Scn5a	0.03425399404278364
Scn9a	0.050629163582531465
Scrt1	0.043502127075614114
Scrt2	0.03134839151266256
Scube3	0.029817953546767105
Scx	0.022326251350378103
Sdsl	0.1610240459385094
Sema3a	0.02983883835966172
Sema4g	0.10567064239380623
Sema6c	0.14010835045768727
Sept6	0.05070498915401302
Serf1	0.10903627387851472
Serpini1	0.19235622859203172
Sertad4	0.19822940723633567
Sez6	0.10761115297663904
Sez6l2	0.05614256426431162
Sfrp4	0.04073243647234679
Sgip1	0.07214060860440714
Sgsm1	0.02621219395103216
Sgtb	0.01809162532827546
Sh2d7	0.4474750623441397
Sh3bgrl2	0.05468013468013468
Sh3gl2	0.010222009263695896
Sh3rf3	0.10644497771683237
Sh3yl1	0.060583671961581084
Shank2	0.07076461769115443
Shc2	0.04442165062332334
Shisa2	0.02933346727610629
Shisa7	0.050073277967757686
Sidt1	0.06566762081158445
Six3	0.07164253619570644
Slc12a5	0.032970356926799754
Slc16a14	0.11280998022212077
Slc17a6	0.015387305472984787
Slc17a8	0.0698559841085913
Slc18a2	0.07676167162091277
Slc18a3	0.07267950963222418
Slc1a6	0.033233580091352966
Slc22a15	0.10788744714973032
Slc24a2	0.1261178628754873
Slc24a3	0.023236399053847227
Slc25a27	0.12369285927696445
Slc27a2	0.1345583038869258
Slc27a3	0.14714980114891738
Slc2a13	0.0984573502722323
Slc2a3	0.17063110133370002
Slc32a1	0.00522489777373921
Slc34a3	0.126173554444152
Slc35d3	0.0709559341123469
Slc35f4	0.04754667824576639
Slc38a4	0.1171111111111111
Slc4a10	0.027483713355048855
Slc4a3	0.03398838215300951
Slc5a7	0.08188061278394082
Slc6a15	0.06837871287128712
Slc6a17	0.028972783143107993
Slc6a7	0.01774943994485611
Slc7a14	0.031947171158308044
Slc7a4	0.14844227244960295
Slc8a3	0.05349182763744429
Slc9a6	0.019664072101597704
Slco5a1	0.16894716837704296
Slit1	0.038225255972696236
Slitrk4	0.030099787338459024
Smarca1	0.05541267243394903
Smpd3	0.07696924231057764
Sms	0.08552036199095023
Snap47	0.2544813119755912
Snap91	0.0847007722007722
Snca	0.1949573158626166
Sncb	0.10537727666955768
Snrpn	0.08527131782945736
Sntb1	0.07706093189964157
Snx16	0.15396419437340153
Sobp	0.05198214754528748
Sostdc1	0.06277511961722489
Sox11	0.04582429501084599
Sp8	0.007251812953238309
Sp9	0.0035154533470045405
