Gene name	sscrofa_dNdS
Dzip1l	0.2845539280958722
Echdc2	0.35855026607219903
Echdc3	0.10974106041923552
Eda	0.11337443044760118
Ednrb	0.12202656780970035
Eea1	0.14990713717166354
Eepd1	0.05894116408799074
Efna4	0.18472015322409024
Egfl6	0.2606193941445253
Egfr	0.06956445071415976
Egln3	0.040008335069806215
Ehbp1	0.1318435754189944
Elf5	0.028209191759112517
Elovl2	0.11358313817330212
Elovl5	0.03868354430379747
Enah	0.12187812187812187
Enkur	0.07560370119611827
Ephb3	0.02250502344273275
Ephx2	0.2063687150837989
Eps8	0.09153257715642313
Erbb2	0.11109314359637776
Etaa1	0.5442841631766713
Etv4	0.09509416414787257
Evc	0.17839944966750745
Evc2	0.18197814410075935
Exd1	0.2300871656146679
Ezr	0.0835934204976803
F3	0.33186792629314377
Fabp5	0.12301389580911255
Fabp7	0.26012269938650306
Fads2	0.096063164820704
Fam117a	0.1127710843373494
Fam120c	0.11337030191004313
Fam13c	0.15585455710395646
Fam171b	0.13088512241054615
Fam181a	0.2052883263009845
Fam181b	0.17971657600916116
Fam184a	0.08598425196850394
Fam187a	0.09936112979152656
Fam20a	0.08177991581479255
Fam83b	0.13707786116322698
Fbp2	0.033125073676765295
Fbxl21	0.12498567991751633
Fezf2	0.03581950690029462
Fgd6	0.2361967392793533
Fgf1	0.058921036769138034
Fgf2	0.06506602641056422
Fgfbp3	0.25893453573814296
Fgfr1	0.010444227823422922
Fgfr2	0.05568776772965255
Fgfr3	0.03294829056516009
Fgfrl1	0.07713073659853452
Ficd	0.03749510763209393
Fjx1	0.06883906119027661
Flnc	0.008693428790590641
Fmo1	0.1924755768031594
Fmo4	0.2540774218903517
Fndc5	0.02078036918315464
Folh1	0.14409437061370764
Fos	0.18683858411385476
Foxj1	0.04098461538461539
Foxr2	0.5190374657325617
Fras1	0.14445153061224492
Frem2	0.10595586280244616
Frmpd1	0.23319892473118284
Fst	0.033327195728226844
Fut9	0.012869495274482204
Fxyd1	0.09779842902975994
Fzd2	0.009169399638578407
Fzd9	0.01221539573545356
Gabbr1	0.031032810732180376
Gabbr2	0.081089258698941
Gabra4	0.14483993731811054
Gabrb1	0.025077621208502508
Gabrg1	0.027980014275517485
Gcnt4	0.1777811458017581
Gdpd2	0.2740015868817773
Gfap	0.04151109158796398
Ggnbp1	0.4249974261299289
Glb1l	0.2513431441252044
Gldc	0.06831468181058961
Gli1	0.12855479793780142
Gli2	0.0953071208552274
Gli3	0.09590958019375673
Glis3	0.1449847478916203
Glud1	0.021306160259379345
Gm11992	0.2333457387420915
Gm17455	0.11009174311926603
Gm973	0.5580570820776458
Gpam	0.05562439763183258
Gpc4	0.05116279069767442
Gpc5	0.1419047619047619
Gpc6	0.022555488902219558
Gpld1	0.1982210927573062
Gpr156	0.3164621676891616
Gpr179	0.33969366562824505
Gpr19	0.08535680203583926
Gpr63	0.0915478819514154
Gpt	0.04397905759162304
Gpx8	0.22496056782334384
Gramd1c	0.1521404768008203
Gramd3	0.22510294341924664
Gramd4	0.045476806828517465
Grhl1	0.09394572025052192
Gria2	0.017782909930715934
Grid2	0.0266900021877051
Grifin	0.052999310503332564
Grin2c	0.019632118853908736
Grm3	0.039910061832490164
Grm5	0.02407656647225961
Grtp1	0.051119586614173235
Gsg1l	0.05503033723719487
Gulp1	0.128949978744509
Gys1	0.013559322033898305
Hapln1	0.03555658842667906
Hapln4	0.04290525699223898
Has2	0.15005765112831496
Hectd2	0.09545855379188713
Hepacam	0.0625113574413956
Herc6	0.3892932233543587
Hes5	0.04236227045075125
Hey2	0.05255402750491159
Heyl	0.20912388392857145
Hgf	0.06812985825331504
Hif3a	0.16872496662216288
Hlf	0.019430436072382082
Hmgcr	0.06025459688826024
Hmgn3	0.2399037175715432
Hoga1	0.0961296412838263
Hrh1	0.16990587947683658
Hs3st3a1	0.04815340909090909
Hs3st3b1	0.05176868929876147
Hsd11b1	0.15825290769611486
Hsd17b7	0.2344114704901634
Hsdl2	0.12987843889955214
Htra1	0.053820598006644516
Hyal1	0.31541906589891233
Id3	0.04887820512820513
Id4	0.013577852230647152
Idi1	0.08751731301939057
Igdcc4	0.12709988279723922
Igfbp2	0.16652345763876955
Igfbp5	0.02728333819667348
Igsf1	0.1856743713487427
Igsf11	0.08836617927527017
Ikbip	0.17717488218061392
Il15ra	0.7326110219368646
Il17rd	0.10108220124338016
Il18	0.4236618004866181
Il33	0.4185819601040763
Inca1	0.4875193000514668
Inhbb	0.012445928511800866
Insig1	0.09018836811061076
Intu	0.1832582473477692
Iqcd	0.11139424827084092
Iqub	0.3028
Irs2	0.052989130434782615
Itga2	0.1833947206875384
Itga6	0.08289567068843151
Itga7	0.10571853454103017
Itih3	0.13462061463149305
Iyd	0.10081417624521072
Kbtbd8	0.04816404387219838
Kcna2	0.008428544671286757
Kcnc4	0.02625704262783034
Kcne1l	0.1138904159794759
Kcng4	0.03868479805155267
Kcnh5	0.02096390749945969
Kcnj10	0.009351620947630923
Kcnn2	0.0223463687150838
Kcnn3	0.05360645020701679
Kdm5d	0.1810215322984477
Kif18a	0.2289486395105458
Kif7	0.07289527720739218
Kifc3	0.03141135972461274
Kirrel2	0.1640378548895899
Klf15	0.09353915354733183
Klf4	0.07018826539937853
L2hgdh	0.18091031304013827
Lca5	0.2220522475876677
Lcat	0.13835983000157406
Leng8	0.06131926121372031
Lgals12	0.1917243214475785
Lgi4	0.062038135206641726
Lgr4	0.1361753958587089
Lgr6	0.12541216600341104
Lhcgr	0.1699456623571295
Lhfp	0.015191545574636724
Lhx2	0.008701586759938578
Limch1	0.13204619893121874
Lingo4	0.051948051948051945
Lipg	0.1631196298744217
Lix1	0.04296377207354815
Lonrf3	0.15597691673536684
Loxl1	0.05016618196925634
Lpin3	0.16410498935918658
Lpp	0.20295837633298933
Lrig1	0.12885887541345092
Lrp4	0.03192028373585543
Lrrc23	0.1405942883570355
Lrrc38	0.02781039037276196
Lrrc52	0.24347212420606915
Lrrc9	0.1152319693444642
Lrrk2	0.11026200873362443
Lrtm2	0.04380825565912118
Ltbp1	0.09603340292275574
Luzp2	0.27531511117405466
Lxn	0.1274528851758306
Macf1	0.09705438066465258
Mamdc2	0.1202265372168285
Mamdc4	0.1786707586074614
Maob	0.11584241408214585
Mapk4	0.03259892086330935
Mars2	0.11669458403126745
Masp2	0.19180005616399887
Mboat2	0.13635005973715653
Mcc	0.029930648497384114
Mdn1	0.176292305101869
Med12l	0.05644051130776795
Meis1	0.050071530758226034
Mertk	0.16532258064516128
Mettl11b	0.07646236773807147
Mfap3l	0.10268518518518516
Mfge8	0.19228988191711044
Mgst1	0.08150572831423895
Mier3	0.05852243644429277
Mlc1	0.09339525283797727
Mmp14	0.03855547801814376
Mras	0.13262644113439367
Mro	0.2704856787048568
Msi1	0.07017543859649124
Msx2	0.07144132880871584
Mtmr11	0.17907729664103605
Mtx3	0.15546283418327925
Myh14	0.026952695269526955
Myh6	0.028481368906900825
Mylk2	0.1829884504331088
Myo6	0.023055993126163542
Myom3	0.10594190671326986
Myrip	0.14250131095962246
Ncan	0.2326410099776013
Ndp	0.033098077391092724
Ndrg2	0.0520446096654275
Nek8	0.05380870938034469
Ngef	0.0802320490367776
Nhsl1	0.2299401197604791
Nkain4	0.16756869275603664
Nmb	0.3884830983523017
Nog	0.006322254335260116
Notch2	0.06754796066419473
Notch3	0.08223050237697546
Npas2	0.1443661971830986
Npas3	0.03514376996805112
Npff	0.3197289156626505
Nphp3	0.09282196687061632
Nqo1	0.12372737556561085
Nr1d1	0.03798406522141931
Nr2e1	0.012246938265433641
Nr3c2	0.07769495412844038
Nr4a1	0.060756972111553786
Nr4a2	0.014564713670969882
Nr4a3	0.07270264167983742
Nrcam	0.07570125042244001
Nrxn1	0.006790402897238569
Nsdhl	0.08318984072320275
Ntrk2	0.06154783668494821
Ntrk3	0.02121157648750674
Ntsr2	0.1041776837652036
Nwd1	0.14390904168922578
Odf3	0.05441206439779906
Ogdhl	0.06527154957648232
Olfml1	0.1432917234868352
Olfml2a	0.07029968689428955
Osr2	0.10738456910813657
Otx1	0.015923960004937662
Ovol1	0.024219943268601357
P2rx6	0.15134983913834105
P4ha2	0.0803405572755418
P4ha3	0.10206168001363096
Pabpc4l	0.11314095910317624
Pacsin3	0.05520747133230879
Palld	0.10943528586460888
Pamr1	0.07099799062290689
Papss2	0.07585162755488266
Paqr6	0.07728820555154267
Paqr7	0.13747699277927228
Pard3b	0.1662852784134249
Parp3	0.12881679389312978
Pax4	0.3158620689655173
Pax6	0.02223719676549865
Pbxip1	0.23797437756828616
Pcdh10	0.024509803921568627
Pcsk9	0.1573951209553945
Pde3a	0.14374267046406433
Pde9a	0.041377049180327884
Pdgfc	0.0935131663455363
Pdgfrb	0.0832910621893071
Pdgfrl	0.07155487445479193
Pdk4	0.06838580994443652
Pdp2	0.12134918583613336
Pdpn	0.554016620498615
Pdyn	0.27208391254896996
Pdzrn3	0.03625110521662246
Pex11a	0.3082580374028157
Phf21b	0.1089652728561304
Phka1	0.10541813898704357
Phkb	0.09379815100154083
Phkg1	0.025399495374264086
Phyhipl	0.08292430896409196
Pipox	0.29574537897845343
Pkp2	0.15793047256925585
Pla2g3	0.29830554796392456
Pla2g7	0.3530832622904234
Plagl1	0.2604922464077394
Plcd4	0.3005700200277307
Plce1	0.15346983149121218
Plch1	0.1686401148188016
Pld2	0.0960558595961502
Plod2	0.08552734070727527
Pls1	0.03718173245318605
Plscr4	0.2072136801264549
Plxnb1	0.136001386001386
Pnpla3	0.15019845414664718
Pole	0.059975520195838426
Polr3h	0.010553442140139894
Pou3f3	0.001779603011635866
Pou3f4	0.02022178734507501
Ppara	0.05781822217289979
Ppil6	0.2320075757575757
Ppp1r12a	0.08267142162425027
Ppp1r3c	0.11013150029886433
Ppp1r3g	0.11629690215724366
Prdm16	0.05444681263321062
Prkd1	0.04776278409090909
Prkdc	0.19384510560981147
Prrx2	0.04357650096836669
Prss35	0.16453974895397488
Psd2	0.0937801682526548
Ptar1	0.2026773761713521
Ptch1	0.05089383436701934
Ptn	0.07474472430224642
Ptpn13	0.15631149845375314
Ptprz1	0.24354243542435425
Ptx3	0.17680809300921033
Pxmp2	0.17414916727009416
Rab34	0.04093475533249687
Ranbp3l	0.33463905987688863
Rapgef3	0.08830377933010924
Rarres1	0.1909664563268017
Rasa2	0.12924865831842575
Rasgrp1	0.08682830930537351
Rassf10	0.055492933321772304
Raver2	0.1811139308134099
Rb1	0.0956769804696072
Rbm46	0.024151325789562576
Rbpms2	0.14441332088390912
Rdh5	0.18273757628596335
Rftn2	0.16906290115532735
Rgma	0.04859276278001149
Rgs20	0.20579729196792426
Rgs7	0.015255009107468125
Rgs9	0.07481629926519705
Rhcg	0.15545116888791785
Rhpn1	0.12640245378965212
Rln1	0.4787257255073097
Rmnd1	0.2213814200611818
Rnf180	0.3231315522489009
Ror2	0.034740780331373594
Rorb	0.06743940990516334
Rragd	0.04248302618816683
Rsad1	0.0979007063973734
Rsph1	0.10662299854439593
S1pr1	0.03845223700120919
Sall2	0.14183673469387756
Sall3	0.08427762039660057
Sardh	0.0608422853883449
Sash1	0.10703653585926927
Scara3	0.07277907277907278
Scg3	0.09588459906661012
Sctr	0.17792609474198276
Sec14l2	0.1066278775613458
Sema4a	0.14599919039265954
Sema5b	0.05343391482005344
Sema6d	0.054156409770876726
Sept9	0.056843209229155735
Sfrp1	0.02654867256637168
Sfrp5	0.03194398862268898
Sfxn1	0.04520283322601417
Sfxn2	0.07942973523421587
Sfxn5	0.12022745735174654
Sh3pxd2b	0.1597526410718887
Shc3	0.12549105194238325
Shisa9	0.044394150417827294
Six5	0.12673362027737925
Slc10a1	0.20545841209829865
Slc13a1	0.23489216314328426
Slc13a3	0.16505446623093686
Slc13a5	0.2111831640768384
Slc14a1	0.2057548285376429
Slc14a2	0.13122437024018746
Slc15a2	0.25971093044263777
Slc1a2	0.1099928960454653
Slc1a3	0.031522656909653814
Slc1a4	0.10884886452623337
Slc20a1	0.08938784155899174
Slc20a2	0.06484207176386349
Slc22a4	0.1844118255116808
Slc25a34	0.13132148270635247
Slc25a42	0.0625
Slc25a48	0.13582435565252965
Slc26a6	0.22288279543800046
Slc2a10	0.19378531073446328
Slc2a12	0.15569917743830788
Slc2a4	0.05905438235843768
Slc30a10	0.1285714285714286
Slc38a3	0.07314032414461838
Slc39a12	0.2988209285187915
Slc39a14	0.1524829600778968
Slc41a1	0.02945417095777549
Slc4a4	0.05444563062376087
Slc6a1	0.010941225978398092
Slc6a11	0.02404856409059071
Slc6a9	0.025430912687199776
Slc7a10	0.03716608594657375
Slc7a11	0.12893982808022925
Slc7a2	0.06690622861054073
Slc9a3r1	0.05245564412445358
Slitrk2	0.02508889766890557
Smc4	0.10335102853351028
Smyd1	0.02939698492462312
Sned1	0.09706682794073178
Soat1	0.14675675675675676
Son	0.1981000279407656
Sorcs2	0.08115083158095966
Sorl1	0.06618142606820326
Sox21	0.0026031982149497955
Sox5	0.04177250917301722
Sox9	0.022054054054054053
Sp6	0.032182103610675035
Spag1	0.26508844953173777
Spag5	0.5156611309648939
Spag8	0.631637168141593
Spag9	0.043588560885608855
Sparcl1	0.3421825143586471
Spata17	0.2329322054092696
Spata18	0.2360583404829023
Spata3	0.4489325570111596
Spry2	0.06980445657116871
Spry4	0.02195490344157946
Sqle	0.15137233157748822
Srebf1	0.11034686056794732
Srpx	0.0683568075117371
St6galnac5	0.09170589190066547
Stk17b	0.0619912335629305
Stk38l	0.019070735090152568
Ston2	0.09714372995265008
Svep1	0.15654694797874052
Sybu	0.13880942650865005
Sycp2	0.3722549544724157
Synpo2	0.2406326492186029
Sypl2	0.08876221498371335
Tead1	0.008421052631578947
Tead3	0.0028994814595528907
Tectb	0.0469087542433906
Tex9	0.17183134366268732
Tgfb2	0.033849129593810444
Thbs1	0.03500897666068223
Thbs4	0.0668405160581938
Timp3	0.021765977153442417
Tlcd1	0.1120541042302082
Tm7sf2	0.1002337055310309
Tmc7	0.07991311306733738
Tmem136	0.05828014779979845
Tmem161b	0.09143646408839776
Tmem200c	0.12216420597767373
Tmem229a	0.1251364132411786
Tmem47	0.02383093525179856
Tmem56	0.24268177525967896
Tmem82	0.13449380791547588
Tmprss7	0.10784856879039703
Tnc	0.1158845259269394
Tnfaip6	0.06121909295253208
Tnfaip8	0.04598181628174314
Tnfrsf19	0.17739156491122932
Tnik	0.013487099296325251
Tnnt3	0.02732862673650649
Tom1l1	0.3124056094929881
Tpbg	0.11274808230853525
Tph2	0.04361605795351645
Tpmt	0.21565031331193646
Trh	0.3079289940828402
Trib2	0.015080297688993341
Trim9	0.01510802235987309
Trpm3	0.02663115845539281
Trps1	0.11223061852784774
Tsku	0.06308310607147984
Tspan7	0.013151485630784216
Tst	0.07378083763625931
Ttc12	0.3217032660795898
Ttc14	0.1490866234531526
Ttyh1	0.14843021448554555
Ttyh3	0.0430115655000378
Tulp3	0.14885874958650347
Ucp3	0.09578666666666667
Upf3b	0.10312750601443464
Upp1	0.129815352891555
Usp51	0.22894736842105265
Vav3	0.05047997351870242
Vcam1	0.3109793187347932
Vegfa	0.3802816901408451
Veph1	0.17917760279965006
Vit	0.17089125102207686
Vldlr	0.07119266055045871
Vnn1	0.19944161204175773
Wdr78	0.1949254933548127
Wnt7a	0.006880733944954128
Wwc1	0.05976657688854688
Xkrx	0.11503362151777136
Xrcc2	0.17046903783477405
Zbtb20	0.025795190069821568
Zbtb41	0.05441195751933919
Zdhhc21	0.025470890410958902
Zfc3h1	0.0989791389258766
Zfp14	0.061674789543641986
Zfp280c	0.3905614320585841
Zfp36l2	0.06644480146890062
Zfp449	0.08916709248850281
Zfp454	0.1442425730419838
Zfp532	0.07006739484080872
Zfpm2	0.06961710591745401
Zhx2	0.09465729815723188
Zmynd10	0.07530784186649385
Znrf3	0.11868289191123838
