Gene name	sscrofa_dNdS
Lum	0.09540588155576638
Ly6g6f	0.3997530483099244
Mag	0.031545209176788123
Mal	0.224090541632983
Map6d1	0.16111336854937014
Mapk8ip1	0.048923412373943855
March8	0.1086357372531006
Matn1	0.060172299536116636
Matn2	0.09410252748821933
Matn4	0.07774769897130482
Mc5r	0.04723452908389311
Me3	0.0698706099815157
Megf11	0.060424710424710426
Mical3	0.0970524017467249
Micall1	0.17766817084688846
Mkx	0.08134490238611712
Mmp15	0.12155117609663064
Mog	0.13062098501070665
Myo1d	0.019687623047644046
Myt1	0.08327394889544945
Ncald	0.13804133858267714
Neu4	0.13216313887454825
Nfasc	0.03802842901975263
Nfe2l3	0.3004583764601508
Nipa1	0.008634772462077013
Nipal4	0.14734398470572171
Nkain1	0.00439297124600639
Nkain2	0.03154574132492114
Nkx2-2	0.024937238493723847
Nmral1	0.09316533027873232
Nol3	0.11563987880536718
Npsr1	0.0904627470234442
Nt5e	0.16832686138781022
Ntn1	0.009641532756489494
Odf3l2	0.1879075833799143
Olfm2	0.02207196704748582
Olig1	0.05094961901512567
Olig2	0.01680310211115898
Omg	0.19467607440667087
Omp	0.0581439828628261
Onecut2	0.04741760944417118
Opalin	0.16966929911154988
Osbpl1a	0.0719798393447787
Otud7b	0.10410017186349127
Pacs2	0.02384672313132144
Padi2	0.032015647519044683
Parm1	0.38163972286374137
Pcbp4	0.02641975308641975
Pcdh20	0.09005186232909004
Pcdh9	0.19504950495049506
Pcsk6	0.07255430924322022
Pdgfra	0.06871020287279726
Pdlim2	0.1261818503136874
Pdzrn4	0.1275226355405258
Pex5l	0.041391304347826084
Phldb1	0.049858609912189315
Pigz	0.2524016114037806
Pkd2l1	0.12404242781378905
Pla2g4a	0.06000902391337042
Plekha1	0.1882591093117409
Plekhb1	0.06622104772267992
Plekhg3	0.15431055300652016
Plekhh1	0.14461436170212766
Pllp	0.09458356015242243
Plp1	0.2505295007564297
Plxnb3	0.0843475799603736
Pmel	0.32028226724334163
Pnlip	0.20943861813695253
Pou3f1	0.004004449388209121
Ppp1r14a	0.05689900426742533
Ppp1r16b	0.023140495867768597
Prickle1	0.048175814658438884
Prkcq	0.03984293798360088
Prkcz	0.045660719685515584
Prkg2	0.023899668717463324
Prr5l	0.14909721674682647
Prss32	0.2873897137938455
Psat1	0.10539593552908198
Ptgds	0.19017274472168907
Ptprd	0.019776216497527973
Pvalb	0.14376172607879925
Pycr1	0.03579261338713923
Qdpr	0.0588512241054614
Rab33a	0.016353933551385782
Rab37	0.07631763059701492
Rap1gap	0.08602819237147596
Rap2a	0.005066789497927222
Rasal1	0.09429208256614012
Rasgrf1	0.09065378566614243
Rbm11	0.1760247052217855
Rbpjl	0.06610088453263209
Rhou	0.0678692445684672
Rlbp1	0.10680257035231554
Rnd2	0.0244433688286544
Rnf122	0.01594574780058651
Rnf128	0.06766719325961032
Rnf43	0.19641925951677386
Rprm	0.015750207239568943
Rtkn	0.13999250374812594
Rtkn2	0.20392781316348196
S100a1	0.028268129770992363
S100a16	0.03698970536031239
S100a6	0.10302932123764784
S100b	0.007682809713266565
S1pr5	0.06848237901208093
Scrg1	0.1841487279843444
Sec14l5	0.059732234809474774
Secisbp2l	0.1086397336964745
Sema3d	0.07593818984547462
Sema3e	0.10032796660703637
Sema4d	0.08241805023414217
Sema5a	0.03502036067481093
Sept4	0.1111969111969112
Sept8	0.061089873322839376
Serinc2	0.08304809944154208
Serinc5	0.13563160543532965
Serpind1	0.1045060130917948
Sftpc	0.3024384606494857
Sgk2	0.06507387613957875
Sh3d19	0.2629665071770335
Sh3gl3	0.252
Shisa4	0.06930117681243643
Sirt2	0.09851045187132307
Sis	0.169171974522293
Slain1	0.11668631082673853
Slc12a2	0.06790657439446368
Slc1a1	0.08254614154919343
Slc22a23	0.058555566100408074
Slc22a3	0.10195492804778712
Slc22a6	0.12376623376623375
Slc24a4	0.12183176196889925
Slc44a1	0.08583073603452407
Slc45a3	0.09558706388402102
Slc48a1	0.054245624186315636
Slc5a11	0.1190828402366864
Slc6a13	0.07115948095437423
Slc6a19	0.031951852033077266
Slc6a8	0.01256106071179344
Slco3a1	0.047221116858999865
Slitrk1	0.03400121432908318
Slitrk3	0.0520854526958291
Slitrk6	0.07093631178707224
Slpi	0.2808277027027027
Smoc1	0.03611194703581102
Smtnl2	0.08503437334743523
Sntg1	0.0646046015541673
Snx22	0.1799873136695211
Sorcs1	0.08625336927223719
Sorcs3	0.0716833095577746
Sox10	0.01055649680698553
Sox3	0.07169344870210136
Sox6	0.05916030534351145
Sox8	0.030681697330639163
Sp7	0.06136606189967982
Spg20	0.10770780856423172
Spon1	0.024502055011065442
Srcin1	0.03625463888095918
Srpk3	0.02363196125907991
Srpx2	0.07684210526315789
Ssh3	0.10844710844710843
Sspn	0.13244942591580094
Sstr1	0.0021480354425848025
St18	0.159781152300134
Stk32a	0.07296767874632712
Stmn4	0.015472193840315281
Sulf1	0.057928164695576004
Sulf2	0.0448892674616695
Susd4	0.2072579383700923
Susd5	0.28347539180643383
Syde2	0.2853861613551536
Synj2	0.12378318584070795
Syt11	0.06266138750215182
Sytl2	0.25841768229704604
Sytl5	0.18128224023581432
Tdo2	0.11751576904415333
Tesk2	0.14770114942528734
Tgfa	0.08462897526501766
Thsd4	0.10678882547311504
Tle6	0.21600679864027195
Tm7sf3	0.17413206262763786
Tmbim1	0.1921173957044867
Tmcc2	0.015002143163309048
Tmeff2	0.07680722891566265
Tmem108	0.291488603988604
Tmem117	0.025444071051368217
Tmem125	0.107981220657277
Tmem132b	0.07827291618563842
Tmem132c	0.07804782947751494
Tmem132d	0.09365179132620996
Tmem141	0.1834026223217141
Tmem163	0.12246835443037972
Tmem88b	0.19237596145718874
Tmprss3	0.07475915221579961
Tnni1	0.010950230940889512
Tnr	0.061852528945764776
Tns3	0.12668634064080944
Tppp	0.012927181461871691
Tppp3	0.028598536188669012
Tprn	0.2705130764623678
Traf4	0.01904761904761905
Trak2	0.12762605042016806
Trf	0.2840500094714908
Trim59	0.15349094939046914
Trp53inp2	0.14613136440547608
Tspan15	0.046446818392940084
Tspan17	0.027113806635747414
Tspan2	0.1692100538599641
Tspo2	0.2662120272783633
Ttll7	0.11882466903454955
Txndc16	0.2945017182130584
Tyro3	0.13868116927260365
Ugt8a	0.06987084480203261
Unc5c	0.04213669542136695
Ust	0.03324348607367475
Wnt10a	0.02642383408779872
Wnt3	0.004944201158355701
Wscd1	0.07764972605327791
Xylt1	0.06896551724137931
Zdhhc14	0.047829156371337805
Zdhhc2	0.04773397693751676
Zdhhc9	0.032505758894292296
Zfp365	0.1067028092656481
Zfp488	0.3452909938224775
