Gene name	mean
Caskin1	0.0758073054472964
Catsper2	0.3984425706833248
Cbr3	0.08136235335771251
Cbs	0.08028469008114618
Cbx5	0.029157943452323237
Cc2d2a	0.14441107991805574
Ccdc121	0.4445050722276
Ccdc138	0.22545990756154705
Ccdc157	0.19433504058651574
Ccdc3	0.06800186017368227
Ccdc60	0.11296806484960972
Ccdc80	0.18031546280595434
Ccdc88c	0.11113056887779038
Ccdc96	0.1725997359030683
Ccna1	0.14217286125414805
Ccnd2	0.0567755269898819
Ccno	0.10349689903114356
Cd38	0.4372199850822911
Cd44	0.3505788283419008
Cdh10	0.029314248562000787
Cdh20	0.04421506298058026
Cdk5rap2	0.3469384445585571
Cecr2	0.2083758403210049
Celsr1	0.07543787334905176
Chd9	0.0818596902179926
Chic1	0.0645829152500784
Chrdl1	0.13802598976384353
Chst1	0.024040164700725862
Chsy1	0.03758483615467987
Cideb	0.13545015934010352
Ckap5	0.07076409735861107
Cldn10	0.10980936311199414
Clmn	0.22269627841116868
Clu	0.14547570440521368
Cmya5	0.43478187326870416
Cnn1	0.024544551843617264
Cntd1	0.1813470006161101
Cntfr	0.06346535362344635
Col16a1	0.18658758013218035
Col4a5	0.15455827214482815
Col4a6	0.3320437525523762
Col9a1	0.12392455586617168
Cox7b2	0.7428903789232796
Cpe	0.04284366181826274
Cpxm2	0.0764920638760519
Crb2	0.17880893184694768
Creb3l1	0.0812947804246185
Creb5	0.04423828878103247
Crot	0.16607779185765634
Cry2	0.0628452394177452
Csgalnact1	0.055528389842559416
Csmd1	0.03882530715230264
Cspg5	0.17596633834403605
Cspp1	0.22485790111662526
Cth	0.13429050347174867
Ctnnd2	0.042107823233831616
Cybrd1	0.3041064373937033
Cyp1b1	0.1126632046317092
Cyp2j9	0.23827751242710785
Cyp4f14	0.17523729340601826
Cyp4f15	0.21499990083686327
Cyp4f17	0.27538727327355106
Cyp7b1	0.3517247468689599
D130040H23Rik	1.7836414053064518
D630003M21Rik	0.354722100833722
Daam2	0.06849477515650247
Dab1	0.09440975881015837
Dag1	0.06417571555456679
Dbi	0.2306428777001044
Dbx2	0.2332945064029149
Dclk1	0.026154800537332226
Dclk2	0.06368680498438371
Ddhd1	0.12735527061240987
Ddit4l	0.0989609323495409
Ddo	0.1983948440811546
Ddr2	0.04304009922544054
Dgkb	0.034425409488691494
Dhtkd1	0.10135092617924757
Dio2	0.2593407262188605
Dlg5	0.07082806624807753
Dlk1	0.12142317281605655
Dmp1	0.1674965662756303
Dnaic1	0.09591492839531507
Dnali1	0.074743309706173
Dock7	0.025523059694150318
Dpf3	0.08457469864173932
Dpy19l3	0.1180786267754238
Drp2	0.08683929887928854
Dtna	0.05021111869537295
Dync2h1	0.05732958362439604
Dynlrb2	0.031571585511943605
Dzip1l	0.20486312929308234
E130114P18Rik	1.12067150458883
Echdc2	0.17979097122172366
Echdc3	0.14634203831478038
Eda	0.12403229103905955
Ednrb	0.12983900789465722
Eea1	0.13373103011446386
Eepd1	0.0686921671180199
Efna4	0.182597565928736
Egfl6	0.2638021871508526
Egfr	0.07862109994979406
Egln3	0.0510043684406768
Ehbp1	0.1398823520126446
Eif2s3y	0.08942202670257213
Elf5	0.0425702012716871
Elovl2	0.09643804037780376
Elovl5	0.06053540322208805
Emp2	0.16275553172834534
Enah	0.16435224261376566
Enkur	0.10683367369487673
Entpd2	0.13214073339919785
Ephb3	0.03231715414559179
Ephx2	0.24831345621144055
Eps8	0.08641084591984179
Erbb2	0.11347316042156548
Esco2	0.3676654492048781
Etaa1	0.5315204572653048
Etv4	0.1135401217844056
Evc	0.1856117019221928
Evc2	0.18360036211745165
Exd1	0.28012747714132136
Ezr	0.01979906066989401
F3	0.4735412615115938
Fabp5	0.14019393885392906
Fabp7	0.18502065707024312
Fads2	0.07987104313659853
Fam117a	0.1857157310427585
Fam120c	0.13785486289880675
Fam13c	0.15971762248226354
Fam171b	0.12513670761245166
Fam181a	0.14209267332886885
Fam181b	0.1725987394444291
Fam184a	0.08561730015105537
Fam187a	0.14149181433673286
Fam20a	0.11785410974225975
Fam83b	0.14388289611308608
Fat1	0.07160402891033382
Fbp2	0.049966732566894406
Fbxl21	0.08846836690364526
Fezf2	0.036127997465091086
Fgd4	0.17925476349676453
Fgd6	0.2638478008334789
Fgf1	0.05292276973297335
Fgf2	0.06546411758993335
Fgfbp3	0.2224662451555813
Fgfr1	0.019010764454713742
Fgfr2	0.058976105841335474
Fgfr3	0.08630917389990797
Fgfrl1	0.10518830631022254
Ficd	0.049463427400613706
Fjx1	0.08546960904918978
Flnc	0.016671422833430087
Fmn2	0.20997950906241566
Fmo1	0.19055920133923904
Fmo4	0.27292662126413303
Fndc5	0.027372563892275718
Folh1	0.1640523845379977
Fos	0.16711256243488934
Foxj1	0.055321708603678216
Foxr2	0.5097484966716817
Fras1	0.15423933126295433
Frem2	0.09636966753007692
Frmpd1	0.2344023585880865
Fst	0.03559311337897071
Fut9	0.017028501441957656
Fxyd1	0.14903558417380178
Fzd10	0.024742977616501058
Fzd2	0.011355476925769546
Fzd9	0.025086019743786825
Gabbr1	0.02606740918359804
Gabbr2	0.02634611037727989
Gabra4	0.118012424254188
Gabrb1	0.025395139294510836
Gabrg1	0.036143846158629235
Gas1	0.07266251077498709
Gcnt4	0.1813019360617136
Gdpd2	0.2653884196825381
Gfap	0.07013159401357054
Ggnbp1	0.3329044798428303
Gja1	0.01112950656625436
Gjb2	0.04584159981826251
Gjb6	0.026168522480388416
Glb1l	0.2738695213877409
Gldc	0.07454127367439163
Gli1	0.14165053232505534
Gli2	0.10141332939425113
Gli3	0.11588357938396443
Glis3	0.15460379424144774
Glud1	0.04188071874952693
Glycam1	1.198671779781136
Gm1141	0.6822050356732583
Gm11627	1.1927272727272729
Gm11992	0.21955684992054755
Gm17455	0.16933710520191714
Gm17660	0.4148002209595353
Gm266	0.051136832095738834
Gm973	0.5746414749048748
Gpam	0.058817455738794815
Gpc4	0.07022681422884904
Gpc5	0.1372918949224303
Gpc6	0.03640324184465535
Gpld1	0.19532802744906114
Gpr156	0.3368171282632799
Gpr179	0.3806230027098857
Gpr19	0.06304577452549369
Gpr37l1	0.06582501896479755
Gpr63	0.08523734549527237
Gpt	0.07765854491721391
Gpx8	0.16563938036867765
Gramd1c	0.1686078662945738
Gramd3	0.21525771200291668
Gramd4	0.08047183664537835
Greb1	0.06717215553772173
Grhl1	0.045712619324182906
Gria2	0.02167233890880129
Grid2	0.02409320100638089
Grifin	0.07549002944508651
Grin2c	0.06613216769098271
Grm3	0.03156054649856934
Grm5	0.040666539372920016
Grtp1	0.09253096967901857
Gsg1l	0.04754617263214357
Gstm1	0.15542771653161278
Gstm6	0.3332737615539215
Gulp1	0.1049696567758505
Gys1	0.017376487638970522
Hapln1	0.039214611000621104
Hapln4	0.04083428505580431
Has2	0.013431088616560343
Hectd2	0.1303653404624919
Hepacam	0.05613776754167497
Herc6	0.4518255779183468
Hes5	0.03986160502193965
Hey2	0.07327051143898876
Heyl	0.2206182256886746
Hgf	0.0767965318617451
Hhipl1	0.0739559902399385
Hif3a	0.1707372434722536
Hlf	0.03553993642798972
Hmgcr	0.058574565700020675
Hmgn3	0.2697498479135771
Hoga1	0.10700373196428753
Hrh1	0.15303413656741754
Hs3st3a1	0.050943611966209265
Hs3st3b1	0.04624695725594324
Hsd11b1	0.1956688436038304
Hsd17b7	0.2458426103333232
Hsdl2	0.17002915011844327
Htra1	0.06746711345470809
Hyal1	0.3290485354391485
Id3	0.04088914395910475
Id4	0.03997924969524914
Idi1	0.15360036516528555
Igdcc4	0.11995779558419495
Igfbp2	0.1148536324772082
Igfbp5	0.04954149123642445
Igsf1	0.20346935513220196
Igsf11	0.10505594725493357
Ikbip	0.1857862858129739
Il15ra	0.5885880696447264
Il17rd	0.11752532000782093
Il18	0.4508035819499969
Il33	0.3706623150839909
Inca1	0.5336272440912464
Inhbb	0.022545600463749527
Insig1	0.1151737730022012
Intu	0.19212012055129526
Iqcd	0.10720430622421387
Iqub	0.3098223409015072
Irs2	0.06421886887476921
Itga2	0.1829835672679896
Itga6	0.06101708808508344
Itga7	0.12368470395736893
Itih3	0.14710838755460334
Iyd	0.15344861436909785
Kalrn	0.018174494939343262
Kbtbd8	0.046831681541108866
Kcna2	0.05535288466104152
Kcnc4	0.034853959072013906
Kcne1l	0.1279425796929188
Kcng4	0.054356844204848806
Kcnh5	0.03392144100968382
Kcnj10	0.04725813212931588
Kcnj16	0.04969977086134568
Kcnn2	0.038318822847005184
Kcnn3	0.04788992473538125
Kctd14	0.2610775308079294
Kdm5d	0.17345445146678806
Kif18a	0.24507426079283565
Kif7	0.06696826370762911
Kifc3	0.0420227265139554
Kirrel2	0.17642408460807527
Klf15	0.11442270183716173
Klf4	0.0989186020109346
Klri1	0.8555015618007206
Krtap7-1	0.1265962471167646
L2hgdh	0.1914721067377855
Lama2	0.11553490579222928
Lca5	0.2289389924914892
Lcat	0.15060176092679586
Ldoc1	0.2477047347267831
Leng8	0.09598738220176176
Lgals12	0.2513350683844389
Lgi4	0.06337965977591885
Lgr4	0.11514828856742106
Lgr6	0.09319405426232297
Lhcgr	0.17287331512916287
Lhfp	0.038556663871849535
Lhx2	0.015393055129936776
Limch1	0.1441310101339772
Lingo4	0.08168600250045041
Lipg	0.17548381323582513
Lipt1	0.16984464640388033
Lix1	0.05799497792842113
Lonrf3	0.21846292694699498
Loxl1	0.053761181867891535
Lpin3	0.18329182117432227
Lpp	0.13286666548355308
Lrig1	0.13219487531678478
Lrp4	0.035540350289272056
Lrrc23	0.16357593587432365
Lrrc38	0.05240515066328928
Lrrc52	0.26366608670715913
Lrrc9	0.1426801050923117
Lrrk2	0.1128601572053523
Lrtm2	0.046103060220143086
Ltbp1	0.09908275016894387
Luzp2	0.1844943686182296
Lxn	0.142732370430585
Macf1	0.18964435341772912
Mamdc2	0.12206394848272875
Mamdc4	0.2365127132796093
Maob	0.14294914087409485
Mapk4	0.0339579175084043
Mars2	0.12390489531229608
Masp2	0.2108853355460686
Mboat2	0.15447513740190366
Mcc	0.04308062742221856
Mdn1	0.20528156514502888
Med12l	0.0592061686472515
Megf10	0.05152228645376237
Meis1	0.07717650424376922
Mertk	0.20413928411605006
Mettl11b	0.07897694013693425
Mfap3l	0.10401456495955297
Mfge8	0.21363775363550253
Mgst1	0.12298655309281925
Mier3	0.06174055820929826
Mlc1	0.0831077814523462
Mmd2	0.04272247238260113
Mmp14	0.044467958475569926
Mras	0.04316835025591944
Mro	0.28378420303425256
Msi1	0.06029458918161309
Msx2	0.07225276854220887
Mt2	0.0511886629372235
Mt3	0.16097103822554018
Mtmr11	0.20310499149495895
Mtx3	0.11649147543729647
Muc1	0.6029269507105883
Mup6	0.6715632998761635
Myh14	0.033385585865423915
Myh6	0.01844449015650096
Mylk2	0.1652521508188676
Myo6	0.03020801206161495
Myom3	0.11041078033390392
Myrip	0.16797224684657786
Nat1	0.2995121191762628
Nat8	0.4605717792223602
Ncan	0.2389125738532289
Nckap5	0.31668943167197805
Ndp	0.04962797823253489
Ndrg2	0.06573384080531497
Nek8	0.05384114314016899
Ngef	0.07368694950989466
Nhsl1	0.2729017040817361
Nkain4	0.16673802904423352
Nmb	0.3860252875285638
Nog	0.011405053958054578
Notch2	0.06867568099019382
Notch3	0.08568374542615657
Npas2	0.1473647401687253
Npas3	0.050791580603554855
Npff	0.4625663900161702
Nphp3	0.11258789804935992
Nqo1	0.14598694516159114
Nr1d1	0.05409672840780522
Nr2e1	0.035280768936335645
Nr2f1	0.0376724406790936
Nr3c2	0.09146897925592967
Nr4a1	0.06683030202278598
Nr4a2	0.018693312929733155
Nr4a3	0.06975553906867082
Nrarp	0.015564830684395741
Nrcam	0.07969031020129047
Nrxn1	0.014091956883149194
Nsdhl	0.13976987459913734
Ntrk2	0.06131516129556186
Ntrk3	0.03628303989155534
Ntsr2	0.11515207127482095
Nwd1	0.155525150335644
Odf3	0.06354590558584178
Ogdhl	0.05179914335356869
Olfml1	0.2703731849667668
Olfml2a	0.107466975587763
Osr2	0.09190999890390482
Otx1	0.020113346528361883
Ovol1	0.05022883275066578
P2rx6	0.1813683701568999
P4ha2	0.08132404243444456
P4ha3	0.14304586861078694
Pabpc4l	0.1169778716775146
Pacsin3	0.03641243968971462
Palld	0.1204395063516138
Pamr1	0.0784038260737194
Papss2	0.07047494218173697
Paqr6	0.124508437448435
Paqr7	0.10359806408534468
Paqr8	0.03146255287766731
Pard3b	0.1854498724932812
Parp3	0.1330665249800839
Pax4	0.2928033110136263
Pax6	0.08894816439481583
Pbld2	0.2744031601228852
Pbxip1	0.25779150870333944
Pcdh10	0.032091566275248874
Pcdhgc5	0.09303830830215899
Pcsk9	0.18546961311250326
Pde3a	0.14070153764815835
Pde9a	0.053804799347953035
Pdgfc	0.13488288000974868
Pdgfrb	0.0977024780221636
Pdgfrl	0.09212814549086977
Pdk4	0.056221015441335724
Pdp2	0.11694232308147398
Pdpn	0.5733985890129998
Pdyn	0.2673736415446532
Pdzrn3	0.037146166971337484
Per3	0.3795262776133141
Pex11a	0.2555298986552557
Phf21b	0.15365685778490654
Phka1	0.0981591213991094
Phkb	0.0788275078899981
Phkg1	0.044112848293594624
Phyhipl	0.034342312836109244
Pigm	0.09239374652362498
Pipox	0.18822825558945627
Pkdrej	0.29641958601211005
Pkp2	0.15025869819408222
Pla2g3	0.3057432158108147
Pla2g7	0.3358359611987513
Plagl1	0.263473917168642
Plcd4	0.28029154178738425
Plce1	0.1526507287737554
Plch1	0.16559564551832365
Pld2	0.10688882280009047
Pln	0.019316513727433586
Plod2	0.08555170783240187
Pls1	0.04098043558952758
Plscr1	0.2058023574500141
Plscr4	0.21477465845526572
Plxnb1	0.14028518719786726
Pm20d1	0.2857982435384246
Pnpla3	0.1458354013405363
Pole	0.0751448051775255
Polr3g	0.07980893956633342
Polr3h	0.017659504296831233
Pou3f2	0.0433706279918967
Pou3f3	0.022790040156633173
Pou3f4	0.02711278854044601
Ppara	0.04575238466168331
Ppil6	0.2348576846177332
Ppp1r12a	0.10049068702162127
Ppp1r3c	0.12142733894002315
Ppp1r3d	0.06308486460943204
Ppp1r3g	0.1349448510174622
Prdm16	0.06517820289324887
Prdx6	0.25274725274725274
Prkd1	0.060436406106180625
Prkdc	0.2231268933518543
Prodh	0.11954956424426705
Prrx1	0.03133836774156391
Prrx2	0.04633627232911537
Prss35	0.1518506703029459
Psd2	0.10803400366555768
Ptar1	0.1988106274113452
Ptch1	0.05237599463689765
Ptn	0.04946902665737538
Ptpn13	0.17200880100469595
Ptprz1	0.23771136436441295
Ptx3	0.1990482338318777
Pxmp2	0.2405790336288628
Pygb	0.030739085480713763
Rab30	0.018848901661351225
Rab34	0.09804918614564724
Ranbp3l	0.3631850420744391
Rapgef3	0.08502571511822128
Rarres1	0.2216932120508239
Rasa2	0.15606315521257638
Rasgrp1	0.09197759842373264
Rasl11a	0.08527006266547935
Rasl11b	0.035132880072147404
Rassf10	0.06556996923079057
Raver2	0.16872348007372492
Rb1	0.10953455682532663
Rbm20	0.2045791177408641
Rbm46	0.03427434950622582
Rbpms2	0.1799018465342903
Rdh5	0.16892699180207527
Rftn2	0.16884470715578026
Rfx4	0.0413811175590711
Rgma	0.055074967917666535
Rgs20	0.23713407704154
Rgs7	0.04329892451698288
Rgs9	0.07333569275364073
Rhcg	0.18502708616068736
Rhpn1	0.1485614750583364
Riiad1	0.2998215686053246
Rimklb	0.05155666400629556
Rln1	0.5910976635762761
Rmnd1	0.20422682974803266
Rnf180	0.32529220249649016
Rnf182	0.020496033351313475
Rnf215	0.09647173812860246
Rnf24	0.03809667152992365
Ror2	0.03800482544354733
Rorb	0.05072108674424782
Rragd	0.0501814077541167
Rsad1	0.13614241234504934
Rsph1	0.1507001546341623
S1pr1	0.03549743016494659
Sall2	0.1287974040509419
Sall3	0.06694277926608379
Sardh	0.08235252180885
Sash1	0.10984276333947016
Scara3	0.08839849004654643
Scg3	0.10844741748961632
Sctr	0.2107237667881634
Sec14l2	0.06977595932911261
Sema4a	0.1496870071400265
Sema5b	0.060432452566541624
Sema6d	0.055457094255600456
Sept9	0.05892031215603932
Sfrp1	0.04311236519027204
Sfrp5	0.04084969196872357
Sfxn1	0.05332650201565682
Sfxn2	0.08939912948520505
Sfxn5	0.04201561943671429
Sh3pxd2b	0.1106390485459265
Shc3	0.10474504485340544
Shisa9	0.07204620355514961
Six5	0.1475923433421746
Slc10a1	0.21051920864785836
Slc13a1	0.2287590973624433
Slc13a3	0.08517362080764447
Slc13a5	0.28970917234972915
Slc14a1	0.18402185204874086
Slc14a2	0.11524672080821455
Slc15a2	0.2661185430120725
Slc1a2	0.05697895595928675
Slc1a3	0.030976898603892158
Slc1a4	0.1112240625187435
Slc20a1	0.11707425923957697
Slc20a2	0.060995879546395126
Slc22a12	0.2249521592872332
Slc22a4	0.17616085511302618
Slc25a18	0.1152655058346492
Slc25a34	0.1210132114933356
Slc25a42	0.049301738682896834
Slc25a48	0.17640683877552546
Slc26a6	0.2326559645073884
Slc27a1	0.048941585324250664
Slc2a10	0.17978339618860034
Slc2a12	0.14940597801483815
Slc2a4	0.058084064848807765
Slc30a10	0.16333917260336422
Slc38a3	0.09520004055575867
Slc39a12	0.2850610139098921
Slc39a14	0.1087814168895184
Slc41a1	0.03328698347301302
Slc4a4	0.04334434912471419
Slc6a1	0.014224030486121931
Slc6a11	0.044041207723641417
Slc6a9	0.04382433417026208
Slc7a10	0.057132395531798524
Slc7a11	0.12913180750597725
Slc7a2	0.08508423342035447
Slc9a3r1	0.07968816756309888
Slitrk2	0.03881747402289271
Smad9	0.01904728512848954
Smc4	0.10244174604273047
Smc5	0.08937815512179179
Smyd1	0.045419685992939315
Sncaip	0.14625425614561327
Sned1	0.1268858989436477
Soat1	0.1323064094011182
Son	0.22863108503793486
Sorcs2	0.0775428002146861
Sorl1	0.060180507798562474
Sox1	0.0257185449961217
Sox2	0.019154619988129725
Sox21	0.01038222624186201
Sox5	0.04317482741435137
Sox9	0.03260750030756193
Sp5	0.024421941490030016
Sp6	0.03852946829228182
Spag1	0.26193168613664564
Spag5	0.4896523922971322
Spag8	0.6415871476354262
Spag9	0.05594237743062449
Sparcl1	0.3024220434813261
Spata17	0.21377166493808372
Spata18	0.2818113686982317
Spata3	0.5628664152564195
Spry2	0.0648020722810536
Spry4	0.04460873027600031
Sqle	0.1486959439764368
Srebf1	0.14480401557355413
Srek1	0.1464546770625994
Srpx	0.10378836292439182
St6galnac5	0.0950345372265232
Stk17b	0.06497191395542119
Stk38l	0.032714833213954395
Ston2	0.11560976230237124
Svep1	0.16774422677459114
Sybu	0.14729028569615288
Sycp2	0.4135089275309319
Synpo2	0.2379461061219104
Sypl2	0.08580999346077843
Tank	0.31857062898947386
Tead1	0.01310596160254554
Tead3	0.02704054387215429
Tectb	0.05422245133320305
Tekt1	0.1297778898410492
Tekt4	0.2354042805023957
Tekt5	0.14333664829755308
Tex9	0.18042117349269648
Tgfb2	0.0468901058531016
Thbs1	0.043911273147322606
Thbs4	0.06648376301787028
Timp3	0.02946469626563292
Tlcd1	0.12123387980345872
Tm7sf2	0.12394474517128913
Tmc7	0.07299583677214541
Tmem136	0.07783554033959908
Tmem161b	0.0896532451742333
Tmem200c	0.14115599198931025
Tmem229a	0.13393672303051934
Tmem47	0.06806422854731635
Tmem56	0.2772295801787525
Tmem82	0.15425505815807372
Tmprss7	0.1146152033321438
Tnc	0.1141002037557184
Tnfaip6	0.07876981769010266
Tnfaip8	0.05246689278629668
Tnfrsf19	0.2204542500250682
Tnik	0.020633978492955743
Tnnt3	0.05453518865184022
Tom1l1	0.28371024236599995
Tpbg	0.12151180757523232
Tph2	0.05789456576416424
Tpmt	0.19558308611158268
Trh	0.3543592071635569
Trib2	0.020979974338770375
Tril	0.05958756054682606
Trim9	0.03663470103632874
Trpm3	0.035641930035614784
Trps1	0.1130564999424658
Tsku	0.09987821271796853
Tspan7	0.041441293430101486
Tst	0.06783966243623288
Tsx	1.0648383236220438
Ttc12	0.2502325729513781
Ttc14	0.14059331798149555
Ttll8	0.16582653577722034
Ttpa	0.15692789472732335
Ttyh1	0.13228076538553324
Ttyh3	0.05044017403647248
Tulp3	0.14205150950565415
Ucp3	0.09618816541556033
Upf3b	0.1128308730957282
Upp1	0.15498334885445875
Usp51	0.2209396320046224
Vav3	0.0553822405580956
Vcam1	0.2728679075437511
Vegfa	0.28122517184332274
Veph1	0.1810951690366433
Vit	0.1699998711029637
Vldlr	0.05599598024246286
Vnn1	0.20854619062600002
Wdr5b	0.18139623316464093
Wdr78	0.22172868665946524
Wnt7a	0.01795476241388514
Wwc1	0.0739504011561657
Xkrx	0.13425594345402808
Xrcc2	0.1712361347708805
Zbtb20	0.030713665672500126
Zbtb41	0.05759152702370397
Zdhhc21	0.03567623698222458
Zfc3h1	0.10351377622201302
Zfp108	0.4667184646757825
Zfp11	0.12047216628546388
Zfp119a	0.31214680298611763
Zfp14	0.08331147426000607
Zfp280c	0.4062787201850999
Zfp36l2	0.06546998178718065
Zfp40	0.19580312629891275
Zfp449	0.10520898608342354
Zfp454	0.16981740916210716
Zfp532	0.07827015272621625
Zfp58	0.20547577865901293
Zfp708	0.2144924244145106
Zfp759	0.37541617935064026
Zfp870	0.32304051161050285
Zfp945	0.4721392396535317
Zfpm2	0.06421654612074124
Zhx2	0.11504831280491143
Zmynd10	0.10005208794147497
Znrf3	0.1414565571799166
