Gene name	sharrisii_dNdS
Htr1a	0.04957731920705822
Htr1b	0.05824142619731078
Htr1f	0.06833124608641201
Htr2c	0.003279269444496043
Htr3a	0.08902627511591964
Htr7	0.07494817413490673
Ica1l	0.2009797602165786
Ids	0.11772730920471873
Igf1	0.08472445344695118
Igf2bp2	0.05526164161123042
Igfbpl1	0.1750566893424036
Igsf3	0.06159721069234601
Igsf9	0.1209050032117622
Ikzf4	0.10772464529689962
Il12a	0.2563079116179615
Il17b	0.03488557038084298
Il34	0.142674367597602
Ina	0.04822479589899373
Inpp5f	0.07156975786526107
Inpp5j	0.0036179879078681596
Insm2	0.09656949589305848
Insrr	0.06662644949393391
Ipcef1	0.1436581898594219
Iqsec3	0.07924528301886792
Irs1	0.09081735620585267
Irs4	0.11142040548989253
Irx2	0.01414725049344463
Isl1	0.0016558575962467225
Isoc1	0.04597343295973433
Itgbl1	0.09934625262666356
Jakmip1	0.019936902988344583
Jakmip2	0.011747896491506588
Jazf1	0.1281108813844858
Jph3	0.0458429984128922
Jph4	0.20592607273808344
Kcna4	0.04494852765142447
Kcnab1	0.007644319479834813
Kcnab3	0.08419807027125432
Kcnc1	0.014952076677316297
Kcnc2	0.11608986035215545
Kcnf1	0.0010006105420256428
Kcng1	0.022690840749543976
Kcng3	0.04494210847044485
Kcnh2	0.04587857470561248
Kcnh4	0.09977772289454187
Kcnh7	0.06121751025991792
Kcnip1	0.06602496616032485
Kcnip4	0.07915955962164678
Kcnj11	0.03360916613621897
Kcnj3	0.061075113990880725
Kcnj5	0.043006348556215435
Kcnj9	0.01730769230769231
Kcnk3	0.02761700770177277
Kcnk9	0.01783667293319272
Kcnmb2	0.0438615664845173
Kcnq3	0.05533596837944664
Kcnq5	0.06318430656934307
Kcns1	0.019469631607221344
Kcns2	0.023690138798052464
Kcnt1	0.01831486337873276
Kcnt2	0.04119530416221985
Kcnv1	0.06970113000316824
Kctd16	0.07487201365187714
Khdrbs2	0.06299431108644374
Kif17	0.06382615232172753
Kif26b	0.06266724749517705
Kif5c	0.02812425518391992
Kifc2	0.09158691297574004
Klc1	0.01594364108268446
Klf8	0.11782158302323245
Klhdc8a	0.03717623988887981
Klhl1	0.011215880893300249
Klhl29	0.04888484986178954
Klhl32	0.02150291661900949
Klhl34	0.07311346313622079
Krt73	0.08477769404672192
Krt79	0.12222700839974154
L1cam	0.12909847134446065
Lama3	0.14849765967084405
Lancl2	0.07873465721983834
Lgi1	0.07171646977067407
Lgi2	0.02552512629619782
Lhfpl4	0.024061184153991576
Lhfpl5	0.036143815672869985
Lhx1	0.003040984173059645
Lhx5	0.01726467497372767
Lhx6	0.02587056028738629
Lhx9	0.029296080292960807
Lingo1	0.01464205407101396
Lingo2	0.0383363471971067
Lmcd1	0.06443106907423331
Lmx1a	0.023809523809523808
Lpgat1	0.2091416423066702
Lrfn5	0.061412487205731836
Lrig3	0.08618539559373699
Lrp11	0.2907723508534731
Lrrc24	0.0234880982420725
Lrrc3b	0.007853881278538814
Lrrc7	0.06831970456343972
Lrrn4cl	0.1904306635956716
Lypd6b	0.11484443249781599
Mab21l3	0.14791567464611924
Mal2	0.08374274229566771
Map3k12	0.05243870517406859
Map3k13	0.005064482329932458
Map3k15	0.07509128433084616
Mapk10	0.014285714285714287
Mapk8	0.03368912608405603
Mapk8ip2	0.19806211180124225
Mapt	0.11370115713566994
March11	0.021001312582036382
March4	0.08918406072106262
March9	0.034913224398660306
Mast1	0.05495094622848872
Mctp1	0.039430304628774886
Mctp2	0.09974616903262196
Mdga1	0.04234505862646567
Met	0.08011368682831513
Mex3a	0.016657218854925215
Mfsd6	0.11021554066292337
Mgat4c	0.0542921532472854
Mgat5b	0.06480797636632203
Mical2	0.11086235489220564
Mlf1	0.2495151906916613
Mllt11	0.13759641701915898
Mme	0.11657132951984747
Mmp11	0.0925161140916284
Mmp24	0.05214570858283433
Morn4	0.05664610207515424
Moxd1	0.11570771913139954
Mpped1	0.016488549618320608
Mrap2	0.10516453039502288
Mst1r	0.005384561993413899
Mstn	0.03664144785640112
Mtmr7	0.05793450881612091
Myl6b	0.061015342692968426
Myt1l	0.028715271303374982
Nacad	0.015378075016885331
Nalcn	0.0187426368212488
Napb	0.032598339458282284
Nbea	0.023596242079965045
Ncdn	0.03548930884571023
Ndrg4	0.030117852466171977
Necab1	0.07716249513681753
Nefh	0.10977443609022557
Nell2	0.07912673056443023
Neto1	0.0293801985511135
Neurod1	0.033349777997039955
Neurod6	0.05716934487021015
Nfix	0.05299818291944277
Ngfr	0.05684899964181549
Nhlh2	0.027567403817025143
Nipal2	0.17298833676369693
Nkx2-1	0.055757243646825126
Nmbr	0.08335396550301229
Nnmt	0.16729188996070027
Nol4	0.06236814345991563
Nos1	0.06330231610405489
Nova2	0.00513397640605875
Npas4	0.11952121105439185
Npnt	0.1535049657699354
Nppa	0.185371391501784
Npy	0.18840255233404232
Npy1r	0.028616556722103507
Npy2r	0.05331647436910595
Nr1h4	0.0684177523862607
Nr2f2	0.02127357821585591
Nrg1	0.17459473824076532
Nrg3	0.19468734532255405
Nrip3	0.10002331545814876
Nrsn2	0.050695958089556806
Nsf	0.014977292492028216
Nsg2	0.06416629010393132
Nt5c1a	0.031813576494427565
Ntn3	0.09274245899510968
Ntng2	0.06334755204685809
Ntrk1	0.09326822845229606
Nts	0.21361551292743952
Nxnl2	0.002323978072142384
Nxph2	0.10324380885943496
Nxph3	0.07074064604108071
Olfm1	0.00971258671952428
Olfm3	0.00752276626633232
Opcml	0.030226700251889168
Opn3	0.12954971093559156
Oprd1	0.034331788828487
Oprl1	0.07899234599093409
Osbp2	0.1327156025288355
Osbpl5	0.0614454539244484
Otud7a	0.027089880578252668
Ovgp1	0.24513435248164855
Oxtr	0.035440987543987036
P2rx2	0.10651551015323284
P2rx5	0.04999446088594173
P2ry1	0.02139003490955252
Pacsin1	0.03589496506865815
Pafah1b3	0.03934010152284264
Pak3	0.02148686082204088
Pak6	0.0787200480733118
Pak7	0.06495940037476577
Palm3	0.1855238203074136
Pcdh11x	0.1356437915997246
Pcdhac2	0.06984946236559139
Pcgf2	0.0813375250071449
Pcolce2	0.08793561724748966
Pcp4	0.05468137383030999
Pcsk1	0.0849406528189911
Pcsk2	0.028641975308641977
Pcsk5	0.07498012894109335
Pdcd1lg2	0.21434898139946854
Pde1a	0.12526210228826692
Pde4a	0.0020704305501074577
Pdzd2	0.3243441570354064
Pdzd4	0.04635809634358677
Peli3	0.05010101010101009
Penk	0.10959904407859798
Pgbd5	0.02610081689579597
Pgf	0.2428394488310884
Pgm2l1	0.09555076440611524
Pgr	0.20549123387363544
Pip5kl1	0.005070317878334225
Pitpnm2	0.03548874033455531
Piwil2	0.10964746019711903
Pkia	0.17503532736693356
Pknox2	0.0215633423180593
Pla2g4e	0.15132435953104648
Pla2g4f	0.2223158486061372
Plcd3	0.07166163634880496
Plch2	0.04612725505023226
Plcxd2	0.10928832762893896
Pld5	0.07358980806302909
Plek2	0.047062986553432405
Plekha5	0.12121975806451615
Plekha6	0.06388391595213418
Plekha7	0.08483120321808646
Plekhg4	0.18816216216216214
Pnck	0.001851959740619709
Podxl2	0.1728843338213763
Pou4f1	0.0056002800140007
Ppargc1a	0.11672776384333396
Ppargc1b	0.17827363476218436
Ppfia4	0.0621446775142129
Ppif	0.06305122912366297
Ppm1e	0.17819905213270146
Ppp1r1b	0.11786556182584472
Ppp2r2c	0.01545039354776018
Ppp3cb	0.008052490307187594
Prdm8	0.06922525107604018
Prepl	0.25899949903385105
Prkaa2	0.026389819156061617
Prkar1b	0.021369721936148302
Prmt8	0.009788397869583992
Prokr2	0.04277820688016161
Prph	0.016771430924212898
Prrc2b	0.14292914020764036
Prrt1	0.09586715867158672
Prrt2	0.2510892568156355
Prrt3	0.005630966273138909
Prss12	0.13809757121859031
Prtn3	0.005010235560789905
Psd	0.08628841607565013
Ptchd1	0.06102661596958174
Pth2r	0.10963633573730244
Ptprn	0.150765306122449
Ptprs	0.0011219328083071358
Ptpru	0.03335431088735053
Rab11fip2	0.08074872129720317
Rab11fip4	0.0347343841214244
Rab26	0.07133984028393968
Rab3a	0.0034627751669552317
Rab3c	0.021046643913538117
Rab3d	0.028758313235401595
Rab6b	0.004998016660055535
Rab9b	0.023184759166067576
Rac3	0.006971480307831597
Radil	0.1396019613498702
Rai2	0.13654188948306595
Ralgps1	0.043884220354808594
Ralgps2	0.015954617975536253
Ralyl	0.1451537087524678
Ramp3	0.0882478882011756
Rapgefl1	0.035924356460691934
Rarb	0.014588859416445622
Rasgef1a	0.02115004935834156
Rasgef1c	0.05933294324166179
Rasgrf2	0.060335712397568075
Rassf6	0.1103132573377614
Rbfox1	0.11335916200315685
Rbfox2	0.0968797181680926
Rbfox3	0.07092431456246923
Rbm24	0.01087089287895444
Rbms3	0.05481618131506127
Rcan2	0.09661370566522227
Rell2	0.14641612107813962
Reln	0.03677897336390898
Rem2	0.11905962435396444
Reps2	0.18017552916881774
Rfx2	0.04281015037593985
Rgs11	0.07649053171256097
Rgs17	0.05446888160973328
Rgs4	0.0614110254213082
Rgs7bp	0.12630829476682093
Rgs8	0.012104583602324078
Rhov	0.024619840695148443
Rimbp2	0.07310966449674512
Rimkla	0.06564196573362477
Rims1	0.11722846441947568
Rims3	0.04331561330970664
Rims4	0.04089575812274368
Ripk4	0.037431934526720785
Rnf112	0.22116701671080266
Rnf152	0.02028834720570749
Rnf157	0.06651131177784253
Rnf165	0.05772038180797305
Rnf208	0.05418531568422055
Rnpc3	0.12068965517241377
Rph3a	0.059211300765155975
Rps6kl1	0.1614970813780474
Rsph4a	0.17367984164485029
Rspo2	0.035532994923857864
Rspo3	0.11503043546121428
Rtbdn	0.33633465448905736
Rtn2	0.12708009098527473
Rtn4r	0.0038903508830787853
Rtn4rl2	0.0018535638559647504
Rufy3	0.09839491723792007
Rundc3b	0.04604680581910184
Runx1t1	0.018653020798943543
Rxfp1	0.09564490667657163
Samd10	0.07885417486424805
Samd14	0.055340886764031705
Samd3	0.10331953024234608
Sarm1	0.03631864975920116
Satb2	0.015039417828987262
Sbsn	0.4053497942386831
Scg2	0.16822574410514107
Scg5	0.06746801085692128
Scn1a	0.02667842575239775
Scn2b	0.07081756867905906
Scn3a	0.07870643827525102
Scn3b	0.056149465481067036
Scn4b	0.12804974442746486
Scn5a	0.06913158303557558
Scrt1	0.06460753754604705
Scube3	0.031877407194952065
Sdk2	0.03655502392344498
Sdsl	0.007671161559789703
Sema4g	0.09672668853336902
Sema6c	0.11864086833411988
Sept3	0.0238833083992306
Sept6	0.037725118483412326
Serpini1	0.06799441836864137
Sertad4	0.2267142290923504
Sez6	0.11099205286186267
Sez6l2	0.06384101301442137
Sgip1	0.11556923076923074
Sgsm1	0.03178093144113532
Sgtb	0.02487900144349155
Sh2d7	0.01582623086470832
Sh3bgrl2	0.0022026361759568047
Sh3gl2	0.029081461615823
Sh3yl1	0.04773101340230425
Shank2	0.10500406008932196
Shc2	0.048894013152276025
Shisa2	0.10034954849985436
Sidt1	0.07413928012519562
Slc12a5	0.026621460413134932
Slc16a14	0.061836827943341624
Slc17a6	0.015420915142833062
Slc17a8	0.05686600763433493
Slc18a2	0.04855558421459892
Slc18a3	0.002329909962054493
Slc1a6	0.04577606532865605
Slc22a15	0.06837447601304146
Slc24a3	0.021073946302684863
Slc25a22	0.0028861836015828665
Slc25a27	0.1715268817204301
Slc27a2	0.08708206686930092
Slc27a3	0.12922760511883
Slc2a13	0.06772908366533864
Slc2a3	0.09586423915486626
Slc32a1	0.001002240301851197
Slc34a3	0.07292029237730595
Slc35d3	0.09640944257091848
Slc35f4	0.11585477102718482
Slc38a1	0.17808953623447413
Slc38a4	0.07469446441409057
Slc45a1	0.041963338888047264
Slc4a10	0.029717682020802383
Slc4a3	0.0720281225338977
Slc6a15	0.09366482200379944
Slc6a17	0.02799403677323174
Slc6a7	0.029979977271497368
Slc7a14	0.02542290016622666
Slc7a4	0.030980181631100976
Slc8a3	0.047573230703442375
Slc9a6	0.04627326102099712
Slco5a1	0.14974646671701372
Slit1	0.045771375464684017
Slitrk4	0.03139452152258982
Smarca1	0.05776759991135408
Smpd3	0.10946793120077157
Sms	0.10986628117094327
Snap47	0.11219296304492143
Snap91	0.07845152449468995
Snrpn	0.04647909218094202
Snx16	0.16669862575902844
Sox11	0.04158050221565731
Spats2l	0.16583519697230345
Spdef	0.05839299070413505
Sphkap	0.22373265363919567
Spint2	0.24541398116013885
Spire2	0.07714366038796737
Spryd3	0.02771362586605081
Srgap3	0.014324248907078412
Srrm4	0.1256281407035176
Ss18l1	0.024961116801335302
Ssbp2	0.08574150523975868
Sst	0.09937655860349126
Sstr2	0.04458760701873358
Sstr4	0.008625599520383692
St8sia2	0.04502917538258285
St8sia3	0.0619848901098901
Stac	0.08027272142535538
Stbd1	0.4818462565729072
Stk32b	0.02170084078295836
Stk32c	0.06475831058294522
Stmn1	0.012335610153940258
Stxbp1	0.017084578407171626
Stxbp5l	0.08144175604889
Sult4a1	0.01938587802462148
Sult5a1	0.15073940598980987
Susd2	0.02823265290721805
Sv2a	0.02073506289308176
Sv2b	0.06174548250672818
Sv2c	0.033515586167719935
Svop	0.03242867084203201
Syn2	0.09541326589263134
Syngr3	0.04804567413263066
Synpr	0.08643183300717547
Syt1	0.024578362813656933
Syt10	0.027598620068996552
Syt13	0.08404485790748056
Syt16	0.17148643175374648
Syt17	0.04306455581986711
Syt2	0.019507778417976785
Syt4	0.05459018914347224
Syt6	0.1836058024407092
Syt7	0.04674530362603757
Syt9	0.048968200270636
Tac1	0.1294820717131474
Tac2	0.20551126248161625
Tacr1	0.0491319563576477
Tas1r1	0.1827345247665574
Tbc1d24	0.10548069769364304
Tbc1d30	0.07100406631216767
Tbr1	0.015308125081774171
Tdrd6	0.1456728364182091
Tekt2	0.10864239731100096
Terf2ip	0.12118895584135266
Tert	0.1345119391235896
Tex15	0.25184735658444296
Thsd7a	0.058107838574562864
Thy1	0.14649166179709625
Tiam2	0.08313474501259617
Tm4sf5	0.09129194853428836
Tmem145	0.035539694955025423
Tmem150c	0.04637268847795163
Tmem169	0.096961861667744
Tmem178	0.033344089491233735
Tmem198	0.044733141364762606
Tmem200a	0.05559649005291715
Tmem30c	0.1864006864006864
Tmem59l	0.019418344137866413
Tmem63c	0.10397929043178122
Tmod2	0.06036909602752581
Tmtc4	0.12202834055510013
Tnfaip8l3	0.060702380029459636
Tnrc6c	0.08742456369270919
Trim32	0.054478147963975904
Trim46	0.03287258550416445
Trim66	0.17013613332519384
Trim67	0.043457916593554434
Trp73	0.03254093306843872
Trpc3	0.02752795808242747
Trpc4	0.07767743756173276
Trpc5	0.048976400341199884
Trpc6	0.04175161776438259
Trpv1	0.05289652687057976
Trpv6	0.1145230919605767
Tspan11	0.0685230999367125
Ttbk1	0.07152496626180836
Ttc22	0.08778840742824986
Ttc3	0.22883895131086146
Ttc39a	0.04608422608053196
Ttc9	0.15814634898604366
Tub	0.05392297891578645
Tubb2a	0.0010149193139145439
Tubb3	0.006351751356684757
Ube2o	0.05277735036159408
Ube2ql1	0.05261633519984553
Uchl1	0.03636153757358883
Unc119	0.04019675252551965
Unc5a	0.04164985067398499
Unc5d	0.028749292586304476
Upp2	0.08348954578226389
Usp11	0.07929937693346695
Usp13	0.1318520921180668
Vamp2	0.034975190608737744
Vash2	0.0687813021702838
Vat1l	0.025863942621169308
Vax1	0.051285322446896715
Vgf	0.08617572247249547
Vopp1	0.09699696557497124
Vps37d	0.09377190932460856
Vsnl1	0.00719709849257622
Vstm2l	0.0010615699646762868
Vwc2l	0.057912209516783476
Vwce	0.18391946486522287
Wdr17	0.11589880707527765
Wdr54	0.10606962213626896
Wdr6	0.032614480119611766
Wif1	0.05854459237643625
Wnt7b	0.008295581573218806
Wscd2	0.04424221888765187
Xkr6	0.012831665941713791
Xkr7	0.09378925331472436
Ybx2	0.14036982048859498
Ypel1	0.0031053221771758822
Ypel4	0.005960998041386357
Zbtb12	0.001252894395675983
Zbtb16	0.03520471464019851
Zdhhc22	0.04243241985762807
Zfp385b	0.07259646827992153
Zfp536	0.07180043383947939
Zfp575	0.027915363225582204
Zfp704	0.05645977727591309
Zfp711	0.11212288447387783
Zfp804a	0.2885800257916607
Zfp804b	0.3370611551528879
Zfr2	0.10703709280730814
Zic1	0.015249294899373775
Zic2	0.011360392761317577
Zim1	0.009415575772266366
Zmat4	0.0961417487942965
