Gene name	sharrisii_dNdS
Mamdc2	0.10118519712972668
Mamdc4	0.1897551165266769
Maob	0.08777795055201368
Mapk4	0.03777422635478715
Mars2	0.1026668990761722
Masp2	0.17481160934119228
Mboat2	0.1495020964360587
Mcc	0.029938774363871257
Mdn1	0.15257764969580528
Med12l	0.0538886527836804
Megf10	0.0569415081042988
Meis1	0.06027918781725888
Mettl11b	0.07297075703744194
Mfap3l	0.12594978526593986
Mfge8	0.12066994900650607
Mgst1	0.1380104286584953
Mier3	0.07229623824451413
Mlc1	0.08053892215568861
Mmp14	0.032844871147043965
Mras	0.013974151857835218
Mro	0.21586097388849684
Msi1	0.17720250029484608
Msx2	0.06094134176325958
Mtmr11	0.21251499400239907
Mtx3	0.10868583471323197
Myh14	0.0035695154731049264
Myh6	0.027236866821113263
Mylk2	0.003606188355300275
Myo6	0.03466523506403865
Myom3	0.09616783216783216
Myrip	0.1498084459905764
Ncan	0.007164890117541975
Nckap5	0.25674010167924816
Ndp	0.028969149736644093
Ndrg2	0.05911897038819714
Nhsl1	0.25075933535822764
Nkain4	0.09751958224543082
Nmb	0.3773420823780536
Nog	0.016689466484268126
Notch2	0.0536051066299144
Notch3	0.07716519942949884
Npas2	0.1295889206418993
Npas3	0.041440976700197744
Npff	0.3173378345792139
Nphp3	0.10361801624415456
Nqo1	0.09340040543584352
Nr1d1	0.0795523290986086
Nr2e1	0.03067627236811527
Nr2f1	0.01945696383423107
Nr4a1	0.08362573099415205
Nr4a2	0.017355793772332824
Nr4a3	0.0824265767934521
Nrarp	0.007022122793934874
Nrcam	0.08561080013170892
Nsdhl	0.10288516721448322
Ntrk3	0.02046678635547576
Nwd1	0.14086708657073238
Odf3	0.06893309222423145
Ogdhl	0.06443157573910394
Olfml1	0.1264342694787455
Olfml2a	0.1081895532970929
Osr2	0.061545215100965764
Otx1	0.020030595659240844
Ovol1	0.052280237937871774
P4ha2	0.08000272814077207
P4ha3	0.0740924501777888
Pamr1	0.07031727698892587
Papss2	0.0014668987152715936
Paqr7	0.04967336373721189
Paqr8	0.02643822869341508
Parp3	0.09657293878081538
Pax4	0.18855739494269605
Pax6	0.0041699761715647335
Pbxip1	0.15431252997191205
Pcdh10	0.02195808002903548
Pcdhgc5	0.06667939174142648
Pcsk9	0.08418708240534521
Pde3a	0.09573378839590443
Pde9a	0.03613437889859205
Pdgfc	0.10576062083374788
Pdgfrb	0.09059454472060434
Pdgfrl	0.07717931635320044
Pdp2	0.0754855932983522
Pdyn	0.04519227737548477
Pdzrn3	0.0351100760205651
Per3	0.2819723865877712
Pex11a	0.21837682441397613
Phf21b	0.13692057235883814
Phka1	0.08388404264692925
Phkb	0.057469212921649124
Phkg1	0.0363701836514224
Phyhipl	0.016872783050522484
Pipox	0.18034080151467335
Pkdrej	0.16557653405259606
Pkp2	0.15574324324324326
Pla2g7	0.2809605180321971
Plagl1	0.2104827014708929
Plcd4	0.1463600076031173
Plce1	0.0812063079174118
Pld2	0.08935915010281015
Plod2	0.05950576106731353
Pls1	0.05678395180414024
Plscr4	0.26919508867667125
Plxnb1	0.1160162829870859
Pm20d1	0.15806404445094313
Pnpla3	0.11978134390384244
Pole	0.06152752547192165
Pou3f2	0.04447996233451657
Pou3f3	0.009749569871917416
Ppara	0.029834976856510362
Ppil6	0.14748821703644094
Ppp1r12a	0.1131205154488212
Ppp1r3c	0.08053437995320402
Ppp1r3d	0.018349539597907187
Prdm16	0.06427770078532304
Prkdc	0.14707886220405386
Prrx1	0.05174995320980723
Prrx2	0.03355043277058874
Prss35	0.1112712236075434
Psd2	0.07610168572822375
Ptar1	0.12742148959210686
Ptch1	0.045624532535527305
Ptn	0.03422680412371134
Ptpn13	0.1597070213840714
Ptprz1	0.20293322238402328
Ptx3	0.16556573620285533
Pxmp2	0.17810251465024848
Pygb	0.021135820621209337
Rab30	0.002225144128653788
Ranbp3l	0.3665638104280402
Rapgef3	0.09962881727686856
Rasa2	0.2047863247863248
Rasgrp1	0.06879457296921204
Rasl11a	0.12525604260548956
Rassf10	0.05475147169477272
Raver2	0.14716953280684922
Rb1	0.08296812749003983
Rbm20	0.17674556652073906
Rbm46	0.020122827649287862
Rbpms2	0.06344452008168823
Rdh5	0.12471220260936301
Rftn2	0.1283000071159183
Rfx4	0.0261599210266535
Rgma	0.07863619876677548
Rgs20	0.15018447515011213
Rhcg	0.10452937976060936
Rhpn1	0.09278150576005584
Rimklb	0.02833141162905617
Rnf180	0.3148923736242329
Rnf182	0.020251252831742974
Rnf215	0.05529556090690172
Rnf24	0.0348120764017252
Ror2	0.006630890466119235
Rorb	0.016605728214503353
Rragd	0.04267302068666739
Rsad1	0.1175984414664384
S1pr1	0.020691738408095454
Sall2	0.12455118487193807
Sall3	0.057497631277115636
Sardh	0.09582367967682527
Sash1	0.09303187546330616
Scara3	0.0756545042259328
Sctr	0.15118685331710285
Sec14l2	0.06296851574212894
Sema4a	0.14594993542038254
Sema5b	0.04928048878527213
Sema6d	0.04606702752504895
Sept9	0.05736154489068755
Sfrp1	0.024700326916091538
Sfrp5	0.042819051602446805
Sfxn1	0.03215618719494688
Sfxn5	0.08724773834377175
Shc3	0.09685569904548008
Slc10a1	0.11646202094296496
Slc13a1	0.1819590481460985
Slc13a3	0.05981562958307144
Slc13a5	0.119098877441181
Slc14a1	0.12887448798679466
Slc14a2	0.17606602475928473
Slc15a2	0.2326177507209228
Slc1a2	0.027294028243936418
Slc1a3	0.02529182879377432
Slc1a4	0.1045338945891432
Slc20a1	0.06025686136523575
Slc20a2	0.048101782555449724
Slc25a18	0.11347876336318982
Slc25a34	0.09070718877849213
Slc25a42	0.0019574786614953016
Slc26a6	0.10279082619508154
Slc27a1	0.04209590756675959
Slc2a10	0.1173538953406366
Slc2a12	0.1452831866275451
Slc2a4	0.04605602337171336
Slc38a3	0.05528599421479891
Slc39a12	0.20485374181046412
Slc39a14	0.07431050004091988
Slc41a1	0.03704936217415418
Slc6a1	0.01469098277608916
Slc6a9	0.04560830514405693
Slc7a10	0.05243212669683258
Slc7a11	0.0942583216632554
Slc7a2	0.07790570175438596
Slc9a3r1	0.08863338669771502
Slitrk2	0.031350548634601114
Smc4	0.05322769058865357
Smc5	0.17276752767527676
Smyd1	0.04226375222875256
Sned1	0.1043309050992915
Son	0.2137624861265261
Sorl1	0.05999331550802139
Sox21	0.009202246430746328
Sox9	0.030518394648829432
Sp6	0.040065279477764185
Spag1	0.17744351890693352
Spag5	0.3228713110788583
Spag9	0.04958504044542494
Spata17	0.1665758648869518
Spata18	0.2664388699058255
Spry2	0.08236904317531417
Spry4	0.037226011350028634
Sqle	0.12292311012011795
Srebf1	0.11832024516376173
Srpx	0.09605442176870747
Stk17b	0.0645112554766581
Stk38l	0.013378967019290604
Ston2	0.11061909933996156
Sybu	0.11458333333333336
Sycp2	0.31131382392555396
Synpo2	0.21175294208137835
Sypl2	0.06319625195210828
Tank	0.278137128072445
Tead1	0.0062485798682117705
Tead3	0.026335995085995084
Tectb	0.04244082463731229
Tekt1	0.029143918887920364
Tekt5	0.07282621280537224
Tex9	0.14827739005206605
Tgfb2	0.038722059155565584
Thbs1	0.03810965123478022
Thbs4	0.060017511740826236
Tm7sf2	0.07933902385642372
Tmc7	0.09077748959527113
Tmem136	0.0364774013179791
Tmem161b	0.09196167154644663
Tmem47	0.11576424139875915
Tmem56	0.15832534827154124
Tmem82	0.014323724894459627
Tmprss7	0.11022379050979664
Tnc	0.12239310733553425
Tnfaip6	0.05425090191273568
Tnfaip8	0.02348074020238162
Tnfrsf19	0.15654239239959694
Tnik	0.022013651877133108
Tom1l1	0.2687517557823766
Tpbg	0.11612434982460385
Tpmt	0.12994313776169553
Trh	0.1672187624221545
Trib2	0.06387896616936331
Trpm3	0.03874463299938663
Trps1	0.1017615871387036
Tsku	0.09479701112220652
Tspan7	0.030732262552168963
Ttc14	0.13268608414239486
Ttll8	0.004400841495559177
Ttpa	0.13366016094718342
Ttyh1	0.08248262640786005
Ucp3	0.09877536426208992
Upf3b	0.08274470232088799
Upp1	0.04600584702907711
Vav3	0.04082888797702093
Vcam1	0.25238892188090484
Vegfa	0.2578920570264766
Veph1	0.1697369626981945
Vit	0.1505534417156693
Vldlr	0.07495395948434623
Vnn1	0.1489320103621878
Wdr78	0.1343484102104792
Wnt7a	0.008882046423495972
Wwc1	0.06763978623275106
Xrcc2	0.0985669149176258
Zbtb20	0.041062023003332254
Zbtb41	0.06994526722472634
Zdhhc21	0.019553527782304056
Zfc3h1	0.10883701097963967
Zfp532	0.05807027992852889
Zfpm2	0.059710567919250876
Zhx2	0.07617936322720452
Znrf3	0.12359498802284873
