Gene name	sharrisii_dNdS
Flcn	0.037258406881912634
Fmnl1	0.07758293066941745
Fmnl3	0.02060939141679463
Fndc7	0.13480525538365856
Frrs1	0.18185697738218615
Furin	0.0697623560285756
Fyb	0.16956787295770345
Fzd7	0.015223596574690771
Gabrd	0.039793662490788514
Gal3st4	0.17603088046075607
Galm	0.1128133704735376
Galns	0.07312521208008144
Galnt12	0.09189636448259812
Gas6	0.07397929052324896
Gbgt1	0.09595358524248736
Gcnt1	0.09292126715509236
Gdf15	0.0728556624008869
Ggt5	0.006513980160787178
Gm13889	0.01668703089544423
Gm6377	0.1434701558158348
Gmfg	0.0378236122161699
Gmip	0.12178538390379275
Gna15	0.019118383703456338
Gnpda1	0.023568182953013432
Gns	0.094024399720258
Golm1	0.12872504809056795
Gp9	0.008453489597263759
Gpat2	0.17307960407082112
Gpatch3	0.1284849518288004
Gpnmb	0.26676794530953285
Gpr137b	0.035959491932715415
Gpr157	0.017448693608172857
Gpr165	0.17331193332207018
Gpr34	0.11307229323054035
Gpr35	0.010997019499388016
Gpr65	0.10776260675624218
Gpsm3	0.1989617424669902
Grn	0.21702185055300785
Gsg1	0.2764586160108548
Guca1a	0.0017501561011626686
Gusb	0.06816708678429961
H2-Ab1	0.14497730896602476
Haao	0.09463690017962537
Havcr2	0.26606887795588
Hck	0.08650420407581587
Hcls1	0.1355711683580536
Hcst	0.18995893495827265
Hdc	0.09874729353541603
Hebp1	0.10216579536967887
Herpud1	0.10918517372127216
Hexa	0.17598659149779067
Hexb	0.15412303664921465
Hfe	0.028623287984975494
Hivep3	0.15709269662921346
Hk2	0.03406169665809769
Hk3	0.13107396084043452
Hlx	0.1007737656595431
Hmox1	0.09735678675571442
Hp	0.10030326347711946
Hpgd	0.0652338811630847
Hpgds	0.19395618668282968
Hpn	0.11959183673469387
Hps4	0.22934973637961334
Hpse	0.1967451322290032
Hrc	0.011820284787304873
Hrh2	0.016928559857443706
Hsd17b1	0.08306911857958149
Hsf2bp	0.09557428072572688
Hspb3	0.12578306468642214
Icos	0.4512744856978936
Icosl	0.15184106511337633
Id2	0.019268938140919616
Ier3	0.07464395292393644
Ifnb1	0.2677848467322152
Ifngr2	0.2500330091105145
Igsf6	0.5293255131964809
Ikzf1	0.05584378832185643
Il10	0.22476279359153836
Il10ra	0.2737455948984729
Il12b	0.17558167426241306
Il16	0.1703270752154918
Il1a	0.4873182705016049
Il1b	0.2909371476051991
Il1r2	0.2584148252201632
Il1rl1	0.26013368492058625
Il1rl2	0.24369956548727495
Il1rn	0.16897081413210446
Il21r	0.009229241604250643
Il27	0.3386293254342265
Il2rb	0.1890309604195101
Il4ra	0.168284625158831
Il6ra	0.3536875036208795
Il7r	0.4188725490196079
Ildr1	0.18434004474272933
Inpp5d	0.08972961186218928
Ip6k3	0.11845457854505745
Irak2	0.1899009422565837
Irf1	0.1123261618923095
Irf4	0.05831650877465445
Irf5	0.10502838605028386
Irf8	0.07812325866488354
Isg15	0.005431708461406917
Itgae	0.028895831350116388
Itgal	0.2295459159504636
Itgax	0.2385915283257649
Itgb3	0.08842165898617511
Itgb5	0.08248765770707625
Itpripl1	0.16536649985281132
Jak3	0.022831050228310504
Jdp2	0.02406379040296169
Jup	0.024731684554363042
Kcna7	0.030838674109296395
Kcnh3	0.05657142857142858
Kcnk12	0.027960319785693355
Kcnk6	0.04767660004329317
Klhdc8b	0.0834909483923264
Klhl38	0.0961626838235294
Klhl6	0.041844158781618734
Klk8	0.15812056361902746
Lag3	0.2599775154581225
Lasp1	0.03770925110132158
Lat2	0.006546679076771839
Lbx1	0.02736318407960199
Lbx2	0.0043651843265207595
Lcp1	0.02452619843924192
Lcp2	0.16698333820520314
Ldhb	0.01357358310842991
Lfng	0.06878335992956584
Lgals3	0.1458348570174797
Lgals9	0.13751891074130107
Lgmn	0.08694638694638694
Lif	0.11357577050229285
Limd2	0.036929650541736615
Liph	0.1103167510674213
Litaf	0.12447963431556608
Lpcat2	0.11494471978650403
Lrmp	0.16574343223824936
Lrp5	0.027539276580197298
Lrrc3	0.05052213014233156
Lrrk1	0.05844155844155844
Ltb	0.16909652016601046
Ly86	0.2550095893128761
Lyl1	0.00497970578366013
Lyn	0.029817825341066907
Lyve1	0.13271155731131376
Mafb	0.04353623188405797
Man2b1	0.11397092861772057
Man2b2	0.03145866404616121
Map2k3	0.014839813231011047
Map3k14	0.1576129132391743
Map3k8	0.054518231460278316
Mapkapk2	0.0177430801987225
Mapkapk3	0.04473773265651439
Matk	0.0574718526100307
Mdfi	0.14359271416618394
Med11	0.029795895290326224
Metrnl	0.08479863868406126
Mgat1	0.09977042280466808
Mknk2	0.036063782226416964
Mlph	0.16061506654606536
Mlxipl	0.1397108907893741
Mmp19	0.14596496266513498
Mmp2	0.05343454640172658
Mmp9	0.004140012125302942
Mpi	0.2087739354101172
Mrc1	0.1304143757543248
Msh5	0.10629268616139513
Mtr	0.07281184735143346
Mvp	0.07696177062374245
Mxra8	0.00271483199988936
Mybpc3	0.04544443620728
Mybph	0.14160572209274291
Myd88	0.11434804928131415
Mylip	0.02342786683107275
Myo18b	0.10648207222151332
Myo1f	0.04034969737726967
Myo1g	0.06793218047653918
Myom1	0.10125563425627818
N4bp2l1	0.1657905952550078
Nab2	0.0338549736597459
Naglu	0.12294822232080613
Nagpa	0.14046907773469774
Nbeal2	0.08397444864083556
Ncf1	0.0020866539317913593
Ncf2	0.11503033026286227
Ncf4	0.06501792870702383
Nckap1l	0.06803433117019049
Ncoa3	0.1060375443937088
Nek6	0.032794856556269916
Neurl1a	0.018556416565108414
Neurl3	0.008301146176793844
Nfam1	0.013511486354414
Nfatc1	0.09226780539881044
Nfe2	0.09838868793160144
Nfkb1	0.10639697418187798
Nfkb2	0.08072316904652234
Nfkbid	0.07981115107913668
Nfkbiz	0.11254341952913934
Nhlrc3	0.16032557259133068
Nhp2	0.04693466043159295
Ninj1	0.020739765325557883
Nmt1	0.01895650633359908
Npc2	0.114105952868471
Npl	0.08823768163000244
Nrap	0.0802695669580303
Nrm	0.05624095389068854
Ntpcr	0.11113988295613443
Nuak1	0.056011416339636105
Nuak2	0.06295947219604148
Nupr1	0.1640911263342361
Oaf	0.09210721160965496
Oasl1	0.019623671349102072
Olfm4	0.20602519350432535
Olfml3	0.0402867872994196
Orai2	0.01872959505126296
Orai3	0.042827283197542976
P2rx1	0.13803003533568906
P2rx4	0.10321261682242992
P2ry12	0.05151835624716724
P2ry2	0.002630027601625646
P2ry6	0.0566236665839742
Paox	0.18170940170940167
Parp10	0.119238573775244
Parvg	0.11148409058673348
Pctp	0.15126224306800934
Pdcd1	0.30905432595573445
Pde3b	0.19362859362859364
Pdgfb	0.09883247352701602
Pdlim4	0.012843405588162113
Pdxk	0.016259027251326656
Pdzk1ip1	0.19225624256837096
Phyhd1	0.11428571428571427
Pik3ap1	0.1249569470276228
Pik3cg	0.05667984802667286
Pik3r5	0.1090864620276385
Pim1	0.07811378780112764
Pkdcc	0.06280272555619408
Pkn1	0.0555826690526544
Pla2g15	0.06059144969463195
Pla2g2d	0.17537839616433204
Pla2g4d	0.20725245991880548
Plac8	0.14217188540972686
Plagl2	0.045916034025427606
Plau	0.17785961871750433
Plaur	0.1940897858319605
Plbd1	0.1771719319562576
Plcb2	0.08292865147553231
Plcg2	0.015852703055628102
Plcl2	0.016092981671881983
Pld4	0.18225237449118045
Plek	0.055665349143610016
Plekho1	0.06874083726991367
Plekho2	0.1562516733601071
Plod1	0.04441714312715589
Plod3	0.058883007196811984
Plxdc1	0.102371072910492
Plxdc2	0.08815240671852102
Plxnb2	0.026424587115826317
Pmp22	0.07975671333486345
Pnpla2	0.07157771800679502
Pnpla7	0.09217747801362164
Pnpo	0.1171044292655447
Pon3	0.1280989484008064
Pou2f2	0.10861851894242874
Ppcdc	0.09858710237587813
Prkcd	0.03352225936152691
Psd4	0.19004817003525848
Psmb10	0.08944648660167279
Ptger4	0.07387810113313037
Ptgr1	0.13564941617413867
Ptgs1	0.09251977829361883
Ptk2b	0.040384931732192784
Ptpn6	0.036048717791786526
Ptpn7	0.07578327233776667
Ptprc	0.25504312495544945
Ptprcap	0.007442109285441346
Pyroxd2	0.13822913822913824
Qprt	0.057045508214418235
Qsox1	0.23656689505950235
Rab17	0.09275400453902576
Rab27a	0.03398015629115813
Rab39	0.04707884288145207
Rab3il1	0.004313372390938173
Rab43	0.04825907503439518
Rac2	0.0052620039465029605
Rapsn	0.025036343078662576
Rasal3	0.05218319162629992
Rasgef1b	0.041891683382194116
Rassf4	0.09304618578100676
Rassf5	0.09453877925653968
Rbm38	0.02850944573242833
Rbm47	0.019708282687966663
Rcan1	0.10952682720743558
Rcsd1	0.15956543880495672
Rel	0.19307005598426386
Rela	0.12132851333032085
Relb	0.04627749576988156
Renbp	0.09050737789000236
Rffl	0.13858971753708596
Rgs1	0.15389908256880735
Rgs14	0.09347513653348664
Rgs19	0.10039590647643236
Rgs2	0.08197911938266003
Rhog	0.018546768366118026
Rilpl1	0.026509427764273043
Rilpl2	0.045778722150926716
Rin2	0.08677730773402755
Rin3	0.0039056372172456117
Rnase10	0.4314729194187583
Rnase12	0.3012831103034308
Rnase4	0.1208020545239036
Rnf19b	0.045331894225580135
Rogdi	0.03336306868867083
Rpl30	0.025223008305136883
Rps6ka1	0.01332600631954939
Rps6ka4	0.027111249610470557
Rptor	0.024934487413642497
Rrad	0.033667939948476514
Rtn4rl1	0.0383521066375648
Runx1	0.02802443155571524
Runx3	0.05989452536413864
Rxra	0.00904622463919682
S100a8	0.026189803347906312
S1pr4	0.01808213789627663
Sag	0.06823902812739413
Sall1	0.11902050113895216
Sap30	0.04017003188097768
Sash3	0.09062980030721964
Sat1	0.043709391612522144
Sbno2	0.009991320951223744
Scamp2	0.0954728821156432
Scpep1	0.1731051767349408
Sdc4	0.22138041287273236
Serinc3	0.18872916482935004
Serpine1	0.09210593458182374
Serpinf1	0.07429018286814244
Sft2d2	0.09358953122411794
Sgk1	0.018442622950819672
Sgpl1	0.10415195593842676
Sh2b2	0.004048862285617252
Sh3bp2	0.04494571164043431
Sh3pxd2a	0.09645604265961966
Sh3tc1	0.1069752893337504
Shmt1	0.043735686756409535
Skap2	0.12457440416583215
Sla	0.11546103466038707
Slamf6	0.4959652034567618
Slamf8	0.19699079031912614
Slc10a3	0.07479745856725048
Slc10a6	0.24731918777093315
Slc11a1	0.007429441721003284
Slc15a3	0.10826789838337182
Slc15a4	0.07574804564650912
Slc16a10	0.1376441671393458
Slc16a3	0.06675567423230974
Slc17a9	0.09863166367407593
Slc25a10	0.09650378245757514
Slc25a45	0.12889358703312193
Slc29a1	0.16779685471071995
Slc2a5	0.06330453182860166
Slc30a3	0.10173535791757048
Slc35c2	0.04807436918990704
Slc37a2	0.1474646852290357
Slc38a7	0.05804651162790698
Slc39a4	0.12793868885283252
Slc43a1	0.09989718058336487
Slc44a2	0.047730510889476885
Slc46a1	0.14754293893129772
Slc5a10	0.0763345089365772
Slc7a7	0.0690623789228981
Slc7a8	0.11169972948602344
Slco4a1	0.11004784688995216
Smap2	0.08720017933198834
Smpdl3b	0.1056072536387497
Snta1	0.09218436873747493
Snx17	0.02398156875065452
Snx20	0.007499828469792211
Snx29	0.07457815001847519
Snx8	0.04586690708288725
Socs3	0.0396635353349297
Sord	0.12898455471574105
Spata13	0.08715972449983601
Sphk1	0.0626200647991513
Spic	0.19542665108123905
Spp1	0.19634793827221755
Srrd	0.20204868504344825
St14	0.10530035335689043
St6galnac4	0.0740330617733133
Stab1	0.1319056974459725
Stambpl1	0.041346721795629066
Stard3	0.08720386533665836
Stat6	0.10652603823335532
Stk10	0.0593635486981678
Stxbp2	0.048151386460154884
Sult1a1	0.0852931511993616
Susd1	0.3152944804193648
Syngr2	0.07993034881761503
Tapbp	0.1879549307009672
Tatdn2	0.20558681672025725
Tbc1d16	0.03994496892641966
Tbc1d22a	0.08641680592026738
Tbxas1	0.1858623785813403
Tcap	0.08599167822468792
Tcn2	0.16029095842912602
Tec	0.045025560361777434
Tep1	0.2673964034401876
Tgfbi	0.07812259947764633
Tgfbr1	0.03747948203538209
Tgif1	0.14204070253693896
Tgif2	0.08918341586561802
Tgm1	0.058228007294221215
Ticam1	0.07484653315890108
Timd4	0.2727272727272727
Tln1	0.014992503748125937
Tlr2	0.1875069405885619
Tlr4	0.1790317713497435
Tlr5	0.17296898917172174
Tlr6	0.2285158868481029
Tlr7	0.1497040987798641
Tlr8	0.15884279475982535
Tlr9	0.019514881729710085
Tm6sf1	0.09450038729666926
Tmc6	0.11296745993200585
Tmc8	0.11548731642189587
Tmem104	0.08038138118254651
Tmem106a	0.1668169522091975
Tmem119	0.13521010142827572
Tmem120a	0.028853300898709376
Tmem140	0.1851460985423125
Tmem173	0.16430809117424652
Tmem176a	0.3326557206150638
Tmem202	0.4116576866559373
Tmem37	0.1576294277929155
Tmem52	0.17800843963719262
Tmem63a	0.057394680237133414
Tmem86a	0.0884137094328177
Tnf	0.12802576060404175
Tnfaip2	0.011897908913223914
Tnfaip3	0.09592753174357384
Tnfrsf12a	0.0697092973980846
Tnfrsf13b	0.286376604850214
Tnfrsf17	0.3798401489873516
Tnfrsf1a	0.1964731760056668
Tnfrsf1b	0.25068031917346983
Tnfsf14	0.005163112003637187
Tnfsf9	0.21654850386617253
Tnni2	0.0010003492714555663
Tor3a	0.18740812084959696
Traf3ip3	0.24736443188865154
Traf5	0.10814935949850096
Trem2	0.2261690835388023
Treml2	0.384073119743303
Trib1	0.08267279057707977
Trim14	0.023716595218290785
Trim47	0.06680455571075535
Trpm2	0.047659807580374566
Trpm4	0.06563897114323869
Trpv2	0.02403130635757184
Trpv4	0.034256602447736734
Tspan14	0.032561949621134546
Tspan33	0.10564960228431572
Tspan8	0.2396040698960407
Ttc7	0.10605142888607456
Tuba4a	0.003077576143478722
Tubb1	0.0493517759892043
Tubb6	0.00391518564138659
Twf2	0.04579955149215111
Txnip	0.04049525228076708
Txnrd1	0.04750909599776098
Uap1l1	0.06610064497321723
Uba7	0.13380046713380045
Ubash3b	0.08804788569221858
Ube2g2	0.010431044235773278
Ucp2	0.07214622927006416
Unc13d	0.0700171224952566
Unc93b1	0.043794875284989966
Usp35	0.07541331447263726
Vasp	0.0975291589932474
Vav1	0.050424824528998886
Vav2	0.018103179203638468
Vipr1	0.0030906462654253317
Vps18	0.0291127861143766
Vps37b	0.11739539659450668
Vrk2	0.2725219573400251
Was	0.0912243128856254
Wasf2	0.09939984996249064
Wdfy4	0.1416981822618031
Wdr81	0.06140875985233962
Xcr1	0.07867188326107645
Zbtb7b	0.07352831733273797
Zfhx3	0.08363853164125712
Zfp36	0.003824871401250919
Zfp385a	0.09174990751017388
Zfp710	0.001276087909875842
Zswim4	0.0385708485586683
