Gene stable ID	count	mean	std	min	25%	50%	75%	max
ENSG00000136108	72.0	0.4156807099468678	0.07450170780244052	0.28994829108336484	0.36719742737152417	0.40525606580950235	0.46451178984016456	0.6397058823529411
ENSG00000124217	70.0	0.1459448984007662	0.0681634948322885	0.041940419404194046	0.10133367395926092	0.12277603496015208	0.16808732948904126	0.36641221374045796
ENSG00000112578	77.0	0.08377310526255824	0.0366693278055328	0.018304556666233936	0.060761491418425725	0.07507507507507508	0.0984869325997249	0.2698019801980198
ENSG00000181751	77.0	0.05186399873687996	0.03736959632908041	0.0	0.036947791164658635	0.05110961667787491	0.060306643952299836	0.24289560275201913
ENSG00000124641	67.0	0.03534358490706646	0.03087065331117623	0.006340057636887608	0.018145897566378303	0.024608501118568236	0.04258049682370808	0.17762460233297986
ENSG00000137764	79.0	0.08660909714257134	0.08447580292377926	0.0	0.029888479616740488	0.052398989898989896	0.09065603595176962	0.3744103773584906
ENSG00000102401	64.0	0.08898763479812696	0.0732207424325452	0.012060301507537686	0.05469738535116894	0.07289002557544758	0.09748539725461725	0.4967320261437908
ENSG00000198960	50.0	0.4877167718137251	0.3862555828480936	0.2741717376605815	0.328690648079439	0.40140619371736125	0.49880287310454907	3.0000000000000004
ENSG00000136100	72.0	0.08385948599359531	0.09205347896677436	0.013729977116704803	0.039039039039039033	0.05074492899670813	0.07536000474790824	0.5333333333333333
ENSG00000136114	77.0	0.2134341649157435	0.06047007560636954	0.14271570014144272	0.1843520782396088	0.20037954900647464	0.22929936305732487	0.5880000000000001
ENSG00000126947	58.0	0.19189115575219046	0.05206836693870172	0.08902691511387163	0.16305778544995306	0.18744555349139874	0.21699195420876483	0.3555555555555555
ENSG00000205085	80.0	0.4711245229982907	0.1295370579140806	0.27986264410105466	0.39164141173412476	0.4515994549854595	0.5221553170743751	1.069767441860465
ENSG00000119977	77.0	0.42283143130370815	0.09055423353206399	0.3106508875739645	0.3725116476069462	0.397887323943662	0.4660421545667448	0.8235294117647057
ENSG00000205784	69.0	0.22215054282515392	0.10943168743521578	0.11061151079136691	0.14649768329245025	0.17506276150627614	0.2526664744883252	0.7744360902255639
ENSG00000124171	55.0	0.10188987943054792	0.07261087705385942	0.02323114458470351	0.04735526890022828	0.06582820444206583	0.16723962379022944	0.34723718639372014
ENSG00000124380	46.0	0.045358760472597896	0.09288029490100529	0.0	0.0	0.009768292707709795	0.027791845764469567	0.3704705246078961
ENSG00000059728	82.0	0.06815400558099831	0.0399590398180039	0.01857282502443793	0.04184719558680777	0.0582431893182213	0.07536908845871111	0.26221640488656195
ENSG00000124243	51.0	0.30360234430576083	0.15732047669899488	0.005792666026765005	0.21951828837166526	0.2959028831562974	0.3549847663550906	0.671875
ENSG00000134001	64.0	0.04088975840887488	0.08754324140987266	0.011061946902654867	0.016969273561222197	0.0228264462200964	0.026327532351628737	0.6461336828309304
ENSG00000096088	66.0	0.19538893969849305	0.10530803393547394	0.08609271523178808	0.13164473024582768	0.16651944721996026	0.21521905672125985	0.64
ENSG00000244617	55.0	0.27855881397881693	0.2602664153709001	0.02926567509184221	0.19730789746655653	0.22152058600656732	0.2752974103500631	1.9024390243902436
ENSG00000169564	38.0	0.08831919052106556	0.2299099395261689	0.0	0.0	0.0	0.018724539096454523	1.1561996779388084
ENSG00000100558	82.0	0.09342347665035872	0.047573312200861945	0.03844182470527934	0.056773311335477424	0.0845511244650824	0.11957841843861555	0.33709449929478136
ENSG00000101126	79.0	0.06315023165599316	0.03364783057937903	0.012861736334405146	0.04620517883053814	0.05956937799043062	0.06918678210050205	0.22580645161290322
ENSG00000000419	68.0	0.18700090558618873	0.0913081502093577	0.03508771929824561	0.12227101220005426	0.16062162831925886	0.24110101758728225	0.4095634095634096
ENSG00000164663	76.0	0.12408753697329182	0.03922878061994928	0.0798791018998273	0.10271483050900036	0.11068860115572546	0.1317977537908442	0.29245283018867924
ENSG00000137218	82.0	0.07987846680267649	0.03065517408742348	0.02513227513227513	0.0619968844070988	0.07956364085053752	0.09456847182959477	0.2152317880794702
ENSG00000214736	54.0	0.14132974591771638	0.11640960438223202	0.05007625826131164	0.07611173330762137	0.09221323050542105	0.1417344928618927	0.634765625
ENSG00000145725	78.0	0.07014479018281206	0.05605021459263954	0.02037947997189037	0.0455358441678912	0.05214499031424882	0.07046440144872283	0.439360929557008
ENSG00000054690	83.0	0.2500686464722512	0.08098810784052361	0.1766624843161857	0.2034211653654887	0.22733160621761656	0.26687220085334995	0.6481970096745823
ENSG00000198133	49.0	0.01986295963610637	0.011041754616215546	0.0	0.0118140243902439	0.020583444395083667	0.025168236877523554	0.05179222357229647
ENSG00000100564	72.0	0.1233916000491318	0.09628189322737898	0.026301518438177875	0.06414854001824619	0.10005205121589567	0.13998370618284306	0.4847960444993819
ENSG00000277400	1.0	0.3013824884792627		0.3013824884792627	0.3013824884792627	0.3013824884792627	0.3013824884792627	0.3013824884792627
ENSG00000283886	6.0	0.7773272931396858	0.16095155354793697	0.6558790707111697	0.6762645446725986	0.694821898105954	0.8456274353879777	1.052466183904905
ENSG00000274175	3.0	1.3439952801100612	0.16059908490208577	1.1585514303104076	1.297634317660148	1.436717205009888	1.436717205009888	1.436717205009888
ENSG00000268674	8.0	0.9516554766523035	0.2552951661952766	0.5496764917325665	0.8408950471302283	0.9948198198198197	1.1450263187159433	1.2162162162162162
ENSG00000175463	75.0	0.06303774356219802	0.030714497612752877	0.02365464222353637	0.04992959768810271	0.061393152302243216	0.06801127638886034	0.2586304470854556
ENSG00000172508	64.0	0.10738946465189031	0.023513394712537872	0.05745714445250991	0.09220838357318983	0.09889128057947244	0.12695837330428325	0.1526892267451365
ENSG00000175505	78.0	0.0735282123760256	0.06771559088385762	0.016666666666666666	0.035984510707602536	0.04568436798803291	0.07759607615220654	0.3761467889908257
ENSG00000172531	41.0	0.04641946977243016	0.06755091462682726	0.0	0.0019202363367799111	0.017985611510791366	0.07235023041474656	0.3039772727272727
ENSG00000172613	82.0	0.16835204112531368	0.061663186172632375	0.0023619205913549333	0.13462681931768955	0.1647325131305357	0.1893492694664034	0.41589119541875447
ENSG00000108091	75.0	0.05478959793902527	0.07283368343493775	0.010845576232451845	0.02144487437263898	0.025293586269196023	0.04797707962412261	0.48549690917736565
ENSG00000105355	34.0	0.11630838915454526	0.06633854568639214	0.055243655962272625	0.06946187576315986	0.0937493811888623	0.11811230625506458	0.2861602497398543
ENSG00000127666	71.0	0.21653048060426006	0.06707640651738027	0.008688012685277715	0.1918121234524679	0.21161024584888657	0.2589305639000944	0.41636582430806257
ENSG00000172548	84.0	0.1392218723089266	0.037497364096893915	0.060362173038229376	0.11712310612335698	0.13811323557621596	0.16360716700473293	0.2589198944884076
ENSG00000112561	80.0	0.06444409876911844	0.07542709823230531	0.015971606033717833	0.037871772411215414	0.044781580374191825	0.06217249875987417	0.5194585448392556
ENSG00000135074	67.0	0.16846492844274394	0.04718983435339355	0.08997768310002029	0.14047146026657586	0.15587529976019182	0.19077875861515375	0.32211538461538464
ENSG00000042062	80.0	0.15452144568553514	0.03614376450165355	0.09341245784058405	0.1359536799910923	0.14606608265163057	0.16737218831436015	0.32545201668984697
ENSG00000087338	17.0	0.22831935249100233	0.09027390446384591	0.12569832402234637	0.1531791907514451	0.20454545454545453	0.2709030100334448	0.38967971530249107
ENSG00000227877	13.0	0.19394886008033085	0.14885629661991842	0.03217908359566282	0.10942071386775894	0.1419753086419753	0.1852922286448298	0.508108108108108
ENSG00000241343	11.0	0.12117840734099641	0.13383881330230493	0.0	0.018486080278348922	0.04325828484695168	0.19361479269076803	0.37209302325581395
ENSG00000126945	56.0	0.11779253130831677	0.253293677643807	0.00537109375	0.010447611754402179	0.01504680054975668	0.026851763810972706	1.1970260223048326
ENSG00000102393	74.0	0.35815573649864063	0.1547869486696167	0.1397119806981829	0.2733942980770266	0.31388259576979416	0.4393817322621676	1.2708333333333335
ENSG00000257529	20.0	0.256978971225332	0.20371858690674957	0.020484449760765553	0.13040317735110823	0.22202272049116423	0.3141682724323468	0.775844421699079
ENSG00000196396	77.0	0.14300026655219433	0.0526456665378818	0.07878837361201828	0.11431502165488945	0.12508045483801758	0.1565883284922102	0.3630613535736876
ENSG00000055163	49.0	0.010148062395270096	0.018058823484908622	0.0	0.0010198878123406426	0.0014781966001478197	0.015202702702702704	0.09136807817589576
ENSG00000165449	79.0	0.17534483618733968	0.08861391134933279	0.08004065557108372	0.13098136982927772	0.16307692307692306	0.20116267969028706	0.7950617283950617
ENSG00000010671	71.0	0.0708705019725668	0.08843686336825361	0.011608273533136345	0.02035294637335454	0.03599114064230343	0.07775165584628499	0.43625730994152045
ENSG00000167858	66.0	0.1457519496357829	0.06777960044658222	0.015258340167729305	0.10947539405477737	0.13977491916612123	0.16595851397472555	0.5176358436606292
ENSG00000177294	86.0	0.22910763941955012	0.20292834226057516	0.030345028813188412	0.10728383886710377	0.14739804836442502	0.2102452772933845	1.0037735849056604
ENSG00000113269	76.0	0.13197687791143262	0.145843738738396	0.009229098805646036	0.036581207936516445	0.06997298463758081	0.18666905584345053	0.7065934065934065
ENSG00000170142	42.0	0.10275218662892037	0.18327202547238927	0.0	0.009528792278829483	0.017685685197626796	0.07166722920012542	0.7603363700070077
ENSG00000163331	72.0	0.36609550025193327	0.18184635405774224	0.13617021276595745	0.2391044130584869	0.3120010198135198	0.4519618143865378	1.0
ENSG00000137507	82.0	0.14047175191807124	0.0358290781439042	0.07728007875676816	0.12092450244505207	0.1296595775151307	0.1467442972812207	0.2744047619047619
ENSG00000182247	38.0	0.13010425649535853	0.15905342253730625	0.0	0.0072223894071622025	0.06884447962010289	0.19200970485536428	0.52
ENSG00000013374	79.0	0.15994341103332382	0.08975724166464864	0.0781842516172206	0.09776806177266915	0.12327527708663198	0.2010108849196488	0.49460043196544273
ENSG00000187260	75.0	0.2162953982088341	0.11349610006342555	0.0032017847367823097	0.17215235542499296	0.19593754318087606	0.26914552899860855	0.5485685071574643
ENSG00000128052	83.0	0.16081065532892452	0.03642670983446418	0.07692307692307691	0.1376834418235692	0.14942528735632182	0.1804419283800225	0.30056497175141245
ENSG00000144283	77.0	0.06860663893834518	0.03827056795291898	0.022857142857142857	0.04722056186491333	0.056231003039513686	0.0744047619047619	0.21538461538461537
ENSG00000155052	57.0	0.12706845663509933	0.029785020509987662	0.08586043112897333	0.1056338028169014	0.1180947704394795	0.14423076923076922	0.2110091743119266
ENSG00000132530	65.0	0.7280167846244572	0.31574742969655983	0.4106267391016298	0.6199280104712043	0.6785092302333681	0.755944931163955	2.813953488372093
ENSG00000117036	76.0	0.1839005703041006	0.1406273799188258	0.09764487959777719	0.12629586803900764	0.15883880103847062	0.19012464722483535	1.1956521739130435
ENSG00000253831	50.0	0.2614931502012231	0.09604565454149214	0.09240986717267552	0.20212771007901856	0.24338435617431406	0.2987598567038605	0.556998556998557
ENSG00000157404	81.0	0.16789357430666751	0.051099544534650196	0.07969841109199474	0.135048231511254	0.16314438080189614	0.19362186788154898	0.3246618106139438
ENSG00000132694	77.0	0.19261399500145585	0.06344804040537246	0.11092125872134415	0.15706506162224135	0.1791503633314701	0.20817843866171004	0.4264705882352941
ENSG00000145723	78.0	0.1983703967308659	0.07498606079320301	0.09523809523809523	0.15311243735610783	0.17577982911947382	0.2190500012664961	0.5722222222222222
ENSG00000160838	77.0	0.13501795689273616	0.04288073236922617	0.03571428571428572	0.09884596086302057	0.13943715777409907	0.15808474254227625	0.27342570997393334
ENSG00000136010	81.0	0.09928388936326518	0.08080194042372284	0.050325488232348524	0.06287787182587666	0.07627538385339278	0.1099476439790576	0.6911764705882353
ENSG00000151131	75.0	0.2922292873220256	0.1612104377580927	0.005138079970657611	0.20622531038905761	0.24895104895104897	0.3366376969038566	0.9107692307692308
ENSG00000136051	74.0	0.04362866269472953	0.026769385666460747	0.02065934065934066	0.030714736020493936	0.03505814573775739	0.04326666853664694	0.17320261437908496
ENSG00000059573	80.0	0.0757812996728712	0.07412687903768843	0.04094223219293326	0.04661558109833973	0.0523369807012031	0.06472537878787879	0.5116959064327485
ENSG00000158636	75.0	0.08510786526620415	0.037036831636706395	0.02941176470588235	0.06490376355596436	0.07978723404255318	0.10037888937716374	0.26523297491039427
ENSG00000141965	62.0	0.04122689257879704	0.04289227802491454	0.011881188118811881	0.023503157519089848	0.03132312008794587	0.0365119419996828	0.22056833558863329
ENSG00000151789	64.0	0.09239514151233962	0.0949441676816837	0.014802631578947368	0.04297193633233512	0.06383205456095481	0.10774241031924307	0.6916118421052632
ENSG00000175535	66.0	0.29706452263938127	0.12437978674993405	0.12193500124677914	0.20590428377592293	0.24816960378203431	0.36791936567595085	0.6559751681324366
ENSG00000004809	68.0	0.49344741090327476	0.15238310122292992	0.1152073732718894	0.36524294357892534	0.536945442849214	0.5925620283799302	0.8364060676779463
ENSG00000100554	59.0	0.0728263378050404	0.12232473862940557	0.005616316878510198	0.011795927935168442	0.022922636103151862	0.041520741258155996	0.4909726266744322
ENSG00000136052	76.0	0.09961918659758755	0.054173437518527996	0.04606525911708253	0.07184487006139212	0.08633378630807935	0.1118621409351799	0.39051094890510946
ENSG00000187800	77.0	0.1641147372120481	0.1026122853023935	0.08783068783068783	0.1281396338867603	0.14310130515848354	0.1586185341459603	0.8163265306122449
ENSG00000171310	67.0	0.021539366232707097	0.016979166093815393	0.00504750593824228	0.013344012681003048	0.015970796258270588	0.0224912122005602	0.08788598574821853
ENSG00000203837	44.0	0.5476219828579304	0.2826581499344493	0.268469776728989	0.3381047798351614	0.4102973040833976	0.7439155708857877	1.11
ENSG00000182645	81.0	0.4257910146711059	0.20487596839794378	0.2211748476836418	0.29245283018867924	0.3719135802469136	0.4716553287981859	1.386046511627907
ENSG00000255150	18.0	0.29073186238674553	0.06722531042371457	0.17685746583084988	0.24758691065962848	0.30297984072462913	0.321274986609534	0.4662162162162162
ENSG00000151892	81.0	0.1163682187622298	0.05826910206776752	0.045283018867924525	0.07509652509652509	0.09717607973421928	0.1456953642384106	0.33939393939393936
ENSG00000153237	77.0	0.40134269338406564	0.15177707355703524	0.2228764720621398	0.28857479387514723	0.35798499464094313	0.47980369950924867	1.018957345971564
ENSG00000198431	47.0	0.19556274180076538	0.09172909861118202	0.05926554357047631	0.12178372800908013	0.20149094781682644	0.22603784575835895	0.6569726699369307
ENSG00000007001	63.0	0.24609989839098909	0.14921875900545897	0.08840864440078584	0.12759595021625142	0.18330464716006883	0.343491097287591	0.7268292682926829
ENSG00000203797	80.0	0.2312612258756213	0.06392984214060779	0.11812865497076022	0.19437364577809318	0.21885815431784342	0.26983885306732325	0.5185185185185185
ENSG00000072415	78.0	0.05252912966776005	0.05963336582509876	0.013207547169811321	0.03292260006943837	0.04059307242993292	0.049905225913341386	0.523076923076923
ENSG00000107518	68.0	0.07006213952808205	0.04329730165427693	0.028965517241379312	0.04181514594939207	0.0562429715022731	0.09165369330803894	0.28378378378378377
ENSG00000179240	42.0	0.44850665326728095	0.1654594412560007	0.07095153483242447	0.3571366946632923	0.39777260482746735	0.5450956937799043	0.9199084668192219
ENSG00000137492	22.0	0.12115987284242254	0.1363114794277528	0.036538461538461534	0.04946849000558707	0.06852858074331666	0.12179513122308341	0.5371134020618558
ENSG00000129810	71.0	0.6279045812242628	0.4632648374845139	0.31929336713830053	0.5008805917576612	0.5431062849621586	0.6371930803571428	4.0638297872340425
ENSG00000198400	76.0	0.09090899728650756	0.027628319066175275	0.02552204176334107	0.07137666677075852	0.08816387274525356	0.11248677404516196	0.16379851777414894
ENSG00000027644	79.0	0.09016276850451962	0.023150542436166276	0.05523142746013225	0.0722452951373374	0.08641975308641975	0.0998802407224951	0.159109477124183
ENSG00000027869	79.0	0.37323049117941764	0.0987333362150061	0.18249055812001677	0.30787394888835584	0.35516372795969775	0.4115415166062124	0.8723404255319149
ENSG00000115170	76.0	0.054440838095220545	0.10560460038374603	0.0063784549964564135	0.015335146761897933	0.020624949268594407	0.03815301846756719	0.6124031007751938
ENSG00000033100	79.0	0.04860068472593048	0.024991120165479566	0.0176400068504881	0.03469013962526625	0.04467353951890034	0.05247028121770171	0.16379310344827588
ENSG00000143321	69.0	0.21890092449022044	0.1318628778246673	0.036272040302267	0.14583333333333334	0.1897810218978102	0.24735274652547978	0.6506290377422645
ENSG00000143294	73.0	0.12065834261742962	0.08194503271860397	0.04860442733397497	0.08414239482200647	0.10367892976588629	0.11781609195402301	0.5403587443946188
ENSG00000082014	59.0	0.05747105814297802	0.07746978414753794	0.0021908471275559884	0.004919116965072634	0.023216689098250337	0.09025882900644214	0.37035823503713416
ENSG00000143314	80.0	0.26718745855097625	0.2523027634679662	0.09729111026325829	0.14744523983774005	0.19039852430056767	0.2465993536058883	1.4118518518518517
ENSG00000120837	64.0	0.07739288249490554	0.2173643834674555	0.0010122140495310075	0.005681896380897265	0.01386482505481388	0.02201866930188843	1.1302681992337165
ENSG00000111727	79.0	0.17267955002257948	0.1059959464376556	0.06132596685082873	0.12424793494750602	0.148586118251928	0.19422943422422773	0.7272727272727272
ENSG00000172830	81.0	0.19105058010887485	0.049998811149899	0.10243506493506493	0.15506987808504313	0.1774675972083749	0.21660859465737514	0.37556053811659196
ENSG00000120820	77.0	0.08868062142548695	0.09301612186179514	0.02631578947368421	0.062059238363892814	0.07211538461538462	0.09090909090909091	0.8462962962962961
ENSG00000143319	74.0	0.25132960164163065	0.08955603928901334	0.1156898656898657	0.1870765376911823	0.24536067603707185	0.28780470275380704	0.5714285714285714
ENSG00000143303	78.0	0.17704940922930226	0.121551190697153	0.08201160541586074	0.12083894059758123	0.1432964045228119	0.1768613126853334	0.7934782608695652
ENSG00000139372	74.0	0.18406474275089008	0.13496328282577452	0.06866874198864677	0.11218313690339861	0.14580546390056748	0.19816910697506163	0.9056603773584905
ENSG00000005882	71.0	0.05239918091539637	0.07595031425103169	0.006919926564044627	0.014488470730928665	0.01909751563292209	0.0476172399256911	0.42288557213930356
ENSG00000143320	80.0	0.06664425642260566	0.05356422332478535	0.013623326959847037	0.03673883267794813	0.05196850393700787	0.07347905128313534	0.3736263736263736
ENSG00000167100	82.0	0.07595862870224329	0.07924521464037718	0.01440922190201729	0.03809528330187855	0.04643807924851985	0.08240376595615408	0.4918032786885246
ENSG00000132688	77.0	0.5494522139894575	0.14624008129436114	0.2363752483678683	0.4637195514885939	0.5175887978142076	0.6344827586206897	1.05
ENSG00000112559	82.0	0.16683896441681145	0.0669829571045649	0.0059084457903955424	0.14363079127032252	0.1587000783085356	0.17758168153813536	0.6526867627785059
ENSG00000132692	82.0	0.18922004389379604	0.03670609880594566	0.11756353826494391	0.1669591705385865	0.1808340727595386	0.20757014158219672	0.3147089947089947
ENSG00000132702	69.0	0.06450778330683958	0.029302351566345496	0.017191977077363894	0.04924151215988442	0.05946123521681998	0.06918744971842318	0.21052631578947364
ENSG00000165702	77.0	0.06525545452935391	0.020197398679747097	0.0026270989997582267	0.0528308380657374	0.06252387622564624	0.07835550181378476	0.11826726604004903
ENSG00000160818	64.0	0.5030999679365482	0.19727427330813466	0.1913839828053453	0.40386637601696906	0.46651422396225783	0.5629400363127065	1.677570093457944
ENSG00000204954	66.0	0.47089906043041846	0.4935610632924958	0.09342560553633218	0.24298050730138882	0.3001627087110171	0.4184731385485391	2.4497041420118344
ENSG00000172216	50.0	0.07250155965639082	0.07482166660682003	0.004900017531967924	0.028772378516624036	0.03669788588568535	0.11434656386826575	0.41074249605055296
ENSG00000166598	69.0	0.049916269322494274	0.08547004296148575	0.0130985743877178	0.024607703281027106	0.02818458137607074	0.036241180243745987	0.49090909090909085
ENSG00000111696	74.0	0.09607549389307479	0.06161854993234276	0.013896507588224537	0.05822365664037367	0.08247367720765875	0.1388728401013855	0.3009623797025372
ENSG00000163382	76.0	0.1848592537519987	0.08574577109652433	0.0684509711037423	0.1266307411148303	0.15943605858151533	0.22562166259809704	0.4618320610687023
ENSG00000136011	76.0	0.23765520896334494	0.07409140006904004	0.12922095187450147	0.19660844031310853	0.20743380174893894	0.24842436974789914	0.5213389121338913
ENSG00000126953	42.0	0.0851568147606137	0.18898805986821526	0.0	0.01842202136400986	0.024969644683026586	0.05713052702207268	0.9019607843137255
ENSG00000187862	72.0	0.3781422193143298	0.18512773300029545	0.12183497170092344	0.3210867475841419	0.364478502538204	0.40211360760616716	1.736842105263158
ENSG00000183856	78.0	0.16603992184316194	0.04159555858854936	0.10325994196961939	0.1364447034805401	0.15598884010771497	0.18218966776704662	0.28435114503816794
ENSG00000179088	50.0	0.923886222972063	0.16879949180846152	0.640495867768595	0.8281103479596323	0.9209157912140511	1.0034596500540276	1.5207715133531157
ENSG00000165699	82.0	0.16767026916818326	0.056175305750273324	0.1170773394103404	0.14294303914040252	0.15032970494253906	0.17153425327116859	0.504774897680764
ENSG00000116604	77.0	0.063204955083957	0.050930013018209694	0.015	0.035697455230914235	0.04616609180153886	0.0622236260265319	0.2698706099815157
ENSG00000125462	14.0	0.5988027333375497	0.11991200588033746	0.4222222222222222	0.49193310270365553	0.6239441408940726	0.6855744350047199	0.7905073649754502
ENSG00000197168	68.0	0.3935323094292649	0.08831602043279341	0.15137382135252966	0.34403702709900874	0.38744919132567096	0.44197103048034725	0.6652941176470588
ENSG00000139352	63.0	0.05572591783330913	0.03959998758147393	0.0012224938875305623	0.03441018823590555	0.047291296625222023	0.06494715213343161	0.227810650887574
ENSG00000171759	77.0	0.11181588098109238	0.059681297545366135	0.04648705758055996	0.07161271841879117	0.10433504775900074	0.13043478260869565	0.38840070298769774
ENSG00000132677	79.0	0.17834497093210183	0.11243432705438272	0.08341708542713568	0.12291845493562231	0.1516618263956115	0.18319960713136904	0.8076923076923077
ENSG00000144909	81.0	0.13746355572239544	0.07650639050538152	0.03788358830451706	0.09321642824180895	0.10523690773067332	0.17635270541082165	0.364406779661017
ENSG00000133110	81.0	0.1443732720610747	0.0911698040661364	0.07222293237888279	0.08929149142672274	0.11009786476868327	0.16939078751857356	0.5083932853717026
ENSG00000114520	71.0	0.1461397630713287	0.1115245786384191	0.03012211668928087	0.06994896901453397	0.11831886706258565	0.17848325916507735	0.6548117154811716
ENSG00000185480	80.0	0.35156246222853466	0.07408518058793896	0.22416944414579076	0.30362763267019566	0.3373637660341728	0.3789249534812693	0.5693779904306221
ENSG00000215148	35.0	0.5294285412303956	0.18797208674917137	0.36230366492146593	0.41445352147297637	0.5008853039543577	0.5613494607710764	1.2750000000000001
ENSG00000017427	87.0	0.13658212799269973	0.05876321654874012	0.003255074361612571	0.09760501243875516	0.1337295690936107	0.1650758196237173	0.28012846246487355
ENSG00000183395	85.0	0.22989244675990314	0.09478213120337915	0.1175684702738811	0.17450919289498285	0.20870425321463898	0.24946996466431096	0.5792349726775956
ENSG00000030110	77.0	0.17169371388062424	0.07547947615577838	0.09868909225822409	0.13550687722873153	0.15189873417721517	0.17886293273290177	0.6229166666666667
ENSG00000135245	38.0	0.26699262796400147	0.1309672938539149	0.12392426850258176	0.17092189661677776	0.22071725411728488	0.3443506112177582	0.7184466019417476
ENSG00000163848	69.0	0.04931578227339392	0.043833788742208606	0.011709601873536299	0.026942355889724313	0.03278688524590164	0.0547008547008547	0.23424398160670815
ENSG00000138376	80.0	0.31696617740052985	0.07508323987561051	0.17083333333333334	0.27235816676067187	0.3058855193603407	0.35623495296479474	0.7768595041322315
ENSG00000163468	69.0	0.05741871057002684	0.07050577989086913	0.018862981399004455	0.029965004374453194	0.03942953020134228	0.05126806653940551	0.4611801242236025
ENSG00000005884	80.0	0.15832155822921332	0.056459698707953615	0.06808510638297872	0.12901375628892683	0.14868688717145584	0.17764906853867155	0.38293650793650796
ENSG00000103355	70.0	0.22268465734577628	0.17350298990376864	0.009929361169706098	0.13405303727593765	0.15955103455103456	0.21991167366398634	0.8490284005979074
ENSG00000163467	72.0	0.5064488739053122	0.21424736837630412	0.2454772301933874	0.3866440636281625	0.47982117943997726	0.5694981685452657	1.5215889464594128
ENSG00000147140	46.0	0.0607179383240348	0.10658125011857394	0.0	0.008848923155345991	0.018290406868234414	0.0593616974863115	0.4847122302158274
