Gene name	mdomestica_dNdS
Glul	0.047209157866714
Gm128	0.014034976455106148
Gm13889	0.016907266206564
Gmfg	0.030594996619337393
Gmip	0.131012987012987
Gna15	0.028472890599935838
Gngt2	0.05673110414489725
Gnpda1	0.04876038733603461
Golm1	0.0780977312390925
Gp9	0.006986138660726304
Gpat2	0.17057656795020862
Gpatch3	0.12566484646478973
Gpnmb	0.27698252393079825
Gpr137b	0.046448087431693985
Gpr157	0.0034591877026433305
Gpr165	0.029409139858517223
Gpr18	0.0414658706753938
Gpr34	0.1103177436629775
Gpr35	0.013844336114549041
Gpr65	0.09321019965602333
Gpr84	0.021368020470102517
Gpsm3	0.17552858751407482
Gpx1	0.06524992517210416
Gramd1a	0.06487625065824118
Grn	0.17259133483047598
Gsdmd	0.2446517801374141
Gsg1	0.2469009227327804
Guca1a	0.018655382047919892
Gusb	0.09841335683915793
H2-Eb1	0.004210687094043424
H6pd	0.090904195163983
Haao	0.11059687962211938
Havcr2	0.008870872710989606
Hck	0.08635910033008368
Hcst	0.18233012138655988
Hdc	0.09769392033542977
Hebp1	0.1183208634046216
Herpud1	0.09671560466172242
Hexa	0.1985953015257932
Hexb	0.22665044113173105
Hivep3	0.1638888888888889
Hk2	0.04334061958242255
Hk3	0.11711711711711713
Hlx	0.09169121979964644
Hp	0.10197891805887033
Hpgd	0.09602801585107364
Hpgds	0.2075322325265777
Hpn	0.0612859097127223
Hps4	0.2464956846422232
Hpse	0.16498704290238986
Hrh2	0.022488755622188904
Hs1bp3	0.04439511653718091
Hs6st1	0.006257204017783633
Hsd17b1	0.08609318740864852
Hsf2bp	0.1157565838416902
Hspb3	0.12429880968668765
Hvcn1	0.1122234935163997
Icos	0.3089881022499705
Icosl	0.1163994144282164
Id2	0.02069597069597069
Ier3	0.06191548495729617
Ifnb1	0.42918729973783865
Ifngr1	0.2803449841125737
Ifngr2	0.3010106245141228
Igsf6	0.473297089862488
Ikzf1	0.054419889502762435
Il10	0.22046324531239864
Il10ra	0.3483536427275084
Il12b	0.2297270105305521
Il16	0.17235273285326408
Il1a	0.6306924967471448
Il1b	0.25583169827774144
Il1rl1	0.33196058243859394
Il1rl2	0.19549240568348847
Il1rn	0.2018092725216736
Il21r	0.13516134506752006
Il27	0.29295774647887324
Il2rb	0.15361877190309312
Il4i1	0.0036107196435877617
Il4ra	0.19131817070188312
Il6ra	0.3330960854092527
Il7r	0.4176113027764087
Ildr1	0.1801236237203013
Inpp5d	0.07323729136256901
Ip6k3	0.12044848418875526
Irak2	0.18967760589851093
Irf1	0.1008184082552485
Irf4	0.04732446643983916
Isg15	0.09709720565376134
Itga9	0.09726675828370744
Itgal	0.20531035285897287
Itgb3	0.07722258273848151
Itgb5	0.08857142857142858
Itpka	0.0574114060713832
Itpripl1	0.16212222968435192
Jak3	0.02404197041120356
Jdp2	0.0504361440393648
Junb	0.001714450829935467
Jup	0.02295177222545032
Kcna7	0.03439050868486352
Kcnd1	0.04935773773114383
Kcnk12	0.02260638297872341
Kcnk6	0.08908677529367186
Khk	0.12378382797808846
Klhdc8b	0.0850337814781956
Klhl38	0.11909709781440345
Klk8	0.027798578460858567
Lag3	0.2739036039947894
Laptm5	0.0700821488223063
Lasp1	0.020642941619180732
Lbx1	0.02435897435897436
Lbx2	0.005568786967354314
Lcp1	0.029651773450755436
Lcp2	0.18416354222460274
Ldhb	0.014179318246920654
Lfng	0.015912447392458662
Lgals3	0.12026845637583893
Lgmn	0.0792627525634924
Lif	0.132605859328668
Limd2	0.042774660486297474
Liph	0.14685314685314685
Lpar5	0.08843405313034022
Lpxn	0.1470363421582934
Lrmp	0.13535283652895827
Lrrk1	0.058605012197826566
Ltb	0.14303264303264304
Ltc4s	0.01978862372499733
Ltf	0.09442778707994236
Ly86	0.23440787812473698
Lyl1	0.005203983398256945
Lyn	0.05911563017261764
Lyve1	0.1128888393354889
Maf	0.08525952960259528
Mafb	0.037832362623448974
Man1c1	0.03171096134282808
Man2b1	0.11372855676653144
Man2b2	0.02768370570720731
Map2k3	0.0043860742143693775
Map3k8	0.06004751372163514
Mapkapk2	0.07460934634289487
Mapkapk3	0.05036984853821768
Matk	0.04551931924595903
Mdfi	0.11417028280712252
Med11	0.008190883190883192
Metrnl	0.07513642471275399
Mgat1	0.09454310158889928
Mknk1	0.052894346242072586
Mknk2	0.03805804872362746
Mlph	0.20339280234953755
Mmp19	0.1879317637107007
Mmp2	0.06315218864344763
Mmp9	0.003720847295178799
Mpi	0.19910989387196168
Mrc1	0.14554534269378305
Msh5	0.09135767658254616
Msr1	0.1711646093690102
Mtr	0.07109277559243979
Mvp	0.08466956391428143
Mxra8	0.002742231629502765
Mybpc3	0.038707404238183925
Mybph	0.15738831615120272
Myl2	0.01723961530591365
Mylip	0.0241307371349096
Myo18b	0.16350492678883874
Myo1f	0.04545190013385323
Myo1g	0.07807788944723619
Myo7a	0.024174174174174168
Myom1	0.10530618919139888
N4bp2l1	0.16723891273247496
Nab2	0.039922027290448345
Naglu	0.13164400494437578
Nagpa	0.12134888438133876
Napsa	0.004776849518926167
Nbeal2	0.08858337110338924
Ncf1	0.013994706873045151
Ncf2	0.10194966323998582
Ncf4	0.05635812377385412
Nckap1l	0.10032061226600476
Ncoa3	0.10873440285204992
Nek6	0.05168706582864704
Neurl1a	0.047388497652582164
Neurl3	0.016081497487565686
Nfam1	0.2242119716046858
Nfatc1	0.09279442930669088
Nfkb1	0.11291556840404728
Nfkbib	0.08314505196565747
Nfkbid	0.09760695397182803
Nfkbie	0.02922573920989135
Nfkbiz	0.11972274732199115
Nhlrc3	0.13798258728344034
Nhp2	0.04293043609476385
Ninj1	0.01989923268928538
Nkg7	0.237132172030312
Nmt1	0.027748908750779462
Nod2	0.11847660109584117
Npc2	0.14008294384833125
Npl	0.1175465057817999
Nrap	0.07362179713418507
Ntpcr	0.08775643933666012
Nuak1	0.05556695741405849
Nuak2	0.0752498530276308
Nupr1	0.08470098222056448
Oaf	0.08207191350264019
Oas2	0.1776452773045618
Olfm4	0.2837175676761186
Orai1	0.053546099290780136
Orai2	0.01718192268134794
Orai3	0.0019792587943282644
Osgin1	0.026516701711801982
Otud1	0.07698133994353784
P2rx4	0.07458345657103421
P2ry12	0.06335912608101958
P2ry13	0.05191919707842787
P2ry2	0.003135704371522073
P2ry6	0.002186865990389749
Paox	0.16130847696095674
Parp10	0.13538385010777648
Parvg	0.13796422101449274
Pctp	0.1664004444753108
Pde3b	0.3426480372588157
Pdgfb	0.11507427795792173
Pdlim4	0.02419642612061157
Pdxk	0.06051645291063507
Pecr	0.17337307501241928
Pgpep1	0.014863294391094257
Pik3ap1	0.1264087724642096
Pik3cd	0.024594704383470587
Pik3cg	0.05322261763542902
Pik3r5	0.1017733230531997
Pim1	0.06309207149190349
Pkdcc	0.06300058605196328
Pkn1	0.07022817998127248
Pla2g15	0.0636438243742306
Pla2g2d	0.21755968169761275
Pla2g4d	0.16392105692382972
Plagl2	0.044988303041209286
Plau	0.15926451331296376
Plaur	0.2151486165727849
Plbd1	0.1797059495695894
Plcb2	0.080853418593212
Plcg2	0.017756430120855284
Plcl2	0.04512271431551137
Pld4	0.1652482269503546
Plek	0.06575852606820855
Plekho2	0.1605916829472509
Plod1	0.06250427408876427
Plod3	0.06248366013071895
Plxdc1	0.12262425887959218
Plxdc2	0.13338095724053475
Pmp22	0.07165882788141414
Pnpla2	0.028912959047166963
Pnpla7	0.13433546456264456
Pnpo	0.09212098346223982
Ppcdc	0.16318610238403253
Ppp1r3b	0.0339289858435832
Prkcd	0.03749723878948531
Psd4	0.1884346959122632
Psmb10	0.09559464587927588
Psmb8	0.04112231158339096
Psmb9	0.12075380135878355
Ptafr	0.0027404085700049826
Ptger4	0.06585036637099885
Ptgr1	0.15334252239834598
Ptk2b	0.06032482598607888
Ptpn1	0.060268070847295366
Ptpn6	0.034329664832416215
Ptpn7	0.0759935553168636
Ptprc	0.19965915049816466
Ptprcap	0.1546481041893886
Pxn	0.05150746356717209
Pycard	0.1983164983164983
Qprt	0.09688876260832503
Qsox1	0.26493019648397104
Rab17	0.032935466296864946
Rab20	0.008576155372298954
Rab27a	0.035574284594276764
Rab43	0.03546459895767129
Rac2	0.007943731899048408
Rapsn	0.019272297600130384
Rasa4	0.08232953517815156
Rasd2	0.028425885164455062
Rasgef1b	0.04365490321038795
Rassf4	0.11727138746578708
Rassf5	0.09666764533176747
Rbm38	0.01710830651649236
Rcan1	0.09183673469387756
Rcsd1	0.19677023930075144
Rel	0.17472375690607736
Rela	0.1296461976413176
Relb	0.06454704558713227
Renbp	0.1136279547790339
Rffl	0.20995202709058414
Rgs1	0.15379494007989347
Rgs10	0.047508831770008524
Rgs19	0.09699835231750126
Rgs2	0.06976076555023925
Rhbdf2	0.05352798053527981
Rhog	0.017867074527252506
Rin2	0.09070422535211267
Rnase12	0.2065325479996941
Rnase4	0.12685425005886508
Rnf166	0.02470870176018511
Rnf19b	0.08797842281017211
Rogdi	0.021913692172201214
Rpl3	0.023642897673538874
Rpl30	0.10413936637632007
Rps6ka1	0.032399111174826176
Rps6ka4	0.050192132472368575
Rptor	0.02741493307531044
Rtn4rl1	0.05972094033335142
Runx1	0.03220075505218743
Rxra	0.0319273010010691
S100a8	0.07900276030703689
S1pr2	0.04636946473833309
S1pr4	0.0041538176364524886
Sall1	0.09026271390696552
Sap30	0.047187441599700994
Sash3	0.07234071003543492
Sat1	0.0392156862745098
Sbno2	0.05741626794258374
Scamp2	0.12760603882099208
Scpep1	0.16881217086015216
Sdc4	0.15024038461538464
Sdf2l1	0.04136630343671417
Serinc3	0.2022130826478652
Serpinb8	0.27784856206771025
Serpine1	0.14675912821964338
Serpinf1	0.07393542349087505
Serpinf2	0.18589949641058606
Sft2d2	0.13822882288228824
Sgk1	0.013661202185792351
Sgpl1	0.11045513832635408
Sh2b2	0.022086608889736476
Sh2b3	0.009624057093931104
Sh3bp2	0.026576122144760808
Sh3pxd2a	0.06067280736884261
Sh3tc1	0.09002482913968311
Shb	0.0523261581192342
Shmt1	0.0655336680829149
Siglec1	0.14987853395768053
Skap2	0.20429311621021465
Sla	0.09290716733720757
Slamf6	0.013234984731315784
Slamf8	0.17627997407647442
Slc10a3	0.10038530057587937
Slc10a6	0.24583365332923734
Slc11a1	0.05323169142559291
Slc11a2	0.10075653370013757
Slc15a3	0.12023263617045073
Slc15a4	0.1131322505800464
Slc16a10	0.2081292850146915
Slc16a3	0.07806651695005881
Slc16a6	0.11304741428086455
Slc17a9	0.09292856715166756
Slc25a10	0.0839372911847854
Slc29a3	0.15054653858893674
Slc2a9	0.11351013607331298
Slc35c2	0.04664179104477612
Slc38a7	0.0645577792123951
Slc39a4	0.02831308476469767
Slc43a1	0.08555441024885878
Slc44a2	0.04395522388059701
Slc46a1	0.11551079923448465
Slc5a10	0.06946772841575859
Slc7a8	0.14941036460023802
Slc9a9	0.061776873992006175
Slco4a1	0.10520960520960522
Smad3	0.002123142250530785
Smap2	0.1167235494880546
Snta1	0.09861871577899453
Snx17	0.02798141455859577
Snx20	0.01062093408258913
Snx29	0.08697768198567753
Snx8	0.04959224156931893
Socs3	0.031688338281969895
Sord	0.15679539546973634
Sphk1	0.0705208157761672
Spic	0.18150588895120587
Spn	0.4698871047541942
Spp1	0.20463378176382666
Srrd	0.21219314135798611
St14	0.10509369566617298
St6galnac4	0.09278193193956967
Stab1	0.1464738598442714
Stambpl1	0.06501174911128517
Stard3	0.06740775780510881
Stat6	0.11385199240986715
Stk10	0.0712126600284495
Stx11	0.0017357698443048995
Stxbp2	0.04433708414872798
Sult1a1	0.08038500417527357
Sun2	0.14164626106611414
Susd1	0.26606927451318285
Syngr2	0.23467187710551135
Tapbp	0.23002853067047074
Tatdn2	0.21425443398292096
Tbc1d16	0.04336349924585218
Tbc1d22a	0.1172340425531915
Tbc1d2b	0.0948033108627016
Tbxas1	0.17652966625463534
Tcap	0.06797737678427149
Tcirg1	0.017501810994750355
Tcn2	0.14806647239505394
Tec	0.041062346957995856
Tep1	0.2345279325402801
Tgfb1	0.0026472040526453753
Tgfbi	0.07732921777272359
Tgfbr1	0.059455859969558614
Tgif2	0.07000953009310168
Tgm1	0.06299264754587004
Ticam1	0.010465005910726459
Tifab	0.03350500769683955
Timd4	0.2966197183098592
Tln1	0.015078407720144753
Tlr13	0.17609846661624148
Tlr2	0.21063235198544225
Tlr4	0.21906693711967545
Tlr5	0.2046396577082497
Tlr6	0.2365388644458412
Tlr8	0.16741225051617342
Tm6sf1	0.1102555876376858
Tmc6	0.10345898004434592
Tmc8	0.11075205640423033
Tmem104	0.0587758411025537
Tmem106a	0.13170079226257847
Tmem140	0.14686259373621524
Tmem173	0.1286214442013129
Tmem176a	0.4322063436737539
Tmem202	0.4339537337050712
Tmem37	0.17288606589916633
Tmem63a	0.07466321243523316
Tmem86a	0.0706415566148316
Tnf	0.1450706953321712
Tnfaip3	0.09787556904400607
Tnfrsf11a	0.2525647601949217
Tnfrsf12a	0.06330872429943638
Tnfrsf13b	0.3141533653309521
Tnfrsf17	0.4022379709063782
Tnfrsf1a	0.009134163877187582
Tnfsf14	0.039350153477577296
Tnfsf9	0.21995864753101432
Tor3a	0.19115792129162465
Tpm3	0.0011697953887819096
Tpst2	0.03807415125466702
Traf3ip3	0.2361703482080336
Traf5	0.13148894588982532
Treml2	0.20818773184237405
Trex1	0.14532128856314985
Trib1	0.057131842713955286
Trim14	0.04552962768746723
Trim47	0.05494281045751633
Trpm2	0.009038473380635362
Trpv2	0.07172526573998364
Trpv4	0.04923884514435695
Tspan14	0.015036045314109169
Tspan33	0.056759952700039425
Ttc7	0.101894887379335
Tuba4a	0.025334984799009117
Tubb1	0.036328989427096135
Tubb6	0.004308990529197899
Twf2	0.05285023496560649
Txnip	0.05032940922345826
Tyrobp	0.17791384401598054
Uap1l1	0.0587496780839557
Uba7	0.1931673933440035
Ubash3b	0.02905464006938422
Ubc	0.008495343898055873
Ube2g2	0.0009938240931355148
Ucp2	0.052555555555555564
Unc13d	0.06675427069645204
Unc93b1	0.053272392072514975
Usp35	0.07159984855496193
Vamp8	0.03596753860699653
Vav1	0.043220385523642164
Vipr1	0.06964307541865297
Vps18	0.02636631255599642
Vps37b	0.1310016738613338
Vrk2	0.27438338706049925
Was	0.07702328610975412
Wasf2	0.08410518471201958
Wdfy4	0.13849174694729094
Wdr81	0.1027954256670902
Xcr1	0.00421698645598194
Zbtb7b	0.054334256092927316
Zc3h12a	0.09791250174345624
Zfhx3	0.05510588757068411
Zfp36	0.044329740397753135
Zswim4	0.04468240174917306
