Gene name	mdomestica_dNdS
Cxcr4	0.058784645167382785
Cyp8b1	0.011824122531663588
Cysltr2	0.10386200478596118
Cytl1	0.004528606861187749
Dab2	0.22107868681605006
Dbh	0.10942187420552196
Dcbld1	0.2882865985182406
Ddc	0.0909015094654324
Def6	0.03210634928252628
Degs2	0.02344652491272612
Dennd2c	0.13838709677419356
Dera	0.05387256772224341
Des	0.02304855562384757
Dgkh	0.1204851511638277
Dlc1	0.12972851441740207
Dll4	0.10321032103210323
Dnajc10	0.11377040772715614
Dnase1l1	0.11907391338644788
Dock6	0.05590587836979983
Dok4	0.01965317919075145
Dpp4	0.1754998690299485
Dtx3l	0.3813983881507297
Dusp23	0.05998822317091122
Dusp6	0.019016894473215043
Dysf	0.08100315526058101
E2f7	0.16236454401558506
Ebf1	0.003711201079622133
Ece1	0.0403598971722365
Ecm1	0.1781596098628139
Ecscr	0.347664603263928
Edn3	0.22345974904835755
Efna1	0.1586664995613485
Egfl7	0.21836696209692627
Egfl8	0.13876903553299494
Egflam	0.11897665176353699
Eif3h	0.021024528616719503
Elf1	0.12547945205479452
Elk3	0.05022565147765323
Emcn	0.30923900212481314
Emp1	0.10377710297799796
Endou	0.05437658620875857
Eng	0.22808278978994395
Enpep	0.15810497723096587
Enpp3	0.16818014027316353
Epha2	0.04707799357026467
Ephb4	0.06308487664419868
Epor	0.08444186098504325
Erg	0.03963951277899036
Esam	0.2603213844252163
Esm1	0.23308345827086455
Esyt2	0.09518045774647886
Ets1	0.061474987106756064
Ets2	0.0648080572179244
Exoc3l	0.11309751102162667
Exoc6	0.05504587155963303
F2r	0.09710371349597403
F2rl3	0.08345036738515398
F5	0.26219557886849004
Fam124b	0.22466717251845209
Fam129a	0.2186815676206298
Fam13a	0.18087855297157626
Fam187b	0.16534040671971706
Fam43a	0.0021655320768747288
Far2	0.12267657992565055
Fbln5	0.05201759418626888
Fbxl22	0.0027480220350891483
Fcgrt	0.029348306959332993
Fcho2	0.067776169802219
Fermt2	0.0135769789087183
Fgd5	0.15749405233941316
Fgfbp1	0.27200031985926193
Filip1	0.02257219930180895
Fkbp10	0.052231545664599296
Fkbp7	0.1430135601785564
Fli1	0.06459915068845709
Flnb	0.030514060921801076
Flrt2	0.05359911406423034
Flt1	0.13074671953176628
Flt4	0.09312111233077204
Fn1	0.06153028692879915
Fndc1	0.21560466172241566
Foxc1	0.033926247288503256
Foxf2	0.04485239728330307
Foxl2	0.0023823818785584433
Foxp1	0.06913866357667052
Foxq1	0.005207765971142516
Frem1	0.2022215892908004
Frk	0.08931263858093126
Frmd4b	0.06724849996103795
Frzb	0.07961691012866401
Fut4	0.05000849906510285
Fzd4	0.037170263788968816
Fzd6	0.10364166059723233
G6pc	0.09029674130711816
Gadd45a	0.037095953168745234
Gata2	0.023276289000165082
Gata3	0.018612521150592216
Gbe1	0.06700109554287033
Gch1	0.09977301884930424
Gchfr	0.001706088359537651
Gcnt2	0.1938807762816865
Gdpd3	0.09439661001667944
Ghr	0.25364025695931475
Gimap4	0.1924211229202604
Gimap6	0.24769510834458866
Gja4	0.043708794083789734
Gja5	0.0951673304404684
Gjc1	0.034119671965171613
Gkn3	0.22835172183216315
Glyatl3	0.13157241036681294
Gm5127	0.16291462100347265
Gm525	0.0026481287611186013
Gmds	0.08236463750382379
Gmnn	0.2010592928876049
Golim4	0.10198845413726748
Gpc3	0.1356758467869579
Gpcpd1	0.11479736098020735
Gpihbp1	0.013060636217013828
Gpr143	0.19574944071588368
Gpr160	0.10764651544698756
Gpr4	0.03312596373690647
Gprc5a	0.13324590911682535
Gpx7	0.10038680043515047
Grap	0.005904913006912925
Grasp	0.0277339830872868
Grb10	0.057687807161245025
Grb7	0.09293320425943853
Grk5	0.038956447963800905
Grp	0.2469095791471828
Gsta4	0.13426461428952755
Gstt2	0.12808764940239045
Gypc	0.21510999943152748
Hapln3	0.0954476123430717
Hhex	0.06299146021814493
Hic1	0.043597665636800564
Higd1b	0.17075480632635665
Hmcn1	0.10448901623686724
Hmgcs2	0.10925644916540213
Hopx	0.046876427766440264
Hsd3b7	0.07827352915988696
Hsf4	0.18144491152605335
Hspa12b	0.03092638252905953
Hspb1	0.029037580201649864
Hspb2	0.034618959107806685
Hspg2	0.10605299059381057
Htr2a	0.12303617099013515
Htra3	0.047012401352874864
Icam2	0.056697893511167566
Ifih1	0.13977093477813593
Ifnar1	0.2330510242396429
Igf1r	0.059668695064232585
Igfbp1	0.13385161399357784
Igfbp3	0.1030961973618853
Igfbp7	0.11112811878157047
Il13ra1	0.2968470664716399
Il15	0.19272921678695532
Il17rc	0.15763179479531728
Il1r1	0.2682817118622285
Il6	0.6018329938900204
Ildr2	0.11141804788213627
Impdh1	0.021997323519571763
Insl3	0.09142926922875634
Iqcg	0.15640700773297214
Iqgap1	0.03789242934314569
Irx3	0.04749000745206964
Ism1	0.05500107704458965
Itga1	0.08954937679769895
Itga4	0.10687495698850732
Itgb1	0.053703399573000486
Itgb3bp	0.4184204395433718
Itm2a	0.07766031024602311
Itpr1	0.01626529806553494
Itprip	0.07193920044419767
Jag1	0.03888934662601961
Jag2	0.009552187491046615
Jak2	0.04675324675324676
Kank3	0.1088162115171318
Kank4	0.17141422441340273
Kcna5	0.07305168393079882
Kcne3	0.06207541596928226
Kcne4	0.074460755736923
Kcng2	0.004059441204615576
Kcnj15	0.0530766154373536
Kcnj2	0.0149908895146596
Kcnj8	0.018313798614810868
Kcnk5	0.07581552305961754
Kcnmb1	0.06284158954817637
Kdr	0.1393548387096774
Kif23	0.07242003621001812
Kif26a	0.016011080033843682
Kitl	0.29714455681142177
Klhl4	0.08733876660463326
Kti12	0.030719291939976637
Lalba	0.008566675077946905
Lama1	0.12786221871298853
Lama4	0.08721378955492669
Lama5	0.09676554681915654
Lamb1	0.04899360274613824
Lamb2	0.090967779799284
Lamc1	0.04122861265718408
Lamc3	0.162829607816892
Lbp	0.20186335403726707
Ldlrad3	0.08909111335804966
Lef1	0.021270130659374047
Lepr	0.2777612088676807
Lims1	0.03922491566643132
Lipa	0.006557508891285051
Lipc	0.1550238080887228
Lnx2	0.047334410339256866
Loxl2	0.08424587531026427
Loxl4	0.08205571150939323
Lpar4	0.04369848505778883
Lrp8	0.0418819134343169
Lrrc18	0.05561672276573658
Lrrc32	0.10616081920429746
Lrrc55	0.055563029732275
Lrrc8c	0.04755688176053712
Lsr	0.10380293314710178
Ltbp4	0.026372393154400074
Luzp1	0.1150130811028376
Ly75	0.21472192818174413
Lypd2	0.005905596226299507
Lypla1	0.10816816282997067
Lzts1	0.04742857142857143
Madcam1	0.2669454317374033
Mall	0.019181407816708185
Malt1	0.13948764247827558
Man2a1	0.14704083193148798
Mansc1	0.3780846887268649
Maoa	0.12812655292363756
Mapk12	0.026859308384651826
Marveld1	0.08116440811644081
Marveld2	0.09203687359027164
Mcam	0.22693125442948264
Mecom	0.09589324506051516
Meox1	0.13954361911916613
Mfsd2a	0.059093253854530875
Mfsd6l	0.15865551210336126
Mgp	0.090761914398462
Mgst2	0.24797473568584374
Mmp25	0.1438319072890718
Mmp28	0.11895571995282513
Mmrn2	0.1350754833583473
Mpp7	0.10341395441425302
Msn	0.02124491214136801
Msx1	0.09166995657323332
Muc13	0.40746592037555296
Mustn1	0.053042661525532664
Myct1	0.06780143189037978
Myh10	0.013099467140319714
Myl4	0.06828245164297367
Mylk	0.1278898180029513
Mylpf	0.012333460220784164
Myo1b	0.020459859703819173
Myo1e	0.0439016200789054
Myof	0.0569620253164557
N4bp3	0.07604450666863165
Naalad2	0.11172297927944748
Nampt	0.07836490528414758
Ncaph	0.206926962238435
Nck1	0.03463044542339696
Ndc80	0.13336179903216624
Nes	0.2948023426061493
Nfatc4	0.061204343534057265
Nid1	0.10540017851829812
Nkd1	0.11270780501549732
Nlrc3	0.17057802353243748
Nme2	0.14035929420544804
Nodal	0.10174418604651164
Nomo1	0.04899442390827642
Nos2	0.14375364856976064
Nos3	0.04261954261954262
Nostrin	0.14323334832038026
Notch4	0.17561174551386624
Notum	0.05173272610830428
Nox4	0.06845461365341335
Noxo1	0.1090170762182424
Npr3	0.08208744710860368
Nrp1	0.05457731055628559
Nsmce1	0.1715628672150411
Nt5dc1	0.2175034387895461
Ocln	0.09052092228864217
Odf3b	0.0036752311066899205
Ogn	0.038844308961312586
Oip5	0.5457984866587018
Osmr	0.3830515297906602
P2ry14	0.08698200083717036
Palmd	0.1876803751803752
Papln	0.1649191299498048
Paqr5	0.08801400959916979
Parp9	0.3605066580058461
Pawr	0.14628623188405798
Pcdh1	0.03268580521116488
Pcdh12	0.1372213704446279
Pcp4l1	0.08678675551853393
Pde5a	0.08399303356554781
Pde7b	0.13933601609657947
Pde8a	0.1793383098331951
Pdgfd	0.08476437699680511
Pdia5	0.16430273459661865
Pear1	0.12878642331091894
Pecam1	0.2345187181440037
Pglyrp1	0.011091490294140392
Pgm5	0.02654767284229553
Phactr2	0.19404835709857407
Phf7	0.1901366010445962
Phldb2	0.12457293035479633
Pip5k1b	0.04456247749369824
Pir	0.09931595809160966
Pkn3	0.08877651355527462
Pla1a	0.1983705602343464
Plekhg5	0.07219848514274615
Plekhh2	0.0968202363016414
Plk2	0.08794763767679807
Pls3	0.019668737060041408
Pltp	0.12112046291425566
Plxnd1	0.04740356083086053
Podxl	0.4298726953467954
Polk	0.18363939899833054
Pomc	0.004406226751305762
Pomp	0.058956149250366366
Pop5	0.09117524048515263
Pou2af1	0.1048139552294677
Ppef1	0.2332041767912261
Ppfibp1	0.07147776842427489
Ppic	0.07488083026609546
Ppp1r13b	0.06882650443450854
Pqlc1	0.052205690420255815
Prcp	0.2284153005464481
Prdm1	0.10735872589465603
Prelid2	0.11274750450008185
Prex2	0.03441623582066517
Prkch	0.02746290664454889
Procr	0.15620980420180078
Prom1	0.3152373266818282
Prop1	0.00904292061434553
Prrg2	0.06792516910536893
Prss23	0.05118673148412925
Psma8	0.037622439893143365
Psors1c2	0.2201755231941364
Ptges	0.04046974438310889
Ptgfrn	0.12826862845072476
Ptgis	0.120286962619343
Ptgs2	0.06340917568071615
Ptprb	0.1329598007826396
Ptprg	0.05066243702183243
Ptprk	0.01745847000317427
Ptprm	0.016784371273961294
Rab11fip1	0.1218525766470972
Rab12	0.024165979016857242
Rad51ap1	0.2538554747741793
Rai14	0.09671221178479933
Ramp2	0.16231206147677915
Rapgef5	0.11221170904790063
Rapgef6	0.09222108495394064
Rasd1	0.013853698406211687
Rasgrp3	0.06573399770026829
Rassf1	0.06334399913227398
Rassf9	0.087064265653395
Rbms1	0.08031939877876937
Rbp1	0.012120638227356659
Rbp7	0.08287178067017448
Rcn3	0.05973262539110648
Rd3	0.014299079056913081
Rec8	0.1867210514389304
Rell1	0.06752373417721519
Ret	0.10239441703766093
Rgl1	0.06546738016623023
Rgs16	0.0782009945898683
Rgs3	0.09033091523402564
Rgs5	0.09784884827717497
Rhoc	0.0011251345269543095
Rhoj	0.07427948895711597
Ripk1	0.17240971688634082
Rnaseh2c	0.008175043912056855
Rnf125	0.13604317172948036
Rnf144b	0.10062171209947393
Rnf183	0.07754779764254696
Rnf19a	0.08272058823529413
Robo4	0.24062206271896103
Ror1	0.027852499439587536
Rpap3	0.10193933366484337
Rph3al	0.1048800372699744
Rpl22l1	0.026337364213978275
Rps27l	0.021110500274876303
Rps6ka3	0.0067539627842866995
Rras	0.02020465823025238
Rsu1	0.018228463408047527
S100a11	0.14557698194061833
S1pr3	0.01550102412154235
Samd9l	0.19827640833914198
Samsn1	0.140780827212988
Scarb1	0.08817759046650196
Scarf1	0.16388351491701458
Scgb3a1	0.29254602604400537
Sdcbp2	0.08844569694342078
Sec61g	0.09906224142686404
Sele	0.2504298782584772
Selp	0.29708023718381743
Sema3c	0.03780160857908847
Sema3g	0.10322170411191184
Sema7a	0.10130368098159508
Serpinh1	0.01863738555276791
Setdb2	0.32429458461054783
Sgms1	0.1366209141078251
Sgms2	0.048510466988727866
Sgpp2	0.13696862144067112
Sh3tc2	0.15785310046856935
She	0.0914219771765611
Shroom4	0.2129308684767957
Slc16a1	0.10416842817282487
Slc16a11	0.11158090870001433
Slc16a12	0.13329545454545455
Slc16a13	0.10159557147508956
Slc16a2	0.0831066303941964
Slc16a4	0.3047150646851277
Slc16a9	0.1275632317743709
Slc22a18	0.0212015231559294
Slc22a8	0.005025451626822122
Slc23a3	0.18908894212193805
Slc2a1	0.048747883432849116
Slc30a1	0.1884678076609617
Slc31a1	0.08002283105022831
Slc31a2	0.2291122032834884
Slc35d2	0.11646803900325027
Slc35f2	0.1171997491376607
Slc38a2	0.061848049281314176
Slc38a5	0.018479194990974116
Slc39a10	0.07473578258681429
Slc39a8	0.09990610328638498
Slc40a1	0.16980365605958025
Slc43a3	0.19589006234889936
Slc46a3	0.14521261209140873
Slc5a6	0.16998456790123456
Slc6a6	0.13134210266046878
Slc7a1	0.12802956858943285
Slc7a3	0.11742517932228545
Slc7a5	0.0320879575377404
Slc9a2	0.0552296792869658
Slc9a3r2	0.04646280876075852
Slco1c1	0.16784494399872904
Slco2a1	0.10066202682057376
Slfn5	0.3038506541857249
Smad6	0.07341680929645977
Smoc2	0.026315789473684213
Snai2	0.05614035087719298
Snrk	0.0026972410352670605
Sntb2	0.04829965500246427
Snx7	0.11004214770020157
Sod3	0.024109783366593737
Sorbs2	0.07565144298122724
Sox17	0.03796199243494509
Sox18	0.0574727146552268
Sox7	0.05612717608621446
Sp100	0.28298683921474643
Sparc	0.054551451187335086
Spata6	0.19220846233230132
Spock2	0.0593289886555636
Spon2	0.08753086419753088
Srgn	0.40671983265786377
Srms	0.0474632179695272
Srpr	0.06975491516294101
St3gal6	0.3153981117887877
St8sia4	0.04809619238476953
St8sia6	0.2542577120822622
Stap2	0.004381400486412121
Stc1	0.07221880762138906
Stk3	0.04119793250228032
Stom	0.043050291339028116
Stox1	0.2002618320307851
Stra6	0.2438406788940597
Syt15	0.15368378047119707
Sytl4	0.19184629803186504
T	0.0768381337995767
Tacr3	0.07078925956061839
Tagln2	0.049689440993788817
Tal1	0.059625137816979035
Tanc1	0.09791274746931827
Tbc1d2	0.01985327712692132
Tbx2	0.030910782590716425
Tbx3	0.06525683184034471
Tbx4	0.044295774647887316
Tbxa2r	0.002853834249905996
Tcea3	0.13371531133508213
Tcf15	0.002385933388949496
Tcf19	0.13073138734011153
Tcf7	0.12918729973783866
Tead4	0.04875463698993111
Tecrl	0.11290474841876713
Tek	0.0805176132278936
Tepp	0.0031212204994214864
Tfpi	0.1560720876359496
Tfrc	0.22141119221411196
Tgfb1i1	0.06889910536779324
Tgfbr3	0.14426120273196735
Thbd	0.09146106203675501
Thsd1	0.15140199606219026
Tiam1	0.07527344759279994
Tie1	0.06972378653794584
Timp1	0.18315282038439867
Tinagl1	0.08047264378115024
Tjp1	0.08005632102987027
Tm4sf1	0.3279453537129717
Tmem123	0.2877027557950272
Tmem154	0.3112427576329666
Tmem204	0.08003863934313116
Tmem51	0.07497630860137132
Tmem71	0.4632098247087226
Tmem98	0.0190667683560979
Tmigd1	0.3024990083300277
Tnfaip1	0.030465774826677082
Tnfaip8l1	0.015266277410909947
Tnfrsf11b	0.09231694482032778
Tnfsf10	0.2679177029165724
Tpd52l1	0.162687795842766
Tpm4	0.014930678990401706
Trim16	0.11302147296341783
Trim25	0.1577514102314725
Trip10	0.0018513461471133987
Trpm6	0.17732631050915476
Tsc22d1	0.21093585699263934
Tshz2	0.0716486902927581
Tspan18	0.05571359562020289
Ttc23	0.2887414222155192
Ttc32	0.10131252217098263
Ttr	0.13383736829405612
Ttyh2	0.08784242698664252
Uaca	0.06946397619125487
Ube2l6	0.03522404386163841
Ubxn10	0.1968044783952417
Ushbp1	0.06179742950316518
Usp18	0.2056967146787506
Usp3	0.02630180658873539
Usp43	0.2575719173742237
Usp53	0.17885972160427127
Utrn	0.08911183239893775
Vamp5	0.0034367679663790877
Vegfc	0.11609154512036048
Vil1	0.06948237535725628
Vim	0.0328533241355523
Vsig10	0.17214935477046753
Vsig2	0.16336285674117812
Vtn	0.0385540111820859
Vwa1	0.1847375690607735
Wee1	0.12102952569510203
Wfdc1	0.21513190642110505
Wnt5b	0.019659909104835827
Wwc2	0.1454516740366393
Wwtr1	0.0384495154735855
Yap1	0.06885211118183747
Zap70	0.0441772493920562
Zfp277	0.11786828104934875
Zfp366	0.06608298793834118
Zic3	0.03864641415112478
