Gene name	mdomestica_dNdS
Fjx1	0.08726401309252439
Flnc	0.013852741163630259
Fmn2	0.167977067977068
Fndc5	0.014580053391744813
Folh1	0.11769947347104093
Fos	0.055652899457655405
Foxj1	0.061850527890930235
Foxr2	0.21435697245716764
Frem2	0.07274969173859433
Frmpd1	0.1928816734311583
Fst	0.032655523005342066
Fut9	0.058219917908835614
Fzd10	0.027470177272943302
Fzd2	0.005187041188623676
Fzd9	0.02769861506924653
Gabbr1	0.0595591542959964
Gabbr2	0.028567166405609013
Gabra4	0.12365063788027478
Gabrg1	0.0315924457915598
Gas1	0.0016832819273453748
Gdpd2	0.14678786389878393
Gfap	0.060338983050847464
Ggnbp1	0.23859090538003103
Gjb2	0.029549770975310027
Gjb6	0.03018321545915242
Glb1l	0.19839643652561248
Gldc	0.05669316630530795
Gli2	0.09456175406383324
Gli3	0.10404848861605408
Glis3	0.13027558296396222
Glud1	0.07886340977068795
Gm11992	0.10294301815904823
Gm17455	0.07690728235079393
Gm973	0.3798570430483152
Gpam	0.0423062975945848
Gpc4	0.07862171174509078
Gpc5	0.09825033647375506
Gpld1	0.17171641229982704
Gpr156	0.3233496858593683
Gpr179	0.26077083201917617
Gpr37l1	0.06476125666326414
Gpr63	0.07004160887656033
Gpt	0.07461509923947318
Gpx8	0.11208757323465927
Gramd1c	0.1384034785462302
Gramd3	0.21111111111111114
Grhl1	0.03229646087922552
Gria2	0.02357696194004715
Grifin	0.01721463548161441
Grin2c	0.0997071103633078
Grm3	0.03607317701623294
Grm5	0.04960835509138382
Grtp1	0.07297164934428907
Gulp1	0.0521368592555458
Gys1	0.030707166587565258
Hapln1	0.05329237344730866
Hapln4	0.002732350471965527
Has2	0.033344713781723
Hectd2	0.11792207792207793
Hepacam	0.08345134533683997
Herc6	0.3170731707317073
Hes5	0.08219767608664467
Hey2	0.05035308566165183
Hgf	0.0575688939222348
Hhipl1	0.0217703065526574
Hlf	0.032850140786317664
Hmgcr	0.047871472842929384
Hmgn3	0.239120476408612
Hoga1	0.0695311249799968
Hrh1	0.12725260128403806
Hsd17b7	0.13591117917304746
Hsdl2	0.0685551458263493
Htra1	0.05922270203578036
Id3	0.03613782396826081
Id4	0.031889923108053414
Igdcc4	0.1473228598909907
Igfbp2	0.10936562482954236
Igsf11	0.1191391237509608
Ikbip	0.19135953136441294
Il15ra	0.4098324352255112
Il17rd	0.10895913271210184
Inhbb	0.025752855659397715
Insig1	0.11281480892984826
Intu	0.158193339227822
Iqcd	0.02697198340648109
Iqub	0.27694463910301337
Irs2	0.08558750227949669
Itga2	0.1263764311237512
Itga6	0.0764898713961503
Itih3	0.1101476279203096
Iyd	0.167276529012023
Kbtbd8	0.07367103235747302
Kcna2	0.007423700852350838
Kcnc4	0.032916154235694134
Kcng4	0.004409550440955044
Kcnh5	0.04612216884008236
Kcnj10	0.015012673035679469
Kcnj16	0.04987718340611354
Kcnn2	0.08256880733944955
Kcnn3	0.01455617924079536
Kctd14	0.005074307880464996
Kif18a	0.1891540130151844
Kif7	0.09043602103418057
Kifc3	0.0432758031442242
Kirrel2	0.12519482707780447
Klf15	0.13217955651703625
Klf4	0.13653764355593365
Krtap7-1	0.07035078356217553
L2hgdh	0.017628958178593626
Lama2	0.10152332292553697
Lcat	0.08381864692755674
Leng8	0.05247691015952982
Lgals12	0.11194779116465862
Lgr4	0.07728883893835911
Lgr6	0.08439471491489109
Lhcgr	0.15149821109123435
Lhfp	0.03314736994638458
Lhx2	0.027568922305764413
Limch1	0.13115380938724785
Lipg	0.11929723085821704
Lipt1	0.12698122409168494
Lix1	0.07127216991460478
Loxl1	0.050588529927372915
Lpin3	0.22447019271177285
Lpp	0.04994907005696608
Lrig1	0.11027845704819753
Lrp4	0.028093350946719504
Lrrc23	0.11246259291437398
Lrrc38	0.06988863898184212
Lrrc52	0.3099651963917892
Lrrc9	0.13577672628117735
Lrrk2	0.1047065415324275
Lrtm2	0.041740081414423716
Ltbp1	0.10357849307678474
Luzp2	0.21120127517751047
Lxn	0.04627097742748378
Macf1	0.07889707889707889
Mamdc2	0.09372415694201966
Mamdc4	0.17945988346033168
Maob	0.06242289661978781
Mapk4	0.042845594179466456
Mars2	0.12575115440571827
Masp2	0.1992948030047524
Mboat2	0.147239263803681
Mcc	0.02528269063496666
Mdn1	0.15722745850362832
Med12l	0.049345596038203036
Megf10	0.05667988513605907
Meis1	0.02467750981491868
Mertk	0.12721049629207073
Mettl11b	0.09516951030356748
Mfap3l	0.10085199128194967
Mfge8	0.16482245246957047
Mier3	0.06871218668971478
Mlc1	0.0681314082444026
Mmd2	0.043691402659476686
Mmp14	0.06338769068911099
Mras	0.01190309480464921
Mro	0.21393612608875984
Msi1	0.21459864330130016
Msx2	0.07308447937131632
Mtmr11	0.21813361611876989
Mtx3	0.14192249622546552
Myh6	0.01102341660687496
Mylk2	0.0413237861137829
Myo6	0.0371363903093302
Myom3	0.12625739194049868
Myrip	0.12143748982139947
Ncan	0.016060281758047492
Nckap5	0.2738346597368848
Ndp	0.023280732515098386
Ndrg2	0.1214166911261129
Nek8	0.0441059033110142
Ngef	0.0016266238270185125
Nhsl1	0.22943175531494506
Nmb	0.3826458036984353
Nog	0.015957964386494113
Notch2	0.059316065419829415
Notch3	0.0929171038824764
Npas2	0.13204186150077935
Npas3	0.04015084294587401
Nphp3	0.08765081618168914
Nqo1	0.09761686526122823
Nr1d1	0.06636475916014822
Nr2e1	0.01998392098311703
Nr2f1	0.016855256954266856
Nr4a2	0.018296169239565462
Nr4a3	0.08552123552123551
Nrarp	0.006317333182920638
Nrcam	0.09125136233032796
Nrxn1	0.044255600927049984
Nsdhl	0.09711641153435384
Ntrk2	0.09890866188182088
Ntrk3	0.022172517747738988
Nwd1	0.11689333483196584
Ogdhl	0.035670607419486335
Olfml1	0.22419313524590165
Olfml2a	0.09902690326273612
Otx1	0.01962661560555289
Ovol1	0.03973424498484165
P4ha2	0.09804305283757336
P4ha3	0.08787679130291551
Palld	0.12186749055956055
Pamr1	0.07281923370054735
Papss2	0.03044230294044972
Paqr6	0.0751737207833228
Paqr7	0.0036213333450528587
Paqr8	0.02489696832834641
Pard3b	0.1263462043603888
Parp3	0.09079107505070996
Pbxip1	0.16479975448826148
Pcdh10	0.028416666666666663
Pcdhgc5	0.0777238029146426
Pcsk9	0.12665619786043775
Pde3a	0.1518888996795183
Pde9a	0.06525192197725395
Pdgfc	0.11790055248618785
Pdgfrb	0.08917598865605797
Pdgfrl	0.054051459293394784
Pdk4	0.007354622596614403
Pdp2	0.10730815381978172
Pdyn	0.1536971709206613
Pdzrn3	0.05162139689578714
Pex11a	0.19306979014153247
Phf21b	0.14983462810553033
Phkb	0.04782778102474187
Phkg1	0.033816672644361334
Phyhipl	0.016714524493207046
Pigm	0.13131244936537942
Pipox	0.1984549356223176
Pkp2	0.12335480257630915
Pla2g3	0.007566806901303156
Pla2g7	0.2740223463687151
Plagl1	0.15336575377527514
Plcd4	0.15914755732801594
Plce1	0.1246510224100204
Plch1	0.14497623340435994
Pln	0.004729925704468887
Plod2	0.070466852041563
Pls1	0.03536504668774355
Plscr4	0.17957124842370745
Plxnb1	0.11879516444924698
Pm20d1	0.21148176881303332
Pnpla3	0.13259764521875134
Pole	0.052451622290120764
Polr3h	0.020342117429496067
Pou3f2	0.012723041117145076
Pou3f3	0.03347209720972097
Pou3f4	0.015026890224612462
Ppara	0.028556882347496062
Ppil6	0.25609453764151724
Ppp1r12a	0.05655129789864029
Ppp1r3c	0.08297010017588131
Ppp1r3d	0.0249434228262617
Ppp1r3g	0.0649140181867291
Prkd1	0.07098950524737631
Prkdc	0.15359881276279988
Prrx1	0.006391702846116738
Prrx2	0.027500361846866408
Prss35	0.09532759070738712
Psd2	0.10113767836482837
Ptch1	0.04792192126329641
Ptn	0.03276301419730615
Ptpn13	0.1592912474401211
Ptprz1	0.11825745536131625
Ptx3	0.20609815750856028
Pxmp2	0.1862051751393627
Pygb	0.02186728818206745
Rab30	0.0020686412787964273
Rab34	0.019826317576855282
Ranbp3l	0.2910875483593638
Rasa2	0.13127510040160642
Rasgrp1	0.09200081416649704
Rasl11a	0.09824752565150277
Rasl11b	0.026105165193113074
Rassf10	0.05335098885139464
Rb1	0.1109880149058314
Rbm20	0.19359342915811087
Rbm46	0.02026673640167364
Rbpms2	0.13839005399974885
Rftn2	0.10737401756819233
Rfx4	0.024505093215452627
Rgma	0.07735467943442807
Rgs20	0.1565390148660684
Rgs7	0.012003200853560951
Rhcg	0.1176770992923324
Rhpn1	0.08273851412486176
Riiad1	0.1838963876102052
Rimklb	0.028554162260160144
Rmnd1	0.1868936481786564
Rnf180	0.354020979020979
Rnf182	0.024764942914707856
Ror2	0.023023222681293632
Rorb	0.08229922734722547
Rragd	0.04354502577602282
Rsad1	0.07764924362595271
S1pr1	0.0204384453379284
Sall2	0.11847373792886864
Sall3	0.05566917539267016
Sardh	0.07249797680064743
Scara3	0.11026904130352404
Scg3	0.12061831524709188
Sctr	0.1348953594176524
Sec14l2	0.06329438952368724
Sema4a	0.1427123454287452
Sema5b	0.055856912476176517
Sema6d	0.0506219977829782
Sept9	0.05479387514723204
Sfrp1	0.023074025240158218
Sfrp5	0.05481143139312388
Sfxn2	0.07490835993851247
Sfxn5	0.07479705414679051
Sh3pxd2b	0.11424626801277073
Shc3	0.143630643155045
Shisa9	0.043848167539267006
Six5	0.09279407830197094
Slc10a1	0.11427978844757855
Slc13a1	0.19466882067851374
Slc13a3	0.08626255380200863
Slc14a2	0.10398510872324224
Slc15a2	0.2167086059386009
Slc1a2	0.03795289146255575
Slc1a3	0.020145883987495655
Slc1a4	0.0890503953358358
Slc20a1	0.060925559015001414
Slc20a2	0.04489581279169132
Slc22a12	0.14224607900696135
Slc22a4	0.11046105483758296
Slc25a18	0.10993632103808723
Slc25a34	0.050790754257907536
Slc25a42	0.0022754538514163326
Slc25a48	0.1003056027164686
Slc26a6	0.1848453067645517
Slc27a1	0.03880197984031215
Slc2a10	0.10645654096647099
Slc2a12	0.16120273531777954
Slc2a4	0.04718303279454359
Slc30a10	0.10782413546873408
Slc38a3	0.05275419341478568
Slc39a12	0.21802773497688752
Slc39a14	0.07994327088154066
Slc41a1	0.03157375431672422
Slc4a4	0.05900137425561155
Slc6a1	0.01705312231628021
Slc6a11	0.0370447667744965
Slc6a9	0.03516382095062299
Slc7a10	0.07267441860465118
Slc7a2	0.09251188589540413
Slc9a3r1	0.09557785209959124
Slitrk2	0.032365145228215764
Smad9	0.03232904536222072
Smc5	0.15588192525810673
Smyd1	0.03985746337600633
Sncaip	0.09742160278745644
Sned1	0.07843650767669494
Son	0.2287221570926143
Sorl1	0.06269592476489029
Sox5	0.026147278548559232
Sox9	0.02734460795080167
Sp6	0.031316177886157995
Spag1	0.21140350877192984
Spag5	0.3543749591583349
Spag9	0.050330639235855984
Spata17	0.2259075667006853
Spry2	0.05415479061609296
Spry4	0.03211843130464895
Sqle	0.13059815950920245
Srebf1	0.09334778485300096
Srpx	0.1016429525980662
St6galnac5	0.05153033301056708
Stk17b	0.06769537083125933
Ston2	0.10696233490950596
Svep1	0.12525138765988256
Sybu	0.12115309700038955
Synpo2	0.20386394151872292
Sypl2	0.12501880547615465
Tank	0.3304184884447221
Tead1	0.006257449344457686
Tead3	0.02124075595727198
Tectb	0.06693830034924331
Tgfb2	0.037413884472708
Thbs1	0.04037626628075254
Thbs4	0.05469869363674673
Timp3	0.016766109785202866
Tlcd1	0.08584253795329601
Tm7sf2	0.10773769282773032
Tmc7	0.07809915283974134
Tmem136	0.04287690179806362
Tmem161b	0.06910684002261164
Tmem200c	0.12127659574468085
Tmem229a	0.09831106629694984
Tmem47	0.01731866340668297
Tmem56	0.1835452395032525
Tmem82	0.16452648475120385
Tmprss7	0.09728702263694487
Tnc	0.11406155703077853
Tnfaip6	0.07011730993104683
Tnfrsf19	0.16838772895153387
Tnik	0.018070444104134758
Tom1l1	0.21523042799638545
Tpbg	0.14753207957091452
Tpmt	0.15137350783834316
Trh	0.08772320551283228
Trib2	0.02205053919201674
Tril	0.051737367094157626
Trim9	0.03569029224051058
Trpm3	0.036881896199427874
Trps1	0.1041522491349481
Tsku	0.006669527768490285
Tspan7	0.03355375949057066
Tst	0.06275219865494051
Ttc14	0.1332481907194551
Ttll8	0.002289723250889889
Ttpa	0.14662921348314606
Ttyh1	0.10657346087809663
Ttyh3	0.07035965794768613
Tulp3	0.10672760805067756
Ucp3	0.14020943378741546
Upf3b	0.06820085526605828
Upp1	0.11036166996162344
Vav3	0.03903789252648659
Vcam1	0.297598917822117
Vegfa	0.31605246720799496
Veph1	0.1580184718723762
Vit	0.15574245939675174
Vldlr	0.06501398668853092
Vnn1	0.16820501060597373
Wdr78	0.08990521763136101
Wnt7a	0.026673348925270072
Wwc1	0.06118907499622756
Xkrx	0.12997903563941302
Xrcc2	0.10228654828508878
Zbtb20	0.037961518460738426
Zbtb41	0.05910432216629057
Zdhhc21	0.022433273292942525
Zfc3h1	0.11672723268362516
Zfp36l2	0.04004173262339905
Zfp532	0.05941941336558815
Zfpm2	0.06645921315847966
Zhx2	0.09997970641953596
Znrf3	0.1023231186709908
