Gene name	mdomestica_dNdS
Emid1	0.07278788720655648
Eml1	0.028267999375292837
En2	0.04882736040428485
Endod1	0.09020576666775024
Enpp4	0.11385268706984918
Enpp6	0.17476931552127808
Ephb1	0.014279669980960441
Ephx4	0.0786228585616155
Epn2	0.08047558760389717
Erbb3	0.08787624638896653
Ermn	0.25921226539783243
Etnk2	0.09829059829059827
Evi5l	0.021557341442224157
Faah	0.15315315315315314
Fah	0.10170818505338078
Fam102a	0.032347798442219036
Fam122b	0.21865332120109196
Fam131b	0.09341252699784017
Fam163a	0.2274739871596192
Fam178b	0.1439080302460054
Fam180a	0.135776509462301
Fam83d	0.14687966185977128
Fam89a	0.08637577916295637
Fbln7	0.0878878215744728
Fbxo32	0.042219120725750174
Fbxo36	0.2006444250520239
Fcho1	0.0075055491982959485
Fez1	0.0362502259989152
Fign	0.05295887662988967
Fntb	0.057753487233868986
Frmd5	0.04043562648263964
Frmd7	0.16709239848498195
Frmd8	0.058696663424535875
Fyn	0.0010504201680672268
Galnt3	0.09384479890400234
Gamt	0.07463965326076001
Gas7	0.03864905593475755
Gfra1	0.0829344028981757
Gjb1	0.023901766366800185
Gjc2	0.009996171678931472
Glra4	0.05806101063416906
Gnai1	0.0017736544102599087
Gng13	0.0010014241031076662
Gng8	0.049135488912767415
Golga7	0.1859483365162328
Gpr176	0.09070780658524392
Gpr37	0.10290342821288004
Gpt2	0.09187226791138772
Gria3	0.03459703075291623
Grik3	0.019522921108742004
Grik4	0.021146764860599684
Gsn	0.0860231425091352
Gss	0.10103987554245476
Gsx1	0.0212685965948762
Gucy1b2	0.1004296455424275
Hhatl	0.10470502194051684
Hhip	0.07017132128608307
Hip1r	0.048272560440437234
Hr	0.2385537619182479
Ick	0.09573810994441014
Igsf9b	0.030919661733615218
Il1rap	0.11270477873699952
Insc	0.07673451195958995
Irx1	0.0272336445235911
Itgb4	0.08466564715695815
Itih2	0.13256040214042486
Jam3	0.14229987809833405
Kcna1	0.02422219829906341
Kcnh8	0.07165713177542905
Kcnip3	0.09535509535509536
Kcnk1	0.020296936666040214
Kcnmb4	0.04612546125461255
Kctd4	0.04062126642771804
Kif19a	0.058247195414686724
Klhl2	0.027763627101375445
Lad1	0.2272621087058091
Larp6	0.09524971034819198
Lbh	0.04791394005171259
Ldb3	0.09835149483095837
Lgi3	0.029540733902607887
Lims2	0.030845831562329225
Lingo3	0.0012396638424424075
Llgl1	0.06
Lnx1	0.10317746885719443
Lox	0.05150815889236855
Lpar1	0.026264933239634573
Lpar3	0.018503450562034774
Lrrn1	0.02327543773293017
Lrrn3	0.08989116785265802
Lrrtm1	0.038760160135872856
Lrrtm3	0.08264110756123537
Lrrtm4	0.051301373833400964
Lum	0.08323430638078015
Mag	0.04951856946354884
Mal	0.14030433086227076
Map6d1	0.3956342668863262
Mapk8ip1	0.07008478402648873
March8	0.08715285617520885
Matn1	0.005584475487612019
Matn2	0.10762088974854933
Matn4	0.02324018881576681
Mbp	0.2757976917854719
Mc4r	0.03037559868918578
Mc5r	0.06293161638714367
Me3	0.06331356389124239
Megf11	0.0707070707070707
Metrn	0.11217736598279283
Mical3	0.0824805387912184
Micall1	0.11021089997911884
Mkx	0.0818452380952381
Mmp15	0.07695652173913044
Mog	0.16039398652151374
Mrgprf	0.05087285729309076
Myo1d	0.03536920485772537
Myt1	0.10048907229099803
Ndrg1	0.038398424680013116
Neu4	0.250075097626915
Nfasc	0.09042659723613057
Nfe2l3	0.036392041943968785
Ninj2	0.004854985085993527
Nipa1	0.017488076311605722
Nipal4	0.1031090121999213
Nkx2-2	0.02677190983806656
Nmral1	0.11697855898174105
Nol3	0.009321450754484891
Npsr1	0.10070477682067344
Nrtn	0.04088210347752333
Nxph1	0.04978118161925602
Odf3l2	0.0775995461109965
Olfm2	0.02458926615553122
Olig2	0.00813124853167663
Onecut2	0.02663374195255314
Opalin	0.3104425550468716
Otud7b	0.09650880708785993
Padi2	0.06575993661692855
Parm1	0.3219299157741499
Pcbp4	0.027651858567543063
Pcdh15	0.10026253281660208
Pcdh20	0.06277007050261542
Pcdh9	0.02683461117196057
Pcsk6	0.07270233196159122
Pdgfra	0.08865870786516854
Pdlim2	0.12302343837613547
Pex5l	0.04870230586288905
Phldb1	0.05358652533003837
Phospho1	0.07604070305272896
Pigz	0.02392273732316771
Pkd2l1	0.113949957087212
Pla2g4a	0.0397940840006537
Plekha1	0.14747379207062347
Plekhb1	0.22468527640941435
Plekhg3	0.15257519820855775
Plekhh1	0.1847085541256624
Pllp	0.0978800780557034
Plp1	0.011529592621060722
Plxnb3	0.11559830336340285
Pnlip	0.1583839004531838
Pou3f1	0.011466848319709354
Ppp1r16b	0.03955247399936969
Prickle1	0.07893799002138274
Prima1	0.14318003144654087
Prkcq	0.08690236658043499
Prkcz	0.039492828933693616
Prkg2	0.04463959019392609
Prr5l	0.06174371703381942
Psat1	0.058178628855430486
Pstpip2	0.14568550153307053
Ptgds	0.19630326886873184
Ptprd	0.01799485861182519
Pvalb	0.12611040609137056
Pycr1	0.04251839738348324
Rab33a	0.06223411554823659
Rab37	0.04382965495803544
Rasal1	0.10055387713997983
Rasgrf1	0.043963133640552994
Rasl12	0.06567946005842651
Rbpjl	0.0591861898890259
Rhou	0.06254458977407848
Rlbp1	0.07463309452597901
Rnd2	0.01708358755338621
Rnf122	0.056334735857877516
Rnf128	0.200852052672347
Rnf43	0.25335539621253905
Rprm	0.01510887772194305
Rtkn	0.12774667892054473
Rtkn2	0.2054298023661356
S100a16	0.05775345112085965
S100a4	0.09060925332111773
S100a6	0.2664106145251397
S1pr5	0.06911547999856234
Sccpdh	0.21768910065515187
Scrg1	0.09088543360874374
Sec14l5	0.059181325004109823
Secisbp2l	0.09663128749423168
Sema3d	0.06108597285067874
Sema3e	0.057000415454923126
Sema4d	0.0043294660575569615
Sema5a	0.038872614994853935
Sept4	0.09476102042811063
Serinc2	0.06120276742948377
Serinc5	0.12109032446653024
Serpind1	0.034616569140745304
Sftpc	0.055916578509898736
Sgk2	0.03458360412217993
Sh3d19	0.21232326478149102
Sh3gl3	0.2822603856855032
Shc4	0.22514012871081587
Shisa4	0.08937399678972711
Sirt2	0.004013179407241846
Sis	0.12524642681123707
Slain1	0.11837081035214254
Slc12a2	0.06727331816704582
Slc1a1	0.07213029989658737
Slc22a23	0.0708460754332314
Slc22a3	0.1220221346839242
Slc22a6	0.1688871473354232
Slc24a4	0.061592178770949725
Slc44a1	0.08086814330310688
Slc45a3	0.04961044912923922
Slc5a11	0.10551724137931033
Slc6a13	0.06880941602535083
Slc6a19	0.0444659255679072
Slc6a8	0.0509512533681718
Slco3a1	0.03781640744129308
Slitrk1	0.05996184246388664
Slitrk3	0.042521024284229415
Slitrk6	0.07180116600184105
Smoc1	0.051989150090415916
Sntg1	0.052464544282455616
Snx22	0.14270754552329978
Sorcs1	0.06657694033198744
Sorcs3	0.07491303292613867
Sox10	0.02111049519586105
Sox3	0.02454044975272931
Sox6	0.0616306027820711
Sox8	0.001382739975475419
Spg20	0.17071217348447512
Spon1	0.033374892107029826
Srcin1	0.03871889820048074
Srd5a1	0.20411298900839145
Srpk3	0.07604000236700396
Srpx2	0.1298449612403101
Sspn	0.1579432981043449
Sstr1	0.02460265621598084
St18	0.14145585957666493
Steap2	0.019788918205804747
Stk32a	0.06831838772302855
Stmn4	0.0084588950568332
Sulf1	0.051392036257688574
Sulf2	0.0327431217651866
Susd4	0.14249737670514168
Susd5	0.24608540925266906
Syde2	0.2073570375225299
Synj2	0.10936865198667424
Syt11	0.057493606138107424
Sytl2	0.41514317180616733
Sytl5	0.1452155001977066
Tdo2	0.05595611285266458
Tesk2	0.10192943346913676
Tgfa	0.11509559592885
Thsd4	0.07249925794004156
Tm7sf3	0.17122244488977956
Tmbim1	0.09176160044456794
Tmcc2	0.0297011880475219
Tmeff2	0.02727117777399012
Tmem117	0.029581252401075682
Tmem125	0.2052127251820621
Tmem132b	0.07543330292611045
Tmem132d	0.0972303634232122
Tmem141	0.1412615404480599
Tmem151a	0.043136732791905205
Tmem163	0.06680881307746979
Tmem179	0.09074535882515933
Tmem200b	0.08252076561935717
Tmod1	0.04642525533890436
Tmprss3	0.0555227115972017
Tmprss5	0.2785997082725568
Tnni1	0.012858210814851731
Tnr	0.07414159829838955
Tns3	0.11395631067961165
Tppp	0.016048522839398692
Tprn	0.2766600244263033
Traf4	0.0215639374425023
Trak2	0.11501105875564956
Trp53inp2	0.12089062609059816
Tspan15	0.005863851465962865
Tspan17	0.03803541830236413
Tspan2	0.09430212014134276
Ttll7	0.12810268616116968
Txndc16	0.2212030197256271
Tyro3	0.08680327868852457
Ugt8a	0.12057699420540005
Unc5c	0.03546344271732873
Ust	0.0389247311827957
Wnt10a	0.02760624772974937
Wnt3	0.021928277483833043
Wscd1	0.00377034465086099
Xylt1	0.07471021236991286
Zdhhc14	0.059256620353877215
Zdhhc2	0.06539740102750076
Zdhhc9	0.05033384694401643
Zfp365	0.09613029635072252
Zfp488	0.2876035391566265
