Gene name	mean
Camk2a	0.016711644381291708
Camp	0.4868880344546994
Capn3	0.06287459281529555
Capsl	0.0529681602726753
Car5b	0.14403177659341168
Car8	0.027775400497291783
Card9	0.047425633080325935
Carns1	0.15165970477362084
Casp1	0.37978234636182895
Casr	0.04668594186227282
Cass4	0.2922817641270693
Cbr2	0.11355734499649026
Cbr3	0.08136235335771251
Cbs	0.08028469008114618
Ccdc13	0.16149038747467662
Ccdc162	0.3355908422928634
Ccdc74a	0.1931756881790776
Ccdc80	0.18031546280595434
Ccdc88b	0.169541050267782
Ccl12	0.31714640525510424
Ccl2	0.5361742515063431
Ccl22	0.3392251497936717
Ccl24	0.3473407309822097
Ccl3	0.22983840691896196
Ccl4	0.2541267625037837
Ccl5	0.2021938025766068
Ccl6	0.7422363052647938
Ccl7	0.480002158116896
Ccl8	0.6150575503551785
Ccl9	1.0602005704984503
Ccr1	0.36017715823216245
Ccr1l1	0.6674121382970052
Ccr5	0.26511359217119856
Ccr6	0.11274107851040903
Ccr7	0.06294186849595078
Ccrl2	0.44799879386429453
Cd14	0.3263147511819883
Cd163	0.2755177447547148
Cd180	0.27643884959846377
Cd200r1	1.3095454336957022
Cd209a	0.3571390597434416
Cd209d	0.4729505336284984
Cd209f	0.3642584292816824
Cd209g	0.3879041358164053
Cd22	0.31693864718866405
Cd300a	0.5925485805677221
Cd300lb	0.5440800767774158
Cd300ld	0.6531550179274341
Cd300lf	0.7405857740585774
Cd33	0.6102285186993216
Cd36	0.12828360799957134
Cd37	0.1324753557380405
Cd4	0.4902541949575513
Cd44	0.3505788283419008
Cd48	0.6188459751962128
Cd52	0.517666853205261
Cd53	0.18551363071585555
Cd63	0.24471436446685765
Cd68	0.301324802056317
Cd72	0.5916637214249216
Cd74	0.15709181479986192
Cd79b	0.24632121185604225
Cd80	0.6518896639028503
Cd83	0.27194690625023005
Cd84	0.6690065314400704
Cd86	0.644927420068052
Cd9	0.12437162807162035
Cdh19	0.19727408760401008
Cdh20	0.04421506298058026
Cdh23	0.03744490171548
Cdk18	0.06983148610110318
Cdo1	0.07578291157781761
Cdt1	0.1542814981486942
Cebpa	0.034289182409423545
Cebpb	0.12106488372336915
Cela1	0.21151546371475016
Celsr1	0.07543787334905176
Ch25h	0.1183691658265872
Chadl	0.12907201875323582
Chrdl1	0.13802598976384353
Chst12	0.036966416786097266
Chst3	0.0682571963955751
Chst5	0.07633193486155157
Cideb	0.13545015934010352
Ckb	0.01980607827670632
Clcf1	0.049112719758165564
Cldn10	0.10980936311199414
Cldn11	0.02736594600494004
Cldn14	0.02591868536378766
Clec4a1	0.8144177096726793
Clec4d	0.4325702313200701
Clec4n	0.3033447683034851
Clec5a	0.4077884973029896
Clmn	0.22269627841116868
Cln3	0.1290357155997019
Cln8	0.10661632611215678
Clu	0.14547570440521368
Cmtm5	0.15502476917852293
Cmtm7	0.15642681252180066
Cmya5	0.43478187326870416
Cnp	0.11608332327878833
Col11a2	0.13754387234989354
Col16a1	0.18658758013218035
Col20a1	0.2614227438241358
Col27a1	0.27030065780884616
Col4a5	0.15455827214482815
Col4a6	0.3320437525523762
Col6a3	0.12786887808035835
Col9a1	0.12392455586617168
Col9a3	0.11953799356702265
Coro1a	0.052260299791097115
Cox6a2	0.12267077012858482
Cpox	0.14945946188282602
Crb2	0.17880893184694768
Creb5	0.04423828878103247
Cryab	0.039145216032771483
Cryba4	0.05383699145807179
Crybb1	0.08004069231487622
Cryl1	0.11456679588273196
Csf1	0.4983417673206538
Csf1r	0.20656039320756708
Csf2rb	0.5567282321899736
Csf3r	0.35777959619724964
Csmd1	0.03882530715230264
Cspg5	0.17596633834403605
Cst3	0.230635526025776
Cst7	0.2648651565326096
Cth	0.13429050347174867
Ctnnal1	0.12571407311367078
Ctsa	0.1027778424656766
Ctsb	0.1686149745257867
Ctse	0.176298363198925
Ctss	0.2438724858796785
Ctsz	0.09827236260927942
Cx3cr1	0.08328585455140018
Cxcl10	0.3004728913524116
Cxcl16	0.6760425701635212
Cxcl3	0.5066063654867397
Cxcr3	0.12424814461824565
Cxcr5	0.07103653905381031
Cybb	0.09847329423084623
Cybrd1	0.3041064373937033
Cyp1b1	0.1126632046317092
Cyp27a1	0.2839466826592353
Cyp2j12	0.4401110086464764
Cyp2j6	0.2083045710625928
Cyp2j9	0.23827751242710785
Cyp4f14	0.17523729340601826
Cyp4f15	0.21499990083686327
Cyp4f18	0.15511280309964012
Cyp7b1	0.3517247468689599
Cyth4	0.03661597100323045
D630003M21Rik	0.354722100833722
D7Ertd443e	0.423220794758751
Daam2	0.06849477515650247
Daglb	0.13004300073798436
Dapp1	0.07848440159940369
Dbndd2	0.15452797711190544
Dbx2	0.2332945064029149
Dct	0.12865430021422158
Dcxr	0.11045434611005614
Ddhd1	0.12735527061240987
Ddn	0.316615928993405
Ddo	0.1983948440811546
Ddr1	0.05975598596653989
Dennd1c	0.2185192191886474
Depdc7	0.1301118684022024
Dhcr24	0.024149355634371514
Dio2	0.2593407262188605
Dmp1	0.1674965662756303
Dmrtb1	0.3231376741009607
Dnaic2	0.07943467739901396
Dnajb13	0.08454254138050117
Dnase1l3	0.2112672154941279
Dnase2a	0.2603574382868533
Dock10	0.06682796719399246
Dock2	0.05597107030103006
Dock8	0.07369251873957659
Dok1	0.1627317454444263
Dok2	0.20395123888408326
Dok3	0.16077247961490315
Dpyd	0.12030385253221908
Dtna	0.05021111869537295
Dtx4	0.053926177892041995
Duoxa1	0.17018761133525692
Dusp15	0.15371257994719362
Dusp27	0.11631916219058368
Dusp9	0.11469038065222464
Dzip1l	0.20486312929308234
E2f8	0.16121533841148006
Ebi3	0.16270928850565572
Edem1	0.06837503763325985
Ednrb	0.12983900789465722
Eepd1	0.0686921671180199
Efhd1	0.09710635567604604
Efhd2	0.02046033138899788
Egfr	0.07862109994979406
Egr2	0.11510572870971385
Elf4	0.2612957177685271
Elf5	0.0425702012716871
Elovl2	0.09643804037780376
Emid1	0.351875462885385
Emilin2	0.1599752380310476
Eml1	0.03906085035664839
Emp2	0.16275553172834534
Emp3	0.05906264527507715
Enpp1	0.1945236085216971
Enpp6	0.1276011905056654
Entpd2	0.13214073339919785
Epcam	0.14237593334580706
Ephb1	0.01684532289513995
Ephb3	0.03231715414559179
Ephx2	0.24831345621144055
Eps8	0.08641084591984179
Epsti1	0.3723815925559643
Erbb3	0.10130868597972936
Ermap	0.27151622253708163
Ermn	0.2824444754641061
Erp27	0.3804922212487865
Espl1	0.25987875679625416
Etv4	0.1135401217844056
Etv5	0.0699146378142594
Evc	0.1856117019221928
Evi2a	0.4029480366222137
F13a1	0.10050971208684556
F3	0.4735412615115938
F9	0.18021873072409308
Fa2h	0.13710385925323776
Fabp7	0.18502065707024312
Fads2	0.07987104313659853
Fam102a	0.0330973652262141
Fam110a	0.11429038360396432
Fam117a	0.1857157310427585
Fam163a	0.2477111014154317
Fam167b	0.0766135484262779
Fam178b	0.2052405426245605
Fam180a	0.15385746679242746
Fam181a	0.14209267332886885
Fam181b	0.1725987394444291
Fam53b	0.14863124104188533
Fam83g	0.1635353705685441
Fam89a	0.08640206284698719
Fat1	0.07160402891033382
Fbln7	0.1308458621601791
Fbp1	0.12158599833703995
Fbxo2	0.06619765464325605
Fcer1g	0.3171777344106929
Fcgr1	0.4218185220193884
Fcgr2b	0.5172520928594597
Fcgr4	0.4415913305989944
Fcna	0.3199829805405666
Fcrl1	0.514819660330412
Fcrls	0.3487708295970245
Fermt3	0.03616728779933552
Fgd2	0.1065979917934372
Fgd3	0.185866432362478
Fgf1	0.05292276973297335
Fgf2	0.06546411758993335
Fgfbp3	0.2224662451555813
Fgfr2	0.058976105841335474
Fgfr3	0.08630917389990797
Fgfrl1	0.10518830631022254
Fggy	0.14267278030351446
Fgr	0.10002965474681527
Fhod1	0.12148380296833755
Fkbp5	0.11760013430129553
Fmnl1	0.08961920046140258
Fmo1	0.19055920133923904
Folh1	0.1640523845379977
Folr2	0.158357332865086
Foxj1	0.055321708603678216
Fras1	0.15423933126295433
Frmpd1	0.2344023585880865
Fxyd1	0.14903558417380178
Fyb	0.19568701138688172
Fzd10	0.024742977616501058
Fzd2	0.011355476925769546
Fzd7	0.01674702314078233
Fzd9	0.025086019743786825
G0s2	0.08787207838392526
Gabrb1	0.025395139294510836
Gabrg1	0.036143846158629235
Gal3st1	0.06045703727223936
Gal3st4	0.24299088208136801
Galm	0.1428210175322212
Galnt12	0.1265691370991164
Galnt3	0.07795574656169994
Galnt6	0.09007499622074597
Gamt	0.0868463551433966
Gas1	0.07266251077498709
Gbgt1	0.19944944127907327
Gcnt1	0.14933415562378605
Gcnt4	0.1813019360617136
Gdf15	0.1280052511847955
Gdpd2	0.2653884196825381
Gfap	0.07013159401357054
Ggnbp1	0.3329044798428303
Gja1	0.01112950656625436
Gjb1	0.02550074983004688
Gjb2	0.04584159981826251
Gjb6	0.026168522480388416
Gjc2	0.04602469173108608
Gjc3	0.40843148614711255
Gldc	0.07454127367439163
Gli1	0.14165053232505534
Gli2	0.10141332939425113
Gli3	0.11588357938396443
Glipr1	0.3512006688248965
Glis3	0.15460379424144774
Glrp1	1.0627901958111854
Gltp	0.028852380364671
Glul	0.06565160248409957
Gm11627	1.1927272727272729
Gm13889	0.030488581604242025
Gm17455	0.16933710520191714
Gm266	0.051136832095738834
Gm2a	0.2341840998880925
Gm572	0.4285086892455666
Gm6583	0.6700811449057699
Gm7694	0.2399734439381017
Gm973	0.5746414749048748
Myrf	0.08155563075519208
Gna15	0.054612382666746055
Gng8	0.020301884053309027
Gngt2	0.1553466652275922
Gnpda1	0.03803999651387471
Gns	0.06236623025282865
Gp9	0.16791411620041188
Gpam	0.058817455738794815
Gpc5	0.1372918949224303
Gpc6	0.03640324184465535
Gpd1	0.061471633325383
Gpnmb	0.2886667958392352
Gpr132	0.1613178482992498
Gpr137b	0.08388865601108693
Gpr15	0.2449822495100471
Gpr157	0.11012822442571328
Gpr165	0.16026782811863832
Gpr17	0.038808721764784566
Gpr18	0.09125018100957616
Gpr183	0.07747120659522043
Gpr34	0.11183123429574122
Gpr35	0.14150217589222128
Gpr37	0.11968126764143773
Gpr37l1	0.06582501896479755
Gpr62	0.17800238682940125
Gpr65	0.13892729418801006
Gpr84	0.14181549346160344
Gprc5b	0.12499757438846205
Gpsm3	0.20234535216864796
Gpt	0.07765854491721391
Gpt2	0.05261641751420966
Gramd3	0.21525771200291668
Greb1	0.06717215553772173
Grhl1	0.045712619324182906
Grin2c	0.06613216769098271
Grm3	0.03156054649856934
Grn	0.2260650081255842
Grtp1	0.09253096967901857
Gsg1	0.32617252462884705
Gsn	0.07042214141682736
Gsx1	0.04506462365429651
Guca1a	0.02987363822108201
Gucy2f	0.15550642366226214
H2-Aa	0.44864368548573336
H2-Ab1	0.2548742912676476
H2-DMb1	0.7017114914425429
H2-DMb2	0.5198309119264549
H2-Eb1	0.3730937904821605
H2-Oa	0.2152069986374588
H2-Ob	0.27628437356018465
Haao	0.12552676586891365
Hapln2	0.06385510587441336
Has2	0.013431088616560343
Havcr2	0.4801212986733301
Hck	0.0841851375305363
Hcls1	0.18600054539259026
Hcst	0.389876643614726
Hebp1	0.0950962780440988
Hepacam	0.05613776754167497
Hes5	0.03986160502193965
Hexa	0.1846526059601261
Hexb	0.2971604676918778
Hey2	0.07327051143898876
Hgf	0.0767965318617451
Hhatl	0.07438445649279822
Hist1h1e	0.05168046467295079
Hist1h2bk	0.007641847855270144
Hist2h2ac	0.021359712617958482
Hk2	0.035209707752524404
Hk3	0.14476024650841166
Hp	0.15969808157199256
Hpgd	0.11122776446890813
Hpgds	0.17356403130759826
Hps4	0.3158139104861868
Hr	0.21815759388214556
Hrh1	0.15303413656741754
Hs1bp3	0.2373897282247487
Hs3st3b1	0.04624695725594324
Hsd11b1	0.1956688436038304
Hspb3	0.11291994104799945
Htra1	0.06746711345470809
Hvcn1	0.10758526631853137
I830077J02Rik	0.6629008415660341
Icosl	0.3927462576902143
Id2	0.03306282525758577
Ier5	0.18567522556229954
Ifi202b	1.1676436107854629
Ifi27l2a	1.0790917881676272
Ifnb1	0.5468818754144208
Igfbp2	0.1148536324772082
Igsf1	0.20346935513220196
Igsf11	0.10505594725493357
Igsf6	0.564392771289493
Ikbke	0.11172536711867127
Ikzf1	0.06930789088737263
Il10ra	0.4666587959161196
Il12b	0.2666290962928489
Il16	0.2132736153888249
Il17ra	0.22075099589570105
Il18	0.4508035819499969
Il1a	0.4777397140653596
Il1b	0.3377748848099613
Il1r2	0.3672778671749613
Il1rap	0.1285227828087358
Il1rn	0.19860994058960227
Il21r	0.2796965320067997
Il23a	0.4157128593271592
Il27	0.3440758071788653
Il33	0.3706623150839909
Il4i1	0.1398104799824357
Il6ra	0.3894362091332795
Il7r	0.41290719621511895
Ildr1	0.17642740734513884
Inpp5d	0.08763199304719291
Inppl1	0.04200322280982528
Insc	0.059500043679157975
Ip6k3	0.15959248264065085
Irak2	0.23120062322934715
Irf4	0.06727311524342716
Irf5	0.12919624048262368
Irf8	0.07118107972516395
Itga7	0.12368470395736893
Itga9	0.10271654148544716
Itgae	0.35039268574775684
Itgal	0.26178633360099274
Itgav	0.07692261777754263
Itgax	0.3108960797077479
Itgb2	0.1718416202080348
Itgb3	0.07343215210771249
Itgb4	0.07236650872787764
Itgb5	0.10191091619106007
Itgb7	0.14177541531430068
Itgb8	0.15805965522825788
Itih3	0.14710838755460334
Itpr2	0.02827431319099064
Itpripl1	0.14201091685386294
Josd2	0.0419689463879092
Kbtbd8	0.046831681541108866
Kcna1	0.020730841421339213
Kcna2	0.05535288466104152
Kcna7	0.04464856996164298
Kcnd1	0.04951190027296214
Kcne1l	0.1279425796929188
Kcng4	0.054356844204848806
Kcnh5	0.03392144100968382
Kcnip3	0.12473239567821626
Kcnj10	0.04725813212931588
Kcnj16	0.04969977086134568
Kcnk12	0.016216312769214834
Kcnk13	0.07664886879587439
Kcnk6	0.12068152277542933
Kcnn3	0.04788992473538125
Kcnn4	0.08703751147167653
Kctd14	0.2610775308079294
Kctd21	0.004981317218633954
Kif19a	0.07686820704531155
Kirrel2	0.17642408460807527
Klf15	0.11442270183716173
Klk6	0.2494595800980425
Klrd1	0.5619293890072784
Klri1	0.8555015618007206
Kndc1	0.1479739374296615
Lad1	0.23977521911524635
Lag3	0.4511636089182249
Lair1	0.734773199269375
Lap3	0.09230790377260152
Laptm5	0.1145487964931628
Lat2	0.3273871469922263
Lbx1	0.022455733421588683
Lbx2	0.17581541422070626
Lcat	0.15060176092679586
Ldb3	0.11006795763680732
Ldhb	0.019272275662396168
Lefty1	0.10061714535062488
Lfng	0.061456327262748016
Lgals3	0.18687578274713146
Lgi3	0.0298112879942114
Lgi4	0.06337965977591885
Lgmn	0.1048918743586994
Lgr6	0.09319405426232297
Lhfpl3	0.059216369206501585
Lif	0.16647582014003046
Lilra5	0.4152808167819521
Limd2	0.036495031930154284
Liph	0.20769133459698785
Lonrf3	0.21846292694699498
Loxl1	0.053761181867891535
Loxl3	0.08294269313904921
Lpar1	0.03467062622567908
Lpar3	0.043172490229376234
Lpar5	0.15557065621095306
Lpcat2	0.11476956665937214
Lpxn	0.20195437907300468
Lrig1	0.13219487531678478
Lrmp	0.217355862901308
Lrp1	0.015293239305593212
Lrp4	0.035540350289272056
Lrrc25	0.23936025274225955
Lrrc38	0.05240515066328928
Lrrn1	0.033547633660810816
Lrtm2	0.046103060220143086
Lsp1	0.2116395287624935
Lss	0.11046289206432933
Lst1	0.3831995083743879
Ltbp1	0.09908275016894387
Ltc4s	0.0932808965851652
Ltf	0.2801614723312408
Lum	0.08737193693745231
Luzp2	0.1844943686182296
Ly86	0.2918607140088074
Ly9	0.6511084235208648
Lyl1	0.21957728299574653
Lyve1	0.4063233207344908
Lyz1	0.6922014707522354
Lyz2	0.4109141791044776
Macrod1	0.11145193661586604
Mafb	0.03071367104808159
Mag	0.060526032180416266
Mal	0.18331511875417164
Mamdc2	0.12206394848272875
Man2b1	0.17530034987368395
Man2b2	0.1639298421676967
Map3k14	0.1386174284063581
Map6d1	0.2618107549300914
Mapkapk2	0.058421938015593276
Mapkapk3	0.06260189148484266
Masp1	0.206076341381476
Matn1	0.0550416951750111
Matn4	0.07480793795638338
Mavs	0.5920546602465225
Mbp	0.205513087654154
Med12l	0.0592061686472515
Megf10	0.05152228645376237
Megf11	0.06314824926100482
Mertk	0.20413928411605006
Metrn	0.1677619749747394
Metrnl	0.11655085053838493
Mfsd7a	0.22104931120258567
Mlc1	0.0831077814523462
Mlxipl	0.1618168915567271
Mmd2	0.04272247238260113
Mmp9	0.16399003976931734
Mog	0.16341505350822774
Mpeg1	0.22494982038670647
Mras	0.04316835025591944
Mrc1	0.13975660868728645
Mro	0.28378420303425256
Ms4a6b	1.0696921289573047
Ms4a6c	1.8213500466512516
Ms4a6d	0.9571721147939942
Ms4a7	0.6649868715839462
Msh5	0.1353931663704438
Msr1	0.35000626042763183
Msx2	0.07225276854220887
Mt1	0.0396035751972659
Mt2	0.0511886629372235
Muc1	0.6029269507105883
Mvd	0.09513077932384606
Mybpc3	0.0723727485913024
Myc	0.062368388803064334
Myh14	0.033385585865423915
Myh6	0.01844449015650096
Myl2	0.048166206177831364
Mylk2	0.1652521508188676
Myo18b	0.16683606172735416
Myo1f	0.04437949293573521
Myo1g	0.06718379658963622
Myo7a	0.021949696692643617
Myom1	0.11378384671471413
Myom3	0.11041078033390392
Naaa	0.2207478661066829
Nab2	0.061286142989193625
Nacc2	0.03909302102429516
Naglu	0.14449866769068132
Naip2	0.4695136871081205
Nat1	0.2995121191762628
Nat8	0.4605717792223602
Ncan	0.2389125738532289
Ncf1	0.06374117452100128
Ncf2	0.12804217622862546
Ncf4	0.08955602818490825
Nckap1l	0.06906471846409826
Nckap5	0.31668943167197805
Ndp	0.04962797823253489
Ndrg2	0.06573384080531497
Neu4	0.16683378310337066
Neurl1a	0.0514573102726568
Neurl3	0.14786552038903628
Nfam1	0.3892124751112837
Nfasc	0.050507245855209285
Nfatc1	0.08826743501610593
Nfkbib	0.14130798365595992
Nfkbid	0.1214809900583614
Nfkbie	0.14645355928940648
Ngef	0.07368694950989466
Ngp	0.36527461699804975
Ninj1	0.044059834691962674
Ninj2	0.2398295819866332
Nipal4	0.1331676984711829
Nkain4	0.16673802904423352
Nkx2-2	0.0307440978694825
Nkx6-2	0.018974729607864785
Nlgn1	0.03304352242068265
Nlrp1a	0.6278873350094281
Nlrp3	0.12230678165535733
Nod2	0.16197313553690484
Notch2	0.06867568099019382
Npc1	0.11938813934762772
Nphp3	0.11258789804935992
Npl	0.1735851710063831
Nr2e1	0.035280768936335645
Nt5e	0.1703589945100588
Ntpcr	0.18305028091713996
Ntrk3	0.03628303989155534
Ntsr2	0.11515207127482095
Nuak2	0.09030736545127394
Nupr1	0.22727550091676696
Nwd1	0.155525150335644
Olfml1	0.2703731849667668
Olfml2b	0.13724653724802086
Olfml3	0.0655082464799157
Olfr110	0.08953609319742042
Olfr111	0.0929980038718867
Olig1	0.06401765298121426
Olig2	0.035301398424624465
Omg	0.25045689966600376
Opalin	0.2240440878023284
Osm	0.3597166423509567
Otud1	0.13792599952869133
Otx1	0.020113346528361883
P2rx1	0.07822854352951146
P2rx4	0.10460784083834618
P2rx7	0.16752100357598926
P2ry12	0.09296599017976152
P2ry13	0.17012089104278116
P2ry2	0.060610856663553876
P2ry6	0.08146341744830501
P4ha3	0.14304586861078694
Pacsin3	0.03641243968971462
Padi2	0.046657721762500035
Palld	0.1204395063516138
Pamr1	0.0784038260737194
Paqr4	0.039268369674516815
Paqr6	0.124508437448435
Paqr8	0.03146255287766731
Parvg	0.1957962759954381
Pbxip1	0.25779150870333944
Pcdh15	0.11716737318439895
Pcdh9	0.03515398904269306
Pcsk6	0.06971211532578148
Pctp	0.1600980505321314
Pcyt2	0.068183279324636
Pdcd1	0.3239723442237447
Pde3b	0.2791182391452379
Pde9a	0.053804799347953035
Pdgfc	0.13488288000974868
Pdgfra	0.07545107220104175
Pdgfrl	0.09212814549086977
Pdlim2	0.1444757592749823
Pdlim4	0.07659314790510315
Pdpn	0.5733985890129998
Per3	0.3795262776133141
Pf4	0.3532658509266841
Pfkfb3	0.0416897844400666
Phgdh	0.07901891779966815
Phkg1	0.044112848293594624
Phlda3	0.030229662319890244
Phldb3	0.1503472654967983
Phyhd1	0.1832413638622362
Phyhipl	0.034342312836109244
Pigz	0.230827045573156
Pik3ap1	0.12043833499646152
Pik3cd	0.030718375975420525
Pik3r5	0.10579485120293657
Pilra	1.4817047531964382
Pip4k2a	0.028037060465556055
Pipox	0.18822825558945627
Pla2g15	0.11056708068426743
Pla2g3	0.3057432158108147
Pla2g7	0.3358359611987513
Plac8	0.11628438539667485
Plau	0.34574741220818905
Plbd1	0.182862372821578
Plcb2	0.11560088052634696
Plcd4	0.28029154178738425
Plce1	0.1526507287737554
Plcg2	0.034500215092136785
Pld1	0.07326293915198889
Pld2	0.10688882280009047
Pld4	0.2001500718746143
Plek	0.08053392317187417
Plekha2	0.12224752070029192
Plekhb1	0.06820619689967476
Plekhf1	0.04756759839103463
Plekhg3	0.15990203384726362
Plekho1	0.09604627551243487
Plekho2	0.2495979847471417
Pllp	0.11847552971326347
Plp1	0.05757413234303658
Pls1	0.04098043558952758
Plscr1	0.2058023574500141
Plscr4	0.21477465845526572
Plxdc2	0.101696633439709
Plxnb1	0.14028518719786726
Plxnb2	0.06210281642573756
Plxnb3	0.13168987266424428
Pm20d1	0.2857982435384246
Pmel	0.34379712457897177
Pmp22	0.11861999495350478
Pnlip	0.20635896590788214
Pnpla7	0.11583063084575505
Pou3f1	0.029116600222060127
Ppara	0.04575238466168331
Ppcdc	0.1321100119042887
Ppfibp2	0.12600339037168207
Ppp1r14a	0.09397761149308932
Ppp1r3b	0.0716427256652159
Ppp1r3c	0.12142733894002315
Ppp1r3g	0.1349448510174622
Prelp	0.06479609199793948
Prex1	0.04816116187275156
Prg2	0.4882996534515721
Prkcq	0.05041150401653755
Prr18	0.1963427436254005
Prrx1	0.03133836774156391
Prss50	0.3069632467028495
Psat1	0.07366709560425881
Psd4	0.2831571831162557
Pstpip1	0.0785213841983228
Pstpip2	0.12035297284458883
Ptafr	0.1245985984120613
Ptch1	0.05237599463689765
Ptger4	0.07612890456222951
Ptgs1	0.09820232189747184
Ptk2b	0.043361431044292055
Ptn	0.04946902665737538
Ptpn13	0.17200880100469595
Ptpn18	0.21913466344916002
Ptpn6	0.048027611581827535
Ptprc	0.3218537262943842
Ptprj	0.35380634433654035
Ptpro	0.06814884147007541
Ptprz1	0.23771136436441295
Ptx3	0.1990482338318777
Pvalb	0.16174738991838333
Pycard	0.2787895292544353
Pygl	0.04683352074225662
Pygm	0.0193241924884344
Qprt	0.11902833405031503
Rab20	0.11739984721836158
Rab31	0.04977530791385538
Rab32	0.13791299357105716
Rab33a	0.02851183655129912
Rab37	0.08414569406567167
Rab3il1	0.11198534890436188
Rac2	0.010488142631649084
Ranbp3l	0.3631850420744391
Rapsn	0.025192592043698836
Rasa4	0.0956364751619682
Rasal3	0.17739352335569972
Rasgef1b	0.023259332939315244
Rassf10	0.06556996923079057
Rassf5	0.13496144236891913
Raver2	0.16872348007372492
Rbm47	0.029976716622602886
Rbpjl	0.09157798074280568
Rcan1	0.09718750754978994
Rcsd1	0.3040875898644991
Rdh5	0.16892699180207527
Renbp	0.18464717325614666
Retnla	0.7602314848607306
Retnlg	0.4351722447091604
Rffl	0.19118722383363226
Rfx4	0.0413811175590711
Rgl3	0.15915848951285058
Rgs1	0.19201301145636385
Rgs10	0.07134675439888111
Rgs14	0.11806422906963596
Rgs20	0.23713407704154
Rhcg	0.18502708616068736
Rhog	0.0076825942044113395
Rhoh	0.02368579225495188
Rhou	0.08057024250584313
