Gene name	amelanoleuca_dNdS	anancymaae_dNdS	bbbison_dNdS	bmutus_dNdS	btaurus_dNdS	capalliatus_dNdS	caperea_dNdS	catys_dNdS	ccanadensis_dNdS	ccapucinus_dNdS	cfamiliaris_dNdS	cgchok1gshd_dNdS	cgcrigri_dNdS	cgpicr_dNdS	chircus_dNdS	choffmanni_dNdS	cjacchus_dNdS	clanigera_dNdS	cldingo_dNdS	cporcellus_dNdS	csabaeus_dNdS	csyrichta_dNdS	dnovemcinctus_dNdS	dordii_dNdS	eaasinus_dNdS	ecaballus_dNdS	eeuropaeus_dNdS	etelfairi_dNdS	fcatus_dNdS	fdamarensis_dNdS	ggorilla_dNdS	hgfemale_dNdS	hgmale_dNdS	hsapiens_dNdS	itridecemlineatus_dNdS	jjaculus_dNdS	lafricana_dNdS	mauratus_dNdS	mcaroli_dNdS	mdomestica_dNdS	mfascicularis_dNdS	mleucophaeus_dNdS	mlucifugus_dNdS	mmmarmota_dNdS	mmulatta_dNdS	mmurinus_dNdS	mnemestrina_dNdS	mochrogaster_dNdS	mpahari_dNdS	mpfuro_dNdS	mspicilegus_dNdS	mspretus_dNdS	munguiculatus_dNdS	neugenii_dNdS	ngalili_dNdS	nleucogenys_dNdS	nvison_dNdS	oaries_dNdS	ocuniculus_dNdS	odegus_dNdS	ogarnettii_dNdS	oprinceps_dNdS	pabelii_dNdS	panubis_dNdS	pcapensis_dNdS	pcinereus_dNdS	pcoquereli_dNdS	pmbairdii_dNdS	ppaniscus_dNdS	ppardus_dNdS	psimus_dNdS	ptaltaica_dNdS	ptephrosceles_dNdS	ptroglodytes_dNdS	pvampyrus_dNdS	rbieti_dNdS	rnorvegicus_dNdS	rroxellana_dNdS	saraneus_dNdS	sbboliviensis_dNdS	sdauricus_dNdS	sharrisii_dNdS	sscrofa_dNdS	tbelangeri_dNdS	tgelada_dNdS	ttruncatus_dNdS	uamericanus_dNdS	umaritimus_dNdS	uparryii_dNdS	vpacos_dNdS	vursinus_dNdS	vvulpes_dNdS
Aagab	0.10884177869700104	0.13275526984601585	0.1277871751499308		0.12316488950703135	0.14954439878506345		0.13672876431379252	0.13616580310880827	0.11967761557177616	0.1614830267399962	0.1274171270718232	0.1274171270718232	0.1274171270718232			0.11518651474949275	0.16972936852656195		0.18256036129928785	0.1362862010221465	0.11871197507048525	0.17616580310880828		0.10913594637913447	0.16748768472906406		0.08575874061870767	0.13113222239526556	0.14195955232672294		0.17874875868917578	0.17874875868917578	0.14168984700973575	0.10485183979159884		0.11680386034629575	0.10762160091918806			0.12724669953873072	0.135778859527121	0.10720042987641053	0.10411311053984576	0.2449748743718593	0.14915812591508054	0.1271025071405903	0.10959319975713418	0.10452961672473868	0.128286491387126	0.2980769230769231	0.06722689075630252				0.1342778940589277	0.12418110350851655	0.13216838760921368	0.11243299777748723		0.110984794656814	0.1455659276546091	0.1268086490001626	0.13020833333333334	0.10503966923678623	0.1416221985058698	0.13697353708535226	0.110051993067591	0.138474870017331	0.12317805087167764	0.11592039800995026	0.12033728740888952	0.12699967352269015	0.13953894516241705		0.21892763865417111	0.2404411764705882	0.14213988919667592		0.1288125096764205	0.107702040170805	0.13175346206358493	0.1228620743762749	0.13769441903019214	0.1366512741576877		0.10339175387719077	0.11251435132032146	0.11603545527800163		0.14847942754919502	0.1407979704797048
AB124611	0.18724252491694354		0.16158809822548845	0.15944399018806213	0.16053573066691126	0.21039335979790688	0.14747965959038625	0.213078070611636	0.20300506287767436		0.18441682600382409	0.4054600606673407	0.4054600606673407	0.4054600606673407	0.2256150090935197		0.19303262706356428	0.15207422416551136	0.24883846569421936	0.13523260007212407	0.2449170366908156	0.15253877204164012		0.09914765605414892	0.3724378285781794	0.26638089406001225			0.1332193846772572	0.17288721651581412	0.22169876680060968	0.16108717268810074	0.16108717268810074	0.20298585646935569	0.21290226460071512	0.2359636978926319	0.20788445601988872	0.3637358628237869		0.2363773792345221	0.2329625367600051	0.2184873949579832	0.1576877703499803	0.21073083246151544	0.2289818863210493	0.16932801064537592	0.2267272956928129	0.3842713380544167	0.11367673179396093	0.1630646207045602		0.2549019607843137	0.16812749003984062			0.2311724137931035	0.17164602976258095	0.20524452312458508	0.11142442797292942	0.21962796664528544	0.2427580579355365			0.2164321890827237	0.1884619203654056	0.26257455006069563	0.18752258219920512	0.3213483146067416	0.1934057604850935	0.13717339667458436	0.20103022909041607	0.1352252166460337	0.23553430933173986	0.20440832409801749	0.19244077721586367	0.20949619427328744	0.23926901827454314	0.2275084262380088		0.21246533738280732	0.21783850168867053		0.18840732169156324		0.20799706529713868		0.2752453111414731	0.19135802469135804	0.2324623911322249		0.17761447145279816	
Abca9	0.2144626052501238		0.233502538071066	0.23804587274847736	0.2465023317788141	0.2476519072263753	0.2643282594308405	0.2424069855732726	0.25948275862068965			0.2421393841166937	0.2408782692928641	0.2421393841166937	0.2392469766861987			0.2433613989637305	0.2107565203304714	0.22723783202825126	0.2439304148346396		0.24566563467492264	0.2467392972226485	0.22704565030146426				0.1999408896113492	0.2396329627668961	0.2509049342731949	0.2642769284835705	0.24983039348710984	0.2446110590440488	0.22385989249176347		0.2384539796921061	0.22735908803039895	0.17529215358931552		0.2473572938689218	0.2454282964388836	0.2505175983436853	0.22077470904985236	0.2424415288077581	0.24288800864241986	0.2461184588844163	0.2613250283125708	0.1527426160337553	0.2338173018753781		0.17977528089887634	0.21597134428992834		0.21537850188754226	0.23500160410651266	0.2303595206391478		0.2629168455703449	0.2299364896073903			0.23803241613268	0.2476319350473613				0.2079924480805538	0.2396989651928505	0.20992248062015506	0.24791924915884545	0.2084046692607004	0.2445213379469435	0.2405562864123285		0.2443224829674489	0.21606425702811247	0.2422874341610233			0.22216459197787		0.22492307692307686		0.2438603223330775		0.2210455538746008	0.22238756613756616	0.21923404255319148	0.2595455979804355		
Abcc3	0.14717396623440174	0.1479978354978355	0.1334742962865072	0.13535031847133755	0.135453943008615	0.14645907963626345	0.1306091752318877	0.14118273841236015	0.12695874640230256	0.1413824643930485	0.1448684210526316	0.14921780986762934	0.15353300378016865	0.1593554162936437	0.13520507180747832		0.15515365787326624	0.12213467048710602		0.12910707383069192	0.14646746718793632	0.14581999743950838	0.21141574095958404	0.15175675675675676	0.1636229022704837	0.14945617402431222		0.13868613138686128	0.2104776222967503	0.16191515482198882	0.16075404482707434	0.15776216359538647	0.15682388690712115	0.1627803356601812	0.15134620614631492	0.1193939393939394	0.15285171102661596		0.19575856443719414	0.06970509383378015	0.14830280172413796	0.15520355703765454	0.14259395725865878	0.15388820554872215	0.17762099269711598	0.15081743869209807	0.14877300613496933		0.17694155324259409	0.15552394499762925	0.20647773279352227		0.13000533902829686		0.1541061841320342	0.22683163512857835	0.14931261207411833	0.131569185111908	0.09938080495356036	0.13651335854580945			0.16601267733172353	0.15072822203902173	0.1596770306097855		0.14330585001963095	0.1542909312233719	0.16533372109931654		0.14829099614310415		0.14806094182825486	0.16501313101838344		0.1447746883988495	0.2281512605042017	0.14402173913043478		0.14691106585200273	0.16517732476961744		0.12193308550185873		0.14997875655006376	0.14854457642605404	0.14815749621403332	0.16983508932661473	0.15221238938053094			
Abcd1	0.04025023607176582	0.038430089942763694		0.044996918019313735	0.046504336921308384	0.0553208344335886		0.13767019667170954	0.05911163654788044	0.048853211009174315	0.11244497799119647	0.06328478151682572	0.08084696823869104	0.06328478151682572	0.04386151231945625		0.05269446767833672		0.03386540120793787		0.05817950350095481		0.043545174723881946	0.04478774503440218	0.13210363578206633	0.044400785854616896			0.04435437174290677		0.05515035188739603			0.056955239882069165	0.04615384615384615	0.04423664808487682	0.03828451882845189	0.08901322482197356	0.09246575342465754	0.06058886129833275	0.05577843923903196	0.048209366391184574	0.06132004228968432	0.043232551568239616	0.05541035023523262	0.048231066887783315	0.051298701298701295	0.04202832343535861	0.19252873563218392			0.4473684210526316	0.09239130434782608		0.05045969638657258	0.04772475027746948		0.17786147729650556	0.046610716591349265	0.04781964271784071	0.0491277578245254		0.05852311939268461	0.051232665639445285		0.0529086939771414	0.046868519286603065	0.06288258208124653	0.056938559322033885	0.0454651980314038	0.0425328227571116			0.05705059203444565	0.043212056988107865	0.04673015873015873	0.091792656587473	0.05032795156407669		0.046489463094355615	0.04758582193692437	0.055182947074838964			0.05100997187420097				0.04482614160033515		0.048367746416619305	
Abcg3			0.4806061448630613	0.4879440719075475	0.4954578226387888						0.4956965718453683	0.5915002322340921			0.4899858956276445				0.4956965718453683								0.3093847846323094							0.5520616075725975					0.4752851711026616	0.29295370440299073								0.4315330060010911			0.04794520547945205	0.09433962264150944					0.4431494431494432	0.4760409556313993								0.29505005561735265			0.5381058673469389					0.5314366551398931								0.2864369501466275	0.3591947997483749					0.4734359827992787			0.2931854199683043	
Abhd12	0.053385717587242885	0.07452454666076958			0.16855172413793104	0.0801613751973338	0.16273393002441008	0.06523702031602709	0.048597049464853916	0.10058455956460392	0.08136020151133501	0.09734513274336284		0.3069333333333333	0.08161277756135568		0.06597222222222222	0.06117247238742567	0.11954074741107608	0.09157005305561014		0.17756865165072508	0.10985640596682	0.04910714285714287	0.1831026528258362	0.09927247125088008			0.191086513253714	0.04914688427299703	0.16189759036144574	0.07287112221528212	0.05681220410310363	0.1104107360715738	0.05452996307867082	0.06195715112912565	0.047058823529411764	0.10590631364562117	0.0718562874251497	0.1139576910811098	0.10783273190405432	0.08861216386933765	0.1358876117496807	0.05429864253393665	0.06806901441739542	0.06779661016949153	0.06763398080973554	0.06938559322033899	0.04669260700389104	0.054325017486593616					0.08368734069668649	0.08324225865209472	0.07885402455661664	0.05487804878048781	0.077500988533017	0.06679069767441861	0.07988550611501433		0.07603004780332348	0.06776226924808644		0.08537724830647045	0.07125077784691973	0.08897176345231753	0.114262227702425	0.0667515923566879	0.07971745711402622		0.07798353909465021	0.11249481112494812	0.140928849233585	0.11246095105866018	0.008397480755773267		0.018565792527268508	0.09289520426287744	0.047934727180010205	0.044023234484867016	0.08674652241112829		0.07035998129967272				0.05872143477003181		0.07810274947968014	0.12241616903996325
Abhd15	0.07754670426506874	0.07141343504979869	0.07003329633740289	0.08885149347917544	0.061698630136986315	0.06895761741122565	0.0391781649712962	0.07108616859581432	0.08637142158062147	0.0659306322258098	0.06166495375128469	0.09644194756554307	0.14018231091401825	0.09644194756554307	0.06723515906854707		0.07165987673665516	0.07432879248776618	0.06055629682849225	0.06599743699273815	0.06952478167177044	0.07203005570669775	0.07540021996822681	0.07281672816728169	0.06749969374004655	0.06624111766831266			0.06444776863625032	0.07759372275501307	0.07297579057106453	0.062371134020618564	0.062371134020618564	0.07529497628025787	0.06805138015851325	0.053864168618266976	0.0765518754112744	0.1144538914323087	0.11389521640091115	0.09927333066315727	0.07266982622432859	0.12367158845104866		0.0670053549361527	0.07157394843962007	0.06441476826394342	0.07685871384174038	0.07614852108244177	0.117519042437432	0.13361022364217254	0.12258064516129033	0.20689655172413796	0.08114804873012596	0.09181566356081593	0.0998093917865188	0.07439694291855742			0.07041396103896104	0.0610468202569275	0.07284845650140319	0.08515677870516579	0.07461965708765997	0.07189072609633357		0.08658616024452573	0.05628815628815629	0.08259406546344449	0.0739672282483268	0.06489601603608118	0.06249220406635899		0.0739682176746313	0.07514983863531581		0.07198151357596765	0.0864086408640864	0.07421280580592297	0.05954593197059061	0.0669573341638119			0.0788622420524261		0.07062978222483814	0.05764173766698224	0.0635885447106955		0.06431039064576136	0.07621660305343511	0.0965203426124197	0.06080084299262381
Abi3	0.14441604404246952	0.12800343249427915	0.13484869613721934	0.13583531718246744	0.13339879365969984	0.11496649292628446		0.11451378809869375	0.1331753043853033	0.11755682610514573	0.11914893617021274	0.17959324370906582	0.17959324370906582	0.2132538408621876	0.12759279475982532		0.13092392068626074	0.0036231366011146788	0.11643246343561801	0.0660833154391239	0.11916872547594826	0.1632433723429663	0.15674757625079613	0.16766597623460153	0.12704145728643215	0.13015218769816106	0.15420009438414348		0.13338368580060422		0.11739130434782608	0.10434975260320507	0.09067544775520038	0.1164283629997082	0.1104423713511887	0.13120176405733186	0.13324902276385375	0.29152179727199784	0.10559006211180123	0.09440760273614954	0.11831109807946047	0.11770609318996415	0.12962274670135662	0.18372129354788316	0.11623128852362785	0.10857988165680477	0.12028512028512027	0.1629755820556502	0.16503667481662593	0.14171084682619287	0.1289308176100629		0.10626535626535626		0.10513761467889908	0.14628044766293616	0.1265577402381612	0.21436240009543125	0.11240653909517173	0.10504336652746546	0.13445004447079753		0.12379807692307693	0.11326953292386803		0.11811023622047245	0.11068467915259443	0.236000961307378	0.11840354767184035	0.13993541442411195	0.12075105212042732	0.21245228379623526	0.1180637544273908	0.12131147540983607		0.12298079853703138	0.17680973734785396	0.1284977333124902		0.11056281675113364		0.1224464218573756			0.11703492516037065	0.1313539561635318			0.1103381329881896		0.11211672426087434	0.06981494832972843
Acads	0.08582625734813848	0.07339172455451523	0.0683020683020683	0.043912360173800485	0.060637692161700514	0.06861770137803666	0.07923531631241353	0.07768424161866784	0.054115586690017516	0.06817863642727147	0.10187374931780972	0.049052132701421794	0.049052132701421794	0.049052132701421794	0.056598352805975874		0.07731571836060651	0.04126564003849855	0.05687262007124432	0.05550354420222015	0.07067603160667253	0.06559350082744095	0.07805315689133116	0.0986024844720497	0.057210965435041714	0.05742485419470615			0.05766904153784111	0.046465645081562035	0.0652995143011333	0.05243445692883896	0.053900512678398224	0.0722254004576659	0.055404047653222335	0.061654366543665434	0.09105541503793976	0.05620109082285985		0.07176020200374685	0.07364284674719837	0.07967406066093255	0.07465994962216624	0.05170340681362725	0.0739766081871345	0.05576635621478671	0.07746478873239437	0.04298590247284493	0.014388489208633094	0.05524575282064583			0.02877871825876663		0.044132198693845236	0.07197656576928442	0.05497870074547392	0.11950513292971834	0.056058793368654936	0.05030912837919748	0.07373768472906404		0.06783609702617514	0.0748663101604278	0.07257501744591766	0.05384154560431332	0.06054993588830319	0.041486603284356084	0.06751824817518247	0.06194808670056196	0.1531083481349911	0.1366510538641686	0.07141826576251623	0.06767975235683127		0.06875954993749132	0.03038829487900957	0.07027486540096345		0.08060678167757288	0.045093945720250515	0.06748409270354375	0.09389612030835334		0.0733052692698505	0.06373043917213529	0.06966033390903857	0.14875094625283874	0.13586187376167566		0.05194426205588385	0.06743063932448733
