Gene name	rnorvegicus_dNdS
C130050O18Rik	0.25280373831775704
C1qa	0.3218029350104822
C1qb	0.15029552490852802
C1qc	0.19071485096280666
C1rl	0.3220338983050848
C2	0.2848794740686633
C3	0.17927287923109067
C3ar1	0.4987251402345742
C5ar1	0.5244258872651357
Cables1	0.08539458186101295
Cacna2d4	0.12517006802721087
Calhm2	0.04049295774647888
Camk1	0.008651766402307137
Camk2a	0.03967828418230563
Camp	0.28992033252511257
Capn3	0.03510971786833856
Capsl	0.05350194552529183
Car5b	0.11434735706580365
Car8	0.015341701534170154
Card9	0.09517241379310344
Carns1	0.15607734806629833
Casp1	0.3047390521895621
Casr	0.0406070549630845
Cass4	0.3814878892733564
Cbr2	0.13342631334263133
Cbr3	0.0605112154407929
Cbs	0.08674863387978142
Ccdc13	0.1678731471906239
Ccdc74a	0.3478260869565218
Ccdc80	0.1780325890162945
Ccdc88b	0.27207899067471203
Ccl12	0.31636005256241784
Ccl2	0.9452830188679244
Ccl22	0.3766318537859008
Ccl24	0.32511737089201875
Ccl3	0.2763300760043431
Ccl4	0.32729331823329555
Ccl5	0.08820798514391827
Ccl6	0.6393540669856459
Ccl7	0.27294117647058824
Ccl9	1.2569230769230768
Ccr1	0.2793696275071633
Ccr1l1	0.4137022397891963
Ccr5	0.3776744186046511
Ccr6	0.2547486033519553
Ccr7	0.061382439284761135
Ccrl2	0.3679022082018927
Cd14	0.5714285714285714
Cd163	0.28684080827994085
Cd180	0.3247950819672131
Cd209a	0.3224755700325733
Cd209d	0.26376256582096697
Cd209f	0.36067437014586096
Cd209g	0.35714285714285715
Cd300a	0.7480468750000001
Cd300lb	0.3012379642365887
Cd33	0.6313636363636363
Cd37	0.10472396129766648
Cd4	0.8032384690873405
Cd44	0.3579858379228954
Cd48	1.3061346039309112
Cd52	0.5933811617681093
Cd53	0.2504581551618814
Cd63	0.1177136389360498
Cd72	0.8988040478380864
Cd74	0.26931376780319377
Cd79b	0.4199584199584199
Cd80	0.8142857142857144
Cd83	0.1223717409587889
Cd84	1.1070195627157648
Cd86	0.924473067915691
Cd9	0.15246212121212122
Cdh19	0.26582867783985104
Cdh20	0.043219881145326856
Cdh23	0.1089507207509219
Cdk18	0.04750593824228029
Cdt1	0.17710437710437713
Cebpa	0.027766759222530742
Cebpb	0.053354890864995966
Cela1	0.2586711241119933
Celsr1	0.04775280898876405
Ch25h	0.2328314359162688
Chadl	0.15454841865014673
Chrdl1	0.243282498184459
Chst12	0.03184973458554512
Chst3	0.1128158844765343
Chst5	0.06680244399185338
Cideb	0.112666200139958
Ckb	0.007008601465434853
Clcf1	0.11415863602668645
Cldn10	0.3505376344086021
Cldn14	0.009895547003848268
Clec4a1	0.4895895300416418
Clec4d	0.4122390891840608
Clec4n	0.3773998902907296
Clec5a	0.6413662239089185
Clmn	0.21482889733840305
Cln3	0.12042209807572934
Cln8	0.13176007866273354
Clu	0.13744075829383887
Cmtm5	0.2008403361344538
Cmtm7	0.16155606407322656
Cmya5	0.4338066880439762
Cnp	0.10220994475138122
Col11a2	0.08287629494210846
Col16a1	0.1899280575539568
Col27a1	0.36988202637057604
Col4a5	0.15721649484536082
Col4a6	0.4159935379644588
Col9a1	0.11563307493540052
Col9a3	0.16493775933609958
Coro1a	0.03431708991077557
Cox6a2	0.05711550733886407
Cpox	0.15407344871253692
Crb2	0.21549893842887471
Creb5	0.030961434003259094
Cryab	0.03836446239273095
Cryba4	0.03968938740293356
Crybb1	0.06663602941176472
Cryl1	0.16379310344827586
Csf1	0.5308328035600763
Csf1r	0.26739427012278305
Csf3r	0.4214647627821281
Csmd1	0.03239289446185998
Cspg5	0.1859344894026975
Cst3	0.4093484419263456
Cst7	0.4876760563380281
Ctnnal1	0.18864864864864864
Ctsa	0.16836354606406753
Ctsb	0.19933920704845812
Ctse	0.2402200488997555
Ctss	0.3112673640884925
Ctsz	0.11674946770759405
Cx3cr1	0.10642341315089318
Cxcl10	0.3870767319043181
Cxcl16	0.6059716103768966
Cxcl3	0.5472118959107807
Cxcr3	0.10764082543223648
Cxcr5	0.06743515850144091
Cybb	0.08634772462077013
Cybrd1	0.20214909335124245
Cyp1b1	0.19852082522382247
Cyp27a1	0.4696782178217822
Cyp2j6	0.11825396825396825
Cyp2j9	0.28214904679376085
Cyp4f14	0.09599208312716476
Cyp4f15	0.1527638190954774
Cyp4f18	0.1893491124260355
Cyp7b1	0.3987154150197628
Cyth4	0.050555342780543855
D630003M21Rik	0.366230677764566
D7Ertd443e	0.5491873396065012
Daam2	0.18452217020104653
Daglb	0.096090719188302
Dapp1	0.07563764291996483
Dbndd2	0.05889375248706725
Dbx2	0.33203125
Dcxr	0.20337620578778132
Ddhd1	0.10283363802559414
Ddn	0.3756243756243757
Ddo	0.165625
Ddr1	0.03113648157758173
Dennd1c	0.3762972882490793
Depdc7	0.11748878923766815
Dhcr24	0.008083529808016167
Dmp1	0.19175911251980984
Dmrtb1	0.4364521362898864
Dnaic2	0.1724550898203593
Dnajb13	0.09608030592734226
Dnase1l3	0.23096576392437398
Dnase2a	0.4961832061068702
Dock8	0.044824399260628464
Dok1	0.2846410684474123
Dok2	0.3695652173913043
Dok3	0.1619047619047619
Dpyd	0.22930431403031484
Dtna	0.10430622009569378
Dtx4	0.07255139056831922
Duoxa1	0.13122382503489993
Dusp15	0.08148591971240264
Dusp27	0.13951579811243334
Dusp9	0.18625
Dzip1l	0.15367383512544802
E2f8	0.18308457711442785
Ebi3	0.2119958634953464
Edem1	0.03283582089552239
Ednrb	0.06674144699943915
Eepd1	0.06831831831831832
Efhd1	0.2261450381679389
Efhd2	0.014231896190874845
Egfr	0.09046778464254193
Egr2	0.03644914756025867
Elf4	0.19393282773564466
Elovl2	0.1197119711971197
Emilin2	0.1557064064488757
Eml1	0.1386861313868613
Emp2	0.139750302053967
Emp3	0.07881597717546364
Enpp1	0.12430055955235812
Enpp6	0.14029850746268654
Entpd2	0.14955262036642522
Epcam	0.1326530612244898
Ephb1	0.005952380952380952
Ephb3	0.02218278615794144
Ephx2	0.2840466926070039
Eps8	0.0937746256895193
Epsti1	0.29815303430079154
Erbb3	0.07015130674002751
Ermap	0.3978021978021978
Ermn	0.36634199134199136
Erp27	0.4732789855072464
Espl1	0.2705196697425935
Etv4	0.12696747114375656
Etv5	0.08099523557437797
Evc	0.2147619047619048
Evi2a	0.3802469135802469
F13a1	0.12885010266940453
F3	0.4294320137693632
F9	0.18294748729531335
Fa2h	0.17078052034689795
Fabp7	0.13722627737226278
Fads2	0.0744215134459037
Fam102a	0.05359957961114031
Fam110a	0.0727367870225013
Fam117a	0.19487908961593173
Fam163a	0.5613718411552346
Fam167b	0.11153662039253233
Fam178b	0.491296625222025
Fam180a	0.19497956800934035
Fam181b	0.4010917598128412
Fam53b	0.07331821617535904
Fam83g	0.16212232866617546
Fam89a	0.07081545064377683
Fat1	0.06803097345132744
Fbln7	0.11670281995661605
Fbp1	0.1976470588235294
Fbxo2	0.07610789980732177
Fcer1g	0.3345794392523365
Fcgr1	0.6336587633658763
Fcgr4	0.4777826660800704
Fcna	0.4399469143994692
Fcrl1	0.5619834710743802
Fcrls	0.3407676348547717
Fermt3	0.03391908459337965
Fgd2	0.11240762349280436
Fgd3	0.2538420773714891
Fgf2	0.062015503875969005
Fgfbp3	0.18667947486391287
Fgfr2	0.12339055793991414
Fgfr3	0.1382175226586103
Fgfrl1	0.13062098501070665
Fggy	0.14028314028314026
Fgr	0.13966017405719022
Fhod1	0.13973424774967852
Fkbp5	0.10302593659942363
Fmo1	0.12838147638697844
Folh1	0.16033943724877178
Folr2	0.29364089775561103
Fras1	0.1495668034655723
Frmpd1	0.20741394527802293
Fxyd1	0.16099585062240665
Fyb	0.21577464788732395
Fzd2	0.006930693069306932
Fzd7	0.012571428571428574
Fzd9	0.004776119402985075
G0s2	0.1434487951807229
Gabrb1	0.0071736011477761845
Gabrg1	0.042332613390928725
Gal3st1	0.04667328699106257
Gal3st4	0.2590448625180897
Galm	0.15786578657865788
Galnt12	0.1092436974789916
Galnt3	0.04304160688665711
Galnt6	0.09547920433996382
Gamt	0.12780162136385312
Gas1	0.04942791762013729
Gcnt1	0.14044401544401544
Gcnt4	0.1839080459770115
Gdf15	0.2121313672922252
Gdpd2	0.2759103641456582
Gfap	0.08049832295160518
Ggnbp1	0.3619929453262787
Gja1	0.005061155630535639
Gjb2	0.017308524448290785
Gjc2	0.04508719693747341
Gjc3	0.6095581605049594
Gli1	0.13964435146443516
Gli3	0.1448051948051948
Glipr1	0.3410540449815374
Glis3	0.16384180790960454
Gltp	0.004712301587301587
Glul	0.0639350052984811
Gm13889	0.021411021411021414
Gm17455	0.31413612565445026
Gm266	0.021490196078431376
Gm2a	0.2540415704387991
Gm572	0.3653631284916201
Gm973	0.5841821449970043
Myrf	0.07121836374337846
Gna15	0.0762942779291553
Gngt2	0.10502019619157532
Gnpda1	0.03690228690228689
Gp9	0.2789738891433807
Gpam	0.05961538461538461
Gpc6	0.02039775624681285
Gpd1	0.036331569664903
Gpnmb	0.2589161648911533
Gpr137b	0.1384102279043913
Gpr15	0.3825929283771533
Gpr157	0.18750000000000006
Gpr165	0.14394904458598726
Gpr17	0.01989489489489489
Gpr18	0.09268292682926828
Gpr183	0.09518035768414668
Gpr34	0.10264385692068433
Gpr35	0.2734741784037559
Gpr37	0.0959409594095941
Gpr37l1	0.0766016713091922
Gpr62	0.1548839719373988
Gpr65	0.18231884057971012
Gprc5b	0.14378801042571676
Gpt	0.06742640075973409
Gpt2	0.2912639757437939
Gramd3	0.26806327490380505
Greb1	0.07827788649706457
Grhl1	0.15504648074369187
Grin2c	0.08029837648091269
Grm3	0.06253151790216842
Grn	0.3980301274623406
Gsg1	0.3032694475760992
Gsn	0.07773512476007677
Gsx1	0.015281757402101243
Guca1a	0.054630441133508616
Gucy2f	0.16281062553556128
H2-Aa	0.55911718339464
H2-Ab1	0.3366454689984102
H2-Eb1	0.5291607396870555
H2-Oa	0.25426136363636365
H2-Ob	0.19033974621367167
Haao	0.1859612362493452
Hapln2	0.06894447834045149
Has2	0.014560279557367503
Havcr2	0.49846692947875604
Hck	0.05812854442344045
Hcls1	0.13755020080321287
Hcst	0.3818181818181818
Hebp1	0.03216278306531014
Hepacam	0.14403427818061965
Hes5	0.05557641757416448
Hexa	0.1582943925233645
Hexb	0.3833754740834387
Hey2	0.1036691904484566
Hgf	0.05417024935511608
Hhatl	0.04873217115689382
Hist1h1e	0.0609567901234568
Hk2	0.016609880749574105
Hk3	0.16872427983539096
Hp	0.15774647887323942
Hpgd	0.20064308681672025
Hpgds	0.13919925512104284
Hps4	0.4279814145585957
Hr	0.1841339155749636
Hrh1	0.2066885964912281
Hs1bp3	0.2637362637362637
Hs3st3b1	0.013999066728884742
Hspb3	0.241806908768822
Htra1	0.042354235423542365
Hvcn1	0.1093064091308165
Icosl	0.650132860938884
Ier5	0.15407703851925966
Ifnb1	1.0221745350500715
Igfbp2	0.039080459770114935
Igsf1	0.2358410819949281
Igsf11	0.060273972602739735
Igsf6	0.7763066202090593
Ikbke	0.11678507992895205
Ikzf1	0.040706605222734255
Il10ra	0.5209840810419681
Il12b	0.2068595927116828
Il16	0.3118374558303887
Il17ra	0.362129144851658
Il18	0.27097078228086713
Il1a	0.4804063860667634
Il1b	0.42760487144790266
Il1r2	0.3277611940298507
Il1rap	0.1032608695652174
Il1rn	0.6252144082332762
Il21r	0.4581005586592179
Il23a	0.2911221270842722
Il27	0.5109983079526227
Il33	0.20182291666666666
Il4i1	0.34385245901639344
Il6ra	0.4736598890942698
Il7r	0.4364044943820225
Ildr1	0.12507138777841234
Inpp5d	0.0989143546441496
Inppl1	0.08134642356241234
Insc	0.06512968299711816
Ip6k3	0.14411579609817493
Irak2	0.2630732099758649
Irf4	0.06947368421052633
Irf5	0.1349095966620306
Irf8	0.06378660481298927
Itga7	0.2265822784810127
Itga9	0.1260129659643436
Itgae	0.3351001177856301
Itgal	0.3188264058679707
Itgav	0.18909991742361684
Itgax	0.4039136979427998
Itgb2	0.14190131028714806
Itgb3	0.1557076509410902
Itgb4	0.06743814844373504
Itgb7	0.15239802779022862
Itgb8	0.1372881355932203
Itih3	0.15410813111962535
Itpripl1	0.1555299539170507
Kbtbd8	0.02586206896551724
Kcna1	0.03099885189437428
Kcna7	0.041289592760181
Kcnd1	0.04206241519674355
Kcne1l	0.16343669250645995
Kcng4	0.0740439381611066
Kcnh5	0.019704433497536943
Kcnip3	0.2322360136715237
Kcnj10	0.04699357851722125
Kcnj16	0.03097893432465923
Kcnk12	0.012026726057906459
Kcnk13	0.1340150699677072
Kcnn3	0.051599587203302384
Kcnn4	0.03841438496117695
Kctd14	0.2076320939334638
Kctd21	0.01789549033643522
Kif19a	0.1090354555852078
Kirrel2	0.16309291747888238
Klf15	0.22338403041825092
Klk6	0.268188302425107
Klrd1	0.8677285318559557
Klri1	0.9943181818181818
Kndc1	0.21090047393364925
Lad1	0.325434439178515
Lag3	0.6729036729036729
Lair1	0.8755535872453498
Lap3	0.037267080745341616
Laptm5	0.11024208566108007
Lat2	0.3748910200523104
Lcat	0.1533028666389697
Ldb3	0.07791371538956858
Ldhb	0.008994539029874718
Lefty1	0.1461100569259962
Lfng	0.062007874015748025
Lgals3	0.2469416785206259
Lgi3	0.04094488188976378
Lgi4	0.0825016633399867
Lgmn	0.15188679245283018
Lgr6	0.11300121506682867
Lif	0.14936369725385132
Lilra5	0.4607454401268834
Limd2	0.08439306358381504
Liph	0.3733215936605767
Lonrf3	0.32667245873153783
Loxl1	0.050514958312898484
Loxl3	0.08143322475570032
Lpar3	0.03490658800393314
Lpar5	0.2597968069666183
Lpcat2	0.06988404888749608
Lpxn	0.19398258115597786
Lrig1	0.10581768208886852
Lrmp	0.2881903642773208
Lrp1	0.01064891846921797
Lrp4	0.04405797101449276
Lrrc25	0.3567774936061381
Lrrc38	0.12316528398213145
Lrrn1	0.024358974358974363
Lrtm2	0.03240564239420511
Lss	0.18460833715071004
Lst1	0.6983319197059654
Ltbp1	0.09347345132743362
Ltc4s	0.15299227799227802
Ltf	0.7818765036086608
Lum	0.051203901249619016
Luzp2	0.14256198347107438
Ly86	0.2985877605917956
Ly9	0.8748451053283767
Lyl1	0.14997581035316884
Lyve1	0.5414507772020725
Macrod1	0.17037754114230394
Mafb	0.05374823196605375
Mag	0.07491702228544335
Mal	0.33113020489094513
Mamdc2	0.23745230407983564
Man2b1	0.2730941704035875
Map3k14	0.12176774800188055
Map6d1	0.15613147914032868
Mapkapk2	0.0202020202020202
Mapkapk3	0.08131868131868132
Masp1	0.11897435897435896
Matn1	0.059907834101382486
Matn4	0.06675938803894298
Mavs	0.7572319909245604
Mbp	0.21899059024807527
Med12l	0.045631608235948806
Megf10	0.04531319413593959
Megf11	0.047653429602888084
Mertk	0.23844155844155845
Metrn	0.2641509433962264
Metrnl	0.0989010989010989
Mfsd7a	0.29727793696275073
Mlc1	0.058145625982189635
Mmd2	0.03153669724770642
Mmp9	0.3898645258404416
Mog	0.1388224030636668
Mras	0.037406483790523685
Mrc1	0.07852019630049074
Mro	0.4390243902439024
Ms4a6d	0.7384792626728108
Ms4a7	0.7149377593360996
Msh5	0.13220675944333996
Msr1	0.5477916941331575
Msx2	0.03563791874554526
Muc1	0.6689334287759485
Mvd	0.07373572593800977
Mybpc3	0.1092233009708738
Myc	0.03823529411764706
Myh14	0.04549675023212627
Myh6	0.015272244355909691
Myl2	0.19299349695825466
Mylk2	0.20422535211267606
Myo18b	0.1945059813912273
Myo1f	0.03752233472304944
Myo1g	0.07618080243778567
Myo7a	0.031507876969242316
Myom1	0.12900315741993684
Myom3	0.13282732447817835
Naaa	0.2937794040773654
Nab2	0.099023709902371
Nacc2	0.03255813953488372
Naglu	0.19112988384371699
Nat1	0.31938911022576355
Ncan	0.3842810575878305
Ncf1	0.08754512635379062
Ncf4	0.04230488694383661
Nckap1l	0.05649717514124294
Nckap5	0.2925963488843813
Ndrg2	0.05563549160671463
Neurl1a	0.030502111684655088
Neurl3	0.13122656668452062
Nfam1	0.8541810642709053
Nfasc	0.026315789473684213
Nfatc1	0.06720122184039709
Nfkbib	0.1753280839895013
Nfkbid	0.09587727708533078
Nfkbie	0.1020671834625323
Ngef	0.10834752981260648
Ngp	0.7641069155706407
Ninj1	0.027601924537857692
Ninj2	0.5979333020197275
Nipal4	0.07863974495217853
Nkain4	0.77421875
Nkx2-2	0.040350877192982464
Nlgn1	0.12526389866291346
Nod2	0.14615384615384616
Notch2	0.07666666666666667
Npc1	0.11508282476024413
Nphp3	0.1164095371669004
Npl	0.18642350557244172
Nr2e1	0.02580195258019526
Nt5e	0.17863105175292152
Ntpcr	0.26351865955826353
Ntsr2	0.083184789067142
Nuak2	0.1439831844456122
Nwd1	0.3110627719080174
Olfml1	0.2974408498309995
Olfml2b	0.15262582056892782
Olfml3	0.10566258026853474
Olig1	0.03637770897832817
Olig2	0.01875293014533521
Omg	0.22977624784853706
Opalin	0.18417694598043385
Osm	0.5790996784565917
Otud1	0.13429951690821254
Otx1	0.03569152326322498
P2rx1	0.09496753246753246
P2rx4	0.0978707508404931
P2rx7	0.2835199166883624
P2ry12	0.09305508039685254
P2ry13	0.201305057096248
P2ry2	0.059051724137931035
P2ry6	0.06982990152193375
P4ha3	0.09318323952470296
Pacsin3	0.02919369786839666
Padi2	0.029300241296104788
Palld	0.0523642047674873
Pamr1	0.0935672514619883
Paqr4	0.028753993610223638
Paqr6	0.17229336437718276
Paqr8	0.04879120879120879
Parvg	0.24605263157894736
Pbxip1	0.3106060606060606
Pcdh15	0.3149824032176973
Pcdh9	0.08871454435727218
Pcsk6	0.0732
Pctp	0.1696637998436278
Pcyt2	0.08588158750813273
Pde3b	0.26650755767700873
Pde9a	0.06187290969899665
Pdgfc	0.1624203821656051
Pdgfra	0.07008670520231214
Pdgfrl	0.1035625517812759
Pdlim2	0.17449664429530198
Pdlim4	0.07658536585365854
Pdpn	0.4475791078917271
Per3	0.43571707698319656
Pf4	0.2712889716147045
Pfkfb3	0.02787258248009101
Phgdh	0.07479079497907949
Phkg1	0.017383059418457646
Phlda3	0.02474864655839134
Phldb3	0.15960510078157136
Phyhd1	0.12246192893401014
Phyhipl	0.03525835866261398
Pik3ap1	0.1065208586472256
Pik3cd	0.03142389525368248
Pik3r5	0.1140307387208726
Pipox	0.3050969131371141
Pla2g15	0.09385863267670913
Pla2g3	0.3611393692777212
Pla2g7	0.3739802490339201
Plac8	0.07582938388625593
Plau	0.2999053926206244
Plbd1	0.2111241676459068
Plcb2	0.14660421545667449
Plcd4	0.3039918116683726
Plce1	0.1707444039562728
Plcg2	0.044707429322813935
Pld1	0.08070462925030725
Pld2	0.19717624148003896
Pld4	0.2839861751152073
Plek	0.10897435897435898
Plekha2	0.12185251798561153
Plekhb1	0.023268698060941832
Plekhf1	0.07509881422924901
Plekhg3	0.17700453857791226
Plekho1	0.11749515816655907
Plekho2	0.32380271622587564
Pllp	0.056571671629094
Pls1	0.026964047936085214
Plscr1	0.17754569190600522
Plscr4	0.16752698263725951
Plxdc2	0.08968401486988849
Plxnb1	0.1281477336317851
Plxnb2	0.08030303030303029
Plxnb3	0.2109158186864015
Pm20d1	0.5166889185580774
Pmel	0.2929405225125069
Pmp22	0.05288461538461538
Pnlip	0.14552529182879378
Pnpla7	0.1039272030651341
Ppara	0.039163328882955054
Ppfibp2	0.11044176706827308
Ppp1r14a	0.04973893926902995
Ppp1r3b	0.07056870070568699
Ppp1r3c	0.06649111257406187
Ppp1r3g	0.22040653646871264
Prelp	0.07620979426253259
Prex1	0.07260504201680673
Prg2	0.4642464246424643
Prkcq	0.07129094412331406
Prr18	0.21214788732394368
Prss50	0.31336174479819506
Psat1	0.07312529110386587
Psd4	0.3116646415552856
Pstpip1	0.10632780082987553
Pstpip2	0.06703703703703702
Ptafr	0.12924071082390953
Ptch1	0.02958579881656805
Ptger4	0.03501945525291829
Ptgs1	0.09815078236130867
Ptk2b	0.044126074498567334
Ptpn13	0.19424184261036467
Ptpn18	0.21348314606741567
Ptpn6	0.025021204410517386
Ptprc	0.5266585266585266
Ptprj	0.4171046344959388
Ptpro	0.060466644758462036
Ptprz1	0.26045883940620784
Ptx3	0.134857676154923
Pvalb	0.21925133689839574
Pycard	0.6574344023323616
Pygl	0.02784407319013524
Pygm	0.009677419354838708
Qprt	0.16827124319799078
Rab20	0.18122676579925653
Rab31	0.028635062042634427
Rab32	0.12847749114820434
Rab33a	0.050744248985115016
Rab37	0.024627720504009163
Rab3il1	0.14021000617665227
Rapsn	0.048293625241468116
Rasa4	0.14299950174389636
Rasal3	0.2759420289855073
Rasgef1b	0.03234750462107209
Rassf10	0.07396733909702209
Rassf5	0.09141274238227147
Raver2	0.12346401404330018
Rbm47	0.015358931552587647
Rbpjl	0.0851063829787234
Rcan1	0.13560111835973904
Rcsd1	0.354876615746181
Rdh5	0.15165165165165162
Renbp	0.34248927038626603
Retnla	0.8765613519470977
Retnlg	0.5505403687221869
Rffl	0.05644481887110363
Rfx4	0.035436473638720836
Rgl3	0.18099547511312214
Rgs1	0.10831353919239907
Rgs10	0.0671971706454465
Rgs14	0.09310889005786427
Rgs20	0.2690092165898617
Rhcg	0.1404040404040404
Rhoh	0.025660377358490558
Rhou	0.13910761154855644
Rilpl2	0.09687500000000003
Rin2	0.07803030303030302
Rlbp1	0.02927835051546392
Rnase10	0.5272727272727272
Rnase4	0.4117349519473951
Rnf180	0.3712212817412334
Rnf43	0.17368166424770198
Rorb	0.034324942791762014
Rps6ka1	0.040858018386108266
Rrad	0.06494192185850052
Rtkn2	0.19838902147971366
Rtn4rl1	0.11768488745980707
Runx1	0.01155115511551155
S100a1	0.21438848920863307
S100a4	0.2897526501766785
S100a6	0.04549283909014322
S100a7a	0.05239273927392739
S100a8	0.8311306901615272
S100a9	0.6458593424885559
S1pr2	0.05743509047993706
S1pr5	0.06969072164948452
Sall1	0.1487341772151899
Sall3	0.07297514033680834
Sash3	0.08377239199157008
Scamp2	0.13268365817091454
Scara3	0.127838519764508
Scd1	0.1075043630017452
Scd2	0.05245460659045057
Scel	0.43411595591758506
Scrg1	0.0847520355292376
Sdc4	0.11190233977619532
Sdf2l1	0.08444962143273152
Sec14l2	0.04628501827040196
Sec14l5	0.08243559718969555
Selplg	0.4837848149561236
Sema3d	0.057994579945799464
Sema4a	0.13692307692307693
Sema4b	0.275749063670412
Sema4d	0.1353628703452025
Sema5b	0.08947149396587598
Serpind1	0.2909367859862909
Serpinf1	0.13283208020050127
Sfrp5	0.04112388250319285
Sfxn5	0.02697495183044316
Sgk2	0.02736726874657909
Sgpl1	0.1883116883116883
Sh2b2	0.061379035472299726
Sh3bp1	0.16704086214638525
Sh3bp2	0.2344286414909269
Sh3gl3	0.1785714285714286
Shc4	0.2899484536082474
Shisa4	0.058130400628436774
Siglece	0.5532219570405729
Sirpa	1.0821089023336214
Sirt2	0.09505703422053233
Skap2	0.1275229357798165
Sla	0.2342829076620825
Slamf1	0.4241610738255033
Slamf8	0.2914201183431953
Slamf9	0.9139953088350272
Slc11a1	0.1449451887941535
Slc13a1	0.2156160458452722
Slc13a3	0.06364022061943148
Slc13a5	0.4717791411042944
Slc14a1	0.10968379446640317
Slc15a2	0.21254732287723094
Slc15a3	0.12738589211618254
Slc15a4	0.0978941377347752
Slc16a10	0.1655653450807636
Slc16a3	0.0759075907590759
Slc17a9	0.12452625879805088
Slc1a2	0.07399103139013452
Slc1a3	0.02106567534076828
Slc25a18	0.06203007518796993
Slc25a34	0.16729559748427672
Slc25a37	0.030427150380339375
Slc25a45	0.052890528905289065
Slc27a1	0.0596752961825362
Slc29a3	0.16766666666666666
Slc2a10	0.15283842794759828
Slc2a5	0.19454181271907864
Slc30a10	0.14869721473495054
Slc35b2	0.03657362848893166
Slc36a2	0.1994301994301994
Slc37a2	0.09071156979902226
Slc39a12	0.2927650028042625
Slc44a1	0.07318695941450434
Slc45a3	0.12971859986273165
Slc46a1	0.11047120418848168
Slc4a4	0.02925136341100645
Slc5a10	0.25470155355682744
Slc6a11	0.010125361620057859
Slc6a9	0.019205587079877785
Slc7a10	0.052212389380530966
Slc7a11	0.032722513089005235
Slc7a2	0.10090634441087612
Slc7a7	0.08485792137018294
Slc9a3r1	0.10872675250357654
Slc9a9	0.04873646209386282
Slco4a1	0.07264957264957267
Slfn2	0.5007743933918429
Slitrk2	0.1050295857988166
Sned1	0.10175054704595184
Snta1	0.08944099378881988
Snx20	0.15037593984962408
Snx22	0.3219161676646706
Snx33	0.03959945380063723
Snx8	0.04065469904963041
Soat1	0.1637596899224806
Socs3	0.035648432698217575
Sorcs2	0.0724976613657624
