Gene name	sharrisii_dNdS
Aak1	0.1484844047444721
Aamp	0.15351832121184045
Aars	0.037416514875531263
Aars2	0.13721169384457174
Aasdh	0.23105699405853444
Aasdhppt	0.18838961763885012
Aatf	0.13536661792354293
Aatk	0.1000852906442724
Abat	0.05458089668615985
Abca1	0.06011932078935293
Abca2	0.03480050098407586
Abca5	0.08386144630610297
Abca7	0.09375492079488552
Abcb10	0.08988858879135718
Abcb6	0.06472161056936143
Abcb7	0.12894596040663456
Abcb8	0.1565211307024909
Abcb9	0.041771026904742665
Abcc1	0.05397499139612252
Abcc10	0.16003330557868445
Abcc5	0.05928030303030302
Abcc8	0.03577037166288605
Abcd1	0.055182947074838964
Abcd2	0.08950539794125031
Abcd3	0.047790802524797116
Abcd4	0.05108176454060129
Abce1	0.002981978477894464
Abcf1	0.028714165655056495
Abcf2	0.010613419679798524
Abcf3	0.03611711764362106
Abcg1	0.016629287238116075
Abcg4	0.031998289623717216
Abhd10	0.2248824751284574
Abhd12	0.044023234484867016
Abhd13	0.028352566653402307
Abhd14b	0.14892428052528636
Abhd16a	0.07362018881626728
Abhd2	0.01613035290264472
Abhd3	0.06124121779859485
Abhd4	0.041091458153580666
Abhd5	0.06606969990319457
Abhd6	0.06550896512777071
Abi1	0.0365093499554764
Abi2	0.030449913000248574
Abl1	0.08674435542607427
Abl2	0.0832564339177689
Ablim1	0.04007543611504008
Ablim2	0.04931214272253282
Ablim3	0.04013654701562015
Abr	0.028797696184305256
Abtb1	0.035277873662409386
Abtb2	0.044682090105352325
Acad11	0.11783776164634575
Acad8	0.07883980506209716
Acadl	0.1171643492135856
Acads	0.06748409270354375
Acadsb	0.1083736618272474
Acadvl	0.1252683655371978
Acap2	0.04011391375101708
Acap3	0.07159554475867443
Acat1	0.0958809276566286
Acbd3	0.10987666904494957
Acbd4	0.13415652326756602
Acbd5	0.11926812740004518
Accs	0.16379748674366235
Ace	0.11546800470792296
Acer3	0.14116434827408553
Ache	0.05420767328035368
Acin1	0.17618656256420795
Acly	0.022686025408348458
Aco1	0.04280155642023346
Aco2	0.01964429571791535
Acot13	0.0942139995286354
Acot7	0.051982828239894585
Acot8	0.14781906300484654
Acox1	0.11747713047664902
Acox3	0.11001379064905023
Acp2	0.07772384034519958
Acp6	0.22751005734828386
Acr	0.10504498475723104
Acrbp	0.19264184827452316
Acsbg1	0.04996882145084182
Acsf3	0.11707236297400232
Acsl1	0.10052490838863028
Acsl3	0.07693137678031939
Acsl4	0.03494803888702648
Acsl5	0.1383468721212629
Acss1	0.10875622730727012
Acss2	0.09134031991174847
Actl6a	0.007523881984952236
Actl6b	0.004492667627362889
Actn1	0.011586300903049924
Actn2	0.005685960052485785
Actn4	0.022917748275606317
Actr10	0.04837669318426145
Actr1a	0.003104786545924967
Actr1b	0.02247820174386049
Actr2	0.06692794694000602
Actr3	0.04746192893401016
Actr3b	0.015781772575250836
Actr6	0.009199198018634272
Actr8	0.03830091425561533
Acvr1	0.049371332774518016
Acvr1b	0.031099241902136456
Acvr2a	0.037365513230590286
Acvr2b	0.026741640554577846
Acy1	0.07422121896162527
Acyp1	0.11550910940534542
Acyp2	0.08648250953113504
Adal	0.10429155961556763
Adam10	0.13869074492099326
Adam11	0.1359631716802921
Adam15	0.2042467948717949
Adam17	0.13151685393258428
Adam22	0.09028077753779698
Adam23	0.06532097375032486
Adam9	0.13084112149532712
Adamts1	0.10592366213667988
Adamts10	0.06632311604872172
Adamts15	0.0459726443768997
Adamts17	0.05146751982195021
Adamts3	0.08781575037147102
Adamts4	0.08117613956105797
Adamts6	0.08474264705882352
Adamts7	0.018734625602676372
Adamtsl2	0.06455020571555654
Adar	0.20837709272873287
Adarb2	0.05193394176445024
Adat2	0.031997905210788165
Adck1	0.05857014272855857
Adck5	0.11365618278007092
Adcy2	0.05223610356690205
Adcy3	0.04603473530027203
Adcy5	0.05695989214694978
Adcy6	0.05166364186327889
Adcy7	0.1070017559262511
Adcy8	0.05619162398312745
Adcy9	0.06485065361863726
Adcyap1	0.17771993753253512
Add1	0.06021229868228404
Add2	0.05354381967613312
Add3	0.05472984787550272
Adh5	0.050958954878161766
Adi1	0.03495173332065244
Adipor1	0.037470418090980805
Adipor2	0.08340660721014947
Adk	0.1049141503848431
Adm	0.16729889545910967
Adnp	0.058947147210255325
Adnp2	0.11544325854933565
Adora1	0.059375
Adpgk	0.10465906516650306
Adprh	0.09875749785775494
Adprhl2	0.0656210697640009
Adra1a	0.06558553386911596
Adra1b	0.051580428664213036
Adra2a	0.019402839914413536
Adra2c	0.009636016073030858
Adss	0.035026514094334354
Aebp2	0.07351555136663525
Aen	0.2265411234508289
Afap1	0.04112744765905549
Afap1l2	0.10817506193228738
Aff2	0.21644010195412064
Aff4	0.07492889958433603
Afg3l1	0.09015598836696924
Afg3l2	0.047886108714408966
Aftph	0.3270311001507056
Aga	0.19057623049219688
Agap1	0.019216664221798446
Agap2	0.062072434607645874
Agap3	0.07641170627340109
Agbl4	0.0034852983653594744
Agbl5	0.1498900561935011
Agfg1	0.1628748707342296
Agfg2	0.1912516568831661
Aggf1	0.10912511759172153
Agk	0.11727922409392548
Agpat1	0.057957285566655185
Agpat4	0.1150391644908616
Agpat5	0.1905518483211524
Agps	0.11470728224654927
Agrn	0.1705487564153178
Agt	0.14839233187950096
Agtpbp1	0.11992568509057128
Ahcyl1	0.044288133385437016
Ahcyl2	0.0199046483909416
Ahsa1	0.12643544832386033
Ahsa2	0.19779758783429469
AI413582	0.047969217614365116
AI593442	0.09466354109211253
AI597479	0.17046204620462047
Aifm1	0.1376290272130122
Aifm2	0.2174243063169436
Aimp1	0.07959754052543319
Aimp2	0.05016186862533505
Aip	0.000999351736307895
Ajap1	0.1335070216686789
Ak1	0.08814722395508423
Ak2	0.06572295247724974
Ak3	0.08732491786270101
Ak4	0.08139645345155162
Ak5	0.03193916349809886
Akap1	0.2432453296279141
Akap10	0.18968602570359525
Akap11	0.2378674484993442
Akap12	0.11051460297795217
Akap13	0.21120494646358012
Akap17b	0.16201944568618684
Akap5	0.16738617812443315
Akap6	0.16083974573435933
Akap7	0.1412704130643612
Akap8l	0.07441522239728518
Akirin1	0.07579771915677917
Akirin2	0.07939767282683093
Akna	0.35117840565995223
Akr1e1	0.16080822572931608
Akr7a5	0.057263037139716075
Akt1	0.010349796934363949
Akt3	0.0040219378427787935
Aktip	0.05158865732832252
Alad	0.09182323365969834
Alas1	0.05407852498147995
Alas2	0.06983477455219272
Alcam	0.07616885127464135
Aldh18a1	0.03235658274865868
Aldh1b1	0.022181592383055056
Aldh1l1	0.04510958976808364
Aldh1l2	0.049798313164649805
Aldh2	0.002044814897721528
Aldh3a2	0.13539097923792856
Aldh5a1	0.06014266171584912
Aldh6a1	0.06395418207851092
Aldh7a1	0.09277128830201456
Aldh9a1	0.0880389164441053
Aldoc	0.03652392947103274
Alg1	0.16059474314706504
Alg14	0.1876904326630104
Alg3	0.06347940053564306
Alg5	0.14861751152073732
Alg9	0.10714661614566888
Alk	0.11890813107577415
Alkbh1	0.14593279041467752
Alkbh2	0.10954937881659298
Alkbh4	0.09514580213197077
Alkbh5	0.02605278478556181
Alkbh6	0.07541164488202343
Alkbh8	0.16769314726748266
Aloxe3	0.0788195511835229
Als2	0.0826618636837615
Ambra1	0.08663978144919995
Amdhd2	0.08491873503842763
Amigo1	0.11951099557366685
Ammecr1	0.043790578809227786
Amn	0.07468781905285478
Amn1	0.1915126217451799
Amotl1	0.07331143337873568
Amotl2	0.08243813161454604
Ampd2	0.031206402819590282
Amph	0.1266049334682126
Amt	0.0815698875372963
Amz1	0.10741268402193152
Anapc1	0.0948569141484891
Anapc10	0.018679950186799504
Anapc16	0.005752157058897087
Anapc2	0.08291079289017662
Anapc4	0.138278869391615
Anapc5	0.09180049413218036
Anapc7	0.010445049954586741
Angel1	0.1627358490566038
Angel2	0.16140946296666
Angptl2	0.0319793958255084
Angptl4	0.11844063565221565
Angptl6	0.00545171339563863
Ank	0.012393036293892004
Ank1	0.05667644900953778
Ankfy1	0.042752386662362224
Ankib1	0.08904408555216063
Ankle2	0.22884946378922286
Ankmy2	0.07452618053324768
Ankra2	0.03609341825902336
Ankrd10	0.1944246737841044
Ankrd11	0.054407266660487535
Ankrd12	0.10503597122302158
Ankrd13a	0.04206938650930919
Ankrd13c	0.03225806451612903
Ankrd16	0.19009126466753587
Ankrd24	0.06861149095960582
Ankrd27	0.1067754522880454
Ankrd28	0.037895244991552016
Ankrd29	0.041621780432866524
Ankrd34a	0.0404749055585537
Ankrd34b	0.0907788624787776
Ankrd35	0.09349040221523444
Ankrd39	0.04350740016755096
Ankrd40	0.13779012749264466
Ankrd42	0.1928475293212844
Ankrd44	0.06448099335584359
Ankrd46	0.005148741418764302
Ankrd49	0.13178020943640428
Ankrd52	0.023472718793719885
Ankrd55	0.18544117647058825
Ankrd6	0.09963781506393674
Ankrd9	0.003558632626568585
Anks1	0.13220990025401153
Anks3	0.1115204286671132
Anks6	0.0946226892172838
Ankzf1	0.1872351873024413
Ano10	0.08971506495370703
Ano4	0.025651302605210417
Ano8	0.058171565609100036
Anp32a	0.0595922634605332
Anp32b	0.09427009034712316
Anp32e	0.05034266316531096
Antxr1	0.049251817015818725
Anxa2	0.021459227467811155
Anxa4	0.09128436794142844
Anxa5	0.04660509060142425
Anxa6	0.04830414234083959
Anxa7	0.07147087857847978
Aox4	0.13727166731441898
Ap1ar	0.04988619119878604
Ap1b1	0.017654146367017655
Ap1g1	0.011560693641618495
Ap1m1	0.0062969336670838545
Ap1s1	0.0028269195695786982
Ap1s2	0.030555262880623744
Ap2a1	0.02176194421430544
Ap2a2	0.012225445503522586
Ap2b1	0.10842968539930088
Ap2m1	0.0020808767427342727
Ap3b1	0.10247167868177136
Ap3b2	0.0479318418314256
Ap3d1	0.029791816223977027
Ap3m1	0.010253713684764031
Ap3m2	0.008944195994555705
Ap3s1	0.12783505154639174
Ap4e1	0.2356193514088251
Ap4m1	0.08373642058520339
Ap4s1	0.04943721032884573
Apaf1	0.11646174863387974
Apba1	0.056683322923173025
Apba2	0.045175816805595466
Apba3	0.004211315651163803
Apbb1	0.12707097171919549
Apbb2	0.06192012908430819
Apbb3	0.07289676778482464
Apc2	0.008463496588942064
Apeh	0.09083389728551018
Apex1	0.055125354596335205
Apex2	0.003984411526238229
Aph1a	0.02256675279931094
Api5	0.0432299359921221
Apip	0.05352066921140258
Aplf	0.2723714829701713
Aplp2	0.07186771252914988
Apoe	0.09769811983834124
App	0.02495882427467376
Appbp2	0.020267402376910014
Appl1	0.03281812407368198
Appl2	0.0714036007690963
Aprt	0.007911830155770735
Aptx	0.16718541574032902
Aqp11	0.18364603425097897
Aqp4	0.054838026677958916
Aqr	0.07325433356184508
Araf	0.0777189248057027
Arap1	0.08613168306787056
Arc	0.04930760762500724
Arcn1	0.013663419913419914
Arf2	0.03053168099140516
Arf4	0.01886120996441281
Arf5	0.007127922448203762
Arf6	0.11212045793927328
Arfgap1	0.07618904500713804
Arfgap2	0.07974799418448117
Arfgap3	0.10716093117408906
Arfgef1	0.057471264367816084
Arfgef2	0.04044557416267943
Arfip2	0.021196672927287358
Arfrp1	0.03038904658540658
Arg2	0.11957868649318465
Arglu1	0.019269776876267748
Arhgap1	0.04753065586680167
Arhgap12	0.07511737089201878
Arhgap18	0.1000636897601019
Arhgap20	0.19129554655870445
Arhgap21	0.1139874739039666
Arhgap23	0.10461672473867596
Arhgap24	0.11228726826130184
Arhgap32	0.14538795673281665
Arhgap39	0.05227960299347168
Arhgap42	0.02563196040304048
Arhgap44	0.10856009070294784
Arhgap5	0.03561399029869799
Arhgdib	0.06760920790284575
Arhgdig	0.051690919231354264
Arhgef10	0.06931430072685875
Arhgef10l	0.07205493050959627
Arhgef11	0.13436123348017626
Arhgef12	0.1568582550950309
Arhgef15	0.16271652804702644
Arhgef17	0.11597119254395255
Arhgef18	0.09099170288423547
Arhgef2	0.05746043707611152
Arhgef25	0.1250418200066912
Arhgef26	0.08588283715187267
Arhgef3	0.037152958905697565
Arhgef40	0.1414014620098944
Arhgef7	0.04835751208937802
Arhgef9	0.012291265752064065
Arid1a	0.07477856831711921
Arid1b	0.06189008731381612
Arid3b	0.15972160256982246
Arid4a	0.1143661543144118
Arid4b	0.0925545043192102
Arid5a	0.12058316176061433
Arid5b	0.11919456873939205
Arih1	0.017779839208410638
Arih2	0.032372400756143664
Arl1	0.020382366882603885
Arl10	0.14953225962002126
Arl15	0.15491619146362534
Arl16	0.15205028434600418
Arl2	0.02702322308233638
Arl3	0.020883116883116882
Arl5a	0.003041732570872369
Arl5b	0.057195149851292613
Arl6	0.06342301087578706
Arl6ip1	0.047058823529411764
Arl6ip4	0.08982672477941958
Arl6ip6	0.2060690509366775
Arl8a	0.0024418996295048835
Arl8b	0.16539923954372626
Armc1	0.041520056298381416
Armc10	0.2342817000351247
Armc5	0.07812067150534655
Armc6	0.10916976456009912
Armc8	0.01785448593959232
Armc9	0.09778196578718468
Arnt	0.09869375907111756
Arnt2	0.02291754756871036
Arntl	0.022208121827411168
Arpc1a	0.02046873400880156
Arpc2	0.04234338747099768
Arpc3	0.011056788266265516
Arpc4	0.0052906320541760725
Arpc5	0.09953860350661337
Arrb1	0.023053769325489123
Arrb2	0.046642468239564416
Arrdc1	0.13685231590008892
Arrdc3	0.04303237482404987
Arrdc4	0.0762110182439112
Arsa	0.12321020334496452
Arsg	0.1689484827099506
Arv1	0.1362443122156108
Arvcf	0.004267560984983822
Arx	0.0055145485945584435
Asap1	0.04247865119334356
Asap2	0.04916834216779382
Asb1	0.05496644295302013
Asb13	0.031120488282721726
Asb3	0.189510901591043
Asb6	0.051076662111859766
Asb7	0.006893310355632149
Asb8	0.02085699535363965
Ascc1	0.14695848084969426
Ascc2	0.12443216697360344
Ascc3	0.08892205992110032
Ascl1	0.025994022280590525
Asf1a	0.010508717458801052
Ash1l	0.08210376011423133
Ash2l	0.03807962980815578
Asl	0.050418660287081335
Asna1	0.005369127516778524
Asph	0.11896844248388193
Asphd1	0.1030366859750746
Asphd2	0.028581739444243963
Aspscr1	0.17534246575342466
Asrgl1	0.09315668683496768
Aste1	0.2392580617714626
Astn1	0.030348886086591007
Asxl1	0.3228856232658514
Asxl2	0.2607655502392345
Asxl3	0.18348354231974925
Atad1	0.007846856945761836
Atad2b	0.07420521039096567
Atad3a	0.03741987642201305
Atad5	0.21365914786967424
Atat1	0.1654759161097027
Atcay	0.019519724000181576
Ate1	0.2095229238352088
Atf1	0.06947993076732878
Atf2	0.03226372084867613
Atf3	0.05572373584482565
Atf4	0.1963852171567305
Atf6	0.18384045001278448
Atf6b	0.17693946807671065
Atf7ip	0.16797700566404594
Atg10	0.12022198312475225
Atg12	0.1421658242821809
Atg13	0.044376497810098336
Atg14	0.07597434632461765
Atg16l1	0.07161597512389467
Atg16l2	0.13481556913328807
Atg2a	0.07447214796224562
Atg2b	0.14168591224018476
Atg3	0.04871488344291691
Atg4b	0.05950007667535654
Atg4c	0.08663771623834271
Atg4d	0.10311989197640538
Atg5	0.03909385113268609
Atg7	0.0599011588275392
Atg9a	0.020900441980672712
Atg9b	0.13934482521804822
Atic	0.1423885780436041
Atl1	0.04358055119874524
Atl2	0.10553854007146504
Atl3	0.08824923004027482
Atm	0.13799160729969748
Atmin	0.15536576308949127
Atp11a	0.05607605400936897
Atp11b	0.07381037142518096
Atp11c	0.07990930328432046
Atp13a1	0.06992446019118925
Atp13a2	0.08728549378045458
Atp13a3	0.08516873889875667
Atp13a4	0.09886003799873336
Atp1a1	0.025175058352784264
Atp1a2	0.007832467639541594
Atp1a3	0.005054589567327133
Atp1b1	0.11321641089884125
Atp1b2	0.052628041403414434
Atp1b3	0.3759993123012121
Atp2a2	0.032857504856829124
Atp2b1	0.0633259423503326
Atp2b2	0.011929460580912864
Atp2b3	0.0347985347985348
Atp2b4	0.12198255460139293
Atp5b	0.028537671544124326
Atp5c1	0.06369507407876407
Atp5d	0.005378469032409682
Atp5e	0.037950842828891614
Atp5f1	0.15226517952252647
Atp5g1	0.10521849809079338
Atp5g3	0.34268248831355624
Atp5h	0.16417151162790694
Atp5j	0.08911569807296824
Atp5o	0.14792435062387194
Atp6ap1l	0.09407117810648502
Atp6ap2	0.10419932348816104
Atp6v0a1	0.1022125498730504
Atp6v0b	0.022998418858703462
Atp6v0c	0.0010007563319743957
Atp6v0e	0.050166652422869835
Atp6v1a	0.02009102009102009
Atp6v1b2	0.03993763492444232
Atp6v1d	0.03130455021529152
Atp6v1e1	0.031566196380219465
Atp6v1g1	0.044856568609537725
Atp6v1h	0.028543307086614168
Atp7a	0.11997891407485504
Atp8a1	0.02938172676565324
Atp8a2	0.0734008602747329
Atp8b2	0.023530570050211683
Atp9b	0.033813158148971116
Atr	0.09881382155750386
Atrip	0.37685523768552376
Atrn	0.06248708944432969
Atrnl1	0.03338945005611673
Atrx	0.12111650485436895
Atxn10	0.0995565333975042
Atxn1l	0.17797109997051014
Atxn2	0.09952153110047847
Atxn2l	0.09374039545128574
Atxn3	0.11940134257730825
Atxn7	0.27462930956062953
Atxn7l1	0.22564345491867996
Atxn7l2	0.14284247278701992
Atxn7l3	0.047788627225732336
AU040320	0.2102171591313635
Aup1	0.12507000186671646
Aurka	0.08305369127516778
Aven	0.2722017426273459
Avl9	0.10622056196199448
Avpi1	0.20669950738916254
AW209491	0.02343564825788101
Axin1	0.08575197889182057
Axin2	0.08381332151823953
Axl	0.0671699230313795
Azi2	0.17531956735496554
B230118H07Rik	0.38021292865125583
B2m	0.012756083084330915
B3galnt1	0.11344345616264295
B3galnt2	0.0942947028313919
B3galt1	0.02325581395348837
B3galt2	0.04217723317350382
B3galt4	0.16285164407681912
B3gat1	0.004471672022090946
B3gat3	0.039354808192611515
B3gnt2	0.0992560820320354
B3gnt4	0.09720737883927327
B3gnt5	0.07776647950837792
B3gntl1	0.07949511499484192
B4galnt1	0.12230495305924248
B4galnt4	0.003955174686882003
B4galt1	0.08737092930897537
B4galt2	0.05353886955080391
B4galt3	0.04120415593641772
B4galt4	0.10200798043506244
B4galt5	0.06324239301404784
B4galt6	0.05874712758517335
B4galt7	0.09129224652087474
B9d1	0.07604026845637582
Bace1	0.031161473087818695
Bach1	0.12753889369057908
Bach2	0.1197378651560591
Bag1	0.23747252747252745
Bag2	0.03477537437603993
Bag3	0.2260440271932664
Bag4	0.2704763791225117
Bag5	0.04787818533828685
Bag6	0.0816608359418155
Bahcc1	0.11385919412992597
Bahd1	0.18807231744540973
Baiap2	0.029151026275856563
Baiap2l2	0.0482658697817622
Baiap3	0.09132528218486068
Bak1	0.09067579127459367
Banf1	0.08175492848859682
Banp	0.03857588821168426
Bap1	0.05375482555175177
Barhl2	0.07538028932479587
Basp1	0.005959172835253981
Baz1b	0.05140773507083507
Baz2a	0.16560765704174374
Bbip1	0.07184661957618567
Bbs1	0.06258459555269094
Bbs2	0.06581996848057847
Bbs4	0.12773207990599295
Bbs5	0.06970708194289953
Bbs7	0.060729080364540174
Bbs9	0.08525704574422886
Bbx	0.1708768384416751
BC004004	0.2929121263620913
BC005537	0.02510716472749541
BC005624	0.01812736861633053
BC017158	0.17674755523361102
BC031181	0.3149444712699179
BC052040	0.1061013443640124
Bcam	0.005481208522730554
Bcan	0.12550907071455014
Bcap29	0.12363371386932233
Bcar1	0.005404268327748972
Bcar3	0.09807665111016828
Bcas1	0.4258058078036124
Bcas2	0.007025146083645197
Bcas3	0.037231138770608144
Bcat1	0.11847966661876705
Bcat2	0.0057928168493087346
Bccip	0.07358640828245289
Bcdin3d	0.14731685918994006
Bckdhb	0.019715969179634387
Bckdk	0.023563455973542785
Bcl10	0.12308639126086622
Bcl11a	0.028674698795180725
Bcl11b	0.03359400815067739
Bcl2	0.1369284690138601
Bcl2l1	0.04845121128028202
Bcl2l11	0.1310416426346753
Bcl2l13	0.1631052593711778
Bcl2l2	0.1388719697892557
Bcl6	0.032878692078403035
Bcl7b	0.05112072355485647
Bcl7c	0.1359291808326384
Bcl9	0.07031133621331744
Bcl9l	0.0859609932124753
Bclaf1	0.07332425995236475
Bcor	0.14841638741757648
Bcs1l	0.05417364266921789
Bdh1	0.05109198977123505
Bdkrb2	0.007352833405803121
Bdnf	0.04734658847089114
Bdp1	0.3659524570941264
Becn1	0.02363540010598834
Begain	0.08075238542155483
Bend3	0.018164184378500703
Bend4	0.04133361379890619
Bfar	0.11483042849053042
Bfsp1	0.09946372828899976
Bgn	0.033523809523809525
Bicd2	0.0010004179291610072
Bid	0.2590532965566332
Bin3	0.04059405940594059
Birc5	0.10630266262217727
Birc6	0.0611875816336783
Bivm	0.10848715164676076
Blm	0.24598629236691394
Blmh	0.055341817105652565
Bloc1s1	0.0088708655430237
Blvra	0.12187316656888368
Blvrb	0.04372719127641441
Blzf1	0.14307899368464644
Bmi1	0.03327417923691215
Bmp1	0.038678835289004766
Bmp2k	0.15708216765102065
Bmp5	0.051899907321594066
Bmp6	0.06054150632215503
Bmper	0.06567796610169492
Bmpr1a	0.03548586754693625
Bmpr2	0.05760649087221096
Bms1	0.09560216508795667
Bnip2	0.030862677501436432
Bnip3	0.1339622641509434
Bnip3l	0.03606623996748959
Boc	0.09679276315789474
Bod1	0.06347383959324257
Bola1	0.07657177002859704
Bola3	0.0758828996282528
Bop1	0.056329012642022724
Bpgm	0.03605530915731802
Bphl	0.0815942138175243
Bpnt1	0.05091234929944608
Bptf	0.14340463458110514
Braf	0.02
Brap	0.05394535240040858
Brd1	0.06988071570576541
Brd2	0.030836403329240005
Brd3	0.01962616822429906
Brd4	0.06707748257399737
Brd7	0.1627742392073602
Brd8	0.10432084029601338
Brd9	0.04076253524580115
Brdt	0.11850294004034508
Brf1	0.04711525377602396
Brf2	0.13465481886534514
Bri3bp	0.07979018295023242
Brix1	0.10452517527087317
Brms1l	0.09643155507817162
Brpf1	0.1241819322834175
Brpf3	0.06735673567356737
Brsk1	0.001380988735822066
Brsk2	0.044421169367260184
Brwd1	0.13496489731644906
Brwd3	0.12811963221178135
Bscl2	0.13087634133878384
Bsg	0.09290146893247099
Bsn	0.08754151409350253
Btaf1	0.05191193511008111
Btbd1	0.016653756777691712
Btbd11	0.02317817626859977
Btbd17	0.01974436063786768
Btbd19	0.015380373173197709
Btbd2	0.009217586982863077
Btbd3	0.00837728824076947
Btbd6	0.03884699818650377
Btbd7	0.06964553170244632
Btbd9	0.041077310598721176
Btd	0.10279564571994064
Btf3	0.10407179212429682
Btg2	0.05216249179097476
Btrc	0.014423814638637412
Bub3	0.0063614371472090325
Bud13	0.193058568329718
Bud31	0.025926619243728938
Bysl	0.06692531522793405
Bzw1	0.003319108582266477
Bzw2	0.0197149777502394
C1d	0.1013561182096104
C1galt1	0.005923276447048826
C1galt1c1	0.10754804352859458
C1qb	0.14021429122022666
C1qbp	0.05261295865763672
C1ql2	0.0503245910153207
C1ql3	0.03645025481941059
C1qtnf1	0.08296426222319668
C1qtnf4	0.0010001771568850758
C1qtnf5	0.030898065261334106
C1qtnf6	0.137938731097595
C2cd2	0.24872417982989065
C2cd2l	0.08952863018032269
C2cd3	0.2820578231292517
C2cd4c	0.041047554303842534
C330018D20Rik	0.1545931947341918
C530008M17Rik	0.18501471768798505
C87436	0.09796923076923078
Cab39	0.003728251864125933
Cab39l	0.023311179446483483
Cables1	0.03982694999363787
Cables2	0.061555866107672864
Cabp1	0.2131091576342067
Cabyr	0.44371727748691103
Cachd1	0.013387297633872978
Cacna1a	0.04558901615717211
Cacna1b	0.06000424058237331
Cacna1c	0.06521493850840572
Cacna1g	0.08266733266733266
Cacna1h	0.05912203977225845
Cacna1i	0.0364455736019115
Cacna2d1	0.055733968714389306
Cacna2d2	0.03482711272000999
Cacnb1	0.047055841851820567
Cacnb3	0.05208422129400733
Cacnb4	0.015885519233293947
Cacng2	0.012719563900666263
Cacng3	0.022143247676325858
Cacng4	0.02668145726296123
Cacybp	0.10199449793672627
Cad	0.04832834129361289
Cadm1	0.09433070866141732
Cadm3	0.13678539359473213
Cadm4	0.0035704915256354907
Cadps	0.01594341884440182
Cadps2	0.026255135785148813
Calb1	0.03122479548335062
Calb2	0.03472016582765768
Calcoco1	0.11448382126348228
Calm1	0.008001032391276294
Caln1	0.0326003251475999
Calu	0.02554797503266077
Caly	0.28575644885189777
Camk1	0.032896025063638146
Camk1d	0.033724340175953084
Camk1g	0.08815657410505186
Camk2a	0.005176079120066549
Camk2b	0.053719490832652116
Camk2g	0.0342276692061389
Camkk1	0.0030278070486243727
Camkk2	0.032328415651058366
Camkv	0.004490946443074865
Caml	0.12332775919732443
Camsap1	0.07181173213358713
Camta2	0.1319912552377482
Cand1	0.0064721369021500655
Cand2	0.05092631054249398
Cant1	0.06968725424959167
Canx	0.0720015098612815
Cap1	0.08068893528183715
Cap2	0.07580619284453714
Capn1	0.06817746568783914
Capn10	0.09678739512993656
Capn2	0.005053753432954418
Capn5	0.07621597050356077
Capn7	0.09729729729729727
Capns1	0.019126586013573324
Caprin1	0.07834367335160873
Caprin2	0.236568951750884
Capza2	0.023943458820135585
Capzb	0.054151125846111335
Car11	0.028884308960595524
Car4	0.006877675626359745
Car8	0.028921237828979075
Card10	0.07192881272143034
Carf	0.3425852498017447
Carm1	0.022967479674796745
Cars	0.039120826614107394
