Gene name	fcatus_dNdS
Ccl4	0.3338655596359573
Ccl5	0.18149159361977296
Ccl8	0.4792265482100863
Ccr6	0.05207029916960528
Ccr7	0.06332722459784157
Cd14	0.2912812210915819
Cd163	0.26831755280407865
Cd180	0.2510293200249532
Cd22	0.35908810844115835
Cd300a	0.5665452507705239
Cd300lb	0.4919512195121951
Cd36	0.13052310817673946
Cd37	0.16082121471343028
Cd4	0.5549024512256128
Cd44	0.3741176470588235
Cd48	0.5489394608926205
Cd52	0.3915486626208136
Cd53	0.17881867727205775
Cd63	0.3391181988742965
Cd72	0.5637818181818182
Cd79b	0.20513601299228584
Cd80	0.5841836734693877
Cd84	0.5148339684267829
Cd86	0.9131414701803052
Cd9	0.12025316455696206
Cdh19	0.18033747363487224
Cdh20	0.042140337122696984
Cdh23	0.027806035944387932
Cdk18	0.09833620195065976
Cdo1	0.06930103256552819
Cdt1	0.135676948704693
Cebpa	0.029695431472081226
Cebpb	0.13359821206853734
Cela1	0.1954415176743551
Celsr1	0.05654920465788873
Ch25h	0.011647792640684563
Chadl	0.12903596460990466
Chrdl1	0.11065573770491803
Chst12	0.03337066069428892
Chst3	0.06627615062761506
Cideb	0.16269988843436226
Ckb	0.052645886190648784
Clcf1	0.040562643114164215
Cldn10	0.0753514526710403
Cldn11	0.024985557481224725
Clec4a1	0.8092092847707114
Clec4n	0.2889360573096312
Clec5a	0.3670060451797645
Clmn	0.1956408475164988
Cln3	0.10042471571448144
Cln8	0.1563165143357957
Clu	0.15177445505314358
Cmtm5	0.13070829450139793
Cmya5	0.4202546998180716
Cnp	0.09538298716761476
Col16a1	0.16015104398045313
Col27a1	0.25605680868838765
Col4a5	0.13822048125349748
Col4a6	0.3235717714834373
Col6a3	0.11196958547951924
Col9a1	0.10512718600953896
Coro1a	0.16500424448217318
Cpox	0.15761212886923562
Crb2	0.15523650813998205
Creb5	0.04337686567164178
Cryab	0.02827707145988602
Cryba4	0.054459352801894234
Crybb1	0.041209677419354836
Cryl1	0.0996523754345307
Csf1	0.4507400555041628
Csf1r	0.2003559906552453
Csf3r	0.33157118268994346
Cspg5	0.17290228841264074
Cst7	0.2915733241426848
Cth	0.11006376490158024
Ctnnal1	0.11513790891597175
Ctsb	0.2219046186249436
Ctse	0.15821966977745872
Ctss	0.21430412371134025
Ctsz	0.06933559274165077
Cx3cr1	0.09227766936158348
Cxcl10	0.2191935815675787
Cxcl16	0.6182344029747969
Cxcr3	0.09765096544090517
Cybb	0.0869097061990463
Cybrd1	0.27831166384021105
Cyp27a1	0.3172936716243803
Cyp7b1	0.3769218576636551
Cyth4	0.03993707943721052
D630003M21Rik	0.3487670514165793
D7Ertd443e	0.3931308155446087
Daam2	0.058880043919846276
Daglb	0.1231527093596059
Dapp1	0.0715059588299025
Dbndd2	0.14811634646345392
Dbx2	0.19446935724962627
Dct	0.11914690813773382
Dcxr	0.0833235673268487
Ddhd1	0.09789184234647114
Ddn	0.3140262361251261
Ddo	0.23836477987421384
Ddr1	0.09909909909909907
Dennd1c	0.2477546549835707
Depdc7	0.09993624481989163
Dhcr24	0.032261768082663615
Dio2	0.18086500655308
Dmp1	0.13366073798778869
Dmrtb1	0.35
Dnase1l3	0.2392344497607656
Dnase2a	0.19460227272727268
Dock10	0.07239543726235742
Dock2	0.04683917458237799
Dock8	0.05985748218527316
Dok1	0.14989029072956664
Dok2	0.18288497730543565
Dok3	0.1752477973568282
Dpyd	0.11322828875045805
Dtna	0.04239354717688989
Dtx4	0.03976165921851725
Duoxa1	0.2880258899676376
Dusp15	0.09340300457217504
Dusp27	0.13366265750286369
Dusp9	0.09344777562862668
Dzip1l	0.20121007457436327
E2f8	0.17049689440993787
Ebi3	0.18699430626311056
Edem1	0.05977945443993035
Ednrb	0.14371646886685094
Eepd1	0.0698700661926943
Egfr	0.0764179104477612
Egr2	0.13717018978552695
Elf4	0.28035456606885184
Elf5	0.02991573033707865
Elovl2	0.10305841426293666
Emid1	0.4345028025742163
Emilin2	0.18720696584058946
Eml1	0.036054994388327724
Enpp1	0.2300421509771363
Enpp6	0.14584023864766324
Entpd2	0.1153294338373248
Epcam	0.1551701824770286
Ephb1	0.008829242450997705
Ephb3	0.024046828033539
Ephx2	0.24462626542781865
Eps8	0.0780281690140845
Epsti1	0.3609685484932227
Erbb3	0.09075877273562373
Ermap	0.2461295871559633
Ermn	0.27542844424660584
Erp27	0.33484265338465025
Espl1	0.25865401511157965
Etv4	0.08979297063071738
Etv5	0.056208246947707916
Evc	0.14520773344302754
Evi2a	0.4098232441733146
F13a1	0.10509054612861828
F3	0.47965794247214294
F9	0.1841299019607843
Fa2h	0.11909124221326492
Fabp7	0.291276993708553
Fads2	0.0685569191705459
Fam102a	0.023938384679433804
Fam110a	0.08047155304971809
Fam117a	0.1238716148445336
Fam163a	0.16493092454835284
Fam167b	0.05777015437392796
Fam178b	0.12348552670844525
Fam181a	0.15437658316915284
Fam181b	0.18043772724032225
Fam53b	0.1804119306042219
Fam83g	0.15116129860130886
Fam89a	0.08805244715722843
Fat1	0.06831460674157304
Fbln7	0.11087549227506817
Fbp1	0.09329902673677146
Fbxo2	0.06663260091977516
Fcer1g	0.1994878361075544
Fcgr1	0.4195791726105564
Fcrl1	0.451115163417029
Fermt3	0.05971806920119607
Fgd2	0.09708557638759978
Fgd3	0.15977575332866156
Fgf1	0.3199368753287743
Fgfbp3	0.2502707492369794
Fgfr2	0.0677908363140862
Fgfr3	0.04922748191978961
Fgfrl1	0.07512202562538134
Fggy	0.14312925170068028
Fgr	0.0971325238956342
Fhod1	0.10760517799352752
Fkbp5	0.1092398022249691
Fmnl1	0.08348794063079779
Fmo1	0.16453032332121673
Folh1	0.14820742637644047
Fras1	0.1458656999827378
Frmpd1	0.2562653099679669
Fxyd1	0.15850202429149796
Fyb	0.17228624270877793
Fzd9	0.007069543359865941
G0s2	0.08400852878464819
Gabrb1	0.03539355520338088
Gabrg1	0.027511463109629014
Gal3st4	0.2454205607476635
Galm	0.12649945474372953
Galnt12	0.1212794313638383
Galnt3	0.0631075959795683
Galnt6	0.08155643898325503
Gamt	0.14785460508335613
Gas1	0.09841570518339934
Gbgt1	0.11237271334594937
Gcnt1	0.09576235978396344
Gcnt4	0.18272375854891465
Gdf15	0.14998601622118346
Gdpd2	0.1978381096028155
Gfap	0.03953563890241922
Ggnbp1	0.3245379377431907
Gjb2	0.037394167450611485
Gjc2	0.038226071375242636
Gjc3	0.33863435567335604
Gldc	0.07098765432098765
Gli1	0.13238982443568612
Gli3	0.11233163332025632
Glipr1	0.4295860038108436
Glis3	0.1455993175031992
Gltp	0.0273394650240486
Glul	0.0556617803271723
Gm17455	0.08683582255288436
Gm266	0.07009476031215163
Gm2a	0.19535374868004224
Gm973	0.5274914089347078
Myrf	0.07083825265643448
Gna15	0.019597139581854904
Gngt2	0.18691417018930345
Gnpda1	0.04756493506493507
Gns	0.05428604570235472
Gpam	0.08028673835125448
Gpc5	0.16638935108153075
Gpc6	0.022963714793199697
Gpd1	0.07898473553425629
Gpnmb	0.2875242211954091
Gpr137b	0.0984236831987697
Gpr15	0.2841181165203512
Gpr157	0.1857336868654207
Gpr18	0.09500934080597813
Gpr183	0.08874697203259195
Gpr34	0.1578705828361634
Gpr35	0.10805424585621932
Gpr37	0.14689992281965525
Gpr37l1	0.059980620155038765
Gpr62	0.22436548223350256
Gprc5b	0.12244897959183675
Gpsm3	0.208775852431526
Gpt2	0.050811141720232635
Gramd3	0.17214961694456962
Grhl1	0.0407465825446898
Grin2c	0.07329842931937172
Grm3	0.03852545701767638
Grn	0.2010033063504732
Grtp1	0.15284414106939706
Gsg1	0.3959507944643773
Gsn	0.07252946509519491
Guca1a	0.0931674533962717
Gucy2f	0.15851216022889844
Haao	0.1341593391953104
Hapln2	0.06504369538077404
Has2	0.008206565252201762
Havcr2	0.4606741573033708
Hck	0.08720200752823087
Hcls1	0.1760718211799194
Hcst	0.37740612180498573
Hebp1	0.15228082075631674
Hepacam	0.043493092273580065
Hes5	0.052365591397849465
Hexa	0.22097516099356027
Hexb	0.3143677190612865
Hey2	0.05357920720197474
Hgf	0.0619158878504673
Hhatl	0.06267179769103902
Hist1h1e	0.04093643735286425
Hist1h2bk	0.01153695737192022
Hk2	0.03967835486422357
Hk3	0.13394605996685252
Hp	0.2017192651907678
Hpgd	0.07964450521278416
Hpgds	0.13760045114902014
Hps4	0.2568354207091198
Hr	0.2161619846771251
Hrh1	0.1444708008584661
Hs1bp3	0.27637738566798703
Hs3st3b1	0.049125045570543216
Hsd11b1	0.17251908396946564
Hspb3	0.10127659574468087
Htra1	0.05956375838926175
Hvcn1	0.11449840482098547
I830077J02Rik	0.5603513554444949
Icosl	0.2849279585559333
Id2	0.026804123711340205
Ier5	0.1793836026331538
Ifnb1	0.35301381492629463
Igfbp2	0.1321571238348868
Igsf1	0.1960983025082341
Igsf11	0.08120095530535654
Igsf6	0.454449710373881
Ikbke	0.11314914593603118
Ikzf1	0.08495002939447384
Il10ra	0.433160621761658
Il12b	0.2391304347826087
Il16	0.18247588424437303
Il17ra	0.23456942220032034
Il18	0.4508374689826303
Il1a	0.5474011396995339
Il1b	0.355929512621051
Il1r2	0.3411516359798288
Il1rap	0.11588447653429602
Il1rn	0.19820988455052532
Il21r	0.2637662692272686
Il23a	0.3851156069364162
Il27	0.2954709882795543
Il33	0.363746835443038
Il4i1	0.14739369529858262
Il6ra	0.3403545725820607
Il7r	0.4126418152350081
Ildr1	0.19442446043165465
Inpp5d	0.0744047619047619
Inppl1	0.03495217071376012
Insc	0.03673416407061267
Ip6k3	0.1471753179070252
Irak2	0.1898838285185566
Irf4	0.06317596566523605
Irf5	0.09621931553485036
Irf8	0.08285779502396713
Itga7	0.09488462159109247
Itga9	0.10667239404352806
Itgae	0.3637126552534408
Itgal	0.2681281618887015
Itgav	0.06923076923076922
Itgb3	0.06481051817478732
Itgb4	0.08068833652007648
Itgb5	0.0962723803933079
Itgb7	0.17195295794725587
Itgb8	0.1621676476557743
Itih3	0.13135313531353138
Itpr2	0.023204766384446532
Itpripl1	0.11851851851851852
Kbtbd8	0.05128879537085745
Kcna1	0.016904129437333975
Kcna2	0.004092769440654843
Kcna7	0.03414839797639123
Kcnd1	0.032162231981400155
Kcne1l	0.07859609819845048
Kcng4	0.046652101272330035
Kcnh5	0.019761958230406468
Kcnip3	0.17596332773566922
Kcnj10	0.005879326817079446
Kcnj16	0.045885286783042385
Kcnk12	0.00514252130473112
Kcnk13	0.06438393588926326
Kcnk6	0.10613119642191578
Kcnn3	0.041040462427745665
Kcnn4	0.07715880485936302
Kctd14	0.25788873400076034
Kctd21	0.004130162703379224
Kif19a	0.058482301408784174
Kirrel2	0.1535389039782713
Klf15	0.10052235953624664
Klk6	0.19369134515119915
Klrd1	0.5437236502107984
Kndc1	0.14120963608405945
Lad1	0.22607296137339056
Lag3	0.4213728845788172
Lair1	0.4145058248778655
Lap3	0.09266618497109827
Lat2	0.2801785351998377
Lbx1	0.008258258258258258
Lbx2	0.16860124281861885
Ldb3	0.0906608410704533
Ldhb	0.013053613053613055
Lfng	0.16797919225489488
Lgals3	0.1664163412436167
Lgi3	0.0204799021855418
Lgi4	0.05277642868706491
Lgmn	0.08139891604458534
Lgr6	0.0890125173852573
Lhfpl3	0.05036659228562322
Lif	0.1402081977878985
Limd2	0.02370244317491188
Liph	0.22858644245927484
Lonrf3	0.18584888232033991
Loxl1	0.051764959104606115
Loxl3	0.07341411261582323
Lpar1	0.0374953823420761
Lpar3	0.04412245342629916
Lpar5	0.12358763247788385
Lpcat2	0.11329462557689444
Lpxn	0.22426746806912096
Lrig1	0.10929174788823913
Lrmp	0.18287421174908727
Lrp1	0.010978167016158877
Lrp4	0.033917682926829264
Lrrc25	0.18664222365356986
Lrrc38	0.03980484782777047
Lrrn1	0.03199415631848064
Lrtm2	0.04998780785174347
Lsp1	0.20718647667935214
Lss	0.11098305866082747
Ltbp1	0.08960255500354862
Ltc4s	0.1169645238730328
Ltf	0.267799977922508
Lum	0.08777871860005644
Luzp2	0.22848360655737698
Ly86	0.21734550561797752
Ly9	0.6648090476970989
Lyl1	0.12251025190392502
Lyve1	0.4790352504638218
Macrod1	0.10499537465309898
Mafb	0.014011159330440172
Mag	0.027368964626904208
Mal	0.14598972738048202
Mamdc2	0.10959836623553436
Man2b1	0.15906090891947952
Map3k14	0.12356883552080425
Map6d1	0.24874623871614845
Mapkapk2	0.05355465079862199
Mapkapk3	0.06463161861692104
Masp1	0.21881178796723472
Matn1	0.04537105069801616
Matn4	0.0730196545562835
Mavs	0.5697674418604651
Med12l	0.05245513705383553
Megf10	0.047225843836013325
Megf11	0.052918424753867786
Mertk	0.19060936120105976
Metrn	0.18634048744998186
Metrnl	0.08052961494179355
Mfsd7a	0.19795799299883315
Mlc1	0.07698797721999577
Mlxipl	0.14681867200739485
Mmp9	0.14605338966775494
Mog	0.0917166095890411
Mras	0.045041143352100466
Mrc1	0.1253674121405751
Mro	0.3058605635666093
Ms4a7	0.6022558622736718
Msh5	0.11571737563085795
Msr1	0.27165874273639723
Msx2	0.06614263803680982
Mvd	0.10164493388010873
Mybpc3	0.07117092119866815
Myh14	0.024121903865388008
Myh6	0.014899464776508027
Myl2	0.03114772599029455
Mylk2	0.14553214924962138
Myo18b	0.14911409173704254
Myo1f	0.029386260718759032
Myo1g	0.051848407347128575
Myo7a	0.01831104686182388
Myom1	0.11195577055977884
Myom3	0.10214168039538717
Naaa	0.2280288532312675
Nab2	0.06254029658284978
Nacc2	0.02748992515831894
Naglu	0.11135446685878962
Ncan	0.2475154304843603
Ncf1	0.08416677490583192
Ncf2	0.15235849056603773
Ncf4	0.08426686582026388
Nckap1l	0.0748081841432225
Nckap5	0.2987452948557089
Ndp	0.04076497232008052
Ndrg2	0.10322453794730632
Neu4	0.14471157030266904
Neurl1a	0.03608391608391608
Nfam1	0.29859741805870754
Nfasc	0.03922214897824655
Nfatc1	0.09075179513798773
Nfkbib	0.11845697329376854
Nfkbid	0.12086536742356516
Nfkbie	0.11197368421052632
Ngef	0.07396077019974806
Ninj1	0.016410799364743253
Ninj2	0.16527383367139958
Nipal4	0.17634720877702484
Nkx2-2	0.02197098976109215
Nkx6-2	0.0611927642736009
Nlgn1	0.02870549268561965
Nlrp3	0.14186654541320906
Nod2	0.1402843601895735
Notch2	0.06655574043261232
Npc1	0.10888645090510148
Nphp3	0.09506618531889292
Npl	0.18107951247823564
Nr2e1	0.04399243140964995
Nt5e	0.2531945101751065
Ntpcr	0.16683799342105265
Ntrk3	0.021312480834099968
Nuak2	0.13933657371876865
Nupr1	0.2179950327387672
Nwd1	0.14987757957327738
Olfml1	0.206472693325035
Olfml2b	0.17117510180337406
Olfml3	0.04673579669928436
Olig1	0.05709112854556427
Olig2	0.1339784145887607
Omg	0.1670567583382095
Opalin	0.21825576140985087
Osm	0.2315143174720796
Otud1	0.1351799846821547
Otx1	0.014724310776942357
P2rx1	0.09492047203694202
P2rx4	0.12843664400933347
P2rx7	0.17225629648962548
P2ry13	0.16639293779511394
P2ry2	0.06263982102908276
P2ry6	0.06926922161390145
P4ha3	0.11317469529889727
Pacsin3	0.03872384695410935
Padi2	0.0476242610028465
Palld	0.1193122612018062
Pamr1	0.06843337590464027
Paqr6	0.04937867887508175
Parvg	0.18174428057136224
Pbxip1	0.2367342957471713
Pcdh15	0.1061429512516469
Pcdh9	0.02053388090349076
Pcsk6	0.07451782583284629
Pctp	0.195545100345512
Pcyt2	0.034826684107259635
Pdcd1	0.2673390224980605
Pde3b	0.2670891806247171
Pde9a	0.08719788775302957
Pdgfc	0.1269025875190259
Pdgfra	0.06136738056013179
Pdgfrl	0.09165442976015664
Pdlim2	0.1414512922465209
Pdlim4	0.07042548731922027
Pdpn	0.6161747921082669
Pf4	0.2308227517829188
Pfkfb3	0.018890046899426787
Phgdh	0.1286449399656947
Phkg1	0.036927447035152085
Phldb3	0.2388620943349955
Phyhd1	0.22373755989679325
Phyhipl	0.03435016662394258
Pigz	0.21625887924230466
Pik3ap1	0.12342533616418964
Pik3cd	0.02609443701013191
Pik3r5	0.1238734596284716
Pip4k2a	0.014360313315926894
Pipox	0.13502884111169378
Pla2g15	0.10728571428571428
Pla2g3	0.3247711839385887
Pla2g7	0.3475123018042647
Plac8	0.16654163540885222
Plau	0.3117647058823529
Plbd1	0.18909661766804625
Plcb2	0.10819024464367118
Plcd4	0.2736842105263158
Plce1	0.1512770137524558
Pld1	0.064228255404726
Pld2	0.07650964274423015
Pld4	0.192784570346134
Plek	0.11378077839555198
Plekha2	0.14079883275579064
Plekhb1	0.06204215876812678
Plekhf1	0.02353643966547192
Plekhg3	0.14905422446406055
Plekho1	0.08422350041084635
Plekho2	0.26410835214446954
Plp1	0.029895366218236175
Pls1	0.0332129963898917
Plscr4	0.2794202898550725
Plxdc2	0.09274423919253476
Plxnb1	0.13479957431713374
Plxnb3	0.09581010955218144
Pm20d1	0.2389686797023707
Pmel	0.31314587839461666
Pmp22	0.12536337209302326
Pnpla7	0.09426024241210057
Pou3f1	0.003795866722901729
Ppara	0.0430374714243117
Ppfibp2	0.11415703935774425
Ppp1r3b	0.10022953328232594
Ppp1r3c	0.1081446434606286
Ppp1r3g	0.08731145367147357
Prelp	0.06743969079035053
Prex1	0.04071271194558866
Prkcq	0.04280570742765701
Prr18	0.09854609688158164
Prrx1	0.10407632263660016
Prss50	0.29884570581383035
Psat1	0.06886277106439331
Psd4	0.2743217319813647
Pstpip1	0.05490344566452101
Pstpip2	0.15806024495200266
Ptch1	0.05408653846153847
Ptger4	0.07167280378748027
Ptgs1	0.09801667145731532
Ptk2b	0.03619978616160074
Ptn	0.07075630252100841
Ptpn13	0.16043262730959892
Ptpn6	0.06454566262302586
Ptprc	0.3184478371501273
Ptprj	0.3496659242761693
Ptpro	0.07044061029516611
Ptprz1	0.25697724345212536
Ptx3	0.21909047844623397
Pvalb	0.2215207764062942
Pygl	0.042068361086766
Pygm	0.012693631669535285
Rab31	0.004812514808556403
Rab33a	0.015356637704586784
Rab37	0.23561130661823135
Rab3il1	0.10497630331753552
Rac2	0.04978802043700402
Ranbp3l	0.28384397354568763
Rapsn	0.013344453711426188
Rasa4	0.06381079875055777
Rasal3	0.14473514628173734
Rasgef1b	0.02856338820880822
Rassf10	0.057712269047124766
Rassf5	0.12320294215981277
Raver2	0.1604199893673578
Rbm47	0.022288261515601784
Rbpjl	0.0673616680032077
Rcan1	0.06186327077747989
Rcsd1	0.3354248097099363
Rdh5	0.1875681570338059
Renbp	0.12999487704918036
Rffl	0.18244763718192836
Rfx4	0.033563482930571535
Rgl3	0.14276975776853434
Rgs1	0.10423348300192432
Rgs10	0.05407597674733
Rgs14	0.12992562114258585
Rgs20	0.2393553381659512
Rhcg	0.2258022093634929
Rhog	0.0035664444099860436
Rhoh	0.02881458966565349
Rhou	0.09044606916947344
Rilpl2	0.12154383316032838
Rin2	0.09773617762298653
Rlbp1	0.09445797358128552
Rnase10	0.24484215759383546
Rnase4	0.13295359822172825
Rnf180	0.3198710334294926
Rnf43	0.22285597881442248
Rorb	0.03760282021151587
Rps6ka1	0.05532555513737298
Rrad	0.05037700797727025
Rtkn	0.16305350553505535
Rtkn2	0.19323562570462235
Runx1	0.06491450284990499
S100a4	0.06745981521326415
S100a8	0.428204781845198
S1pr5	0.08089729560731591
Sall1	0.14170839022910028
Sall3	0.07048578037828276
Sap30	0.044262599962804544
Sash3	0.06007604562737642
Scamp2	0.1287038720232685
Scara3	0.07580037664783427
Scel	0.3349603416717511
Scrg1	0.2347867752755151
Sdc4	0.11496590501256132
Sdf2l1	0.050448942322325364
Sec14l2	0.07311932555123217
Sec14l5	0.06285197103781175
Selplg	0.4933787731256085
Sema3d	0.07614540761454076
Sema4a	0.131928181108509
Sema4b	0.07671882408724515
Sema4d	0.07299721620785649
Sema5b	0.10220701050395373
Serpind1	0.10959868575451773
Serpinf1	0.0935471048098582
Sfrp5	0.02618421052631579
Sfxn5	0.07542220036071487
Sgk2	0.0791907514450867
Sgpl1	0.15354901014002895
Sh2b2	0.05966666666666666
Sh3bp2	0.12364495009123108
Sh3gl3	0.16336732653469305
Shc4	0.2761177263536284
Shisa4	0.09368635437881874
Siglec1	0.2548695098663272
Sirt2	0.11849521562459035
Skap2	0.10722305389221556
Sla	0.109837193304288
Slamf1	0.5873639661426844
Slamf8	0.2931011739876006
Slc13a1	0.2244988864142539
Slc13a3	0.08219000776598501
Slc13a5	0.13632597725389772
Slc14a1	0.2025338424158278
Slc14a2	0.1134848743804478
Slc15a2	0.2472997299729973
Slc15a3	0.11089900918098354
Slc15a4	0.15611129154487388
Slc16a10	0.30681253107906514
Slc16a3	0.04213282103439184
Slc17a9	0.16039244186046514
Slc1a2	0.05384737932133184
Slc1a3	0.027709460567306117
Slc25a18	0.12713836047625562
Slc25a34	0.07816614795307636
Slc25a37	0.08173330984675004
Slc25a45	0.17861732202518635
Slc27a1	0.06735233197628741
Slc29a3	0.12957921754686166
Slc2a10	0.18041033734464396
Slc2a5	0.07312145041502839
Slc30a10	0.16220472440944886
Slc35b2	0.07539013074652044
Slc37a2	0.1064506797801562
Slc39a12	0.2678254700248315
Slc44a1	0.07687460617517329
Slc45a3	0.08037725225225224
Slc46a1	0.10956025814197808
Slc4a4	0.056058793368654936
Slc5a10	0.07599873511120481
Slc6a11	0.16234037225607212
Slc6a9	0.07254926572109953
Slc7a10	0.03997549395006892
Slc7a11	0.11620866325104798
Slc7a2	0.050871860502319635
Slc7a7	0.09711191335740073
Slc9a3r1	0.06566277402171687
Slc9a9	0.08562532433834978
Slco4a1	0.10956690368455074
Slpi	0.3923243243243243
Snta1	0.061482820976491874
Snx33	0.04533634821933295
Snx8	0.07260564529286997
Soat1	0.16669190007570026
Socs3	0.024326445200104633
Sorcs2	0.06778395420227329
Sorl1	0.06180487118119105
Sox10	0.00890544041450777
Sox15	0.14628320275176765
Sox21	0.0024626209322779237
Sox9	0.019936373276776248
Sp7	0.052131782945736435
Spag5	0.4741231822070146
Spata3	0.4713484515971714
Specc1	0.09446847256999773
Sphk1	0.08867876309736775
Spon1	0.024715134007382445
Spp1	0.4877157063468851
Srebf1	0.10822559072670533
Srpk3	0.019817747500663542
Sspn	0.1190841647480174
St6galnac5	0.07959976105137395
Stambpl1	0.08958097395243489
Steap1	0.1705733291099145
Stk10	0.06489114352145424
Ston2	0.14021625392396234
Sulf1	0.06161014755371474
Sulf2	0.03805680829179523
Sult1a1	0.20593857525168852
Susd3	0.1839778580764204
Susd5	0.3031698013941865
Svep1	0.16447368421052633
Syngr2	0.07242159715486582
Sypl2	0.06598785980027412
Tbc1d10a	0.08025147928994084
Tbxas1	0.2600598603259062
Tcirg1	0.05611644471972747
Tesk2	0.16194243023511318
Tgfbi	0.057166876839007986
Tgfbr1	0.07413428710778737
Tgm1	0.06873752495009981
Tgm2	0.08096538032013899
Tha1	0.0919247009148487
Thbs1	0.03527194399569198
Thbs4	0.06599254922831294
Ticam1	0.1850199938480468
Tifab	0.2045716682394883
Timd4	0.5519917984768601
Timp4	0.13080511052524846
Tlcd1	0.08678729223648222
Tlr1	0.2313442979475329
Tlr2	0.28976234003656304
Tlr5	0.20527780271070814
Tlr6	0.3020205066344994
Tlr7	0.2434442997954249
Tlr9	0.11776431802499425
Tmeff2	0.011464968152866241
Tmem100	0.13197360527894422
Tmem104	0.06002227171492205
Tmem106a	0.3257251545411317
Tmem119	0.18237939853602614
Tmem144	0.12066445182724254
Tmem173	0.3146581611426987
Tmem176a	0.4274961257471773
Tmem229a	0.14597701149425288
Tmem40	0.22112055398174385
Tmem52	0.2621415189508575
Tmem63a	0.0745385948812073
Tmem82	0.17463289642258795
Tmem88b	0.2089081928121274
Tmod1	0.03267462336137742
Tmprss7	0.11119239209948792
Tnc	0.13209479227618492
Tnf	0.13994356080041048
Tnfaip2	0.1475123654349724
Tnfaip6	0.0764406115248922
Tnfaip8l2	0.039735991379310345
Tnfrsf11a	0.3025900189513582
Tnfrsf13b	0.2429593007857332
Tnfrsf17	0.3043478260869565
