Gene name	pvampyrus_dNdS
Ripk1	0.2850772889417361
Ripply3	0.24163319946452474
Rnaseh2c	0.2125968802119101
Rnf183	0.08405405405405406
Ror1	0.027672955974842768
Rpap3	0.12191851469829808
Rpl22l1	0.08640373637778931
Rpsa	0.0024740992732333387
Rras	0.02579824155483573
Rsu1	0.11571342564720047
Rtp4	0.4875267978951471
S100a11	0.06371875858280691
S1pr3	0.06060391267366034
Samd9l	0.2265041289815179
Samsn1	0.1974129060708511
Scgb3a1	0.3023364485981308
Sdcbp2	0.2315168344324887
Sele	0.2314804500389885
Selp	0.287523118509034
Sema7a	0.12836497591385662
Sept1	0.031460296096904435
Sept10	0.16719963453631795
Sgms1	0.08833271991166729
Shroom1	0.6339963833634721
Sigirr	0.1418396595153305
Slc16a1	0.14993760028525585
Slc16a11	0.1106642835865356
Slc16a12	0.15267770204479067
Slc16a13	0.16684985711145306
Slc16a2	0.1022829408592486
Slc16a4	0.3711072664359862
Slc16a9	0.09076977484380523
Slc19a3	0.3184748319846386
Slc22a18	0.14029971648440664
Slc22a8	0.2232131481717416
Slc23a3	0.3726452119309262
Slc25a20	0.07452441655226515
Slc31a1	0.15766262403528114
Slc31a2	0.3668625678119349
Slc39a10	0.1171875
Slc39a8	0.08169230769230769
Slc40a1	0.14623091603053434
Slc43a3	0.1456463859579923
Slc5a6	0.25982441471571904
Slc7a3	0.2379705400981997
Smad6	0.0639391447368421
Snai2	0.05937193326790971
Snrk	0.0853924418604651
Sntb2	0.052472527472527467
Snx7	0.06496898465556644
Sorbs2	0.0731558004285277
Sox17	0.06986862310185976
Sox18	0.13687600644122386
Sox7	0.08175497482618076
Sparc	0.04785997538629838
Srgn	0.6682035821954249
Srpr	0.052560646900269535
Stap2	0.2146180088907268
Stard13	0.08327365728900256
Stk3	0.03431645334817288
Stox1	0.37994201370585134
Stra6	0.21610169491525424
Syt15	0.2193199729790588
Sytl4	0.18815139879319806
Tacr3	0.09120292299044408
Tagln2	0.03749289907214543
Tal1	0.05397615616402463
Tbc1d2	0.13401675209401176
Tbx4	0.04698972099853157
Tbxa2r	0.07378090491546956
Tcea1	0.11613391337242294
Tcea3	0.06660247151340075
Tcf15	0.03457891801450084
Tcf19	0.2787333226169426
Tead2	0.027985251016356245
Tfpi	0.5167439464193714
Tfpi2	0.3736792551522126
Tfrc	0.292925430210325
Tgfb1i1	0.10758758093973103
Tgfbr3	0.17493423524990606
Thsd1	0.16218528477144953
Tiam1	0.04748405386250886
Timp1	0.2891607203533809
Tinagl1	0.07703870725291244
Tm4sf1	0.32263185747045336
Tmem154	0.36258832279657865
Tmem51	0.10854956132163524
Tmem71	0.43318965517241376
Tmsb4x	0.0010543756589847866
Tnfrsf11b	0.11142335253618096
Tnfsf10	0.3327936231162037
Tpd52l1	0.09711021505376344
Tpk1	0.10237632640860858
Trim25	0.19419078006381335
Trpm6	0.20355084877744897
Tsc22d1	0.21027932960893853
Tshz2	0.07220658426141231
Tspan13	0.05153410783437593
Tspan18	0.061723280861640424
Ttc32	0.2042698998418556
Uaca	0.07853814629764777
Unc45b	0.03481624758220503
Ushbp1	0.2749960260689875
Usp18	0.2653976886471788
Usp3	0.04363124560168895
Usp53	0.2174801362088536
Utrn	0.10508617065994116
Vamp5	0.12451726155646575
Vegfc	0.13614374568071874
Vim	0.06748140276301808
Vsig2	0.29524004924086994
Vtn	0.2331509408781529
Vwf	0.12776759272317026
Wnt5b	0.025978951360576468
Wwc2	0.12309102015882713
Wwtr1	0.07027614024201055
Yes1	0.049139017219655606
Zap70	0.02483647739122192
Zfand2a	0.18553875236294892
Zfp366	0.07451676160239051
Zfp69	0.210845867255416
Zic3	0.022578104489367288
