Gene name	pvampyrus_dNdS
Ntrk2	0.05410790925812385
Nwd1	0.14815571676714007
Ogdhl	0.06166064981949459
Osr2	0.10393091125670044
P2rx6	0.2026602623314244
P4ha2	0.08209202250910295
Pacsin3	0.05855855855855855
Palld	0.12540390829358364
Pamr1	0.08717129158797035
Paqr7	0.15607354857391054
Pard3b	0.17651939431653185
Parp3	0.2460564930300807
Pax4	0.29833585476550684
Pcdhgc5	0.08336886993603412
Pde3a	0.15032001383843627
Pdgfc	0.12268188302425108
Pdgfrb	0.11685625646328852
Pdgfrl	0.0865946261682243
Pdk4	0.07205798749289369
Pdpn	0.4973059025226549
Pdyn	0.3093507144647781
Per3	0.3058296993344045
Pex11a	0.1949404761904762
Phka1	0.10369246332827516
Phkb	0.05612722170252574
Phkg1	0.037957051654091696
Phyhipl	0.029651988636363636
Pipox	0.20499698976520167
Pkp2	0.15921454159479898
Pla2g3	0.3005576753742296
Plcd4	0.29540229885057473
Plce1	0.1551756179148857
Plscr4	0.1626850605652759
Pnpla3	0.2429217391304348
Pou3f3	0.006551398081858706
Pou3f4	0.035822284252151664
Prrx1	0.09563436179746512
Prrx2	0.014206046375110066
Psd2	0.11587067126210406
Ptar1	0.25734303422258153
Ptch1	0.052916183854770184
Ptpn13	0.16267021906453524
Ptprz1	0.2637635379061372
Ptx3	0.24226139294926916
Pxmp2	0.1762
Pygb	0.031872051547577954
Rab34	0.051737602499023816
Ranbp3l	0.3212027539693691
Rapgef3	0.0711163416274378
Rarres1	0.1793881793881794
Raver2	0.16480571683787407
Rbm20	0.1606592364239981
Rbpms2	0.09282841823056301
Rdh5	0.26321801566579633
Rfx4	0.049326424870466325
Rgs20	0.3131800631800632
Rgs9	0.07950819672131149
Rimklb	0.055212620027434836
Rln1	0.5223988439306358
Rmnd1	0.2509260750523434
Rnf180	0.3077053344623201
Rnf182	0.028367938194109123
Ror2	0.03511674940246368
Rorb	0.0898470097357441
Rsad1	0.16283744974152786
Sall2	0.13056438791732908
Sash1	0.10921177587844257
Scg3	0.07870499581356405
Sctr	0.20811498727354394
Sec14l2	0.09324009324009323
Sema4a	0.1241804481847539
Sema5b	0.05290283462179779
Sfrp5	0.05448437043529068
Sfxn5	0.011144278606965177
Shc3	0.11085414739438793
Slc10a1	0.21957815035154132
Slc13a3	0.08687429075778591
Slc15a2	0.2880319774276981
Slc1a2	0.04791666666666666
Slc20a1	0.09755298230281843
Slc25a18	0.13856740694401
Slc25a42	0.03725707380928407
Slc25a48	0.24557979334098734
Slc2a12	0.14287829434409238
Slc30a10	0.24410509768695265
Slc39a12	0.26114097451014395
Slc4a4	0.054490918180303285
Slc6a1	0.015181518151815182
Slc7a11	0.11603754743359294
Slc9a3r1	0.0596766291033807
Slitrk2	0.04043055920189026
Smc4	0.09258649093904447
Sncaip	0.17116296026248634
Soat1	0.14631385312013584
Son	0.20895522388059698
Sorl1	0.07282471626733923
Sp6	0.04161516275236918
Spag8	0.6995184590690209
Spata3	0.5123016785467923
Spry2	0.05024127164348567
Sqle	0.17224810716365754
Srebf1	0.17249091417388873
Srpx	0.11057077041208087
Stk17b	0.051304222510448194
Ston2	0.12264742785445422
Svep1	0.17393561786085152
Sypl2	0.09613218174990612
Tectb	0.0380794701986755
Tex9	0.15582592419279365
Timp3	0.057211602726908166
Tlcd1	0.1766029246344207
Tmc7	0.06871825515386913
Tmem56	0.2596739900779589
Tmem82	0.1482812643995945
Tnfrsf19	0.20618885580604
Tom1l1	0.3270182992465016
Tpbg	0.12223184461214895
Tpmt	0.21858423266873966
Trh	0.3147590361445783
Trpm3	0.08121114898736716
Trps1	0.14318507890961266
Tsku	0.15475528364849833
Tspan7	0.017408123791102518
Ttc14	0.1695929768555467
Ttpa	0.19519152404237974
Tulp3	0.13779932422506244
Ucp3	0.08315883936583908
Upp1	0.1136853448275862
Vav3	0.0491734672525633
Vcam1	0.28812380455572945
Vegfa	0.4070561456752656
Veph1	0.17029835735836404
Vit	0.15904605263157895
Vldlr	0.07692307692307693
Vnn1	0.18294849023090584
Xkrx	0.11798486034977812
Zfp14	0.06593209710651259
Zfp280c	0.3626601356443104
Zfp449	0.11820580474934035
Zfp454	0.16375641966250915
Zfp532	0.0746878282179951
Zfpm2	0.07660916342051567
Zhx2	0.08742088607594937
Znrf3	0.1617161716171617
