Gene name	pvampyrus_dNdS
Engase	0.14156515319306018
Enpp1	0.18215892053973007
Entpd1	0.33095556546292165
Ermap	0.2778837814397225
Evi2a	0.3990422984836393
Fam110a	0.10593482839796804
Fam167b	0.052536105490825366
Fam83g	0.16621287128712872
Fblim1	0.15029156122785786
Fcgr1	0.4026803802399875
Fcgr4	0.3750142223233587
Fermt3	0.028663774772475968
Fes	0.052626179729175215
Fez2	0.07113543091655268
Fgd3	0.18333785126954008
Fhl3	0.020607857672349888
Fhod1	0.10052910052910054
Fkbp5	0.12345480815540215
Fmnl1	0.07989623865110247
Fndc7	0.13652037617554855
Fyb	0.17716145464836566
Gal3st4	0.274326750448833
Galns	0.1050464807436919
Gcnt1	0.1384234299868862
Gdf15	0.21678477763517665
Glul	0.05767195767195767
Gm128	0.4465432098765432
Gm7694	0.17260084251832186
Gns	0.06023512301539208
Gpat2	0.1654596784092304
Gpnmb	0.330132241813602
Gpr132	0.10656966735158548
Gpr65	0.14895655877342415
Gpsm3	0.1522756273925989
Grn	0.23134020618556697
Gsdmd	0.3706807366025243
Guca1a	0.02286505007907222
Gusb	0.15579357351509251
H2-Aa	0.4498579855800743
H2-Oa	0.1806237721021611
H2-Ob	0.2935086277732128
Haao	0.18204785257839198
Hck	0.07667828458857402
Hdc	0.15495587236931435
Hebp1	0.10229918509895226
Herpud1	0.11359602413915515
Hexb	0.3233903830480847
Hivep3	0.17376072867402348
Hpn	0.14225198141568735
Hps4	0.3328514636790748
Hpse	0.19746585486259666
Hrc	0.15805895776090906
Hrh2	0.10011337868480727
Hsd17b1	0.2002934069727304
Hsf2bp	0.12200326346177985
Hvcn1	0.12800077752940034
I830077J02Rik	0.9441747572815534
Icam1	0.20400782593229386
Icos	0.41480325879701857
Ier3	0.235368068165945
Ifngr2	0.401778204974168
Igsf6	0.3751340809361287
Ikzf1	0.07336409892320436
Il10ra	0.4679265371306894
Il12b	0.23677412108278106
Il16	0.21264501160092808
Il17ra	0.20718462823725986
Il1a	0.4236191954469021
Il1b	0.2795478818084728
Il1r2	0.3858649533276761
Il1rl1	0.3415107415107415
Il1rl2	0.3265771812080537
Il21r	0.2741265344664778
Il2rb	0.3148907103825137
Il4i1	0.10659025787965616
Il4ra	0.37373436569386537
Ip6k3	0.16443461045766855
Irak2	0.1977462346949832
Irf4	0.07486825367981101
Irf5	0.10629585394983793
Irf8	0.06553459119496853
Itgae	0.34906588003933137
Itgal	0.27027805791672666
Itgb3	0.06852375986891107
Itgb5	0.09526401741970604
Jak3	0.06770948079606375
Jdp2	0.018851756640959724
Kcna7	0.034501251340722204
Kcnd1	0.03625981441827266
Kcnh3	0.048836851024495455
Kcnk13	0.08157580580978907
Kcnk6	0.09553440702781844
Kctd12	0.03255028404729004
Khk	0.10487353485502776
Klhdc8b	0.06331136409027363
Klhl38	0.11407574901074055
Klk8	0.20532598714416894
Lag3	0.6135700389105059
Lair1	0.5628394473558836
Lasp1	0.021320916554343827
Lat2	0.2431476569407604
Lbx1	0.010756608933454877
Lbx2	0.18352941176470589
Lcp2	0.2113393311831608
Ldhb	0.009297411516111992
Lgals1	0.1799830364715861
Lgals3	0.18076720966894375
Limd2	0.028237585199610518
Litaf	0.14906832298136646
Lpxn	0.19711637487126674
Lrmp	0.192131440706382
Lsp1	0.19589485055815628
Ltb	0.16754675467546756
Ltf	0.3786271251438068
Ly86	0.2044359949302915
Lyl1	0.19214463840399001
Lyve1	0.4527911784975878
Man2b1	0.14564686737184698
Map3k14	0.1567889620570712
Mapkapk2	0.05634441087613293
Mapkapk3	0.06360211002260739
Matk	0.03365847532130448
Mdfi	0.1693745506829619
Med11	0.008617594254937163
Metrnl	0.08311402166595264
Mknk1	0.08125374326212817
Mlph	0.19517153748411686
Mlxipl	0.15795813883451285
Mmp12	0.4479331019248974
Mmp19	0.2624309392265193
Mmp2	0.05834546336729742
Mmp9	0.17134298552171742
Mpi	0.17257019438444926
Ms4a7	0.7482106808588731
Msh5	0.1367024177422287
Mvp	0.06964589050045734
Mybpc3	0.0654982919946532
Mybph	0.13951190593814838
Myo18b	0.17707106399685907
Myo1f	0.05795081967213115
Nagpa	0.14405496681029464
Napsa	0.2339520494972931
Nbeal2	0.10132092464725308
Ncf2	0.1359660406483149
Ncf4	0.13851277966838027
Neurl1a	0.03546576879910214
Nfkb1	0.11182761874803396
Nfkbib	0.15377152558816395
Nfkbid	0.1302491103202847
Nfkbie	0.1339738457432613
Nfkbiz	0.15396800253445272
Nhlrc3	0.2069071847055196
Nhp2	0.0963505667680398
Ninj1	0.043426238738738736
Nkg7	0.32144272691240583
Nlrp3	0.10736440273580404
Nod2	0.13462309542902967
Npc2	0.2530194159914386
Nrap	0.11522965350523767
Nuak1	0.075177523927138
Nupr1	0.2153335884679168
Oaf	0.09370287929920297
Olfm4	0.1807375800060957
Olfml3	0.0943099035243158
Orai1	0.047717842323651456
Orai3	0.12136389905605854
Osm	0.4211974110032362
P2rx4	0.1059047619047619
P2rx7	0.1587429492344883
P2ry13	0.17008555818987733
P2ry2	0.08335382345709368
Paox	0.12819267747887733
Parp10	0.21594835424622652
Pctp	0.11924425840027153
Pdcd1	0.2685168972158991
Pde3b	0.27607957302280445
Pdgfb	0.07567685114711319
Pecr	0.3257749712973593
Pf4	0.2614774624373956
Pik3cg	0.04723745255166596
Pik3r5	0.1134606970978562
Pkn1	0.050973528768322035
Pla2g2d	0.2653061224489796
Pla2g4d	0.2692507804370447
Plbd1	0.19721638655462184
Plcg2	0.033329935786362244
Plcl2	0.02455357142857143
Pld4	0.17406143344709898
Plek	0.07826236855714533
Plekho1	0.11286134671975072
Plekho2	0.24718918038129375
Plxnb2	0.060414471373375474
Pnpla2	0.05590851334180432
Pnpo	0.14915635545556805
Ppp1r3b	0.08616988653787183
Psd4	0.25819361817198483
Psmb8	0.13336374695863748
Psmb9	0.10271812584472144
Ptger4	0.08096571962118179
Ptpn1	0.08651126499561103
Ptpn18	0.1843813387423935
Ptpn7	0.08229751403368084
Qprt	0.11831108216650385
Qsox1	0.2733583229210051
Rab17	0.20046349942062566
Rab27a	0.041109709962168985
Rab3il1	0.08376582935436994
Rac2	0.005661348430262481
Rasa4	0.07094008369909156
Rasal3	0.1214679329346934
Rasgef1b	0.02139107611548556
Rassf4	0.13009962049335866
Rbm47	0.024507793273174736
Rcan1	0.06727513616958633
Rel	0.2340388917570126
Relb	0.08054074638233054
Renbp	0.18479985893140535
Rgs10	0.04559530165509877
Rgs19	0.03909870558781229
Rhbdf2	0.0369703140910159
Rilpl2	0.0959600385592849
Rin3	0.14848869160853942
Rinl	0.20435510887772196
Ripk3	0.4590052852690066
Rnase12	0.4702254769705145
Rnase6	0.39105712070302395
Rogdi	0.04767908309455587
Rrad	0.05390055722246035
Rtn4rl1	0.04769299023957409
Runx3	0.05873542313041617
Sall1	0.0572977158343012
Sap30	0.03731473408892763
Sash3	0.07905656256824635
Sat1	0.12585969738651995
Scamp2	0.12402496099843993
Scpep1	0.19515762105947354
Sdc4	0.11838134430727022
Sdf2l1	0.07901659247268313
Selplg	0.6913210773834972
Serpinb8	0.13058455114822545
Serpine1	0.15805928670680872
Serpinf2	0.30779674166020177
Sgk1	0.045476228335188426
Sh2b2	0.0772241457172964
Sh2b3	0.111842865395725
Sh3bp2	0.0949183121178711
Sh3pxd2a	0.06358609794628751
Siglec1	0.24542079207920794
Siglecg	0.3842250922509225
Sipa1	0.08412811387900355
Skap2	0.1089238845144357
Slamf6	0.7667472621248757
Slamf9	0.4708704592186429
Slc11a1	0.0729912685176101
Slc15a3	0.1270876568830912
Slc15a4	0.06510076845005075
Slc16a10	0.2548327137546469
Slc16a3	0.042911633820724736
Slc17a9	0.09294649061848506
Slc25a10	0.07103372028745164
Slc25a45	0.24898558231891565
Slc2a5	0.10696866991816152
Slc35c2	0.04264322916666667
Slc37a2	0.09231791011733452
Slc38a7	0.04962073324905183
Slc39a4	0.2218833396873809
Slc43a1	0.12370670265407108
Slc46a1	0.160679096559042
Slc5a10	0.08133086876155267
Slc7a8	0.10666666666666667
Slc9a9	0.08433149886694723
Smap2	0.08574641551869552
Smpdl3b	0.1686407880849068
Snta1	0.06415410385259633
Snx29	0.1468508997429306
Snx8	0.06958165106090543
Sord	0.14158905704307334
Sox15	0.16702247896521413
Sphk2	0.13914081145584725
Spib	0.0961447380884721
Spic	0.3086705202312139
Spn	0.6115267711012392
Srrd	0.2761692650334076
Srxn1	0.08421052631578949
St14	0.1184
St6galnac4	0.05250894566031456
Stab1	0.16174115591789198
Sun2	0.1250320595024365
Susd3	0.2429485897179436
Syngr2	0.08427961245963121
Tatdn2	0.21720430107526886
Tbc1d10a	0.08584576324976198
Tbc1d2b	0.0861170701808152
Tcirg1	0.054904163448711664
Tcn2	0.2885615251299827
Tgfbr1	0.06044098573281453
Tgif1	0.2342455043002345
Tifab	0.23012552301255226
Timd4	0.4937087330260371
Tln1	0.017551462621885155
Tlr1	0.2696092619392185
Tlr4	0.3741207502930833
Tlr7	0.2401680030546009
Tlr9	0.09728893158287973
Tmc6	0.11676758615534127
Tmem106a	0.3298606016140866
Tmem173	0.3237635019897669
Tmem37	0.11798744605727735
Tmem52	0.2560329605650383
Tmem86a	0.1148355058969584
Tnfaip2	0.12530842439196332
Tnfrsf11a	0.38001549186677
Tnfrsf12a	0.22935166038194865
Tnfrsf17	0.3663569281224378
Tnfrsf1a	0.27193078523710434
Tnfsf9	0.599210620739146
Tor3a	0.2590031004054376
Tpst2	0.02331743508214096
Traf5	0.14482506400097525
Trem1	0.7350689127105665
Trem2	0.2643420970849649
Treml2	0.4876549983539998
Treml4	0.6367070470235769
Trim14	0.14257777777777778
Trpv2	0.13036586976621314
Tslp	0.8160335408461441
Tspan14	0.013005109150023222
Tspan33	0.060901339829476236
Tspan8	0.27821106507433585
Ttc7	0.10027182120205376
Tubb1	0.03713754460023117
Tubb6	0.003883906503777982
Txnip	0.06557096387604862
Txnrd1	0.07675038585660167
Tyrobp	0.1368304803975704
Uba7	0.32722916310114664
Unc13d	0.0637330854250594
Vasp	0.14189189189189189
Vav1	0.03131954174565235
Vipr1	0.18894289185905225
Vps37b	0.08513525739618204
Vrk2	0.34049532556995243
Wdfy4	0.18559051527587775
Wdr81	0.0735930735930736
Xcr1	0.20419605715319228
Zbtb32	0.3442879499217528
Zbtb7b	0.06895368782161235
Zfp296	0.19492134472570471
Zfp36	0.11535035629453685
Zfp691	0.16904997876256547
Zfpm1	0.1269505851755527
