Gene name	pvampyrus_dNdS
Dnase2a	0.2724896201753037
Dok2	0.20515759312320914
Dpyd	0.09988048488987536
Dusp9	0.08771534737079158
Dzip1l	0.1973124914301385
E2f8	0.18248786204587308
Ebi3	0.12552742616033755
Edem1	0.04277750848279205
Efhd1	0.0803732977811637
Elf4	0.2924376508447305
Elf5	0.030449718925671457
Emid1	0.3238368518138963
Eml1	0.02555120543993406
Enpp1	0.18215892053973007
Enpp6	0.12444368366997605
Ephb1	0.014711359404096834
Erbb3	0.10058365758754864
Ermap	0.2778837814397225
Erp27	0.3731012658227848
Espl1	0.2805010893246188
Etv5	0.05212355212355213
Evc	0.15716826752045535
Evi2a	0.3990422984836393
F3	0.43333333333333335
Fa2h	0.1328653797944347
Fabp7	0.22257891920813264
Fam102a	0.017453347969264548
Fam110a	0.10593482839796804
Fam163a	0.20829042224510813
Fam167b	0.052536105490825366
Fam180a	0.18881396271320908
Fam181a	0.15209434729564866
Fam83g	0.16621287128712872
Fat1	0.07224977457168621
Fbxo2	0.05160205346078952
Fcgr1	0.4026803802399875
Fcgr4	0.3750142223233587
Fermt3	0.028663774772475968
Fgd3	0.18333785126954008
Fgfr2	0.0702510303484451
Fgfr3	0.09154305301105137
Fgfrl1	0.060468417317246274
Fhod1	0.10052910052910054
Fkbp5	0.12345480815540215
Fmnl1	0.07989623865110247
Folh1	0.18681917211328974
Fras1	0.15167578659370726
Frmpd1	0.2599891520520701
Fyb	0.17716145464836566
Fzd9	0.005197505197505197
G0s2	0.06357530591590763
Gabrb1	0.03248310442555047
Gal3st4	0.274326750448833
Gcnt1	0.1384234299868862
Gdf15	0.21678477763517665
Gdpd2	0.2105442176870748
Gfap	0.07192575406032482
Ggnbp1	0.4416104312021046
Gldc	0.07405652929101532
Gli3	0.12271208021645713
Glis3	0.1299238662694472
Gltp	0.03354126188771858
Glul	0.05767195767195767
Gm17455	0.07628674159563499
Gm2a	0.2231090150553238
Gm7694	0.17260084251832186
Myrf	0.06540334254507171
Gns	0.06023512301539208
Gpnmb	0.330132241813602
Gpr132	0.10656966735158548
Gpr37	0.11708823180144876
Gpr65	0.14895655877342415
Gpsm3	0.1522756273925989
Gramd3	0.15393963945716022
Grhl1	0.04420243433696349
Grn	0.23134020618556697
Grtp1	0.07818791946308726
Guca1a	0.02286505007907222
H2-Aa	0.4498579855800743
H2-Oa	0.1806237721021611
H2-Ob	0.2935086277732128
Haao	0.18204785257839198
Hapln2	0.0803645401822701
Hck	0.07667828458857402
Hebp1	0.10229918509895226
Hexb	0.3233903830480847
Hist1h1e	0.0332697807435653
Hps4	0.3328514636790748
Hr	0.2417218543046357
Hrh1	0.1727788279773157
Hs3st3b1	0.045798608456304
Htra1	0.06265664160401002
Hvcn1	0.12800077752940034
I830077J02Rik	0.9441747572815534
Igsf11	0.1045241809672387
Igsf6	0.3751340809361287
Ikzf1	0.07336409892320436
Il10ra	0.4679265371306894
Il12b	0.23677412108278106
Il16	0.21264501160092808
Il17ra	0.20718462823725986
Il18	0.5264812975835816
Il1a	0.4236191954469021
Il1b	0.2795478818084728
Il1r2	0.3858649533276761
Il1rap	0.20909444228527008
Il21r	0.2741265344664778
Il23a	0.3428428428428428
Il4i1	0.10659025787965616
Inppl1	0.0422728050658908
Ip6k3	0.16443461045766855
Irak2	0.1977462346949832
Irf4	0.07486825367981101
Irf5	0.10629585394983793
Irf8	0.06553459119496853
Itga7	0.10494728304947283
Itgae	0.34906588003933137
Itgal	0.27027805791672666
Itgb3	0.06852375986891107
Itgb4	0.0653016048699502
Itgb5	0.09526401741970604
Itgb7	0.13180423194960428
Itpr2	0.024700441454698338
Kcna7	0.034501251340722204
Kcnd1	0.03625981441827266
Kcne1l	0.18835133865664636
Kcng4	0.060590163934426226
Kcnip3	0.13159167876149008
Kcnk13	0.08157580580978907
Kcnk6	0.09553440702781844
Kctd14	0.3027414526547975
Kif19a	0.06070287539936103
Kirrel2	0.1994072122509468
Klf15	0.1331000362012791
Lag3	0.6135700389105059
Lair1	0.5628394473558836
Lap3	0.11475970583205065
Lat2	0.2431476569407604
Lbx1	0.010756608933454877
Lbx2	0.18352941176470589
Lcat	0.17295081967213113
Ldb3	0.13227513227513227
Ldhb	0.009297411516111992
Lgals3	0.18076720966894375
Lgi4	0.06716892075882729
Lhfpl3	0.04656084656084657
Limd2	0.028237585199610518
Loxl1	0.07635723166183175
Loxl3	0.08273711245642999
Lpxn	0.19711637487126674
Lrig1	0.1257505003335557
Lrmp	0.192131440706382
Lrtm2	0.05249579360628155
Lsp1	0.19589485055815628
Lss	0.10340196956132497
Ltf	0.3786271251438068
Lum	0.09126539753639416
Ly86	0.2044359949302915
Lyl1	0.19214463840399001
Lyve1	0.4527911784975878
Mal	0.159823484267076
Man2b1	0.14564686737184698
Map3k14	0.1567889620570712
Map6d1	0.22460211215231293
Mapkapk2	0.05634441087613293
Mapkapk3	0.06360211002260739
Matn4	0.08232509205681221
Mavs	0.6457712924359738
Megf10	0.05187863543468008
Megf11	0.07703130495954978
Metrn	0.17973778307508942
Metrnl	0.08311402166595264
Mlxipl	0.15795813883451285
Mmp9	0.17134298552171742
Mog	0.20580351940333294
Mro	0.23768075249192755
Ms4a7	0.7482106808588731
Msh5	0.1367024177422287
Msx2	0.06303211351755042
Mybpc3	0.0654982919946532
Myo18b	0.17707106399685907
Myo1f	0.05795081967213115
Myom3	0.10530361260568794
Naaa	0.20005782017924256
Nacc2	0.03398976802859345
Ncan	0.2513042513042513
Ncf2	0.1359660406483149
Ncf4	0.13851277966838027
Nckap5	0.3107300597557807
Neu4	0.10313096822732797
Neurl1a	0.03546576879910214
Nfasc	0.049757281553398064
Nfkbib	0.15377152558816395
Nfkbid	0.1302491103202847
Nfkbie	0.1339738457432613
Ngef	0.07774798927613939
Ninj1	0.043426238738738736
Nlgn1	0.055657773689052434
Nlrp3	0.10736440273580404
Nod2	0.13462309542902967
Nphp3	0.10206349206349204
Nt5e	0.20588845117147006
Nupr1	0.2153335884679168
Nwd1	0.14815571676714007
Olfml3	0.0943099035243158
Olig1	0.0635593220338983
Osm	0.4211974110032362
P2rx4	0.1059047619047619
P2rx7	0.1587429492344883
P2ry13	0.17008555818987733
P2ry2	0.08335382345709368
Pacsin3	0.05855855855855855
Palld	0.12540390829358364
Pamr1	0.08717129158797035
Pcdh9	0.022589531680440773
Pctp	0.11924425840027153
Pcyt2	0.043100539811066124
Pdcd1	0.2685168972158991
Pde3b	0.27607957302280445
Pdgfc	0.12268188302425108
Pdgfra	0.07416192283364959
Pdgfrl	0.0865946261682243
Pdlim2	0.14192495921696574
Pdpn	0.4973059025226549
Per3	0.3058296993344045
Pf4	0.2614774624373956
Phkg1	0.037957051654091696
Phyhipl	0.029651988636363636
Pik3r5	0.1134606970978562
Pip4k2a	0.01887046771802129
Pipox	0.20499698976520167
Pla2g3	0.3005576753742296
Plbd1	0.19721638655462184
Plcd4	0.29540229885057473
Plce1	0.1551756179148857
Plcg2	0.033329935786362244
Pld1	0.06693333333333333
Pld4	0.17406143344709898
Plek	0.07826236855714533
Plekha2	0.0896442059232757
Plekhb1	0.05368888888888889
Plekho1	0.11286134671975072
Plekho2	0.24718918038129375
Plp1	0.01771255060728745
Plscr4	0.1626850605652759
Plxnb2	0.060414471373375474
Pmel	0.3508771929824561
Pnlip	0.2541741204531903
Ppfibp2	0.1431747443308137
Ppp1r3b	0.08616988653787183
Prelp	0.07843651626442813
Prrx1	0.09563436179746512
Psd4	0.25819361817198483
Ptch1	0.052916183854770184
Ptger4	0.08096571962118179
Ptpn13	0.16267021906453524
Ptpn18	0.1843813387423935
Ptprz1	0.2637635379061372
Ptx3	0.24226139294926916
Pygl	0.043451558421618304
Qprt	0.11831108216650385
Rab33a	0.025378787878787883
Rab37	0.07025842178126443
Rab3il1	0.08376582935436994
Rac2	0.005661348430262481
Ranbp3l	0.3212027539693691
Rasa4	0.07094008369909156
Rasal3	0.1214679329346934
Rasgef1b	0.02139107611548556
Raver2	0.16480571683787407
Rbm47	0.024507793273174736
Rbpjl	0.07172701949860724
Rcan1	0.06727513616958633
Rdh5	0.26321801566579633
Renbp	0.18479985893140535
Rfx4	0.049326424870466325
Rgs10	0.04559530165509877
Rgs20	0.3131800631800632
Rilpl2	0.0959600385592849
Rlbp1	0.05490497216356306
Rnf180	0.3077053344623201
Rnf43	0.245075195933065
Rorb	0.0898470097357441
Rrad	0.05390055722246035
Rtkn	0.1703942380591357
Rtn4rl1	0.04769299023957409
S1pr5	0.09260493004663556
Sall1	0.0572977158343012
Sap30	0.03731473408892763
Sash3	0.07905656256824635
Scamp2	0.12402496099843993
Scrg1	0.3774580335731415
Sdc4	0.11838134430727022
Sdf2l1	0.07901659247268313
Sec14l2	0.09324009324009323
Selplg	0.6913210773834972
Sema4a	0.1241804481847539
Sema4b	0.12165178571428573
Sema4d	0.10838445807770962
Sema5b	0.05290283462179779
Serpind1	0.13598460551635666
Sfrp5	0.05448437043529068
Sfxn5	0.011144278606965177
Sh2b2	0.0772241457172964
Sh3bp2	0.0949183121178711
Siglec1	0.24542079207920794
Skap2	0.1089238845144357
Slamf9	0.4708704592186429
Slc11a1	0.0729912685176101
Slc13a3	0.08687429075778591
Slc15a2	0.2880319774276981
Slc15a3	0.1270876568830912
Slc15a4	0.06510076845005075
Slc16a10	0.2548327137546469
Slc16a3	0.042911633820724736
Slc17a9	0.09294649061848506
Slc1a2	0.04791666666666666
Slc25a18	0.13856740694401
Slc25a37	0.07459546925566342
Slc25a45	0.24898558231891565
Slc2a5	0.10696866991816152
Slc30a10	0.24410509768695265
Slc37a2	0.09231791011733452
Slc39a12	0.26114097451014395
Slc46a1	0.160679096559042
Slc4a4	0.054490918180303285
Slc5a10	0.08133086876155267
Slc7a11	0.11603754743359294
Slc9a3r1	0.0596766291033807
Slc9a9	0.08433149886694723
Slitrk2	0.04043055920189026
Snta1	0.06415410385259633
Snx22	0.1564760026298488
Snx33	0.05195876288659793
Snx8	0.06958165106090543
Soat1	0.14631385312013584
Sorl1	0.07282471626733923
Sox10	0.013437684583579444
Sox15	0.16702247896521413
Sox8	0.0411208754767037
Sp7	0.06187076697785099
Spata3	0.5123016785467923
Specc1	0.12223646267222045
Spon1	0.03157894736842105
Srebf1	0.17249091417388873
Srpk3	0.02843431313737252
Srpx	0.11057077041208087
Srxn1	0.08421052631578949
Sspn	0.1331893448524118
Ston2	0.12264742785445422
Sulf2	0.04045753018428299
Susd3	0.2429485897179436
Susd5	0.3130368098159509
Svep1	0.17393561786085152
Syngr2	0.08427961245963121
Sypl2	0.09613218174990612
Tbc1d10a	0.08584576324976198
Tcirg1	0.054904163448711664
Tesk2	0.190126582278481
Tgfbr1	0.06044098573281453
Tifab	0.23012552301255226
Timd4	0.4937087330260371
Tlcd1	0.1766029246344207
Tlr1	0.2696092619392185
Tlr7	0.2401680030546009
Tlr9	0.09728893158287973
Tmem106a	0.3298606016140866
Tmem173	0.3237635019897669
Tmem52	0.2560329605650383
Tmem82	0.1482812643995945
Tmprss5	0.1929260450160772
Tnfaip2	0.12530842439196332
Tnfrsf11a	0.38001549186677
Tnfrsf17	0.3663569281224378
Tor3a	0.2590031004054376
Tppp	0.033037774808696706
Trem2	0.2643420970849649
Treml2	0.4876549983539998
Trf	0.3537217815741306
Trim14	0.14257777777777778
Trp53inp2	0.09166051660516604
Trpv2	0.13036586976621314
Tsc22d4	0.14077467721782588
Tspan2	0.08090674530040548
Tspan33	0.060901339829476236
Tspan7	0.017408123791102518
Ttc7	0.10027182120205376
Ttpa	0.19519152404237974
Tubb1	0.03713754460023117
Tyro3	0.16387959866220733
Tyrobp	0.1368304803975704
Ucp3	0.08315883936583908
Unc13d	0.0637330854250594
Vav1	0.03131954174565235
Vcam1	0.28812380455572945
Vegfa	0.4070561456752656
Veph1	0.17029835735836404
Vit	0.15904605263157895
Vldlr	0.07692307692307693
Vnn1	0.18294849023090584
Vrk2	0.34049532556995243
Wdfy4	0.18559051527587775
Wdr81	0.0735930735930736
Wipf1	0.12287509238728753
Wscd1	0.10790197549387348
Zbtb7b	0.06895368782161235
Zcchc24	0.09594405594405593
Zfp14	0.06593209710651259
Zfp296	0.19492134472570471
Zfp36	0.11535035629453685
Zfp691	0.16904997876256547
Zfpm2	0.07660916342051567
