Gene name	hsapiens_dNdS
Ctss	0.27087872185911405
Ctsz	0.1205826170009551
Cxcl10	0.2479906814210833
Cxcl16	0.7546762589928057
Cxcr3	0.09617934193081837
Cyba	0.03604214158092539
Cybb	0.08242823894491856
Cyp4f18	0.13879838394369867
Cyp4v3	0.13643746616134272
Cysltr1	0.15816203143893592
Cyth4	0.025364661924265286
Cytip	0.20661625708884687
Daglb	0.13958192852326365
Dapp1	0.0667577591255124
Dcxr	0.10919540229885058
Ddn	0.2865683539258669
Dennd1c	0.21140642303432997
Dennd4b	0.07551963048498846
Depdc7	0.11960306406685235
Dgkd	0.0437207899894467
Dhrs3	0.038543592661072386
Dhx58	0.13943427620632282
Dnajb13	0.08918784255107125
Dnase1l3	0.20195263062737293
Dnase2a	0.26369257950530034
Dock2	0.046935394809497516
Dock8	0.07248734634851771
Dok1	0.16990027198549412
Dok2	0.1870975435249225
Dok3	0.18062076160667712
Dtnbp1	0.2324552583953348
Dtx4	0.04983766233766234
Duoxa1	0.1939937866758716
Dupd1	0.09465104431991847
Dusp13	0.24229851675137434
Dusp2	0.06975176906660678
Dusp27	0.12877984084880634
Dusp5	0.07634129047506501
Dyrk4	0.31737704918032783
E2f2	0.14654144305307096
Ebi3	0.2003908476508428
Edem1	0.06636716356953237
Edem2	0.06327842507030935
Eef2k	0.06283843344666919
Efhd2	0.015291651251695647
Egr2	0.1145320197044335
Egr3	0.010214007782101166
Ehbp1l1	0.3645188284518828
Ehd1	0.001409082175110485
Ehd4	0.020193637621023514
Eid3	0.2469477658904972
Eif4ebp1	0.101890756302521
Elf4	0.2655904467049978
Emilin2	0.17202666354812304
Emp3	0.041811468288444835
Engase	0.14605800439744532
Eno3	0.017573504562352144
Enpp1	0.1853040024442408
Entpd1	0.2828828828828828
Epn1	0.042179854901299135
Epsti1	0.3517472913169541
Ermap	0.2778370686588403
Erp29	0.08560252745599517
Etv3	0.1593743394631156
F11r	0.3456277056277056
F13a1	0.1120201384518565
F9	0.19795296167247384
Fam110a	0.10712928960364697
Fam167b	0.06729939603106126
Fam3a	0.1176703645007924
Fam78a	0.017481981291213006
Fam83g	0.14657748683648786
Fblim1	0.26193675535250377
Fbxw4	0.10789350770667913
Fcer1g	0.19901568748077514
Fcrl1	0.5708820403825717
Fermt3	0.027019575406672183
Fes	0.0658904109589041
Fez2	0.07588778984919732
Fgd2	0.11389012952210807
Fgd3	0.17393376221110315
Fgr	0.0999736217356898
Fhl3	0.020809437981320664
Fhod1	0.1167669539762563
Fkbp5	0.11087708740785318
Flcn	0.04743758212877793
Fmnl1	0.09309021113243762
Fmnl3	0.05380894800483677
Fndc7	0.16001572636131314
Folr2	0.11976630963972736
Fpr1	0.19039124747294564
Frrs1	0.27468108707709377
Furin	0.05170975813177648
Fyb	0.21080368906455865
Fzd7	0.011686899800688532
Gabrd	0.024345395704619004
Gal3st4	0.224693115104074
Galm	0.12431096749667365
Galns	0.12620556627170018
Galnt12	0.11889534883720933
Gas6	0.07174662453318012
Gbgt1	0.15660956277166965
Gcnt1	0.12436066052900775
Gdf15	0.07695973982281036
Ggt5	0.17511454753722794
Glipr1	0.34491315136476425
Glul	0.05598657999580625
Gm128	0.35238377257921233
Gm13889	0.02389300090897286
Gm572	0.4313725490196079
Gm7694	0.1872921407316646
Gmfg	0.040193370165745854
Gmip	0.14648229752317274
Gngt2	0.17230554586675967
Gnpda1	0.03326242506285052
Gns	0.056676400318555885
Golm1	0.23638011099784803
Gp9	0.17133528097611272
Gpat2	0.14808206958073147
Gpatch3	0.15786694825765574
Gpnmb	0.2847850230049183
Gpr137b	0.054041882458905656
Gpr157	0.09812304483837332
Gpr18	0.10796781728523228
Gpr183	0.06658484197606629
Gpr34	0.08778263347900436
Gpr35	0.13739352640545144
Gpr65	0.13320223556199545
Gpsm3	0.15457486136783732
Gramd1a	0.03423160961398398
Grn	0.189415738771425
Gsdmd	0.38738149722131415
Gsg1	0.30762869547240024
Gusb	0.16779181184668987
H2-Oa	0.19680382534289675
H2-Ob	0.2438407019912251
H2-T24	0.010006557542434864
H6pd	0.10623946037099494
Haao	0.13798171129980405
Havcr2	0.4278169014084507
Hck	0.07129455909943715
Hcls1	0.17564996829422952
Hcst	0.2601547388781431
Hdc	0.13360323886639675
Hebp1	0.10047779651489601
Herpud1	0.13254333991661182
Hexb	0.2906916276651066
Hfe	0.2463084749968979
Hivep3	0.18913822364699226
Hk2	0.040281579976535004
Hk3	0.13398180106683402
Hlx	0.08676449636700385
Hmox1	0.10840636157091853
Hpgd	0.12494402149574566
Hpgds	0.18187712757335064
Hpn	0.08372495671531041
Hps4	0.30279960707269155
Hpse	0.22819248427138245
Hrc	0.28753419304415784
Hrh2	0.14663372452130946
Hs1bp3	0.29277963272120194
Hsd17b1	0.17185779455718106
Hsf2bp	0.1239917463890452
Hspb3	0.1212534059945504
Hvcn1	0.12036561569271848
I830077J02Rik	0.5909707421042434
Icam1	0.29453572793274746
Icos	0.3334442595673877
Id2	0.017894422904861318
Ier3	0.22290310225967064
Ier5	0.1819004524886878
Ifnb1	0.5326100511285696
Ifngr1	0.5457927876359474
Ifngr2	0.4002450980392157
Igsf6	0.6101854024876789
Ikzf1	0.05599704306043245
Il10	0.2444194636261442
Il10ra	0.4131115931549771
Il12b	0.2659696544689532
Il16	0.21794145420207744
Il17ra	0.1866183759054518
Il1a	0.4568406687137495
Il1b	0.3895822029300055
Il1r2	0.3844509751536201
Il1rl1	0.33018319278860137
Il1rl2	0.2994186046511628
Il1rn	0.22131541046567446
Il21r	0.30031522793404464
Il27	0.328149300155521
Il2rb	0.3407276995305165
Il4i1	0.11976007548187087
Il4ra	0.3599219892735251
Il6ra	0.4127694663682413
Il7r	0.4023533257068149
Ildr1	0.18552943320575907
Inpp5d	0.08453436807095344
Ip6k3	0.18643833724623676
Irak2	0.2243002077985576
Irf1	0.11373578302712163
Irf4	0.07052573731452648
Irf5	0.12379297025878715
Irf8	0.06163287086446104
Isg15	0.1874412041392286
Itga9	0.10094637223974763
Itgae	0.3545232273838631
Itgal	0.238530875824028
Itgax	0.24653632008286935
Itgb5	0.09172453703703703
Itpka	0.0462535843411046
Itpripl1	0.13577981651376148
Jak3	0.06570465865807207
Jdp2	0.029265155169641423
Junb	0.04616384915474643
Jup	0.007106280698087573
Kcna7	0.03323794849218578
Kcnd1	0.03748687959214275
Kcnh3	0.036782061369000786
Kcnk12	0.007268951194184839
Kcnk13	0.08269896193771628
Kcnk6	0.09393499385680776
Kcnn4	0.10305555555555557
Kctd12	0.0043003046049095136
Khk	0.21858449687048626
Klhdc8b	0.031471090509880464
Klhl38	0.11492186419582355
Klhl6	0.045663656500255584
Klk8	0.20237428603427035
Klrd1	0.5133784655061251
Lag3	0.4952334392569054
Lair1	0.6103233125354509
Lasp1	0.02657342657342657
Lat2	0.282967321634969
Lbx1	0.020712655783745832
Lbx2	0.1808133767890038
Lcn2	0.2755954222084751
Lcp1	0.028179458657767886
Lcp2	0.16544684129429893
Ldhb	0.017437961099932932
Lfng	0.038046350117007625
Lgals1	0.057537012113055175
Lgals3	0.16215022091310752
Lgmn	0.11032676761926448
Lif	0.1278918918918919
Limd2	0.022065217391304345
Liph	0.2105614973262032
Litaf	0.0884515570934256
Lpcat2	0.11526032315978453
Lpxn	0.22058449809402794
Lrmp	0.21236279607163489
Lrrc25	0.22415481195645914
Lrrk1	0.07868265123329199
Lsp1	0.2030231716147719
Lst1	0.366109832949885
Ltb	0.25883910001890714
Ltc4s	0.08894838613714115
Ltf	0.2966014418125644
Ly6g6e	0.24457483468380364
Ly86	0.3084081632653061
Ly9	0.6304670126019274
Lyl1	0.15399399399399402
Lyn	0.029759891782211705
Lyve1	0.4308532147189649
Maf	0.05902192242833053
Mafb	0.021089958939902943
Man1c1	0.06590752242926155
Man2b2	0.15155358275206088
Map2k3	0.026620370370370367
Map3k14	0.13981042654028436
Map3k8	0.05538030143708378
Mapkapk2	0.05027675276752768
Mapkapk3	0.049989585503020205
Matk	0.06402543829494671
Mdfi	0.16304347826086954
Med11	0.01818756919183932
Metrnl	0.11239293829750042
Mgat1	0.05166955988971714
Mknk1	0.0693353763646811
Mknk2	0.03481457454859985
Mlph	0.2700721821210439
Mlxipl	0.14867174149448498
Mmp12	0.4973699590882525
Mmp19	0.2725916453537937
Mmp2	0.034883720930232565
Mmp9	0.1716678297278437
Mpi	0.22764673614920464
Mrc1	0.14827635944035772
Ms4a7	0.6474525846039421
Msr1	0.3058935060831095
Mtr	0.09643510054844608
Mvp	0.06465517241379311
Mxra8	0.09829277152197602
Mybpc3	0.0714387565948952
Mybph	0.14571536428841073
Myd88	0.13987584202879408
Mylip	0.030206435944140863
Myo18b	0.1777135231316726
Myo1f	0.028730128327906532
Myo1g	0.06281078251766553
Myo7a	0.017963359505115396
Myom1	0.11736278909216433
N4bp2l1	0.16822615966553855
Nab2	0.050873700508737005
Naglu	0.13848842289209262
Nagpa	0.14072494669509594
Napsa	0.3178281741433538
Nbeal2	0.10067855452106672
Ncf1	0.059724137931034475
Ncf2	0.1233815689261234
Ncf4	0.15690269994905756
Nckap1l	0.05837912087912087
Ncoa3	0.13316326530612246
Nek6	0.0260578235513091
Neu1	0.13447971781305115
Neurl1a	0.038390945243193635
Neurl3	0.17513482827135962
Nfam1	0.39737716698104736
Nfatc1	0.0827572387536319
Nfe2	0.11521335807050093
Nfkb1	0.13027554935472618
Nfkb2	0.0742608695652174
Nfkbia	0.08642793987621572
Nfkbib	0.10370042100598273
Nfkbid	0.11458333333333333
Nfkbie	0.1827738216344524
Nfkbiz	0.17266187050359713
Nhlrc3	0.17823401162790697
Nhp2	0.08932355338223308
Ninj1	0.034372010386770534
Nkg7	0.35138087065064755
Nlrp3	0.11388063114566654
Nmnat3	0.12747668997668996
Nmt1	0.02517601877533604
Nod2	0.17615330021291695
Npc2	0.18784055061657587
Npl	0.17958287596048295
Nrap	0.12271186440677967
Nrm	0.057173678532901825
Ntpcr	0.13473239786415
Nuak1	0.07607000519840583
Nuak2	0.09441707717569787
Nup62	0.12415349887133185
Nupr1	0.24339685723838184
Oaf	0.1010910710309508
Oas2	0.4067178752766567
Oasl1	0.20585197934595525
Olfm4	0.3360384730988879
Olfml3	0.06700791065611912
Orai1	0.0593900481540931
Orai3	0.08820832569227947
Osm	0.2840731811090626
Otud1	0.11018345600351533
P2rx1	0.07843717626165457
P2rx4	0.0992887624466572
P2rx7	0.14805857853016258
P2ry12	0.09723242713690912
P2ry13	0.1615577889447236
P2ry2	0.0541844905122299
P2ry6	0.08189170972815099
Parp10	0.2862581796549673
Parvg	0.1616148068669528
Pctp	0.19137889398695968
Pdcd1	0.3422105383472397
Pde3b	0.2834419817470665
Pdgfb	0.07405321695058427
Pdlim4	0.06255012028869286
Pdxk	0.07524560077728598
Pdzk1ip1	0.1102162908421537
Pecr	0.3145919208573784
Phldb3	0.1511100208512204
Phyhd1	0.2141708995049187
Pik3ap1	0.12265112891478512
Pik3cd	0.025541081136526818
Pik3cg	0.04524469067405355
Pik3r5	0.09981303034661296
Pim1	0.0443661971830986
Pkdcc	0.06862133499688085
Pkn1	0.052277137313092116
Pla2g15	0.09317426759287224
Pla2g2d	0.21783783783783786
Pla2g4d	0.25358985082949953
Plac8	0.11659138078378707
Plagl2	0.02315134761575674
Plau	0.3879610937786749
Plaur	0.2402097606360484
Plbd1	0.1987731853366438
Plcb2	0.10693902072694504
Plcg2	0.029417690912754382
Plcl2	0.03779590212850607
Pld4	0.17536420961078494
Plek	0.08353909465020576
Plekho1	0.10187281333607738
Plod1	0.045854810996563584
Plod3	0.051816630090221895
Plxdc1	0.14350124378109452
Plxdc2	0.09178270249068443
Plxnb2	0.05860772264514354
Pmp22	0.1432448148866059
Pnpla2	0.06961770623742454
Pnpla7	0.10381091211995
Pnpo	0.11877014629308208
Pon3	0.2690520446096654
Pou2f2	0.10086563793752353
Ppcdc	0.12122295726801358
Ppp1r3b	0.07143904943523545
Prkcd	0.061757719714964375
Psd4	0.29708645120203786
Psmb10	0.07770524730102937
Psmb8	0.09660282398993428
Psmb9	0.13227322009396458
Ptafr	0.1253627394080093
Ptger4	0.07863523209840388
Ptgr1	0.22938923604112074
Ptgs1	0.07860262008733625
Ptk2b	0.03608582574772432
Ptpn1	0.11077027948193592
Ptpn18	0.2044331286505916
Ptpn6	0.07830568124685773
Ptpn7	0.0874328678839957
Ptprc	0.326448572220682
Ptprcap	0.25378702238299794
Pwwp2b	0.13109756097560976
Pxn	0.061148135157254764
Pyroxd2	0.1624655013799448
Qprt	0.10352792944141116
Qsox1	0.2682772777514606
Rab17	0.1587813247374441
Rab20	0.099929908881546
Rab27a	0.04017705141300647
Rab39	0.039186800235710084
Rab3il1	0.10569330932262087
Rab43	0.04926400759734093
Rac2	0.004512820512820513
Rasal3	0.1646471846044191
Rasd2	0.010582943822206543
Rasgef1b	0.016309351571747996
Rassf4	0.09860331861048108
Rassf5	0.12545297670405522
Rbm38	0.056628995017620615
Rbm47	0.02568431207042084
Rcan1	0.1866835229667088
Rcsd1	0.2745030050855293
Rel	0.2703853955375254
Rela	0.1228470637061631
Relb	0.07094266277939748
Renbp	0.16366443643849718
Rffl	0.16430358632193492
Rgs1	0.18287635799275734
Rgs10	0.05263157894736842
Rgs14	0.10212286908973947
Rgs2	0.04326255209366938
Rhbdf2	0.046591466405100534
Rhoh	0.0329492257832193
Rilpl1	0.030905077262693162
Rilpl2	0.12188942177178536
Rin2	0.09064458370635632
Rin3	0.16871322588897414
Rinl	0.3116535198690281
Ripk3	0.404975257456199
Rnase10	0.2669849931787176
Rnase12	0.2819967266775777
Rnase4	0.12254318046456225
Rnase6	0.4548780487804878
Rnf166	0.005272229544763257
Rnf19b	0.08105646630236794
Rogdi	0.02201865703000252
Rpl3	0.009707481232202952
Rps6ka1	0.051454138702460864
Rps6ka4	0.017844249613202683
Rptor	0.01919339164237124
Rrad	0.0436155285313377
Rtn4rl1	0.06237949415901099
Runx1	0.050094319849088235
Runx3	0.034641525981144485
Rxra	0.008796872223209526
S100a8	0.4259305835010061
Sag	0.13920938150179687
Sall1	0.11576524741081702
Sap30	0.039880172252387186
Sash3	0.053747638043250064
Sat1	0.0453187250996016
Sbno2	0.06057883591092857
Scamp2	0.17419515847267286
Scpep1	0.15928659286592867
Sdc4	0.1479356367718598
Sdf2l1	0.06370419868582247
Selplg	0.7196981859046395
Serinc3	0.25357352653221066
Serpinb8	0.18772064466615504
Serpine1	0.11786160900375155
Serpinf1	0.08268090154211151
Serpinf2	0.2635446932148351
Sft2d2	0.0847548931585563
Sgk1	0.04988872403560831
Sgpl1	0.17246835443037972
Sh2b2	0.05839889690972504
Sh2b3	0.13186099382916533
Sh3bp2	0.105488239486814
Sh3pxd2a	0.06417637972194916
Sh3tc1	0.16623324664932984
Shmt1	0.07369348209042867
Siglec1	0.24145150034891835
Sipa1	0.0682271578667376
Skap2	0.10260176248426353
Sla	0.11735857664233575
Slamf1	0.5268479776847977
Slamf6	0.7201574114560559
Slamf8	0.28190644307149165
Slamf9	0.5187554019014693
Slc10a3	0.11989292758523527
Slc10a6	0.32557726465364123
Slc11a1	0.07624918883841661
Slc11a2	0.14223857977917298
Slc15a3	0.13118074585964493
Slc15a4	0.11406905453372056
Slc16a10	0.19458987783595116
Slc16a3	0.04539397708092743
Slc16a6	0.131199538638985
Slc17a9	0.11667226514388085
Slc25a10	0.1390990990990991
Slc25a45	0.12355871886120995
Slc29a1	0.18256634195498825
Slc29a3	0.16618941563262274
Slc2a9	0.11783230547172288
Slc30a3	0.093543908365151
Slc35c2	0.029887436925863632
Slc36a2	0.18330575473432612
Slc37a2	0.10548346588530766
Slc38a7	0.040931780366056575
Slc39a4	0.18560047211566835
Slc43a1	0.14308553157474022
Slc44a2	0.07072368421052631
Slc46a1	0.10621468926553672
Slc5a10	0.07184070596221293
Slc7a7	0.11900452488687785
Slc7a8	0.1372549019607843
Slc9a9	0.07182222222222223
Slco2b1	0.19615746338841866
Slco4a1	0.16789273849074512
Smap2	0.0632473253618628
Smpdl3b	0.2319083969465649
Snta1	0.062436719541005735
Snx17	0.019063180827886703
Snx29	0.10882016036655212
Snx8	0.045561051809424616
Socs3	0.017417896556308998
Sord	0.15908740558039153
Sox15	0.22506273525721454
Sphk1	0.13158419792498005
Sphk2	0.1367740196738984
Spic	0.2961988304093567
Spn	0.6000253389078931
Spns3	0.19216800884257068
Spp1	0.27945411293351696
Srrd	0.23607227360722735
Srxn1	0.060897046310927426
St14	0.10284512343628917
Stab1	0.14698929217076906
Stambpl1	0.08989840904734521
Stard3	0.050567595459236316
Stat6	0.1331577957494828
Stk10	0.06119370825253179
Stxbp2	0.032651505526616685
Sun2	0.12187746515908493
Susd1	0.3333931133428982
Susd3	0.2412731006160164
Syngr1	0.03445378151260504
Syngr2	0.19784238434814408
Tapbp	0.25553709856035434
Tbc1d10a	0.06601580660158066
Tbc1d16	0.04950317787127383
Tbc1d22a	0.08093763821318001
Tbc1d2b	0.10532994923857868
Tbxas1	0.2105065666041276
Tcirg1	0.07488134997363333
Tcn2	0.27555280655636305
Tec	0.0430188679245283
Tep1	0.3042801556420234
Tgfb1	0.05610204302237596
Tgfbi	0.09023255813953487
Tgfbr1	0.0409079570965328
Tgif1	0.2560646900269542
Tgif2	0.0599601593625498
Tgm1	0.07949526813880126
Ticam1	0.209575055187638
Tifab	0.12131621768215513
Timd4	0.5409454545454545
Tln1	0.015188042430086791
Tlr1	0.2614168618266979
Tlr2	0.2612685560053981
Tlr4	0.4126050420168068
Tlr5	0.2807686872968772
Tlr6	0.24874623871614845
Tlr7	0.2359365341026169
Tlr8	0.3009797917942437
Tm6sf1	0.07371458551941239
Tmc6	0.111722527930632
Tmc8	0.12528059861036878
Tmem106a	0.3925833481904083
Tmem119	0.20202498107494324
Tmem120a	0.0362756052141527
Tmem140	0.4368512110726644
Tmem173	0.3233495374000313
Tmem176a	0.463850227860574
Tmem185b	0.034751773049645385
Tmem37	0.12608293380435698
Tmem52	0.2422977253095307
Tmem63a	0.08080012600409513
Tmem86a	0.12311392958670457
Tnf	0.15709841628959276
Tnfaip2	0.15854823304680038
Tnfaip3	0.08113772455089821
Tnfaip8l2	0.036200165621672775
Tnfrsf11a	0.3569806045780185
Tnfrsf12a	0.20926670495883595
Tnfrsf13b	0.2452446183953033
Tnfrsf14	0.3199835130864876
Tnfrsf17	0.3436055469953775
Tnfrsf1a	0.2987095949916954
Tnfrsf1b	0.3776774005536937
Tnfsf14	0.15372722252898952
Tnfsf18	0.5462397617274758
Tnfsf9	0.5159918895938257
Tnni2	0.013854580603587154
Tor3a	0.2431074465343984
Tpm3	0.012899384798571143
Tpst2	0.027777777777777776
Traf3ip3	0.3396973224679861
Traf5	0.2048925530477092
Trem1	0.8596172880237546
Trem2	0.32291666666666663
Treml2	0.480786068683724
Treml4	0.5668395092955609
Trex1	0.3259423503325943
Trib1	0.04811507936507937
Trim14	0.13988505747126434
Trim47	0.046854521625163834
Trpm2	0.06768576800457778
Trpm4	0.09450853714813108
Trpv2	0.16436446584716766
Tslp	0.9366550205073676
Tspan14	0.020743145743145744
Tspan32	0.3346467773712356
Tspan33	0.03576287657920312
Tspan8	0.21613027558296394
Ttc7	0.08892977614228764
Tubb1	0.0436503691023858
Tubb6	0.010043407949612731
Twf2	0.016896398399288574
Txnip	0.03279006596818005
Tyrobp	0.1427380356845089
Uap1l1	0.11882176734897655
Uba7	0.3328439597315436
Ubash3b	0.019650655021834062
Ubc	0.0009995557529986672
Ucp2	0.05016429353778752
Unc13d	0.08637288135593221
Usp35	0.07442585766940743
Vamp8	0.07930742220607823
Vasp	0.1471652593486128
Vav1	0.036415153741211036
Vav2	0.02230088495575221
Vipr1	0.1059190031152648
Vps18	0.025583542133720164
Vps37b	0.16112666200139958
Vrk2	0.3366616741554335
Was	0.1427337508097603
Wasf2	0.11526479750778815
Wdfy4	0.15211780780324882
Wdr81	0.09597886703845024
Xcr1	0.1385886840432295
Zbtb32	0.3753329235812334
Zbtb7b	0.09056070996369504
Zc3h12a	0.1248900615655233
Zfhx3	0.05104142824444953
Zfp296	0.2341778540425961
Zfp36	0.13274336283185842
Zfp385a	0.0589622641509434
Zfp691	0.14064914992272026
Zfpm1	0.10803556450260024
Zswim4	0.0291550131367065
