Gene name	hsapiens_dNdS
Cryba4	0.04217808524882839
Crybb1	0.1150190114068441
Cryl1	0.11191198786039454
Csf1	0.5031977487848555
Csf1r	0.19658875552747945
Csf3r	0.3752611160847508
Csmd1	0.03613528698909332
Cspg5	0.148077735530207
Cst7	0.2840807840807841
Cth	0.11325678496868476
Ctnnal1	0.10570190063354452
Ctsa	0.10496430889033097
Ctsb	0.18553330608908866
Ctse	0.17956384101301442
Ctss	0.27087872185911405
Ctsz	0.1205826170009551
Cxcl10	0.2479906814210833
Cxcl16	0.7546762589928057
Cxcr3	0.09617934193081837
Cybb	0.08242823894491856
Cybrd1	0.3282548476454294
Cyp1b1	0.12759075116808433
Cyp27a1	0.2398989898989899
Cyp4f18	0.13879838394369867
Cyp7b1	0.35647000495785824
Cyth4	0.025364661924265286
D630003M21Rik	0.3751529987760098
D7Ertd443e	0.4270853035748062
Daam2	0.056663457571173165
Daglb	0.13958192852326365
Dapp1	0.0667577591255124
Dbndd2	0.180404645934807
Dbx2	0.21817611050070634
Dct	0.14108477811356768
Dcxr	0.10919540229885058
Ddhd1	0.116263879817113
Ddn	0.2865683539258669
Ddo	0.19524727039177905
Ddr1	0.05214673466030597
Dennd1c	0.21140642303432997
Depdc7	0.11960306406685235
Dhcr24	0.021698984302862417
Dmp1	0.17719200445966393
Dmrtb1	0.2860033430104689
Dnaic2	0.07915567282321899
Dnajb13	0.08918784255107125
Dnase1l3	0.20195263062737293
Dnase2a	0.26369257950530034
Dock10	0.06795302013422819
Dock2	0.046935394809497516
Dock8	0.07248734634851771
Dok1	0.16990027198549412
Dok2	0.1870975435249225
Dok3	0.18062076160667712
Dpyd	0.1028791490922428
Dtna	0.04284128745837958
Dtx4	0.04983766233766234
Duoxa1	0.1939937866758716
Dusp15	0.2625034539928157
Dusp27	0.12877984084880634
Dusp9	0.09488962068544944
Dzip1l	0.21727833712244235
E2f8	0.15789473684210525
Ebi3	0.2003908476508428
Edem1	0.06636716356953237
Ednrb	0.1321463897131553
Eepd1	0.06914600550964188
Efhd1	0.0968559253714154
Efhd2	0.015291651251695647
Egfr	0.06778276847692935
Egr2	0.1145320197044335
Elf4	0.2655904467049978
Elf5	0.03749795316849517
Elovl2	0.08103579588728102
Emid1	0.3295711060948081
Emilin2	0.17202666354812304
Eml1	0.029305092122443057
Emp3	0.041811468288444835
Enpp1	0.1853040024442408
Enpp6	0.1082244655581948
Entpd2	0.1249479961170434
Epcam	0.13806615189581653
Ephb1	0.011041350941762288
Ephb3	0.027232618286931385
Ephx2	0.2702965483714147
Eps8	0.0779147187986967
Epsti1	0.3517472913169541
Erbb3	0.10002032933523074
Ermap	0.2778370686588403
Ermn	0.2642542682272093
Erp27	0.4267285861713106
Espl1	0.2802395209580838
Etv4	0.1127536231884058
Etv5	0.058652575957727875
Evc	0.1939129572717359
F13a1	0.1120201384518565
F3	0.5190525231719876
F9	0.19795296167247384
Fa2h	0.12409708176827508
Fabp7	0.2097818902842036
Fads2	0.08914335410929121
Fam102a	0.025434091464905845
Fam110a	0.10712928960364697
Fam117a	0.18594687232219367
Fam163a	0.25312066574202496
Fam167b	0.06729939603106126
Fam178b	0.20536877769090436
Fam180a	0.14737654320987656
Fam181a	0.16213429565665674
Fam181b	0.1914753015033868
Fam53b	0.1559778305621536
Fam83g	0.14657748683648786
Fam89a	0.07570475146926985
Fat1	0.07231262892505158
Fbln7	0.13948419905557574
Fbp1	0.10679355009251916
Fbxo2	0.050552428601209086
Fcer1g	0.19901568748077514
Fcrl1	0.5708820403825717
Fermt3	0.027019575406672183
Fgd2	0.11389012952210807
Fgd3	0.17393376221110315
Fgf1	0.0427715996578272
Fgf2	0.05953177257525084
Fgfbp3	0.2536599648643373
Fgfr2	0.0625787484250315
Fgfr3	0.047463175122749585
Fgfrl1	0.09226121310713456
Fggy	0.12110977080820265
Fgr	0.0999736217356898
Fhod1	0.1167669539762563
Fkbp5	0.11087708740785318
Fmnl1	0.09309021113243762
Fmo1	0.2257031785959296
Folh1	0.1472500439290107
Folr2	0.11976630963972736
Foxj1	0.042090714913933916
Fras1	0.1521658644946316
Frmpd1	0.24326404926866824
Fxyd1	0.17399584487534628
Fyb	0.21080368906455865
Fzd10	0.016829155060352832
Fzd7	0.011686899800688532
Fzd9	0.01460783579294329
G0s2	0.09728811159102173
Gabrb1	0.02217125382262997
Gabrg1	0.034865782165998144
Gal3st4	0.224693115104074
Galm	0.12431096749667365
Galnt12	0.11889534883720933
Galnt3	0.07087854392719636
Galnt6	0.10061126714026104
Gamt	0.11536922953836308
Gas1	0.06847860707081431
Gbgt1	0.15660956277166965
Gcnt1	0.12436066052900775
Gcnt4	0.18190506530742276
Gdf15	0.07695973982281036
Gdpd2	0.27097902097902105
Gfap	0.05744387307161671
Gjb1	0.013492927094668115
Gjb2	0.0386512214703521
Gjb6	0.022651992734266484
Gjc3	0.3982373102660355
Gldc	0.06997863247863248
Gli1	0.14322018515157015
Gli2	0.08777140516181893
Gli3	0.114168039538715
Glipr1	0.34491315136476425
Glis3	0.17541322314049587
Gltp	0.031914893617021274
Glul	0.05598657999580625
Gm13889	0.02389300090897286
Gm17455	0.12342493699747988
Gm2a	0.2590346834829008
Gm572	0.4313725490196079
Gm7694	0.1872921407316646
Gm973	0.6017066878348879
Myrf	0.07611207394569612
Gng8	0.013608381034668972
Gngt2	0.17230554586675967
Gnpda1	0.03326242506285052
Gns	0.056676400318555885
Gp9	0.17133528097611272
Gpam	0.05175600739371535
Gpc5	0.15293661562318278
Gpc6	0.023913677456984545
Gpd1	0.05607295304617773
Gpnmb	0.2847850230049183
Gpr137b	0.054041882458905656
Gpr15	0.2449943024580824
Gpr157	0.09812304483837332
Gpr18	0.10796781728523228
Gpr183	0.06658484197606629
Gpr34	0.08778263347900436
Gpr35	0.13739352640545144
Gpr37	0.1220166264414052
Gpr37l1	0.051409978308026016
Gpr62	0.1861097775644103
Gpr65	0.13320223556199545
Gprc5b	0.10436671239140376
Gpsm3	0.15457486136783732
Gpt2	0.04965127864496845
Gramd3	0.21870857792084836
Grhl1	0.03970707892595606
Grin2c	0.06588262160310572
Grm3	0.029635406511990637
Grn	0.189415738771425
Grtp1	0.07808407134838469
Gsg1	0.30762869547240024
Gsn	0.07637051039697541
Gucy2f	0.16406250000000006
H2-Oa	0.19680382534289675
H2-Ob	0.2438407019912251
Haao	0.13798171129980405
Hapln2	0.048427006009190525
Has2	0.010036870135190496
Havcr2	0.4278169014084507
Hck	0.07129455909943715
Hcls1	0.17564996829422952
Hcst	0.2601547388781431
Hebp1	0.10047779651489601
Hepacam	0.046380090497737565
Hes5	0.045862068965517234
Hexb	0.2906916276651066
Hey2	0.05858951175406873
Hgf	0.09917175239755883
Hhatl	0.08446317332356175
Hist1h1e	0.03204774008177698
Hk2	0.040281579976535004
Hk3	0.13398180106683402
Hpgd	0.12494402149574566
Hpgds	0.18187712757335064
Hps4	0.30279960707269155
Hr	0.21689785624211846
Hrh1	0.15226186097830086
Hs1bp3	0.29277963272120194
Hs3st3b1	0.04680611574899165
Hsd11b1	0.19366852886405955
Hspb3	0.1212534059945504
Htra1	0.049294879939016635
Hvcn1	0.12036561569271848
I830077J02Rik	0.5909707421042434
Id2	0.017894422904861318
Ier5	0.1819004524886878
Ifnb1	0.5326100511285696
Igfbp2	0.1170092931568572
Igsf1	0.19228538283062646
Igsf11	0.11876533115290268
Igsf6	0.6101854024876789
Ikbke	0.08855089071778313
Ikzf1	0.05599704306043245
Il10ra	0.4131115931549771
Il12b	0.2659696544689532
Il16	0.21794145420207744
Il17ra	0.1866183759054518
Il18	0.39391623356771627
Il1a	0.4568406687137495
Il1b	0.3895822029300055
Il1r2	0.3844509751536201
Il1rap	0.1186473429951691
Il1rn	0.22131541046567446
Il21r	0.30031522793404464
Il23a	0.3622424532822233
Il27	0.328149300155521
Il33	0.4609518800946621
Il4i1	0.11976007548187087
Il6ra	0.4127694663682413
Il7r	0.4023533257068149
Ildr1	0.18552943320575907
Inpp5d	0.08453436807095344
Inppl1	0.039111274329783334
Insc	0.04943231441048035
Ip6k3	0.18643833724623676
Irak2	0.2243002077985576
Irf4	0.07052573731452648
Irf5	0.12379297025878715
Irf8	0.06163287086446104
Itga7	0.11818943839061187
Itga9	0.10094637223974763
Itgae	0.3545232273838631
Itgal	0.238530875824028
Itgav	0.07696704134120784
Itgax	0.24653632008286935
Itgb4	0.07243747570299339
Itgb5	0.09172453703703703
Itgb7	0.1249793080615792
Itgb8	0.13824503311258274
Itih3	0.14341085271317827
Itpr2	0.0223701440419031
Itpripl1	0.13577981651376148
Josd2	0.04121687929342492
Kbtbd8	0.03354430379746835
Kcna1	0.017096134786917738
Kcna2	0.00932964754664824
Kcna7	0.03323794849218578
Kcnd1	0.03748687959214275
Kcne1l	0.11132295307700454
Kcng4	0.05574656188605108
Kcnh5	0.024465619366469224
Kcnip3	0.10926821776856332
Kcnj10	0.006589492430988424
Kcnj16	0.05061293846340576
Kcnk12	0.007268951194184839
Kcnk13	0.08269896193771628
Kcnk6	0.09393499385680776
Kcnn3	0.044940999246798896
Kcnn4	0.10305555555555557
Kctd14	0.33200875841375393
Kctd21	0.0021863897239682976
Kif19a	0.063599635084061
Kirrel2	0.17906281156530413
Klf15	0.10575617702959544
Klk6	0.25732421875
Klrd1	0.5133784655061251
Kndc1	0.12440600646264967
Lad1	0.2320831786112143
Lag3	0.4952334392569054
Lair1	0.6103233125354509
Lap3	0.0925818322680612
Lat2	0.282967321634969
Lbx1	0.020712655783745832
Lbx2	0.1808133767890038
Lcat	0.13714977516430302
Ldb3	0.09981996399279856
Ldhb	0.017437961099932932
Lfng	0.038046350117007625
Lgals3	0.16215022091310752
Lgi3	0.025374105400130118
Lgi4	0.06193157210913815
Lgmn	0.11032676761926448
Lgr6	0.08410757946210268
Lhfpl3	0.06589006188569349
Lif	0.1278918918918919
Limd2	0.022065217391304345
Liph	0.2105614973262032
Lonrf3	0.23376068376068376
Loxl1	0.053391237705965
Loxl3	0.07435015290519878
Lpar1	0.02912824811399832
Lpcat2	0.11526032315978453
Lpxn	0.22058449809402794
Lrig1	0.15044100515892828
Lrmp	0.21236279607163489
Lrp1	0.011397105903444742
Lrp4	0.032700421940928266
Lrrc25	0.22415481195645914
Lrrc38	0.04861950357906479
Lrrn1	0.03405524168236033
Lrtm2	0.04144805876180483
Lsp1	0.2030231716147719
Lss	0.10215453194650817
Lst1	0.366109832949885
Ltbp1	0.10807031562125448
Ltc4s	0.08894838613714115
Ltf	0.2966014418125644
Lum	0.0955242966751918
Luzp2	0.13844393592677345
Ly86	0.3084081632653061
Ly9	0.6304670126019274
Lyl1	0.15399399399399402
Lyve1	0.4308532147189649
Macrod1	0.10343377715487036
Mafb	0.021089958939902943
Mag	0.03715620134924753
Mal	0.13237727523441808
Mamdc2	0.11563922217625155
Man2b2	0.15155358275206088
Map3k14	0.13981042654028436
Map6d1	0.3245274914089347
Mapkapk2	0.05027675276752768
Mapkapk3	0.049989585503020205
Masp1	0.2424467295664157
Matn1	0.05381310418904404
Matn4	0.06150139487699721
Mavs	0.6223274032968826
Mbp	0.3052506674577277
Med12l	0.05277525022747952
Megf10	0.04513024722083955
Megf11	0.05675029868578256
Mertk	0.1972777394900069
Metrn	0.11762212567553247
Metrnl	0.11239293829750042
Mfsd7a	0.2222715173025732
Mlc1	0.07084718560128396
Mlxipl	0.14867174149448498
Mmd2	0.028615115771079083
Mmp9	0.1716678297278437
Mog	0.1638102110770341
Mras	0.02666440217391304
Mrc1	0.14827635944035772
Mro	0.2998973832734736
Ms4a7	0.6474525846039421
Msr1	0.3058935060831095
Msx2	0.07720517274657403
Mt1	0.015260615372595997
Mt2	0.04729262103285765
Mvd	0.08989350595113803
Mybpc3	0.0714387565948952
Myh14	0.027574253525565272
Myh6	0.01788884337020347
Mylk2	0.17594037094817128
Myo18b	0.1777135231316726
Myo1f	0.028730128327906532
Myo1g	0.06281078251766553
Myo7a	0.017963359505115396
Myom1	0.11736278909216433
Myom3	0.1216551724137931
Naaa	0.2451751250893495
Nab2	0.050873700508737005
Nacc2	0.02984032806910392
Naglu	0.13848842289209262
Ncan	0.2375782881002088
Ncf1	0.059724137931034475
Ncf2	0.1233815689261234
Ncf4	0.15690269994905756
Nckap1l	0.05837912087912087
Nckap5	0.3120190289632013
Ndp	0.06335923490735205
Ndrg2	0.059564418787719765
Neu4	0.18552253116011508
Neurl1a	0.038390945243193635
Neurl3	0.17513482827135962
Nfam1	0.39737716698104736
Nfasc	0.03527792118396145
Nfatc1	0.0827572387536319
Nfkbib	0.10370042100598273
Nfkbid	0.11458333333333333
Nfkbie	0.1827738216344524
Ngef	0.07639403237752618
Ninj1	0.034372010386770534
Ninj2	0.16620147170768845
Nipal4	0.13673308862087047
Nkain4	0.136152162014231
Nkx2-2	0.013025875726104558
Nkx6-2	0.0033633143934568245
Nlgn1	0.02692905230450544
Nlrp3	0.11388063114566654
Nod2	0.17615330021291695
Notch2	0.06525878483642028
Npc1	0.1265255677429322
Npl	0.17958287596048295
Nr2e1	0.0600430802369413
Nt5e	0.17212783171521034
Ntpcr	0.13473239786415
Ntrk3	0.030588728263146868
Ntsr2	0.1165553809897879
Nuak2	0.09441707717569787
Nupr1	0.24339685723838184
Nwd1	0.1627511065713313
Olfml1	0.2594071894050872
Olfml2b	0.15641874237937642
Olfml3	0.06700791065611912
Olig1	0.058361124344926164
Omg	0.2620232172470979
Opalin	0.1873278236914601
Osm	0.2840731811090626
Otud1	0.11018345600351533
Otx1	0.01602652666482454
P2rx1	0.07843717626165457
P2rx4	0.0992887624466572
P2rx7	0.14805857853016258
P2ry12	0.09723242713690912
P2ry13	0.1615577889447236
P2ry2	0.0541844905122299
P2ry6	0.08189170972815099
P4ha3	0.218099204846649
Pacsin3	0.03000801740923148
Padi2	0.0410213973282894
Palld	0.1275436046511628
Pamr1	0.08921414880641228
Paqr4	0.028379028379028382
Paqr6	0.004217477414780532
Paqr8	0.032510952271155184
Parvg	0.1616148068669528
Pbxip1	0.2672796448953709
Pcdh15	0.12149791955617198
Pcdh9	0.024587706146926538
Pcsk6	0.0753670961941864
Pctp	0.19137889398695968
Pcyt2	0.06074115352465868
Pdcd1	0.3422105383472397
Pde3b	0.2834419817470665
Pde9a	0.04276274778705896
Pdgfc	0.1342440801457195
Pdgfra	0.0717230008244023
Pdgfrl	0.07222075521520993
Pdlim2	0.1283553875236295
Pdlim4	0.06255012028869286
Pdpn	0.535142088644603
Per3	0.38574012662044016
Pfkfb3	0.034657550394907456
Phgdh	0.05723460521344919
Phkg1	0.03652771809196391
Phldb3	0.1511100208512204
Phyhd1	0.2141708995049187
Phyhipl	0.028890507404709883
Pik3ap1	0.12265112891478512
Pik3cd	0.025541081136526818
Pik3r5	0.09981303034661296
Pip4k2a	0.012699446434386192
Pipox	0.16127562642369025
Pla2g15	0.09317426759287224
Pla2g3	0.3550761855846602
Pla2g7	0.3240041463053457
Plac8	0.11659138078378707
Plau	0.3879610937786749
Plbd1	0.1987731853366438
Plcb2	0.10693902072694504
Plcd4	0.28184377199155525
Plce1	0.1571538758195141
Plcg2	0.029417690912754382
Pld1	0.0614908503767492
Pld2	0.10174188440221693
Pld4	0.17536420961078494
Plek	0.08353909465020576
Plekha2	0.1109667841900167
Plekhb1	0.058684654300168636
Plekhg3	0.15289730349971312
Plekho1	0.10187281333607738
Pllp	0.09762758149854923
Pls1	0.04617760617760618
Plscr4	0.2282218941151656
Plxdc2	0.09178270249068443
Plxnb1	0.14778526229842825
Plxnb2	0.05860772264514354
Plxnb3	0.10863058119231728
Pm20d1	0.3318306546452372
Pmel	0.3638362187414124
Pmp22	0.1432448148866059
Pnlip	0.2112803498718142
Pnpla7	0.10381091211995
Pou3f1	0.0055612770339855825
Ppara	0.0443953887662497
Ppcdc	0.12122295726801358
Ppfibp2	0.13296011196641008
Ppp1r14a	0.0843958027755839
Ppp1r3b	0.07143904943523545
Ppp1r3c	0.13306681896059394
Ppp1r3g	0.12556112159260946
Prelp	0.07427247719704648
Prex1	0.04583160514309415
Prkcq	0.03435114503816794
Prr18	0.1730598996754205
Prrx1	0.006209037599172128
Psat1	0.06311861106603926
Psd4	0.29708645120203786
Pstpip1	0.056439942112879886
Pstpip2	0.12777486453417233
Ptafr	0.1253627394080093
Ptch1	0.04068441064638783
Ptger4	0.07863523209840388
Ptgs1	0.07860262008733625
Ptk2b	0.03608582574772432
Ptn	0.021256345177664976
Ptpn13	0.165438919582566
Ptpn18	0.2044331286505916
Ptpn6	0.07830568124685773
Ptprc	0.326448572220682
Ptprj	0.3746007604562738
Ptpro	0.06318364997121474
Ptprz1	0.22868677273806695
Ptx3	0.2102913034233468
Pvalb	0.18592108998013054
Pygl	0.04852719033232629
Pygm	0.018976109215017058
Qprt	0.10352792944141116
Rab20	0.099929908881546
Rab31	0.052574525745257464
Rab33a	0.01962264150943396
Rab37	0.10469551492831776
Rab3il1	0.10569330932262087
Rac2	0.004512820512820513
Ranbp3l	0.33495145631067963
Rasal3	0.1646471846044191
Rasgef1b	0.016309351571747996
Rassf10	0.07279519981886108
Rassf5	0.12545297670405522
Raver2	0.1882126462313046
Rbm47	0.02568431207042084
Rbpjl	0.09459871833994507
Rcan1	0.1866835229667088
Rcsd1	0.2745030050855293
Rdh5	0.15786026200873365
Renbp	0.16366443643849718
Rffl	0.16430358632193492
Rfx4	0.047440423654015886
Rgl3	0.1543201031666428
Rgs1	0.18287635799275734
Rgs10	0.05263157894736842
Rgs14	0.10212286908973947
Rgs20	0.29113781871279343
Rhcg	0.2018292682926829
Rhoh	0.0329492257832193
Rhou	0.07914026587153684
Rilpl2	0.12188942177178536
Rin2	0.09064458370635632
Rlbp1	0.0638793694311172
Rnase10	0.2669849931787176
Rnase4	0.12254318046456225
Rnf180	0.29585585585585583
Rorb	0.032631266686443186
Rps6ka1	0.051454138702460864
Rrad	0.0436155285313377
Rtkn	0.17358974358974358
Rtkn2	0.20447670901391407
Rtn4rl1	0.06237949415901099
Runx1	0.050094319849088235
S100a1	0.040038002171552664
S100a4	0.04153907602183464
S100a6	0.044780635400907716
S100a8	0.4259305835010061
Sall1	0.11576524741081702
Sall3	0.056817446450527415
Sap30	0.039880172252387186
Sash3	0.053747638043250064
Scamp2	0.17419515847267286
Scara3	0.08091576371897938
Scel	0.29146306409887895
Scrg1	0.21201244316822207
Sdc4	0.1479356367718598
Sdf2l1	0.06370419868582247
Sec14l5	0.06826334669761552
Selplg	0.7196981859046395
Sema3d	0.07609649122807018
Sema4a	0.15046409379579873
Sema4b	0.10798479087452473
Sema4d	0.09392925430210324
Sema5b	0.05085036935234497
Serpind1	0.1239477503628447
Serpinf1	0.08268090154211151
Sfrp5	0.03617903617903618
Sfxn5	0.028488111260655
Sgk2	0.06617945594803085
Sgpl1	0.17246835443037972
Sh2b2	0.05839889690972504
Sh3bp2	0.105488239486814
Sh3gl3	0.2409240924092409
Shc4	0.2875422501207146
Shisa4	0.1332155477031802
Siglec1	0.24145150034891835
Sirt2	0.10672308415608836
Skap2	0.10260176248426353
Sla	0.11735857664233575
Slamf1	0.5268479776847977
Slamf8	0.28190644307149165
Slamf9	0.5187554019014693
Slc11a1	0.07624918883841661
Slc13a1	0.2272536687631027
Slc13a3	0.08316207699684887
Slc13a5	0.2612495953382972
Slc14a1	0.2232990107005855
Slc14a2	0.114218009478673
Slc15a2	0.27901966065176403
Slc15a3	0.13118074585964493
Slc15a4	0.11406905453372056
Slc16a10	0.19458987783595116
Slc16a3	0.04539397708092743
Slc17a9	0.11667226514388085
Slc1a2	0.046264694728858566
Slc1a3	0.028307022318998364
Slc25a18	0.0984136762667488
Slc25a34	0.10852976089537053
Slc25a37	0.06750718161506543
Slc25a45	0.12355871886120995
Slc27a1	0.04354949982752674
Slc29a3	0.16618941563262274
Slc2a10	0.1828992745867523
Slc30a10	0.17654852600198742
Slc35b2	0.08691206543967281
Slc36a2	0.18330575473432612
Slc37a2	0.10548346588530766
Slc39a12	0.27931978107896793
Slc44a1	0.07669172932330827
Slc45a3	0.09521935864646862
Slc46a1	0.10621468926553672
Slc4a4	0.030060511419090382
Slc5a10	0.07184070596221293
Slc6a11	0.03365440408494835
Slc6a9	0.036464585834333735
Slc7a10	0.046347001469213306
Slc7a11	0.14358476837254427
Slc7a2	0.08795771989429974
Slc7a7	0.11900452488687785
Slc9a3r1	0.07820948069910726
Slc9a9	0.07182222222222223
Slco4a1	0.16789273849074512
Slitrk2	0.03143006809848088
Slpi	0.3501354375220822
Sned1	0.10852713178294572
Snta1	0.062436719541005735
Snx22	0.16487127989775427
Snx33	0.031414337115970116
Snx8	0.045561051809424616
Soat1	0.12018840344323535
Socs3	0.017417896556308998
Sorcs2	0.07928359571070044
Sorl1	0.05463683527885863
Sox10	0.010823608997124978
Sox15	0.22506273525721454
Sox2	0.01016949152542373
Sox21	0.00190191550061133
Sox3	0.06007890961262554
Sox8	0.05108198719902469
Sox9	0.021356050881082972
Sp7	0.05958855521399858
Spag5	0.4708904109589041
Spata3	0.4760705289672544
Specc1	0.12739165985282092
Sphk1	0.13158419792498005
Spns3	0.19216800884257068
Spon1	0.03266144083613288
Spp1	0.27945411293351696
Srebf1	0.14488188976377953
Srpk3	0.037244600116754234
Srpx	0.09255813953488372
Srxn1	0.060897046310927426
Sspn	0.11965202509982885
St6galnac5	0.0995868667101544
Stambpl1	0.08989840904734521
Stk10	0.06119370825253179
Ston2	0.12854216456128373
Sulf1	0.05550472705093016
Sulf2	0.030334367459496726
Susd3	0.2412731006160164
Susd5	0.2972379158819837
Svep1	0.1869875222816399
Syngr2	0.19784238434814408
Sypl2	0.06731452950936241
Sytl2	0.24908065702378035
Tbc1d10a	0.06601580660158066
Tbxas1	0.2105065666041276
Tcirg1	0.07488134997363333
Tesk2	0.15607634694370626
Tgfbi	0.09023255813953487
Tgfbr1	0.0409079570965328
