Gene name	hsapiens_dNdS
Dgkh	0.08595354716384894
Dhh	0.026008409904999218
Dlc1	0.14964697778543135
Dll4	0.12596308905214118
Dnajc10	0.0939635535307517
Dnase1l1	0.20028071690779528
Dock6	0.037606837606837605
Dok4	0.011016524787180772
Dpp4	0.21048632218844984
Dram2	0.19656652360515026
Dtx3l	0.4276684384427525
Dusp23	0.038044444444444436
Dusp6	0.011851623826381406
Dysf	0.04402611203886443
E2f7	0.1978736908917804
Ece1	0.024387161991407637
Ecm1	0.4105777400169924
Ecm2	0.2608850820842256
Edn3	0.4889685083914765
Efna1	0.179765708200213
Egfl7	0.141083640189374
Egfl8	0.12562814070351758
Egflam	0.11065643648763852
Eif3h	0.025958930647036037
Elf1	0.11435523114355232
Elk3	0.0856140350877193
Emcn	0.7447223124391036
Emp1	0.2522595222724338
Endou	0.11544490548639927
Eng	0.2444698158983873
Enpep	0.1920481220657277
Enpp3	0.1938518394087015
Epas1	0.0847457627118644
Epha2	0.03624755431984348
Ephb4	0.052280311457174634
Epor	0.1520433572579464
Eps8l2	0.055771296372800136
Erg	0.027151935297515885
Esam	0.3370828646419197
Esm1	0.34023285899094435
Esyt1	0.13160854893138355
Esyt2	0.08008213552361396
Etl4	0.19323490936273596
Ets1	0.10570824524312898
Ets2	0.04751342516927387
Exoc3l	0.19203435001480607
Exoc6	0.07863171923589518
F2r	0.1300172637030643
F2rl1	0.12051612903225804
F2rl3	0.10946589106292966
F5	0.3211793440334962
Fam111a	0.6061217008797655
Fam124b	0.3341099720410065
Fam129a	0.2845758809987604
Fam13a	0.15514198620247072
Fam187b	0.20342089187538184
Fam43a	0.052637108636268116
Fam71a	0.4972494297598283
Fam71f2	0.3833216538192011
Far2	0.1012526096033403
Fbln5	0.0599791013584117
Fbxl22	0.13691716592862724
Fcgrt	0.15125879805089334
Fcho2	0.06227598566308243
Fermt2	0.01531647905517623
Fgd5	0.1800302571860817
Fgfbp1	0.31347962382445144
Filip1	0.029847736210547544
Fkbp10	0.06821157371039539
Fkbp7	0.13106382978723405
Fli1	0.03560008526966532
Flnb	0.03676105315449578
Flrt2	0.027835051546391758
Flt1	0.15918738629472404
Flt4	0.07383816937957066
Fn1	0.0808881839809675
Fndc1	0.24989547038327525
Foxc1	0.08531668617505528
Foxf2	0.03405182297638157
Foxl2	0.016275504186814484
Foxq1	0.12510204081632653
Foxs1	0.18240912708941365
Frem1	0.2595087163232964
Frk	0.12238055322715842
Frmd4b	0.05453601108033241
Frzb	0.1126933464276946
Fut4	0.12013139371187236
Fzd4	0.04471168670983658
Fzd6	0.1557920446615492
G6pc	0.08741511342291576
Gadd45a	0.043714821763602266
Gata2	0.016681455190771962
Gata3	0.020445832741729376
Gbe1	0.08896925858951177
Gbp5	0.3951625569341919
Gch1	0.11013310433662517
Gcnt2	0.1708580816378112
Gdpd3	0.20020281037230184
Ghr	0.4745720040281974
Gimap1	0.11587404792866432
Gimap4	0.3542069632495164
Gimap6	0.31639827625311856
Gimap8	0.4856999498243853
Gja4	0.07794902193242442
Gja5	0.12268028397060655
Gjc1	0.05062872270019854
Glyatl3	0.18169429934135814
Gm1123	0.6660241583140579
Gm614	0.4453580505307221
Gmds	0.02590176515732924
Gmnn	0.24621864828642545
Golim4	0.14959504525964745
Gpc3	0.08112676056338028
Gpcpd1	0.07636050763605076
Gpihbp1	0.2600555918901242
Gpr143	0.19436846339501207
Gpr160	0.28135937676414136
Gpr182	0.20142511769945284
Gprc5a	0.1672116360356297
Gpx7	0.10258358662613984
Grap	0.033956505150705835
Grasp	0.06223692122669874
Grb10	0.0682142517362763
Grb7	0.07681365576102417
Grk5	0.03595227026189369
Grp	0.3007147890868821
Grrp1	0.10237510237510236
Gypc	0.2584357323971133
Hapln3	0.1128790153107175
Heg1	0.4930293896006028
Heph	0.15889359983848172
Hic1	0.0265017667844523
Higd1b	0.22446667925240704
Hmcn1	0.13970137042339947
Hmgcs2	0.10752688172043012
Hmgn5	0.2438173359451518
Hopx	0.0026490132752030452
Hprt	0.05409356725146199
Hrct1	0.344069431051109
Hsd3b7	0.09029126213592233
Hsf4	0.14539446509706733
Hspb1	0.0859504132231405
Hspb8	0.046961325966850834
Hspg2	0.09346388606307222
Htr2a	0.08599221789883267
Htra3	0.04927837732414511
Icam2	0.2923742563547864
Ifi44	0.6417834825198446
Ifih1	0.17252955772879872
Ifnar1	0.3776913591956749
Igf1r	0.032956222331529755
Igfbp1	0.2198729184925504
Igfbp3	0.16169154228855726
Igfbp7	0.14896551724137932
Il13ra1	0.31993983669961323
Il15	0.3390302066772655
Il17rc	0.30665751544269043
Il1r1	0.2557996808641217
Il27ra	0.3577225130890052
Il6	0.8292018913884511
Ildr2	0.1082313414926806
Impdh1	0.017348203221809168
Iqcg	0.325759649603066
Iqgap1	0.03930614504521129
Irf7	0.1882723156036534
Irx3	0.09340050377833753
Ism1	0.06790622473726758
Isyna1	0.03832060120489409
Itga1	0.10430038510911424
Itga4	0.1451251078515962
Itgb1	0.06813869242711748
Itgb3bp	0.4912485414235706
Itm2a	0.04534461910519952
Itpr1	0.010544511668107177
Jag1	0.02811170704642131
Jag2	0.059948979591836725
Jak2	0.06049891966214889
Kank3	0.13077939233817698
Kank4	0.26428912593536064
Kcna5	0.06892860965428663
Kcne3	0.050092764378478656
Kcne4	0.047728459530026114
Kcng2	0.05319247521082384
Kcnj15	0.0197594501718213
Kcnj2	0.009986172991242891
Kcnj8	0.01539957853785054
Kcnk5	0.0605927552140505
Kcnmb1	0.11941303177167475
Kcnq1	0.05928411633109619
Kcp	0.17509471256794598
Kctd10	0.009867009867009866
Kdr	0.14715252887295896
Kif23	0.10555662372620647
Kif26a	0.13043478260869565
Kitl	0.4425152510558423
Klhl4	0.1600914808461978
Klrg1	0.5225196850393701
Kti12	0.226218888510058
Lalba	0.31080893575690305
Lama1	0.1938569311599084
Lama4	0.11504257332071903
Lama5	0.11560980450530912
Lamb1	0.05582486317435497
Lamb2	0.12750861544698966
Lamc1	0.061590524534686976
Lamc3	0.1680985756274022
Lbp	0.2960417811984607
Ldlrad3	0.030040053404539392
Lef1	0.02794783071599681
Lepr	0.2923108218063466
Lipa	0.2409941796444864
Lipc	0.2427745664739885
Lmo2	0.03619096509240247
Lnx2	0.050955414012738856
Loxl2	0.07340052585451359
Loxl4	0.1197882197220384
Lpar4	0.017379679144385027
Lpar6	0.06610849467992325
Lrp8	0.09841203510238196
Lrrc18	0.11093655589123867
Lrrc32	0.11197890252561113
Lrrc55	0.03347495815630231
Lrrc8c	0.02001361470388019
Lsr	0.11082390953150242
Ltbp4	0.09390298175344904
Luzp1	0.22839116719242905
Ly6g5c	0.2638355545516151
Lypd2	0.2262109414500961
Lypla1	0.09533514492753624
Lysmd3	0.1528932099733417
Madcam1	0.21546695210061548
Mall	0.09740417273168364
Malt1	0.1285451948581922
Mamstr	0.22480371735298832
Man2a1	0.18399366085578445
Mansc1	0.3971306471306471
Maoa	0.128836545324768
Map4k2	0.04870179751113842
Marveld1	0.07032327256013482
Marveld2	0.13267029461437416
Mcam	0.2233354880413704
Mecom	0.07554751858549327
Megf6	0.1415433403805497
Meox1	0.16334122421373012
Mfsd2a	0.12875197472353872
Mfsd6l	0.3712836656173487
Mgst2	0.2878214072154674
Mlkl	0.4825550187869029
Mmp25	0.13942857142857146
Mmp28	0.12586792731570395
Mmrn1	0.28379065040650403
Mmrn2	0.2194028329766636
Mogat2	0.1326762699014405
Mospd1	0.04215384615384615
Mpp7	0.0655045871559633
Mpzl1	0.20796359499431166
Msn	0.01271994912020352
Msrb3	0.17828889539994142
Msx1	0.04477611940298508
Muc13	0.5618413754853022
Myct1	0.13955223880597015
Myh10	0.00628834355828221
Myl4	0.07715993479442129
Myl6	0.05316455696202532
Myl9	0.00262287604059756
Mylk	0.1403216860787576
Myo1b	0.019162790697674417
Myo1e	0.034041118975396016
Myof	0.06464435146443515
N4bp3	0.05969060128429656
Naalad2	0.11150634085988248
Nampt	0.05468102734051368
Ncaph	0.23875685557586834
Nck1	0.013777267508610792
Ndc80	0.15125908399526786
Ndufa4l2	0.03952941176470588
Nes	0.5070868767717192
Net1	0.13526385978281574
Nfatc4	0.1159839715048976
Nid1	0.1295461860315417
Nid2	0.20463600144875044
Nkd1	0.0866619618913197
Nlrc3	0.16959553695955368
Nme2	0.020967741935483872
Nmi	0.2663797740720817
Nodal	0.15223372199659374
Nos2	0.14772103239978032
Nos3	0.04301572617946346
Nostrin	0.1996615905245347
Notum	0.039006763643102016
Nox4	0.1069376026272578
Noxo1	0.18393741018681145
Npr1	0.07473769168684423
Npr3	0.07865776655240844
Nrp1	0.05569535312866969
Nsmce1	0.07296322999279019
Nt5dc1	0.24698310539018506
Nudt14	0.14108443485298086
Nxn	0.0196078431372549
Ocln	0.0916043507817811
Odc1	0.09252605102407474
Odf3b	0.1961142261050985
Ogn	0.22253968253968254
Oip5	0.4224661831013527
Olfr520	0.096484375
Osmr	0.5200323101777059
P2ry14	0.11892614188532555
Palmd	0.22257949267595573
Papln	0.19479670545169306
Paqr5	0.07536017731806427
Parp9	0.5334476843910805
Pawr	0.21766233766233767
Pcdh1	0.04709450830140485
Pcdh12	0.2180367415104843
Pcp4l1	0.17039244908097365
Pdcd10	0.009519688446559932
Pde5a	0.08363328392970569
Pde7b	0.13586844809866394
Pde8a	0.2646744930629669
Pdgfd	0.14125073979088576
Pdia5	0.10384615384615384
Pear1	0.1477755069957554
Pecam1	0.3062767834635745
Pglyrp1	0.16860627502094774
Pgm1	0.0866635323616988
Pgm5	0.03121098626716604
Phactr2	0.18777383684539956
Phf7	0.2391247720760615
Phldb2	0.1163568773234201
Pik3r6	0.13056338028169015
Pip5k1b	0.028834870075440062
Pir	0.05275335492827395
Pkn3	0.10458839406207827
Pla1a	0.19537551532532715
Pla2g2f	0.2095747389865037
Plekhg5	0.0941857716851808
Plekhh2	0.11266783420899007
Plk2	0.03332597660560583
Pls3	0.008334948633456095
Pltp	0.13382314353188138
Plxnd1	0.0430576227939613
Pmaip1	0.3692539562923888
Podxl	0.4925106713232441
Polk	0.2318493150684932
Pomc	0.0796867486432644
Pomp	0.03207698476343224
Pop5	0.07594334007856207
Pou2af1	0.12384473197781885
Ppef1	0.4633231778767283
Ppfibp1	0.10597014925373134
Ppic	0.09459702028361154
Ppm1j	0.13732078853046595
Ppp1r13b	0.08175528040786599
Pqlc1	0.04985119047619048
Prcp	0.3169090514434556
Prdm1	0.10848049679798176
Prelid2	0.1452815633839033
Prex2	0.04894996911673873
Prickle3	0.09155960318751016
Prkd2	0.029658107922559386
Procr	0.4365938329589544
Prom1	0.3769068911099422
Prop1	0.27615551476722844
Prrg2	0.15297491039426522
Prss23	0.07293786195022696
Psma8	0.0527250133143973
Psmc3ip	0.09680495946590367
Psors1c2	0.5092945662535748
Ptges	0.1330501664562048
Ptgfrn	0.08743718592964825
Ptgis	0.126017532874139
Ptgs2	0.13715529753265598
Ptpn12	0.16076807228915665
Ptprb	0.1510173604629457
Ptprg	0.05793718166383701
Ptprk	0.012152458110845149
Ptprm	0.01911240686750891
Pvr	0.4132675279430977
Rab11fip1	0.37013588634959854
Rab12	0.0366293034427542
Rad51ap1	0.3330676232230636
Rai14	0.13988095238095238
Ramp2	0.4101168560909236
Rapgef5	0.09164479440069992
Rasd1	0.0037649943087295335
Rasgrp3	0.060259511765999564
Rasip1	0.032169232694955564
Rassf1	0.06877349296951134
Rassf3	0.05316208746545277
Rassf9	0.10273972602739727
Rbms1	0.0910394265232975
Rbp1	0.02646556630620376
Rbp7	0.07873527588344699
Rbpms	0.026932084309133488
Rcn3	0.03662125340599455
Rec8	0.2615190784737221
Rell1	0.07916167664670659
Rem1	0.08223880597014925
Ret	0.1233468286099865
Rgl1	0.06642766765078026
Rgs12	0.09734513274336284
Rgs16	0.10888570974407884
Rgs5	0.13539445628997868
Rhobtb1	0.0740344622697564
Rhod	0.0948868229587712
Rhoj	0.052935356200527695
Ripk1	0.3356769424914368
Ripply3	0.31421446384039897
Rnaseh2c	0.1916030534351145
Rnf125	0.10233644859813083
Rnf144b	0.11112973516594032
Rnf183	0.08738113595476743
Rnf19a	0.06405410781778396
Robo4	0.27143996808934984
Ror1	0.029895666131621187
Rpap3	0.14387803716055264
Rph3al	0.15196078431372548
Rpl22l1	0.05237688585254768
Rpl38	0.010164190774042221
Rps27l	0.009573810994441012
Rps6ka3	0.0021428571428571425
Rras	0.0351859256297481
Rsu1	0.018207681365576104
Rtp3	0.5062149646600048
Rtp4	0.397447218431404
S100a11	0.13349702765572502
S1pr3	0.07452664024658741
Samd9l	0.2814221331997997
Samsn1	0.15257171117705245
Scarb1	0.09462142795476128
Scarf1	0.23327939590075514
Scgb3a1	0.25872946009389675
Sdcbp2	0.16671144545943042
Sele	0.2798109179627935
Selp	0.2622644447905311
Sema3c	0.02241635074995879
Sema3g	0.10974649661470634
Sema7a	0.09651424287856072
Sept1	0.028617083091226025
Sept10	0.15339870367292668
Serpinh1	0.02337531486146096
Sertad1	0.1316619362976979
Setdb2	0.40370444134634537
Sgms1	0.048447789275634985
Sgms2	0.06842755637936361
Sgpp2	0.10226385636221703
Sh3tc2	0.19180061405093013
She	0.1290181818181818
Shroom1	0.4547075028358451
Shroom4	0.2985386221294364
Sigirr	0.13036750483558995
Slc16a1	0.13499910120438613
Slc16a11	0.11989416239457583
Slc16a12	0.14093832765796446
Slc16a13	0.2282782943251042
Slc16a2	0.07370838117106772
Slc16a4	0.2686534216335541
Slc16a9	0.08004065557108372
Slc19a3	0.3297967722653915
Slc22a18	0.1319642857142857
Slc22a8	0.2336763662171753
Slc23a3	0.33766883441720863
Slc25a20	0.09704321455648217
Slc25a24	0.0556035227076498
Slc26a10	0.19972764412165228
Slc2a1	0.023391812865497075
Slc30a1	0.1563393708293613
Slc31a1	0.16595465001643114
Slc31a2	0.33587786259541985
Slc35f2	0.08728682170542636
Slc38a11	0.16774955699940933
Slc38a2	0.07733700412964585
Slc38a5	0.13976143141153086
Slc39a10	0.12332439678284182
Slc39a8	0.09394673123486684
Slc40a1	0.12144393975615585
Slc43a3	0.20945234333859925
Slc46a3	0.1557426948051948
Slc5a5	0.07253886010362695
Slc5a6	0.2021919879062736
Slc6a6	0.09115679960366607
Slc7a1	0.11264300381343502
Slc7a3	0.2775097633815759
Slc7a5	0.030067671485696713
Slc9a2	0.06771287416448707
Slc9a3r2	0.05784515749190462
Slco1c1	0.2067161660479244
Slco2a1	0.1610062893081761
Slfn5	0.5428467683369644
Smad6	0.06666666666666668
Smoc2	0.024644359847725908
Smtn	0.19267159814209528
Snai2	0.05356300141576215
Snrk	0.06882692790756091
Sntb2	0.04687925865358408
Snx7	0.07294057638357562
Sod3	0.06833344796753557
Sorbs2	0.09803561593537727
Sox17	0.06068085106382979
Sox18	0.08158355205599299
Sox7	0.06710833026622501
Sp100	0.5529587607853794
Sparc	0.05451037144235407
Spata6	0.17814371257485032
Spock2	0.0434259954921112
Spon2	0.0422551516554758
Srgn	0.4595794697662269
Srms	0.11593380614657207
Srpr	0.04011379800853485
St3gal6	0.31361675908810843
St6galnac2	0.10471994965387037
St8sia4	0.03167667941015838
St8sia6	0.15572998430141285
Stap2	0.21334214002642007
Stard13	0.08838051349572086
Stc1	0.03984162336055432
Stk3	0.04560260586319218
Stom	0.11191613997225218
Stox1	0.4262344289359147
Stra6	0.2442258977797645
Sytl4	0.14315048401290706
T	0.04889218962742914
Tacr3	0.0997413514387326
Tagln2	0.02695697252462416
Tal1	0.05401637916013243
Tanc1	0.11332801276935354
Tax1bp3	0.006751954513148544
Tbc1d2	0.11215743088253048
Tbx1	0.06608015640273705
Tbx2	0.03663683943947324
Tbx3	0.03165109034267913
Tbx4	0.05288932419196865
Tbxa2r	0.04139711802759808
Tcea1	0.1346282652377763
Tcea3	0.08556832694763729
Tcf15	0.050331768894643136
Tcf19	0.2256851155292853
Tcf7	0.05595716198125837
Tead2	0.03740773176529463
Tead4	0.05164923572003217
Tecrl	0.19091093528099007
Tek	0.08178869323447636
Tepp	0.11739890935281408
Tfpi	0.3584541062801932
Tfpi2	0.38189352884921896
Tfrc	0.2679509632224168
Tgfb1i1	0.08574162679425837
Tgfbr3	0.18853274935297634
Thbd	0.15149558855175382
Thsd1	0.18588770864946888
Tiam1	0.04132701421800948
Tie1	0.06885730108916377
Timp1	0.20900066181336865
Tinagl1	0.06961497198712599
Tjp1	0.10067114093959732
Tm4sf1	0.3175757575757576
Tmem123	0.6061101127266787
Tmem154	0.3933252057299604
Tmem204	0.06914254505734571
Tmem51	0.09700070217674793
Tmem71	0.4606650446066504
Tmem88	0.09230315541138308
Tmem98	0.013492555831265508
Tmigd1	0.3619230769230769
Tmod3	0.1118524332810047
Tnfaip1	0.023594859006330328
Tnfrsf11b	0.10795454545454547
Tnfrsf25	0.37223340040241454
Tnfrsf8	0.3594098685841805
Tnfsf10	0.3432155074116305
Tpd52l1	0.11880483756224805
Tpk1	0.10771957463568334
Trib3	0.18439796495195027
Trim25	0.16737545565006076
Trpm6	0.2303797468354431
Tsc22d1	0.22519310754604874
Tshz2	0.07027353785703491
Tspan13	0.0573261174584085
Tspan18	0.0674088760103706
Ttc23	0.3496143958868895
Ttc32	0.22727962372932786
Ttr	0.21831869510665
Ttyh2	0.13136094674556215
Uaca	0.07358024691358024
Ube2l6	0.19800420168067226
Ubtd1	0.014392421206048459
Ubxn10	0.16616342706170975
Unc45b	0.0340167046317388
Ushbp1	0.28234555724917065
Usp3	0.04504963094935098
Usp43	0.17620650953984285
Usp53	0.24244820496599714
Utrn	0.11204256005158797
Vamp5	0.23921984874618546
Vegfc	0.16384039900249375
Vil1	0.08234375
Vim	0.023712881862849814
Vsig10	0.2283410923129329
Vsig2	0.22300227131943007
Vwa1	0.16751994285033933
Vwf	0.13251201923076925
Wee1	0.10136411332633788
Wfdc1	0.12200684150513112
Wwc2	0.10987020827044976
Wwtr1	0.08704318936877077
Xaf1	0.702078928823115
Yap1	0.09022556390977443
Yes1	0.049282296650717705
Zap70	0.027552068740076586
Zfand2a	0.12888752931579486
Zfp277	0.1206333659810643
Zfp366	0.06951707167025531
Zfp69	0.200140252454418
Zic3	0.01822700911350456
